,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.050793134,0.0141190905,"('nasty', 'nice')",0.55552816,0.6013395,-0.37732452,-0.31790254,0.0424702,0.0991854,0.0567152
18,0.36280143,0.4508904,"('disagreeable', 'welcoming')",0.46231562,0.7157516,-0.24077967,-0.1872509,0.1947791,0.3264637,0.1316846
19,-0.647766,-0.5037671,"('inhospitable', 'hospitable')",-0.5770732,-0.53909814,-0.15271878,-0.008580962,-0.459186,-0.3504821,0.1087039
20,0.36938122,0.40433446,"('rough', 'thoughtful')",0.6723655,0.75230134,0.7616317,0.7692854,0.6011262,0.6419737,0.0408475
21,1.3022873,1.2878562,"('immoral', 'moral')",1.4487684,1.389418,-0.53382504,-0.48755413,0.7390769,0.7299067,-0.0091702
22,0.629495,0.56174916,"('untrustworthy', 'trustworthy')",0.7546618,0.691714,-0.67031485,-0.7392166,0.2379473,0.1714155,-0.0665318
23,1.9762609,1.9518378,"('insincere', 'sincere')",1.5371827,1.4539398,5.5727987,5.3514485,3.0287476,2.9190753,-0.1096723
24,1.0789112,1.0248597,"('dishonest', 'honest')",0.4409281,0.41251767,0.9999897,0.8970223,0.839943,0.7781332,-0.0618098
25,-0.5845259,-0.5163909,"('egoistic', 'altruistic')",0.9475625,1.0035665,1.4477841,1.4706969,0.6036069,0.6526242,0.0490173
26,1.3721724,1.4071773,"('hardhearted', 'benevolent')",1.6762432,1.7201267,1.7426813,1.658098,1.5970322,1.5951341,-0.0018981
27,-0.89200586,-0.7229469,"('hardhearted', 'softhearted')",0.68325883,0.8226277,1.3691655,1.3536536,0.3868062,0.4844448,0.0976386
28,0.99279857,0.8825067,"('disloyal', 'loyal')",0.6737586,0.45659378,1.3049577,1.1070592,0.990505,0.8153866,-0.1751184
29,-0.6339629,-0.6408792,"('unfair', 'fair')",-0.32369608,-0.39723995,-0.59570324,-0.7448598,-0.5177874,-0.5943263,-0.0765389
30,2.350927,2.3036435,"('intolerant', 'tolerant')",1.6679056,1.6643881,1.236512,1.2506688,1.7517815,1.7395668,-0.0122147
31,-2.5601683,-2.3419602,"('evil', 'good')",-1.702793,-1.6566057,-1.0085084,-0.9878338,-1.7571567,-1.6621332,0.0950235
32,1.2300413,1.1495411,"('unkind', 'kind')",1.164068,1.1081431,1.30376,1.1094772,1.2326231,1.1223871,-0.110236
33,-0.20118965,-0.19871785,"('wrong', 'right')",0.40286666,0.44993907,-0.6069653,-0.68078524,-0.1350961,-0.143188,-0.0080919
34,0.45631433,0.7201021,"('mean', 'honorable')",0.57865524,0.6766603,6.0002084,6.1405287,2.3450594,2.5124303,0.1673709
35,-2.059681,-2.1107345,"('corrupt', 'incorrupt')",-1.6603922,-1.7609918,-0.34001103,-0.43559688,-1.3533614,-1.4357743,-0.0824129
36,-2.5685139,-2.394685,"('hostile', 'amicable')",-2.3095653,-2.3037746,0.009857405,0.00045130774,-1.6227407,-1.5660028,0.0567379
37,0.020426512,0.059665926,"('fake', 'genuine')",0.5376764,0.58538926,0.5548774,0.5643722,0.3709935,0.4031425,0.032149
38,0.7565843,0.70861167,"('untruthful', 'truthful')",-0.1604129,-0.23354176,-0.027290475,-0.022895277,0.189627,0.1507249,-0.0389021
39,2.0258806,2.0328739,"('exploitative', 'cooperative')",1.2527025,1.2667377,0.01568154,0.0038245749,1.0980882,1.1011453,0.0030571
40,-0.2870448,-0.32653466,"('stingy', 'generous')",0.49026728,0.55483294,-1.3199517,-1.3294439,-0.372243,-0.3670485,0.0051945
41,0.29239577,0.3220441,"('unforgiving', 'forgiving')",0.69061905,0.78910893,0.50022274,0.4568927,0.4944125,0.5226819,0.0282694
42,1.0490433,1.1128944,"('unreliable', 'reliable')",1.0254493,1.2698765,-2.4949067,-2.2870982,-0.1401381,0.0318909,0.172029
43,1.2386373,1.297715,"('irresponsible', 'responsible')",0.8633945,0.9329769,0.45591065,0.44058266,0.8526475,0.8904249,0.0377774
44,-1.3404375,-1.3366511,"('prejudiced', 'unprejudiced')",-0.31032848,-0.21663035,-1.3604273,-1.339865,-1.0037311,-0.9643822,0.0393489
45,0.1022025,0.102638915,"('incompetent', 'competent')",1.7214487,1.6377584,0.13074708,-0.01801813,0.6514661,0.5741264,-0.0773397
46,1.075089,1.1068919,"('uncompetitive', 'competitive')",1.3848671,1.4103132,-0.23078336,-0.19288433,0.7430576,0.7747736,0.031716
47,0.34228945,0.39491403,"('stupid', 'smart')",1.7213271,1.6813073,5.722987,5.683673,2.5955346,2.5866315,-0.0089031
48,1.1625336,1.1437918,"('unintelligent', 'intelligent')",-0.39896327,-0.34550804,0.3712511,0.40926066,0.3782738,0.4025148,0.024241
49,0.10514483,0.14204183,"('unable', 'able')",0.26770365,0.36445588,-0.10965533,-0.010586528,0.0877311,0.1653037,0.0775726
50,-1.457002,-1.4201349,"('clumsy', 'skillful')",-0.022519305,0.09334959,-0.039006576,0.004176181,-0.506176,-0.4408697,0.0653063
51,0.18975957,0.008524701,"('uneducated', 'educated')",0.8880604,0.73728615,0.36329776,0.30540693,0.4803726,0.3504059,-0.1299667
52,-1.4045033,-1.448717,"('irrational', 'rational')",-0.4116621,-0.56436306,-0.14937112,-0.25863636,-0.6551789,-0.7572389,-0.10206
53,-0.6208763,-0.5287123,"('uncreative', 'creative')",-0.5439447,-0.5096073,0.7835017,0.80845726,-0.1271064,-0.0766208,0.0504856
54,0.046157792,0.08734708,"('incapable', 'capable')",0.16683254,0.17769194,0.9771894,1.0112888,0.3967266,0.4254426,0.028716
55,1.0122766,1.0058,"('incompetent', 'clever')",0.7926598,0.8500677,0.20394105,0.18722984,0.6696258,0.6810325,0.0114067
56,3.1382918,3.008323,"('impractical', 'practical')",1.9876332,1.88406,0.22187963,0.14908764,1.7826015,1.6804902,-0.1021113
57,0.066481866,0.01651968,"('unimaginative', 'imaginative')",-0.49626863,-0.5407961,-2.3861904,-2.3903127,-0.938659,-0.9715297,-0.0328707
58,-0.2321126,-0.21699502,"('undiscriminating', 'discriminating')",0.50936997,0.55242896,0.15390867,0.20527777,0.143722,0.1802373,0.0365153
59,-0.7550059,-0.75609815,"('foolish', 'wise')",-0.10368064,-0.11178346,0.17288323,0.19247608,-0.2286011,-0.2251352,0.0034659
60,2.0099742,2.0278833,"('inefficient', 'efficient')",2.3698452,2.3538187,0.11407558,0.174232,1.497965,1.5186447,0.0206797
61,0.4392182,0.34416845,"('illogical', 'logical')",0.84324336,0.5986295,0.35310954,0.19158244,0.5451903,0.3781268,-0.1670635
62,1.7993618,1.7649406,"('incompetent', 'brilliant')",1.470514,1.5082257,0.21151826,0.2773116,1.1604648,1.1834926,0.0230278
63,0.9414162,1.0025105,"('unperceptive', 'insightful')",1.6996268,1.709183,0.94708234,1.0631146,1.1960417,1.2582694,0.0622277
64,0.058925193,-0.10336372,"('shy', 'confident')",-0.019960243,-0.064746566,-6.2110977,-6.14341,-2.0573777,-2.1038402,-0.0464625
65,1.2140722,1.0034795,"('insecure', 'secure')",0.47934952,0.3354477,-0.08286993,-0.14673318,0.5368506,0.397398,-0.1394526
66,-1.2672029,-1.2320234,"('inactive', 'active')",0.09711929,0.072118565,1.065357,1.051912,-0.0349089,-0.0359976,-0.0010887
67,0.8572526,0.6620933,"('doubtful', 'determined')",0.88724226,0.8715887,-0.21740392,-0.32748243,0.5090303,0.4020665,-0.1069638
68,0.45956323,0.32263812,"('dependent', 'independent')",0.23870149,0.120849855,-0.5530862,-0.49277303,0.0483928,-0.0164284,-0.0648212
69,-1.282176,-1.2032632,"('lazy', 'industrious')",0.73812413,0.8826094,-0.7142516,-0.58534634,-0.4194345,-0.302,0.1174345
70,1.1538628,1.200897,"('lethargic', 'energetic')",1.3682494,1.452491,0.73262155,0.7832272,1.0849113,1.1455384,0.0606271
71,-0.194383,-0.16304913,"('diffident', 'self-confident')",1.2626384,1.2538059,0.38650426,0.3280626,0.4849199,0.4729398,-0.0119801
72,0.61648387,0.56310236,"('unambitious', 'ambitious')",-0.59821635,-0.5504746,-0.7272867,-0.77880085,-0.2363397,-0.255391,-0.0190513
73,0.41337612,0.39274853,"('helpless', 'self-reliant')",-0.59437037,-0.5379712,-3.244158,-3.100486,-1.1417174,-1.0819029,0.0598145
74,1.2712405,1.2912573,"('undedicated', 'dedicated')",0.99844563,1.0430915,0.42847732,0.41421005,0.8993878,0.9161863,0.0167985
75,-2.0777602,-2.0259752,"('meek', 'impulsive')",-1.2157985,-1.1347789,-0.47682524,-0.37036014,-1.2567946,-1.1770381,0.0797565
76,1.0068467,0.98278856,"('anxious', 'daring')",1.2001364,1.3049481,0.25664136,0.33444425,0.8212082,0.8740603,0.0528521
77,0.15069528,0.23028383,"('unmotivated', 'motivated')",0.42940137,0.43892366,-1.05342,-0.9952799,-0.1577744,-0.1086908,0.0490836
78,-1.2134717,-1.016361,"('nonresilient', 'resilient')",0.5213203,0.6085055,-0.17439774,-0.02872236,-0.2888497,-0.145526,0.1433237
79,-0.6562803,-0.6457414,"('wavering', 'unwavering')",-1.5038903,-1.578771,-0.078960635,-0.033637308,-0.7463771,-0.7527165,-0.0063394
80,-0.081910774,-0.31294912,"('dominated', 'dominating')",0.7083641,0.59080696,-0.9628066,-1.0362067,-0.1121177,-0.252783,-0.1406653
81,1.8538319,1.5890117,"('submissive', 'aggressive')",1.5017337,1.272905,-0.37331793,-0.38753045,0.9940825,0.8247954,-0.1692871
82,-0.34163916,-0.26010352,"('poor', 'rich')",0.41492867,0.52821714,6.441797,6.375284,2.1716954,2.2144659,0.0427705
83,0.480111,0.38069087,"('powerless', 'powerful')",0.32320285,0.28769284,-0.78469443,-0.84965646,0.0062065,-0.0604242,-0.0666307
84,1.1390146,1.0421373,"('inferior', 'superior')",0.33065152,0.32536173,0.66098285,0.6526694,0.7102164,0.6733894,-0.036827
85,-0.48651123,-0.27899715,"('insignificant', 'prestigious')",-1.0083333,-0.9130248,0.1617453,0.26241812,-0.4443664,-0.3098679,0.1344985
86,0.5628295,0.43312955,"('uninfluential', 'influential')",0.14705528,0.013989627,0.17802814,0.03898313,0.295971,0.1620341,-0.1339369
87,-0.067150794,-0.20618816,"('unsuccessful', 'successful')",1.5114663,1.2885789,0.7454551,0.7001996,0.7299235,0.5941968,-0.1357267
88,0.75814694,0.64408934,"('low', 'eminent')",0.3006397,0.1930443,0.27675906,0.2742144,0.4451819,0.3704493,-0.0747326
