,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
52,-0.8349544,-1.0601373,"('irrational', 'rational')",-0.7834163,-1.1248221,0.19652401,0.08977259,-0.4739489,-0.6983956,-0.2244467
53,-1.2435818,-1.3478414,"('uncreative', 'creative')",-0.400879,-0.46995637,0.4298047,0.37658504,-0.4048854,-0.4804043,-0.0755189
54,-0.9846879,-0.995547,"('incapable', 'capable')",-0.7856446,-0.8579243,1.0770819,1.1534002,-0.2310836,-0.233357,-0.0022734
55,1.0760875,1.1354077,"('incompetent', 'clever')",1.2361867,1.397926,0.3039744,0.31680468,0.8720829,0.9500461,0.0779632
56,1.7075763,1.77342,"('impractical', 'practical')",1.4973645,1.7208159,-0.47915918,-0.3652068,0.9085939,1.0430098,0.1344159
57,0.69604135,0.7359941,"('unimaginative', 'imaginative')",1.1786586,1.2237443,-3.292401,-3.2144063,-0.472567,-0.4182226,0.0543444
58,0.80834824,0.77473927,"('undiscriminating', 'discriminating')",0.7328591,0.82681715,-0.13439146,-0.17265116,0.4689386,0.4763017,0.0073631
59,-0.5462375,-0.59991074,"('foolish', 'wise')",0.0880593,-0.026541974,0.22905599,0.2527604,-0.0763741,-0.1245641,-0.04819
60,2.2421741,2.349119,"('inefficient', 'efficient')",2.7537258,2.951106,-0.28675583,-0.18198068,1.5697147,1.7060815,0.1363668
61,0.62704986,0.37298635,"('illogical', 'logical')",1.0255141,0.83281827,0.3446829,0.1405737,0.665749,0.4487928,-0.2169562
62,1.439512,1.5893404,"('incompetent', 'brilliant')",1.7005103,1.87774,0.014601164,0.11157849,1.0515412,1.1928864,0.1413452
63,0.8946491,0.9744712,"('unperceptive', 'insightful')",1.8255814,2.0016072,0.109770805,0.14179651,0.9433338,1.0392917,0.0959579
64,0.13619076,0.16186227,"('shy', 'confident')",-0.10548921,-0.20810333,-6.9147897,-6.942167,-2.294696,-2.3294694,-0.0347734
65,0.4952106,0.3902305,"('insecure', 'secure')",0.8677293,0.8018209,-0.041930526,0.012747776,0.4403364,0.4015997,-0.0387367
66,-1.4986469,-1.5313209,"('inactive', 'active')",-1.2707394,-1.3249525,0.48670158,0.3751717,-0.7608949,-0.8270339,-0.066139
67,1.47271,1.4593654,"('doubtful', 'determined')",1.3157078,1.2747109,-0.46206194,-0.44372544,0.775452,0.7634503,-0.0120017
68,-1.0998982,-1.1402934,"('dependent', 'independent')",0.0022738054,0.03932038,-1.1027856,-1.2008929,-0.73347,-0.7672887,-0.0338187
69,-0.4134206,-0.43313938,"('lazy', 'industrious')",-0.027240314,-0.10735938,-0.9347255,-1.082206,-0.4584622,-0.5409016,-0.0824394
70,1.1610743,1.2306387,"('lethargic', 'energetic')",1.5996264,1.808781,0.3243635,0.37305486,1.0283547,1.1374915,0.1091368
71,1.2316351,1.1888769,"('diffident', 'self-confident')",0.81511045,0.8114495,0.4625729,0.49080476,0.8364395,0.830377,-0.0060625
72,1.21833,1.2074866,"('unambitious', 'ambitious')",0.35678905,0.3185232,0.0471043,0.2030839,0.5407411,0.5763646,0.0356235
73,0.66036206,0.66960216,"('helpless', 'self-reliant')",-0.5864222,-0.57575136,-3.5394707,-3.4890034,-1.155177,-1.1317175,0.0234595
74,0.5706463,0.65107346,"('undedicated', 'dedicated')",0.7043155,0.93081737,-0.1390054,-0.16808745,0.3786521,0.4712678,0.0926157
75,-1.0475882,-0.92062247,"('meek', 'impulsive')",-1.4628047,-1.4790081,-0.6206525,-0.5638332,-1.0436818,-0.9878213,0.0558605
76,0.97496456,0.97092795,"('anxious', 'daring')",0.41043517,0.5235758,-0.28800538,-0.20110853,0.3657981,0.4311317,0.0653336
77,0.7284709,0.7834564,"('unmotivated', 'motivated')",0.8151132,0.84679085,-1.5151567,-1.4317136,0.0094758,0.0661779,0.0567021
78,-0.11023335,-0.12507105,"('nonresilient', 'resilient')",0.19037786,0.33109084,-0.39154798,-0.39837167,-0.1038012,-0.0641173,0.0396839
79,-1.5447949,-1.5893283,"('wavering', 'unwavering')",-1.8294911,-1.8572956,-0.31641075,-0.24100877,-1.2302323,-1.2292109,0.0010214
80,0.55442524,0.5330439,"('dominated', 'dominating')",0.9129765,0.87284493,-0.8434502,-0.812714,0.2079839,0.1977249,-0.010259
81,1.707518,1.766043,"('submissive', 'aggressive')",1.7775501,1.7936919,-0.709574,-0.55018127,0.9251647,1.0031845,0.0780198
82,-1.0814502,-1.0492284,"('poor', 'rich')",-0.8030402,-0.71521,6.7332745,6.785291,1.6162613,1.6736177,0.0573564
83,0.25764343,0.21299595,"('powerless', 'powerful')",-0.3413716,-0.32133836,-0.8597051,-0.8130035,-0.3144778,-0.3071153,0.0073625
84,-0.09583382,-0.21454892,"('inferior', 'superior')",-0.8996683,-1.0457016,0.362061,0.24137414,-0.211147,-0.3396255,-0.1284785
85,-0.5269175,-0.59435356,"('insignificant', 'prestigious')",-1.0855995,-1.2115238,0.06661004,-0.021804892,-0.5153023,-0.6092274,-0.0939251
86,-0.19035435,-0.21672155,"('uninfluential', 'influential')",0.36462355,0.4289208,0.0032609375,-0.007366795,0.0591767,0.0682775,0.0091008
87,-0.086751685,-0.16349083,"('unsuccessful', 'successful')",0.8715311,0.7571906,0.4189006,0.35325313,0.4012267,0.315651,-0.0855757
88,-0.10678625,-0.11301121,"('low', 'eminent')",-0.12312867,-0.13055472,-0.37440625,-0.28785872,-0.2014404,-0.1771415,0.0242989
