,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
27,-0.2886557,-0.21189363,"('hardhearted', 'softhearted')",0.8982895,0.8568142,0.3048169,0.3224603,0.0176434
28,-0.5250026,-0.6279516,"('disloyal', 'loyal')",1.1349411,1.0616204,0.3049693,0.2168344,-0.0881349
29,-0.91246873,-0.9205159,"('unfair', 'fair')",-0.38498667,-0.546821,-0.6487277,-0.7336684,-0.0849407
30,0.70107913,0.6846794,"('intolerant', 'tolerant')",0.8163408,0.79831094,0.75871,0.7414951,-0.0172149
31,-1.8523531,-1.8260056,"('evil', 'good')",-0.70905244,-0.8354826,-1.2807028,-1.330744,-0.0500412
32,-0.46161333,-0.4848016,"('unkind', 'kind')",0.6111194,0.49054062,0.074753,0.0028695,-0.0718835
33,-0.12720236,-0.21160887,"('wrong', 'right')",-0.65192664,-0.7045528,-0.3895645,-0.4580809,-0.0685164
34,-0.08841537,0.05724377,"('mean', 'honorable')",5.2917128,5.645703,2.6016488,2.8514733,0.2498245
35,-1.168478,-1.2682056,"('corrupt', 'incorrupt')",-0.3173394,-0.35677963,-0.7429087,-0.8124926,-0.0695839
36,-1.3488064,-1.4961267,"('hostile', 'amicable')",-0.105539314,-0.24594823,-0.7271729,-0.8710374,-0.1438645
37,-0.73618495,-0.7448203,"('fake', 'genuine')",0.043214098,0.08261146,-0.3464854,-0.3311044,0.015381
38,-1.2656935,-1.284702,"('untruthful', 'truthful')",-0.34389433,-0.2598085,-0.804794,-0.7722552,0.0325388
39,0.6196115,0.6635301,"('exploitative', 'cooperative')",0.15379305,0.21076933,0.3867023,0.4371497,0.0504474
40,-0.18942472,-0.21423492,"('stingy', 'generous')",-1.9114425,-2.1265767,-1.0504336,-1.1704057,-0.1199721
41,-0.35825667,-0.4006653,"('unforgiving', 'forgiving')",0.16467138,0.022045406,-0.0967926,-0.18931,-0.0925174
42,0.24750754,0.4052743,"('unreliable', 'reliable')",-3.0731065,-3.1672072,-1.4127995,-1.3809664,0.0318331
43,-0.1585641,-0.030214705,"('irresponsible', 'responsible')",0.23015447,0.27974528,0.0357952,0.1247653,0.0889701
44,0.33912095,0.354594,"('prejudiced', 'unprejudiced')",-1.2788079,-1.2597201,-0.4698434,-0.452563,0.0172804
45,-0.793168,-0.75209904,"('incompetent', 'competent')",0.19257356,0.0646649,-0.3002972,-0.3437171,-0.0434199
46,0.14952393,0.21360704,"('uncompetitive', 'competitive')",-0.70363337,-0.770144,-0.2770547,-0.2782685,-0.0012138
47,-0.1371052,-0.014236353,"('stupid', 'smart')",5.2980833,5.5727143,2.5804892,2.7792389,0.1987497
48,0.37503242,0.3825854,"('unintelligent', 'intelligent')",0.564478,0.59665537,0.4697552,0.4896204,0.0198652
49,-0.19950053,-0.05111577,"('unable', 'able')",-0.3631944,-0.29200545,-0.2813475,-0.1715606,0.1097869
50,-0.26573372,-0.25848326,"('clumsy', 'skillful')",-0.040980898,-0.08968113,-0.1533573,-0.1740822,-0.0207249
51,-0.6706126,-0.7224031,"('uneducated', 'educated')",0.03932671,0.01707957,-0.3156429,-0.3526618,-0.0370189
52,-0.965343,-1.2263391,"('irrational', 'rational')",0.30385655,0.14466605,-0.3307432,-0.5408365,-0.2100933
53,-1.6167843,-1.620418,"('uncreative', 'creative')",0.407202,0.35234863,-0.6047912,-0.6340346,-0.0292434
54,-1.3898926,-1.4866859,"('incapable', 'capable')",0.49853656,0.5881443,-0.445678,-0.4492708,-0.0035928
55,0.3099361,0.35413915,"('incompetent', 'clever')",0.33829555,0.30116355,0.3241158,0.3276514,0.0035356
56,0.43374395,0.47287896,"('impractical', 'practical')",-0.3298878,-0.32434455,0.0519281,0.0742672,0.0223391
57,-0.4273085,-0.4644529,"('unimaginative', 'imaginative')",-3.0185115,-3.161789,-1.72291,-1.813121,-0.090211
58,-0.34547976,-0.41485175,"('undiscriminating', 'discriminating')",0.31695572,0.20666921,-0.014262,-0.1040913,-0.0898293
59,-0.80945843,-0.85343206,"('foolish', 'wise')",0.04278652,0.073658556,-0.3833359,-0.3898867,-0.0065508
60,0.8624067,1.0072691,"('inefficient', 'efficient')",-0.25177345,-0.07495311,0.3053166,0.466158,0.1608414
61,-0.4228411,-0.4718251,"('illogical', 'logical')",0.5202862,0.35630122,0.0487226,-0.0577619,-0.1064845
62,0.4824765,0.6215768,"('incompetent', 'brilliant')",0.3190755,0.4354487,0.400776,0.5285127,0.1277367
63,-0.59091514,-0.46790996,"('unperceptive', 'insightful')",0.42547408,0.4323569,-0.0827205,-0.0177765,0.064944
64,-0.24949783,-0.2342534,"('shy', 'confident')",-6.221827,-6.4523406,-3.2356625,-3.343297,-0.1076345
65,0.39826733,0.32953227,"('insecure', 'secure')",-0.2671283,-0.2132287,0.0655695,0.0581518,-0.0074177
66,-1.2196381,-1.1748219,"('inactive', 'active')",0.1886101,0.22366834,-0.515514,-0.4755768,0.0399372
67,0.71520936,0.72706056,"('doubtful', 'determined')",-0.46156675,-0.4576847,0.1268213,0.1346879,0.0078666
68,-0.50717545,-0.53433245,"('dependent', 'independent')",-0.8038472,-0.82962495,-0.6555113,-0.6819787,-0.0264674
69,0.07189989,0.12305189,"('lazy', 'industrious')",-0.72812766,-0.7499275,-0.3281139,-0.3134378,0.0146761
70,-0.044200122,0.067265995,"('lethargic', 'energetic')",0.12822996,0.15781263,0.0420149,0.1125393,0.0705244
71,-0.5609279,-0.51278025,"('diffident', 'self-confident')",0.21955255,0.21134058,-0.1706877,-0.1507198,0.0199679
72,0.12539046,0.10080932,"('unambitious', 'ambitious')",-0.5848469,-0.47764635,-0.2297282,-0.1884185,0.0413097
73,0.4472628,0.38459152,"('helpless', 'self-reliant')",-3.1927528,-3.2718258,-1.372745,-1.4436171,-0.0708721
74,-0.9720974,-0.9311188,"('undedicated', 'dedicated')",-0.17747816,-0.27813315,-0.5747878,-0.6046259,-0.0298381
75,-0.10700532,-0.14287558,"('meek', 'impulsive')",-0.57949954,-0.5026786,-0.3432524,-0.3227771,0.0204753
76,0.51797795,0.6200943,"('anxious', 'daring')",-0.21247903,-0.1335853,0.1527495,0.2432545,0.090505
77,-0.32085082,-0.26120475,"('unmotivated', 'motivated')",-1.2051264,-1.1235135,-0.7629886,-0.6923591,0.0706295
78,-0.55767703,-0.40569317,"('nonresilient', 'resilient')",-0.21826254,-0.2531902,-0.3879698,-0.3294417,0.0585281
79,-1.450131,-1.4886361,"('wavering', 'unwavering')",-0.63209563,-0.5709978,-1.0411134,-1.029817,0.0112964
80,0.6178671,0.7117543,"('dominated', 'dominating')",-1.0254718,-0.92394054,-0.2038023,-0.1060931,0.0977092
81,1.1559837,1.1181318,"('submissive', 'aggressive')",-0.73123723,-0.6521023,0.2123732,0.2330147,0.0206415
82,-0.58353806,-0.5905663,"('poor', 'rich')",6.341056,6.5146847,2.8787589,2.9620593,0.0833004
83,0.27461576,0.2818312,"('powerless', 'powerful')",-0.93360245,-0.94132507,-0.3294933,-0.3297469,-0.0002536
84,0.49224085,0.40076837,"('inferior', 'superior')",0.88319033,0.8317525,0.6877156,0.6162604,-0.0714552
85,-1.2846909,-1.394843,"('insignificant', 'prestigious')",0.25065446,0.20861486,-0.5170182,-0.5931141,-0.0760959
86,-1.0786871,-1.2580919,"('uninfluential', 'influential')",-0.313322,-0.4334147,-0.6960045,-0.8457533,-0.1497488
87,-0.23602399,-0.24154964,"('unsuccessful', 'successful')",0.93620193,0.9388117,0.350089,0.348631,-0.001458
88,-0.43102962,-0.535983,"('low', 'eminent')",-0.38027075,-0.40883592,-0.4056502,-0.4724095,-0.0667593
