,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.19840229,-0.14807159,"('nasty', 'nice')",-0.3526227,-0.30924723,-0.2755125,-0.2286594,0.0468531
18,-0.63187724,-0.5638056,"('disagreeable', 'welcoming')",-0.6879555,-0.6851753,-0.6599164,-0.6244904,0.035426
19,-1.469533,-1.4844218,"('inhospitable', 'hospitable')",-0.4200133,-0.35307807,-0.9447731,-0.9187499,0.0260232
20,-0.7252327,-0.6656644,"('rough', 'thoughtful')",1.203592,1.1459606,0.2391796,0.2401481,0.0009685
21,0.005142983,-0.01931237,"('immoral', 'moral')",-0.082394496,-0.0993987,-0.0386258,-0.0593555,-0.0207297
22,-0.6274067,-0.66679907,"('untrustworthy', 'trustworthy')",-0.6574784,-0.7245246,-0.6424426,-0.6956618,-0.0532192
23,-0.069950484,-0.11394636,"('insincere', 'sincere')",5.7043486,5.69289,2.817199,2.7894719,-0.0277271
24,0.44563556,0.4545803,"('dishonest', 'honest')",0.87456846,0.8741203,0.660102,0.6643503,0.0042483
25,-0.33180454,-0.33660007,"('egoistic', 'altruistic')",1.1961282,1.1678555,0.4321619,0.4156277,-0.0165342
26,0.6513873,0.5722892,"('hardhearted', 'benevolent')",1.5557884,1.4542626,1.1035879,1.0132759,-0.090312
27,-0.13022593,0.054649305,"('hardhearted', 'softhearted')",1.0875988,1.1075801,0.4786865,0.5811147,0.1024282
28,-0.2687178,-0.39231542,"('disloyal', 'loyal')",0.8271929,0.73217976,0.2792376,0.1699322,-0.1093054
29,-0.3938797,-0.4525276,"('unfair', 'fair')",-0.59039867,-0.6954933,-0.4921392,-0.5740104,-0.0818712
30,0.98193836,1.012798,"('intolerant', 'tolerant')",1.64884,1.5852644,1.3153892,1.2990313,-0.0163579
31,-1.2778994,-1.2266865,"('evil', 'good')",-1.4658846,-1.5426335,-1.371892,-1.38466,-0.012768
32,-0.056147534,-0.02619101,"('unkind', 'kind')",1.1770139,1.0637379,0.5604331,0.5187734,-0.0416597
33,0.52021194,0.43510628,"('wrong', 'right')",-0.7165558,-0.7848174,-0.0981719,-0.1748556,-0.0766837
34,0.3010729,0.4204495,"('mean', 'honorable')",5.828714,6.052023,3.0648935,3.2362361,0.1713426
35,-0.78902507,-0.91144496,"('corrupt', 'incorrupt')",-0.49776903,-0.6357331,-0.643397,-0.773589,-0.130192
36,-0.6226295,-0.77269185,"('hostile', 'amicable')",-0.16574346,-0.39029717,-0.3941865,-0.5814945,-0.187308
37,-0.6448284,-0.6414891,"('fake', 'genuine')",0.09423524,0.12218933,-0.2752966,-0.2596499,0.0156467
38,0.10738477,0.060336918,"('untruthful', 'truthful')",0.25189,0.3216682,0.1796374,0.1910026,0.0113652
39,0.91011155,0.94442075,"('exploitative', 'cooperative')",0.08157429,0.06676838,0.4958429,0.5055946,0.0097517
40,0.07172475,0.13681623,"('stingy', 'generous')",-1.8957357,-1.9934291,-0.9120055,-0.9283064,-0.0163009
41,-0.39634138,-0.35280055,"('unforgiving', 'forgiving')",0.07805886,-0.034736738,-0.1591413,-0.1937687,-0.0346274
42,-0.35128972,-0.19644572,"('unreliable', 'reliable')",-2.957785,-2.8454552,-1.6545373,-1.5209504,0.1335869
43,-0.15452,-0.03993097,"('irresponsible', 'responsible')",0.46032372,0.49718884,0.1529019,0.2286289,0.075727
44,-0.07315993,-0.024028085,"('prejudiced', 'unprejudiced')",-1.3338406,-1.3126525,-0.7035003,-0.6683403,0.03516
45,-0.5604142,-0.49610585,"('incompetent', 'competent')",0.1930224,0.15108567,-0.1836959,-0.1725101,0.0111858
46,0.081958875,0.07432981,"('uncompetitive', 'competitive')",-0.21688636,-0.28873318,-0.0674637,-0.1072017,-0.039738
47,1.0110925,1.1143192,"('stupid', 'smart')",5.4831114,5.6599007,3.247102,3.38711,0.140008
48,0.38934225,0.37673807,"('unintelligent', 'intelligent')",0.9604849,0.95890355,0.6749136,0.6678208,-0.0070928
49,-0.48678735,-0.34990424,"('unable', 'able')",-0.00027292967,0.14603533,-0.2435301,-0.1019345,0.1415956
50,-0.7133995,-0.6914688,"('clumsy', 'skillful')",0.21216367,0.23796052,-0.2506179,-0.2267541,0.0238638
51,-0.6331816,-0.74317974,"('uneducated', 'educated')",0.6210663,0.548904,-0.0060576,-0.0971379,-0.0910803
52,0.007881805,-0.3398256,"('irrational', 'rational')",-0.15003166,-0.34100926,-0.0710749,-0.3404174,-0.2693425
53,-0.6138745,-0.67041856,"('uncreative', 'creative')",0.59737045,0.54393625,-0.008252,-0.0632412,-0.0549892
54,-0.7858329,-0.87954104,"('incapable', 'capable')",1.0088825,1.0504367,0.1115248,0.0854478,-0.026077
55,-0.35011792,-0.2948116,"('incompetent', 'clever')",0.3672066,0.3529183,0.0085443,0.0290533,0.020509
56,0.94858474,0.9540563,"('impractical', 'practical')",0.2898826,0.3036486,0.6192337,0.6288525,0.0096188
57,-0.3073296,-0.4058381,"('unimaginative', 'imaginative')",-2.197253,-2.332572,-1.2522913,-1.369205,-0.1169137
58,0.24591097,0.19403046,"('undiscriminating', 'discriminating')",0.08018723,0.010977868,0.1630491,0.1025042,-0.0605449
59,0.16785268,0.10786095,"('foolish', 'wise')",0.097505316,0.094418764,0.132679,0.1011399,-0.0315391
60,1.0943446,1.3193682,"('inefficient', 'efficient')",0.5821588,0.72772837,0.8382517,1.0235484,0.1852967
61,0.47320285,0.3333443,"('illogical', 'logical')",0.41210747,0.25005504,0.4426551,0.2916997,-0.1509554
62,0.50770825,0.67081827,"('incompetent', 'brilliant')",0.59521013,0.7751911,0.5514592,0.7230047,0.1715455
63,-0.5626515,-0.45722464,"('unperceptive', 'insightful')",0.9425448,1.0295125,0.1899467,0.286144,0.0961973
64,-0.45704255,-0.5003184,"('shy', 'confident')",-6.14701,-6.25675,-3.3020263,-3.3785343,-0.076508
65,0.03977147,-0.039067183,"('insecure', 'secure')",-0.052391738,-0.053489316,-0.0063101,-0.0462782,-0.0399681
66,-1.068617,-1.129049,"('inactive', 'active')",0.44434568,0.4060592,-0.3121356,-0.3614949,-0.0493593
67,0.11239691,0.09429113,"('doubtful', 'determined')",-0.40720847,-0.41033626,-0.1474058,-0.1580226,-0.0106168
68,-0.5007467,-0.60999227,"('dependent', 'independent')",-0.3760888,-0.3880105,-0.4384178,-0.4990014,-0.0605836
69,0.26943022,0.27891672,"('lazy', 'industrious')",-0.69343716,-0.66438776,-0.2120035,-0.1927355,0.019268
70,-0.5068931,-0.42542166,"('lethargic', 'energetic')",0.6074078,0.6788399,0.0502574,0.1267091,0.0764517
71,0.9153047,0.97472304,"('diffident', 'self-confident')",0.34078306,0.3535919,0.6280439,0.6641575,0.0361136
72,-0.0839722,0.03449234,"('unambitious', 'ambitious')",-0.93163764,-0.8417626,-0.5078049,-0.4036351,0.1041698
73,1.5222563,1.4872475,"('helpless', 'self-reliant')",-3.010579,-3.0238934,-0.7441614,-0.7683229,-0.0241615
74,0.025469448,0.09428028,"('undedicated', 'dedicated')",-0.10145699,-0.12722842,-0.0379938,-0.0164741,0.0215197
75,-0.13852957,-0.15268886,"('meek', 'impulsive')",-0.2836859,-0.20749237,-0.2111077,-0.1800906,0.0310171
76,0.25358304,0.3711718,"('anxious', 'daring')",0.6399069,0.70981354,0.446745,0.5404927,0.0937477
77,-0.35200053,-0.39121366,"('unmotivated', 'motivated')",-0.75476927,-0.744663,-0.5533849,-0.5679383,-0.0145534
78,-0.87607145,-0.6923056,"('nonresilient', 'resilient')",0.015834609,0.08277444,-0.4301184,-0.3047656,0.1253528
79,-0.8032416,-0.9342373,"('wavering', 'unwavering')",-0.40929154,-0.38638282,-0.6062666,-0.66031,-0.0540434
80,0.11820131,0.15362479,"('dominated', 'dominating')",-0.80662197,-0.7395198,-0.3442103,-0.2929475,0.0512628
81,0.43735215,0.41709292,"('submissive', 'aggressive')",-0.144966,-0.08519794,0.1461931,0.1659475,0.0197544
82,-0.60037047,-0.63060004,"('poor', 'rich')",6.252217,6.3580675,2.8259232,2.8637338,0.0378106
83,0.35394865,0.2882926,"('powerless', 'powerful')",-1.0550877,-1.1254499,-0.3505695,-0.4185787,-0.0680092
84,0.30433318,0.20337671,"('inferior', 'superior')",0.8451703,0.7996064,0.5747517,0.5014915,-0.0732602
85,0.1146944,0.03151544,"('insignificant', 'prestigious')",0.26978415,0.21589272,0.1922393,0.1237041,-0.0685352
86,-0.46426114,-0.5994164,"('uninfluential', 'influential')",0.027205434,-0.09212054,-0.2185279,-0.3457685,-0.1272406
87,0.21967587,0.12041334,"('unsuccessful', 'successful')",1.0984925,1.1160841,0.6590842,0.6182487,-0.0408355
88,-0.38744012,-0.47628915,"('low', 'eminent')",0.67708015,0.6420159,0.14482,0.0828634,-0.0619566
