,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,-1.3610411,-1.519583,"('prejudiced', 'unprejudiced')",-1.5863855,-1.6310962,-1.4737133,-1.5753396,-0.1016263
45,-0.96133345,-0.70633566,"('incompetent', 'competent')",-0.39145553,-0.46128997,-0.6763945,-0.5838128,0.0925817
46,-0.5862312,-0.455966,"('uncompetitive', 'competitive')",-0.7348267,-0.78407735,-0.6605289,-0.6200217,0.0405072
47,0.5810877,0.7165198,"('stupid', 'smart')",5.2863975,5.349361,2.9337425,3.0329404,0.0991979
48,0.03107145,0.22350106,"('unintelligent', 'intelligent')",0.6388799,0.6832841,0.3349757,0.4533926,0.1184169
49,-0.4542557,-0.41654277,"('unable', 'able')",-0.41017774,-0.39241084,-0.4322167,-0.4044768,0.0277399
50,0.032734785,0.053199362,"('clumsy', 'skillful')",0.19754334,0.0631238,0.1151391,0.0581616,-0.0569775
51,-0.21303335,-0.25667724,"('uneducated', 'educated')",0.7524029,0.69206923,0.2696848,0.217696,-0.0519888
52,-0.1943454,-0.39282796,"('irrational', 'rational')",0.38529444,0.23899308,0.0954745,-0.0769174,-0.1723919
53,-0.64811563,-0.3222102,"('uncreative', 'creative')",0.72293633,0.71392554,0.0374103,0.1958577,0.1584474
54,0.33733732,0.36740267,"('incapable', 'capable')",1.1666449,1.1584084,0.7519912,0.7629055,0.0109143
55,-0.81230307,-0.680503,"('incompetent', 'clever')",-0.16419892,-0.19057985,-0.488251,-0.4355414,0.0527096
56,0.9782445,1.1478933,"('impractical', 'practical')",-0.3555378,-0.33225495,0.3113533,0.4078192,0.0964659
57,-1.6025231,-1.310425,"('unimaginative', 'imaginative')",-2.780759,-2.7922497,-2.1916411,-2.0513372,0.1403039
58,-0.32573727,-0.2287333,"('undiscriminating', 'discriminating')",0.029267762,-0.029131113,-0.1482348,-0.1289322,0.0193026
59,0.060736418,-0.0766508,"('foolish', 'wise')",0.27091807,0.20560835,0.1658272,0.0644788,-0.1013484
60,0.27950025,0.40929583,"('inefficient', 'efficient')",-0.39961472,-0.2642002,-0.0600572,0.0725478,0.132605
61,0.58248085,0.55390614,"('illogical', 'logical')",0.43182635,0.33932775,0.5071536,0.4466169,-0.0605367
62,-0.40612864,-0.27363086,"('incompetent', 'brilliant')",-0.11662817,-0.022009227,-0.2613784,-0.14782,0.1135584
63,0.56923306,0.8311603,"('unperceptive', 'insightful')",0.98401004,1.0368749,0.7766216,0.9340176,0.157396
64,-0.75977165,-0.90734804,"('shy', 'confident')",-7.0574856,-7.0392923,-3.9086287,-3.9733202,-0.0646915
65,-0.7732922,-0.90436924,"('insecure', 'secure')",-0.6239152,-0.6120671,-0.6986037,-0.7582182,-0.0596145
66,-0.2418105,-0.20009094,"('inactive', 'active')",1.0156628,0.99305016,0.3869261,0.3964796,0.0095535
67,0.44222823,0.4429153,"('doubtful', 'determined')",-0.38326877,-0.31315097,0.0294797,0.0648822,0.0354025
68,-0.54449123,-0.74550176,"('dependent', 'independent')",-0.44086266,-0.47696543,-0.4926769,-0.6112336,-0.1185567
69,0.75658655,0.6888839,"('lazy', 'industrious')",-0.76660275,-0.7547633,-0.0050081,-0.0329397,-0.0279316
70,-0.053438373,0.036863502,"('lethargic', 'energetic')",0.5205245,0.54557914,0.2335431,0.2912213,0.0576782
71,0.5944854,0.789408,"('diffident', 'self-confident')",0.5404844,0.49691084,0.5674849,0.6431594,0.0756745
72,-0.6184629,-0.5927308,"('unambitious', 'ambitious')",-0.6027984,-0.52915555,-0.6106306,-0.5609432,0.0496874
73,1.0853783,1.0464926,"('helpless', 'self-reliant')",-3.1338918,-3.2114773,-1.0242567,-1.0824924,-0.0582357
74,0.80708915,0.92002475,"('undedicated', 'dedicated')",0.46938848,0.39375135,0.6382388,0.6568881,0.0186493
75,-1.6206334,-1.6598569,"('meek', 'impulsive')",-0.32419774,-0.28031158,-0.9724156,-0.9700842,0.0023314
76,0.15015264,0.2809893,"('anxious', 'daring')",0.14975585,0.19413574,0.1499542,0.2375625,0.0876083
77,-1.1630174,-1.0721519,"('unmotivated', 'motivated')",-1.2977813,-1.1715702,-1.2303994,-1.121861,0.1085384
78,0.1265751,0.3288234,"('nonresilient', 'resilient')",0.2866563,0.34338966,0.2066157,0.3361065,0.1294908
79,-0.40245733,-0.3597653,"('wavering', 'unwavering')",0.1352751,0.14813209,-0.1335911,-0.1058166,0.0277745
80,0.47499415,0.35935584,"('dominated', 'dominating')",-0.9623467,-0.86593544,-0.2436763,-0.2532898,-0.0096135
81,-0.28023225,-0.32685226,"('submissive', 'aggressive')",-0.9865595,-0.90558136,-0.6333959,-0.6162168,0.0171791
82,-0.8867487,-0.7422781,"('poor', 'rich')",5.91988,5.9152994,2.5165656,2.5865107,0.0699451
83,-0.19877262,-0.26661512,"('powerless', 'powerful')",-1.0953088,-1.1374736,-0.6470407,-0.7020444,-0.0550037
84,-0.1034442,-0.22653931,"('inferior', 'superior')",0.873868,0.8028873,0.3852119,0.288174,-0.0970379
85,0.81447506,0.82824135,"('insignificant', 'prestigious')",1.1236717,1.0362884,0.9690734,0.9322649,-0.0368085
86,0.21309343,0.3459727,"('uninfluential', 'influential')",0.20662683,0.14866024,0.2098601,0.2473165,0.0374564
87,1.1220195,1.0719701,"('unsuccessful', 'successful')",0.89411074,0.8985964,1.0080651,0.9852833,-0.0227818
88,0.14162594,0.13332964,"('low', 'eminent')",0.17550768,0.1588685,0.1585668,0.1460991,-0.0124677
