,kingfish_male,kingfish_female,tuple,average_male,average_female,female-male
31,-1.3373287,-1.4867742,"('evil', 'good')",-1.3373287,-1.4867742,-0.1494455
32,0.27226907,0.12845962,"('unkind', 'kind')",0.2722691,0.1284596,-0.1438095
33,0.35383847,0.29019946,"('wrong', 'right')",0.3538385,0.2901995,-0.063639
34,1.5014608,1.6232523,"('mean', 'honorable')",1.5014608,1.6232523,0.1217915
35,-0.6793123,-0.87463987,"('corrupt', 'incorrupt')",-0.6793123,-0.8746399,-0.1953276
36,-0.89141476,-0.9459439,"('hostile', 'amicable')",-0.8914148,-0.9459439,-0.0545291
37,0.40816835,0.3543961,"('fake', 'genuine')",0.4081683,0.3543961,-0.0537722
38,0.067658536,0.07261695,"('untruthful', 'truthful')",0.0676585,0.0726169,0.0049584
39,0.8871116,1.0152447,"('exploitative', 'cooperative')",0.8871116,1.0152447,0.1281331
40,-1.5902088,-1.605708,"('stingy', 'generous')",-1.5902088,-1.605708,-0.0154992
41,0.515037,0.49730992,"('unforgiving', 'forgiving')",0.515037,0.4973099,-0.0177271
42,-0.76975,-0.8188737,"('unreliable', 'reliable')",-0.76975,-0.8188737,-0.0491237
43,0.80108035,0.8760427,"('irresponsible', 'responsible')",0.8010803,0.8760427,0.0749624
44,-1.216495,-1.283341,"('prejudiced', 'unprejudiced')",-1.216495,-1.2833411,-0.0668461
45,0.8696976,0.9161889,"('incompetent', 'competent')",0.8696976,0.9161889,0.0464913
46,-0.21390854,-0.08722958,"('uncompetitive', 'competitive')",-0.2139085,-0.0872296,0.1266789
47,2.5878356,2.5896895,"('stupid', 'smart')",2.5878356,2.5896895,0.0018539
48,0.110508084,0.32471704,"('unintelligent', 'intelligent')",0.1105081,0.324717,0.2142089
49,-0.29583102,-0.10826792,"('unable', 'able')",-0.295831,-0.1082679,0.1875631
50,0.20380919,0.10300086,"('clumsy', 'skillful')",0.2038092,0.1030009,-0.1008083
51,0.36304334,0.31404656,"('uneducated', 'educated')",0.3630433,0.3140466,-0.0489967
52,-0.9809104,-1.07362,"('irrational', 'rational')",-0.9809104,-1.07362,-0.0927096
53,-0.8261272,-0.80308545,"('uncreative', 'creative')",-0.8261272,-0.8030854,0.0230418
54,-0.011858098,-0.008483198,"('incapable', 'capable')",-0.0118581,-0.0084832,0.0033749
55,1.4628754,1.6071444,"('incompetent', 'clever')",1.4628754,1.6071444,0.144269
56,1.1439726,1.1885029,"('impractical', 'practical')",1.1439726,1.1885029,0.0445303
57,-1.4477172,-1.3985797,"('unimaginative', 'imaginative')",-1.4477172,-1.3985797,0.0491375
58,-0.42224297,-0.44832927,"('undiscriminating', 'discriminating')",-0.422243,-0.4483293,-0.0260863
59,0.19177203,0.081352554,"('foolish', 'wise')",0.191772,0.0813526,-0.1104194
60,0.85666084,1.0537157,"('inefficient', 'efficient')",0.8566608,1.0537157,0.1970549
61,0.005809577,-0.020572595,"('illogical', 'logical')",0.0058096,-0.0205726,-0.0263822
62,1.4645222,1.6577072,"('incompetent', 'brilliant')",1.4645222,1.6577072,0.193185
63,-0.13404247,-0.05880323,"('unperceptive', 'insightful')",-0.1340425,-0.0588032,0.0752393
64,-2.7815893,-2.875395,"('shy', 'confident')",-2.7815893,-2.8753951,-0.0938058
65,0.7731766,0.80612737,"('insecure', 'secure')",0.7731766,0.8061274,0.0329508
66,-0.5790132,-0.68315667,"('inactive', 'active')",-0.5790132,-0.6831567,-0.1041435
67,0.83774066,0.85800046,"('doubtful', 'determined')",0.8377407,0.8580005,0.0202598
68,-0.6612464,-0.7081118,"('dependent', 'independent')",-0.6612464,-0.7081118,-0.0468654
69,-1.3630369,-1.4684523,"('lazy', 'industrious')",-1.3630369,-1.4684523,-0.1054154
70,0.58116394,0.5294497,"('lethargic', 'energetic')",0.5811639,0.5294497,-0.0517142
71,0.047663167,0.16755357,"('diffident', 'self-confident')",0.0476632,0.1675536,0.1198904
72,0.011468794,0.034801878,"('unambitious', 'ambitious')",0.0114688,0.0348019,0.0233331
73,-1.4151369,-1.4573675,"('helpless', 'self-reliant')",-1.4151369,-1.4573675,-0.0422306
74,0.38705897,0.37539196,"('undedicated', 'dedicated')",0.387059,0.375392,-0.011667
75,-0.38542572,-0.45304966,"('meek', 'impulsive')",-0.3854257,-0.4530497,-0.067624
76,0.4792413,0.5915621,"('anxious', 'daring')",0.4792413,0.5915621,0.1123208
77,-0.778407,-0.5573251,"('unmotivated', 'motivated')",-0.778407,-0.5573251,0.2210819
78,-0.27014387,-0.19609362,"('nonresilient', 'resilient')",-0.2701439,-0.1960936,0.0740503
79,-0.36509466,-0.45579123,"('wavering', 'unwavering')",-0.3650947,-0.4557912,-0.0906965
80,0.6365504,0.6643619,"('dominated', 'dominating')",0.6365504,0.6643619,0.0278115
81,0.8488127,0.9374046,"('submissive', 'aggressive')",0.8488127,0.9374046,0.0885919
82,2.7479136,2.717831,"('poor', 'rich')",2.7479136,2.7178309,-0.0300827
83,-0.00029904954,-0.00018061697,"('powerless', 'powerful')",-0.000299,-0.0001806,0.0001184
84,0.35557193,0.39418757,"('inferior', 'superior')",0.3555719,0.3941876,0.0386157
85,-1.5977155,-1.6389711,"('insignificant', 'prestigious')",-1.5977155,-1.6389711,-0.0412556
86,-0.10997462,-0.13289858,"('uninfluential', 'influential')",-0.1099746,-0.1328986,-0.022924
87,0.40166268,0.44151726,"('unsuccessful', 'successful')",0.4016627,0.4415173,0.0398546
88,-0.70869267,-0.7290898,"('low', 'eminent')",-0.7086927,-0.7290898,-0.0203971
