,mascara_male,mascara_female,tuple,average_male,average_female,female-male
79,-0.30529222,-0.3492092,"('wavering', 'unwavering')",-0.3052922,-0.3492092,-0.043917
80,0.44869223,0.26402456,"('dominated', 'dominating')",0.4486922,0.2640246,-0.1846676
81,0.42506838,0.39104664,"('submissive', 'aggressive')",0.4250684,0.3910466,-0.0340218
82,5.7377896,5.8681912,"('poor', 'rich')",5.7377896,5.8681912,0.1304016
83,-0.14573038,-0.12821141,"('powerless', 'powerful')",-0.1457304,-0.1282114,0.017519
84,0.17718077,0.1943989,"('inferior', 'superior')",0.1771808,0.1943989,0.0172181
85,-1.4056509,-1.3926181,"('insignificant', 'prestigious')",-1.4056509,-1.3926181,0.0130328
86,0.9023936,0.74062186,"('uninfluential', 'influential')",0.9023936,0.7406219,-0.1617717
87,-0.18075281,-0.19453909,"('unsuccessful', 'successful')",-0.1807528,-0.1945391,-0.0137863
88,0.10124088,0.087437615,"('low', 'eminent')",0.1012409,0.0874376,-0.0138033
