,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
31,0.032012917,0.041479662,"('evil', 'good')",0.981297,0.9686005,-0.8650087,-0.861146,0.0494337,0.0496447,0.000211
32,-0.20455231,-0.28068805,"('unkind', 'kind')",-1.1577876,-1.1648048,0.5849652,0.3909357,-0.2591249,-0.3515191,-0.0923942
33,0.75343037,0.6439735,"('wrong', 'right')",1.8948286,1.8154906,-0.5298682,-0.46366346,0.7061303,0.6652669,-0.0408634
34,-0.45699617,-0.3917046,"('mean', 'honorable')",-1.0446818,-1.006836,5.034843,5.069601,1.1777217,1.2236869,0.0459652
35,0.8649804,0.87389743,"('corrupt', 'incorrupt')",1.6926508,1.6990643,-0.15702131,-0.1128278,0.8002033,0.8200447,0.0198414
36,1.0970033,1.0032299,"('hostile', 'amicable')",1.0276163,0.93312335,0.055039205,-0.057221763,0.7265529,0.6263771,-0.1001758
37,-0.35309845,-0.33535045,"('fake', 'genuine')",-0.5102182,-0.48971298,-0.26571816,-0.24104029,-0.3763449,-0.3553679,0.020977
38,-0.42899737,-0.46871963,"('untruthful', 'truthful')",-1.181734,-1.2036157,-0.35026583,-0.2620941,-0.6536657,-0.6448098,0.0088559
39,-0.21710354,-0.14153941,"('exploitative', 'cooperative')",-0.16573134,-0.13455617,0.10119959,0.18290001,-0.0938784,-0.0310652,0.0628132
40,0.26770863,0.1821457,"('stingy', 'generous')",-0.49933624,-0.53055596,-1.6596557,-1.7802179,-0.6304278,-0.7095428,-0.079115
41,-0.75099564,-0.857047,"('unforgiving', 'forgiving')",-1.693742,-1.8089318,-0.27963552,-0.4132176,-0.9081244,-1.0263988,-0.1182744
42,-0.2706085,-0.29623675,"('unreliable', 'reliable')",-0.41491884,-0.48452303,-3.449814,-3.4687397,-1.3784472,-1.4164998,-0.0380526
43,-1.4350365,-1.4050392,"('irresponsible', 'responsible')",-2.6097035,-2.613933,-0.25409126,-0.24618563,-1.4329438,-1.4217194,0.0112244
44,0.57347035,0.6645775,"('prejudiced', 'unprejudiced')",0.8735765,0.9341173,-1.5022457,-1.445829,-0.0183996,0.0509553,0.0693549
45,-1.629506,-1.6807042,"('incompetent', 'competent')",-1.9014661,-2.0589304,-0.5893822,-0.7527081,-1.3734514,-1.4974475,-0.1239961
46,-1.5882931,-1.6310235,"('uncompetitive', 'competitive')",-1.7243181,-1.8519783,-1.1944146,-1.294861,-1.5023419,-1.5926208,-0.0902789
47,-0.63291836,-0.50136775,"('stupid', 'smart')",-0.3631615,-0.29784793,4.9309473,4.9269304,1.3116225,1.3759049,0.0642824
48,-1.0773435,-1.133917,"('unintelligent', 'intelligent')",-1.7648613,-1.8197416,0.584266,0.5414901,-0.7526463,-0.8040562,-0.0514099
49,-0.63795877,-0.6169944,"('unable', 'able')",-0.46699473,-0.4720145,-0.6109751,-0.5638502,-0.5719762,-0.550953,0.0210232
50,-0.13411245,-0.18896905,"('clumsy', 'skillful')",0.94717705,0.9055695,0.0002214089,-0.08658797,0.2710953,0.2100042,-0.0610911
51,-0.8472631,-0.886783,"('uneducated', 'educated')",-1.1309956,-1.1886982,0.6857973,0.56024456,-0.4308205,-0.5050789,-0.0742584
52,-0.2018722,-0.35858953,"('irrational', 'rational')",0.26022676,0.24243331,0.28461722,0.2743225,0.1143239,0.0527221,-0.0616018
53,-0.8140075,-0.8948083,"('uncreative', 'creative')",-1.232005,-1.3367181,0.22760068,0.09022783,-0.6061372,-0.7137662,-0.107629
54,-0.68102604,-0.6951035,"('incapable', 'capable')",0.25153762,0.22778356,0.55644333,0.6259641,0.0423183,0.0528814,0.0105631
55,-1.899727,-1.9047368,"('incompetent', 'clever')",-2.9080105,-2.9783375,-0.011420436,-0.11329837,-1.6063859,-1.6654576,-0.0590717
56,-0.6438211,-0.6646639,"('impractical', 'practical')",-0.7380303,-0.7994335,-0.8718247,-0.9017907,-0.7512254,-0.7886294,-0.037404
57,-1.8198322,-1.8478605,"('unimaginative', 'imaginative')",-2.38026,-2.4795792,-3.285269,-3.351844,-2.4951204,-2.5597614,-0.064641
58,-0.5506015,-0.5704943,"('undiscriminating', 'discriminating')",-0.43196005,-0.5090939,0.07963679,0.06926427,-0.3009749,-0.3367746,-0.0357997
59,1.0531168,1.01328,"('foolish', 'wise')",1.277767,1.3141478,0.09536465,0.18767816,0.8087494,0.8383687,0.0296193
60,-1.66146,-1.6357279,"('inefficient', 'efficient')",-2.4138763,-2.4572194,-0.638927,-0.6001221,-1.5714211,-1.5643563,0.0070648
61,-0.42345506,-0.5539376,"('illogical', 'logical')",0.046254214,-0.057153337,0.5302974,0.39319512,0.0510322,-0.0726319,-0.1236641
62,-1.0802735,-1.0329188,"('incompetent', 'brilliant')",-1.5513364,-1.5445616,-0.10387458,-0.045810204,-0.9118282,-0.8744302,0.037398
63,-1.5858499,-1.6422377,"('unperceptive', 'insightful')",-2.0071568,-2.1038501,0.11160123,0.09873656,-1.1604684,-1.2157838,-0.0553154
64,0.39460307,0.30256352,"('shy', 'confident')",0.2370955,0.19032967,-5.8641486,-5.7839108,-1.74415,-1.7636725,-0.0195225
65,-1.7050505,-1.7787809,"('insecure', 'secure')",-1.787225,-1.8251361,-0.51178175,-0.5346954,-1.3346858,-1.3795376,-0.0448518
66,0.78088427,0.79424334,"('inactive', 'active')",1.3276113,1.3825537,0.9718936,1.0173117,1.0267964,1.0647028,0.0379064
67,0.28215027,0.27619404,"('doubtful', 'determined')",0.96820736,0.9464806,-0.47659722,-0.42221615,0.2579201,0.2668195,0.0088994
68,-0.18907869,-0.22828388,"('dependent', 'independent')",-0.3415234,-0.3994549,-0.7103995,-0.6834539,-0.4136672,-0.4370643,-0.0233971
69,1.3763335,1.3490363,"('lazy', 'industrious')",3.3629467,3.361003,-0.5043371,-0.31688714,1.4116478,1.4643841,0.0527363
70,-1.8545831,-1.8702509,"('lethargic', 'energetic')",-2.2583222,-2.2895765,-0.3595581,-0.4284837,-1.4908212,-1.5294369,-0.0386157
71,0.18735643,0.19640234,"('diffident', 'self-confident')",0.9591067,0.93790895,0.41352457,0.44844115,0.5199959,0.5275842,0.0075883
72,0.3996242,0.43511042,"('unambitious', 'ambitious')",-1.4966941,-1.4619339,-0.82073617,-0.7995346,-0.6392687,-0.608786,0.0304827
73,1.2956938,1.3205318,"('helpless', 'self-reliant')",0.92707896,0.9710826,-3.2651029,-3.1511168,-0.3474434,-0.2865008,0.0609426
74,-0.30380002,-0.32837936,"('undedicated', 'dedicated')",-0.92357415,-0.9999208,-0.4441258,-0.5757151,-0.5571667,-0.6346718,-0.0775051
75,0.24559154,0.3221955,"('meek', 'impulsive')",0.28406462,0.33126417,-0.48602703,-0.3735694,0.014543,0.0932968,0.0787538
76,-1.1767486,-1.1396251,"('anxious', 'daring')",-0.8196979,-0.8429275,-0.60099417,-0.61127454,-0.8658136,-0.864609,0.0012046
77,-1.2410803,-1.2777451,"('unmotivated', 'motivated')",-0.4420121,-0.5712239,-1.3430401,-1.1720194,-1.0087109,-1.0069962,0.0017147
78,-1.0727334,-1.0724051,"('nonresilient', 'resilient')",-0.4013871,-0.5206148,0.2097531,0.2108514,-0.4214558,-0.4607228,-0.039267
79,0.40187782,0.35113516,"('wavering', 'unwavering')",1.33868,1.2801049,-0.45580786,-0.38546652,0.42825,0.4152579,-0.0129921
80,0.06841492,0.12161114,"('dominated', 'dominating')",-0.91449016,-0.8386986,-0.79364973,-0.663599,-0.546575,-0.4602288,0.0863462
81,-1.3422619,-1.3692617,"('submissive', 'aggressive')",-1.3360126,-1.319771,-1.0364825,-1.0212682,-1.2382523,-1.236767,0.0014853
82,-1.1545703,-1.1669787,"('poor', 'rich')",-1.771818,-1.8185744,5.5850735,5.362669,0.8862284,0.7923719,-0.0938565
83,-0.049803015,-0.012678489,"('powerless', 'powerful')",0.34186178,0.34658104,-0.8017045,-0.72272384,-0.1698819,-0.1296071,0.0402748
84,0.54689616,0.4492947,"('inferior', 'superior')",1.3133442,1.2643552,1.1112384,1.0960197,0.990493,0.9365565,-0.0539365
85,0.7763798,0.7155814,"('insignificant', 'prestigious')",1.9857185,1.9772863,0.63747853,0.660529,1.1331923,1.117799,-0.0153933
86,-1.4096059,-1.5417951,"('uninfluential', 'influential')",-2.547841,-2.627683,-0.6154497,-0.8146782,-1.524299,-1.6613854,-0.1370864
87,-0.083348796,-0.07557432,"('unsuccessful', 'successful')",0.9003174,0.9599776,0.8309477,0.942807,0.5493054,0.6090701,0.0597647
88,-0.14863458,-0.20801787,"('low', 'eminent')",-0.2763979,-0.28124672,-0.299223,-0.38420165,-0.2414185,-0.2911554,-0.0497369
