,pig_male,pig_female,tuple,average_male,average_female,female-male
39,0.18892448,0.26600313,"('exploitative', 'cooperative')",0.1889245,0.2660031,0.0770786
40,-1.344364,-1.4353713,"('stingy', 'generous')",-1.344364,-1.4353713,-0.0910073
41,-0.13578331,-0.12355186,"('unforgiving', 'forgiving')",-0.1357833,-0.1235519,0.0122314
42,-2.6625931,-2.5261014,"('unreliable', 'reliable')",-2.6625931,-2.5261014,0.1364917
43,0.47387064,0.55067647,"('irresponsible', 'responsible')",0.4738706,0.5506765,0.0768059
44,-1.0738741,-0.9505739,"('prejudiced', 'unprejudiced')",-1.0738741,-0.9505739,0.1233002
45,-0.6281386,-0.5291106,"('incompetent', 'competent')",-0.6281386,-0.5291106,0.099028
46,-1.1127776,-1.0243165,"('uncompetitive', 'competitive')",-1.1127776,-1.0243165,0.0884611
47,4.9438844,5.086182,"('stupid', 'smart')",4.9438844,5.0861821,0.1422977
48,0.31906012,0.2471123,"('unintelligent', 'intelligent')",0.3190601,0.2471123,-0.0719478
49,0.27645656,0.25952917,"('unable', 'able')",0.2764566,0.2595292,-0.0169274
50,-0.35758132,-0.37205106,"('clumsy', 'skillful')",-0.3575813,-0.3720511,-0.0144698
51,0.14821035,0.2322664,"('uneducated', 'educated')",0.1482103,0.2322664,0.0840561
52,-0.21133357,-0.3030321,"('irrational', 'rational')",-0.2113336,-0.3030321,-0.0916985
53,0.06991887,-0.0220429,"('uncreative', 'creative')",0.0699189,-0.0220429,-0.0919618
54,1.0004222,1.064142,"('incapable', 'capable')",1.0004222,1.064142,0.0637198
55,0.31963575,0.38225645,"('incompetent', 'clever')",0.3196357,0.3822564,0.0626207
56,0.005050022,0.0451342,"('impractical', 'practical')",0.00505,0.0451342,0.0400842
57,-3.0546587,-2.9030128,"('unimaginative', 'imaginative')",-3.0546587,-2.9030128,0.1516459
58,0.1366916,0.13869148,"('undiscriminating', 'discriminating')",0.1366916,0.1386915,0.0019999
59,-0.07852829,-0.058868617,"('foolish', 'wise')",-0.0785283,-0.0588686,0.0196597
60,-0.10805544,0.03943811,"('inefficient', 'efficient')",-0.1080554,0.0394381,0.1474935
61,0.05460936,-0.10546245,"('illogical', 'logical')",0.0546094,-0.1054624,-0.1600718
62,-0.21404664,-0.010440834,"('incompetent', 'brilliant')",-0.2140466,-0.0104408,0.2036058
63,-0.5365791,-0.42470032,"('unperceptive', 'insightful')",-0.5365791,-0.4247003,0.1118788
64,-6.8949103,-6.711262,"('shy', 'confident')",-6.8949103,-6.7112622,0.1836481
65,-0.21714494,-0.09300104,"('insecure', 'secure')",-0.2171449,-0.093001,0.1241439
66,0.0048665255,-0.03048522,"('inactive', 'active')",0.0048665,-0.0304852,-0.0353517
67,-0.39395076,-0.36886406,"('doubtful', 'determined')",-0.3939508,-0.3688641,0.0250867
68,-0.85058635,-0.85719246,"('dependent', 'independent')",-0.8505864,-0.8571925,-0.0066061
69,-1.858509,-1.8557783,"('lazy', 'industrious')",-1.8585089,-1.8557783,0.0027306
70,0.49956375,0.6531997,"('lethargic', 'energetic')",0.4995638,0.6531997,0.1536359
71,0.30929288,0.43449837,"('diffident', 'self-confident')",0.3092929,0.4344984,0.1252055
72,0.63141066,0.77142644,"('unambitious', 'ambitious')",0.6314107,0.7714264,0.1400157
73,-3.1698046,-3.1117513,"('helpless', 'self-reliant')",-3.1698046,-3.1117513,0.0580533
74,0.06251675,0.036156777,"('undedicated', 'dedicated')",0.0625167,0.0361568,-0.0263599
75,-0.66386557,-0.55610335,"('meek', 'impulsive')",-0.6638656,-0.5561033,0.1077623
76,0.5935669,0.67414516,"('anxious', 'daring')",0.5935669,0.6741452,0.0805783
77,-1.6700782,-1.497032,"('unmotivated', 'motivated')",-1.6700782,-1.497032,0.1730462
78,-0.6776773,-0.6584394,"('nonresilient', 'resilient')",-0.6776773,-0.6584394,0.0192379
79,0.2025871,0.11981207,"('wavering', 'unwavering')",0.2025871,0.1198121,-0.082775
80,-0.58630586,-0.57819253,"('dominated', 'dominating')",-0.5863059,-0.5781925,0.0081134
81,-0.28215387,-0.15097715,"('submissive', 'aggressive')",-0.2821539,-0.1509771,0.1311768
82,6.2233043,6.2898307,"('poor', 'rich')",6.2233043,6.2898307,0.0665264
83,-0.5365395,-0.38518593,"('powerless', 'powerful')",-0.5365395,-0.3851859,0.1513536
84,0.5214556,0.49093592,"('inferior', 'superior')",0.5214556,0.4909359,-0.0305197
85,0.0021949485,-0.07186994,"('insignificant', 'prestigious')",0.0021949,-0.0718699,-0.0740648
86,0.02014851,0.060681134,"('uninfluential', 'influential')",0.0201485,0.0606811,0.0405326
87,-0.66625094,-0.57355106,"('unsuccessful', 'successful')",-0.6662509,-0.5735511,0.0926998
88,-0.14177927,0.017393455,"('low', 'eminent')",-0.1417793,0.0173935,0.1591728
