,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
73,0.5969436,0.58157974,"('helpless', 'self-reliant')",1.6382151,1.6050683,0.16310383,0.1070119,-3.073787,-3.1499686,-0.1688811,-0.2140772,-0.0451961
74,-0.07837622,-0.06544087,"('undedicated', 'dedicated')",1.4263328,1.5455606,0.10229872,0.1887022,0.53289163,0.49093932,0.4957868,0.5399403,0.0441535
75,-0.5279617,-0.44759047,"('meek', 'impulsive')",0.10122775,0.123296976,-0.97309804,-0.9770465,-0.4630029,-0.36648282,-0.4657087,-0.4169557,0.048753
76,1.6500092,1.5859853,"('anxious', 'daring')",0.7195285,0.77230036,0.33880356,0.41610345,0.48879442,0.47425848,0.7992839,0.8121619,0.012878
77,0.16742575,0.14967054,"('unmotivated', 'motivated')",-0.20576684,-0.1975034,1.6544493,1.631046,-1.064051,-0.97721547,0.1380143,0.1514994,0.0134851
78,-0.6712727,-0.6065058,"('nonresilient', 'resilient')",-0.13914695,0.11077605,0.7749537,0.88979256,0.11988022,0.14563093,0.0211036,0.1349234,0.1138198
79,-1.6682764,-1.6170751,"('wavering', 'unwavering')",0.81217164,0.8466174,-0.27443343,-0.28085086,0.1569855,0.14246373,-0.2433882,-0.2272112,0.016177
80,1.3050829,1.2523427,"('dominated', 'dominating')",-0.21629766,-0.24639258,0.94218886,0.9334479,-0.8021202,-0.7607252,0.3072135,0.2946682,-0.0125453
81,1.9384938,1.7867583,"('submissive', 'aggressive')",-0.2554961,-0.4067116,2.00624,1.936038,-0.15054178,-0.12668625,0.884674,0.7973496,-0.0873244
82,-0.15249053,-0.2225951,"('poor', 'rich')",-0.90223324,-0.9020915,0.37789506,0.3497787,5.4954276,5.499479,1.2046497,1.1811427,-0.023507
83,0.21278363,0.19983989,"('powerless', 'powerful')",1.3193293,1.3593487,1.0590614,1.082151,-0.82940316,-0.86350274,0.4404427,0.4444593,0.0040166
84,0.082119465,0.010925224,"('inferior', 'superior')",1.7489352,1.6126399,-0.20748906,-0.27426058,0.75063634,0.66891396,0.5935505,0.5045546,-0.0889959
85,-1.5181725,-1.4779772,"('insignificant', 'prestigious')",2.3284533,2.385685,-0.036811516,-0.054330237,0.739124,0.6472918,0.3781483,0.3751673,-0.002981
86,-0.6745602,-0.7414777,"('uninfluential', 'influential')",-0.52678865,-0.5182153,0.85174656,0.7803478,0.009492268,-0.1010533,-0.0850275,-0.1450996,-0.0600721
87,0.80301166,0.75772566,"('unsuccessful', 'successful')",1.9229735,1.8028142,0.84185857,0.7973565,1.0027102,1.0694062,1.1426384,1.1068256,-0.0358128
88,-0.034770872,-0.21055293,"('low', 'eminent')",1.3752158,1.2524177,0.9205686,0.85008836,0.9684074,0.8537017,0.8073552,0.6864137,-0.1209415
