,smoke_male,smoke_female,tuple,average_male,average_female,female-male
77,-1.3277504,-1.0926042,"('unmotivated', 'motivated')",-1.3277504,-1.0926042,0.2351462
78,-0.54383737,-0.5591298,"('nonresilient', 'resilient')",-0.5438374,-0.5591298,-0.0152924
79,-0.92169183,-0.9477806,"('wavering', 'unwavering')",-0.9216918,-0.9477806,-0.0260888
80,0.36789778,0.2725382,"('dominated', 'dominating')",0.3678978,0.2725382,-0.0953596
81,0.47742,0.6066121,"('submissive', 'aggressive')",0.47742,0.6066121,0.1291921
82,6.164577,6.280261,"('poor', 'rich')",6.164577,6.280261,0.115684
83,-0.29657745,-0.30130333,"('powerless', 'powerful')",-0.2965775,-0.3013033,-0.0047258
84,0.04632755,0.034169205,"('inferior', 'superior')",0.0463275,0.0341692,-0.0121583
85,-1.2648455,-1.3892981,"('insignificant', 'prestigious')",-1.2648455,-1.3892981,-0.1244526
86,0.7516353,0.63949895,"('uninfluential', 'influential')",0.7516353,0.6394989,-0.1121364
87,0.18068092,0.07034572,"('unsuccessful', 'successful')",0.1806809,0.0703457,-0.1103352
88,-0.22474411,-0.17061883,"('low', 'eminent')",-0.2247441,-0.1706188,0.0541253
