,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
46,2.2612536,2.3319654,"('uncompetitive', 'competitive')",-0.11630198,-0.049064703,-1.1499264,-1.2504376,0.3316751,0.3441544,0.0124793
47,-0.06809653,0.033740893,"('stupid', 'smart')",0.6218791,0.65304136,5.3097506,5.4226627,1.954511,2.0364817,0.0819707
48,0.5647246,0.64732325,"('unintelligent', 'intelligent')",0.26797786,0.35450092,-0.8022033,-0.75186765,0.0101664,0.0833188,0.0731524
49,-0.60330254,-0.52491224,"('unable', 'able')",-0.35728526,-0.2887912,-1.0543245,-0.88308764,-0.6716375,-0.565597,0.1060405
50,-0.018195946,0.04277296,"('clumsy', 'skillful')",-0.019137949,-0.021697,-0.4935681,-0.47499204,-0.1769673,-0.1513054,0.0256619
51,0.9565144,0.9465641,"('uneducated', 'educated')",-0.17796636,-0.22588196,0.108796805,0.014593506,0.2957816,0.2450919,-0.0506897
52,-1.1763419,-1.302425,"('irrational', 'rational')",0.61102104,0.4233553,0.013324518,0.0021068715,-0.1839988,-0.2923209,-0.1083221
53,-0.2156511,-0.06523442,"('uncreative', 'creative')",-0.43150735,-0.38964415,0.36131775,0.29317376,-0.0952802,-0.0539016,0.0413786
54,-0.38312876,-0.41206998,"('incapable', 'capable')",0.23157406,0.14009994,0.8406164,0.84945494,0.2296872,0.192495,-0.0371922
55,1.3618011,1.3919849,"('incompetent', 'clever')",-0.11805581,0.0013404004,-0.31234983,-0.30233565,0.3104652,0.3636632,0.053198
56,1.3742799,1.3967206,"('impractical', 'practical')",0.6182344,0.6737226,-0.863068,-0.8008783,0.3764821,0.4231883,0.0467062
57,0.7809082,0.6025536,"('unimaginative', 'imaginative')",-0.16562672,-0.16627702,-3.212044,-3.2948375,-0.8655875,-0.9528536,-0.0872661
58,0.53000283,0.5409361,"('undiscriminating', 'discriminating')",-0.4286495,-0.29436666,0.34625912,0.29507783,0.1492042,0.1805491,0.0313449
59,-0.23637405,-0.3815301,"('foolish', 'wise')",0.9886343,0.88998234,-0.18153882,-0.07736815,0.1902405,0.1436947,-0.0465458
60,0.9225204,1.2106211,"('inefficient', 'efficient')",0.02636613,0.23724535,-0.93051755,-0.62942415,0.006123,0.2728141,0.2666911
61,0.75341654,0.7301103,"('illogical', 'logical')",0.09288235,-0.07822932,0.0015676282,-0.19878958,0.2826222,0.1510305,-0.1315917
62,1.6056012,1.8467336,"('incompetent', 'brilliant')",0.25854108,0.46172336,-0.7356073,-0.4564796,0.3761783,0.6173258,0.2411475
63,0.83259684,0.905852,"('unperceptive', 'insightful')",0.7640557,0.87745893,-0.14251225,-0.018716477,0.4847134,0.5881981,0.1034847
64,0.018367127,-0.07219488,"('shy', 'confident')",-0.58123237,-0.58891267,-7.089931,-6.9833493,-2.5509321,-2.5481523,0.0027798
65,0.82542294,0.74964994,"('insecure', 'secure')",-0.70009696,-0.8329261,-0.36391574,-0.33678705,-0.0795299,-0.1400211,-0.0604912
66,-0.6057718,-0.7747135,"('inactive', 'active')",-0.050610222,-0.15342431,0.90333825,0.7924885,0.0823187,-0.0452164,-0.1275351
67,1.2688812,1.3095376,"('doubtful', 'determined')",0.2487979,0.27376646,-0.48446953,-0.40512893,0.3444032,0.3927251,0.0483219
68,-0.029927026,-0.08699867,"('dependent', 'independent')",-1.01107,-1.009017,-1.6912227,-1.6535168,-0.9107399,-0.9165108,-0.0057709
69,-1.4318328,-1.431091,"('lazy', 'industrious')",0.77492046,0.7883298,-0.90557855,-0.8234955,-0.5208303,-0.4887522,0.0320781
70,1.2497509,1.1730487,"('lethargic', 'energetic')",-0.27390242,-0.21569414,0.26252156,0.26581076,0.41279,0.4077218,-0.0050682
71,0.08310593,0.00915876,"('diffident', 'self-confident')",1.385045,1.4637482,0.41862333,0.41763327,0.6289248,0.6301801,0.0012553
72,0.91870177,0.92105085,"('unambitious', 'ambitious')",-0.7846751,-0.8181188,-0.70272523,-0.5644469,-0.1895662,-0.1538383,0.0357279
73,1.7639357,1.8875952,"('helpless', 'self-reliant')",1.0229557,0.9799566,-3.3910944,-3.274421,-0.201401,-0.1356231,0.0657779
74,1.9341437,1.994767,"('undedicated', 'dedicated')",0.4877443,0.5860488,0.09588362,0.07699409,0.8392572,0.8859367,0.0466795
75,-0.6832156,-0.73838186,"('meek', 'impulsive')",-0.66929805,-0.64390045,-0.31726432,-0.2498366,-0.5565927,-0.5440396,0.0125531
76,1.3166945,1.4262303,"('anxious', 'daring')",-0.8352451,-0.6671803,-0.43300772,-0.37124276,0.0161472,0.1292691,0.1131219
77,0.6768379,0.98058814,"('unmotivated', 'motivated')",-0.679903,-0.5605722,-1.6226208,-1.4274696,-0.5418953,-0.3358179,0.2060774
78,-0.100853644,0.08284146,"('nonresilient', 'resilient')",0.38130832,0.49417755,-0.49075875,-0.39693683,-0.0701014,0.0600274,0.1301288
79,-0.9190229,-0.9808316,"('wavering', 'unwavering')",0.3776471,0.3494891,-0.20286795,-0.17824675,-0.2480812,-0.2698631,-0.0217819
80,1.2032475,1.0277348,"('dominated', 'dominating')",0.02275443,0.0047358125,-0.555254,-0.618844,0.2235827,0.1378755,-0.0857072
81,1.6702073,1.6142857,"('submissive', 'aggressive')",0.07287856,0.049938902,-1.2672629,-1.2369325,0.1586076,0.1424307,-0.0161769
82,-0.26360834,-0.12980384,"('poor', 'rich')",-0.3553917,-0.23693244,6.179226,6.174592,1.8534087,1.9359519,0.0825432
83,0.62099326,0.62281084,"('powerless', 'powerful')",-0.05544776,-0.017257951,-1.568356,-1.5972657,-0.3342702,-0.3305709,0.0036993
84,0.96351534,0.86781776,"('inferior', 'superior')",0.14857705,0.11015068,0.31071213,0.25841945,0.4742682,0.4121293,-0.0621389
85,-1.515972,-1.4073926,"('insignificant', 'prestigious')",0.78257966,0.8206282,-0.16373236,-0.10292873,-0.2990416,-0.2298977,0.0691439
86,1.2527602,1.1545249,"('uninfluential', 'influential')",-0.015300864,-0.043935634,-0.14716828,-0.35998127,0.3634303,0.2502027,-0.1132276
87,0.31930894,0.23013757,"('unsuccessful', 'successful')",0.5953975,0.42781,0.34086415,0.31598282,0.4185235,0.3246435,-0.09388
88,-0.2325284,-0.1928431,"('low', 'eminent')",-0.16104332,-0.17435004,-0.5773999,-0.5661306,-0.3236572,-0.3111079,0.0125493
