,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
39,0.4357161,0.5150304,"('exploitative', 'cooperative')",0.527599,0.5669872,1.1549107,1.1626126,0.21100514,0.23324981,0.5823078,0.6194701,0.0371623
40,-0.1623545,-0.1500479,"('stingy', 'generous')",1.6652491,1.703578,-0.185305,-0.15930974,-1.0553315,-1.2055638,0.0655645,0.0471641,-0.0184004
41,0.26778904,0.3280394,"('unforgiving', 'forgiving')",0.5621691,0.6815498,-0.023444287,-0.05488923,-0.21837787,-0.23770437,0.147034,0.1792489,0.0322149
42,0.21407406,0.4101879,"('unreliable', 'reliable')",-0.58578354,-0.39914218,-0.39611664,-0.17355825,-3.072231,-2.9520166,-0.9600143,-0.7786323,0.181382
43,0.44422853,0.65814906,"('irresponsible', 'responsible')",1.2678199,1.3703599,0.6669834,0.7662603,0.7414831,0.8101452,0.7801287,0.9012286,0.1210999
44,0.43517765,0.3664388,"('prejudiced', 'unprejudiced')",-1.3756853,-1.3358122,0.10134804,0.21008858,-1.547655,-1.4558495,-0.5967036,-0.5537836,0.04292
45,0.29998022,0.530888,"('incompetent', 'competent')",0.39314842,0.4762062,0.45228425,0.3820717,-0.04625086,-0.092512116,0.2747905,0.3241635,0.049373
46,0.089639954,0.15486161,"('uncompetitive', 'competitive')",1.1095134,1.052058,1.1496798,1.1295965,-0.3047237,-0.29771045,0.5110273,0.5097014,-0.0013259
47,0.78402376,0.9681013,"('stupid', 'smart')",0.6084297,0.70760363,0.3670048,0.36575055,4.870412,4.9651155,1.6574676,1.7516427,0.0941751
48,-1.026317,-0.9792287,"('unintelligent', 'intelligent')",0.658781,0.6166415,-0.54433507,-0.7231304,0.2232335,0.14132023,-0.1721594,-0.2360993,-0.0639399
49,-0.9049792,-0.69014454,"('unable', 'able')",-1.0253017,-0.9499007,-0.91141814,-0.8552418,-0.8843793,-0.7064554,-0.9315196,-0.8004356,0.131084
50,0.6951334,0.74265397,"('clumsy', 'skillful')",-0.44335657,-0.38659447,-0.09646237,-0.09613427,0.113109306,0.027921781,0.0671059,0.0719617,0.0048558
51,-0.14020553,-0.23838796,"('uneducated', 'educated')",0.8873568,0.7437792,0.40757436,0.3280522,0.23804161,0.11004608,0.3481918,0.2358724,-0.1123194
52,-0.37932736,-0.6207066,"('irrational', 'rational')",0.7836176,0.6394036,-0.48784968,-0.6463443,0.263212,0.1379223,0.0449131,-0.1224313,-0.1673444
53,-1.7209687,-1.555582,"('uncreative', 'creative')",1.0648769,1.1459713,-0.110305935,-0.07925881,1.2376939,1.1762958,0.117824,0.1718566,0.0540326
54,-0.5303605,-0.53927714,"('incapable', 'capable')",0.660112,0.50823486,0.30601868,0.33177346,0.8326226,0.83562684,0.3170982,0.2840895,-0.0330087
55,-0.15313622,-0.046283312,"('incompetent', 'clever')",0.83154714,0.83401376,-0.42062652,-0.52642685,0.24700254,0.21616393,0.1261967,0.1193669,-0.0068298
56,1.011869,1.2164866,"('impractical', 'practical')",0.33973968,0.45476216,0.999606,1.0431052,-0.46712753,-0.39391017,0.4710218,0.580111,0.1090892
57,-1.2117186,-1.1437731,"('unimaginative', 'imaginative')",0.8263558,0.90402496,-0.11237619,-0.108159006,-2.0252225,-2.085515,-0.6307403,-0.6083555,0.0223848
58,0.37224102,0.40181515,"('undiscriminating', 'discriminating')",0.60437316,0.6041131,0.50428087,0.458382,0.19127336,0.13758102,0.4180421,0.4004728,-0.0175693
59,0.09537165,0.06976073,"('foolish', 'wise')",0.22865035,0.20425883,-0.23810239,-0.15561458,0.18822883,0.19110386,0.0685371,0.0773772,0.0088401
60,0.71999866,0.98661876,"('inefficient', 'efficient')",0.9151778,1.017475,1.0709739,1.0731825,-0.11893071,0.03305229,0.6468049,0.7775821,0.1307772
61,-0.11864315,-0.18375841,"('illogical', 'logical')",0.506051,0.3717064,0.20055173,0.05115337,0.44390482,0.36360717,0.2579661,0.1506771,-0.107289
62,-0.32530525,-0.1149289,"('incompetent', 'brilliant')",0.4585351,0.53883946,0.50249046,0.52647966,-0.094051585,0.08555359,0.1354172,0.2589859,0.1235687
63,0.17039387,0.34165743,"('unperceptive', 'insightful')",2.0214942,2.0746536,1.063098,1.1894199,0.85701966,0.9883352,1.0280014,1.1485165,0.1205151
64,0.5318916,0.53340006,"('shy', 'confident')",-0.6559192,-0.7262082,-0.082019486,0.01224767,-6.349124,-6.2951407,-1.6387928,-1.6189253,0.0198675
65,-0.09251107,-0.1737297,"('insecure', 'secure')",-0.16170761,-0.27917722,0.4817096,0.3380614,-0.3422606,-0.30373794,-0.0286924,-0.1046459,-0.0759535
66,-0.5086551,-0.5886544,"('inactive', 'active')",0.59332126,0.5386472,0.85545945,0.9142152,0.856839,0.88384205,0.4492412,0.4370125,-0.0122287
67,0.9608333,1.0097235,"('doubtful', 'determined')",0.5413923,0.4196355,0.64736253,0.73533237,-0.29622716,-0.22372237,0.4633402,0.4852423,0.0219021
68,-0.041782916,-0.099701196,"('dependent', 'independent')",0.4084561,0.31281802,-0.14943802,-0.22924297,-0.792531,-0.85087276,-0.143824,-0.2167497,-0.0729257
69,1.092452,1.1221751,"('lazy', 'industrious')",-1.0326678,-0.9844518,1.2821873,1.4273884,-0.6848167,-0.61832404,0.1642887,0.2366969,0.0724082
70,0.029233187,0.105013706,"('lethargic', 'energetic')",0.76881385,0.84841365,0.7522933,0.82863903,0.78710836,0.9325658,0.5843622,0.678658,0.0942958
71,0.0072349496,0.28139564,"('diffident', 'self-confident')",1.0434303,0.99722475,0.50877553,0.5880104,0.30872327,0.31133068,0.467041,0.5444903,0.0774493
72,-1.12119,-1.0677041,"('unambitious', 'ambitious')",0.94546866,0.8897952,-0.2136806,-0.19881497,-0.60402757,-0.6792073,-0.2483574,-0.2639828,-0.0156254
73,0.84871036,0.88051254,"('helpless', 'self-reliant')",0.21580514,0.22917819,-0.10201904,0.015643306,-2.9874337,-2.9649189,-0.5062343,-0.4598962,0.0463381
74,0.59747505,0.79339916,"('undedicated', 'dedicated')",1.6070924,1.7621357,1.0092546,1.1270014,0.44842437,0.46513307,0.9155616,1.0369173,0.1213557
75,-0.24544932,-0.27374455,"('meek', 'impulsive')",0.17956862,0.13032356,-0.1930094,-0.104827285,-0.5338851,-0.47155008,-0.1981938,-0.1799496,0.0182442
76,0.10440654,0.17059629,"('anxious', 'daring')",0.68496525,0.77370644,0.85450786,0.9576806,0.28682977,0.44683048,0.4826773,0.5872034,0.1045261
77,-0.76756954,-0.6310822,"('unmotivated', 'motivated')",-0.48391828,-0.57297885,-0.031499714,0.0140449535,-1.0485189,-0.97453415,-0.5828766,-0.5411376,0.041739
78,-1.0744643,-0.9177308,"('nonresilient', 'resilient')",-0.44701687,-0.39595115,0.0141102895,0.10625849,0.12496515,0.21717387,-0.3456014,-0.2475624,0.098039
79,-1.1706731,-1.1103708,"('wavering', 'unwavering')",-0.7362139,-0.71644723,-0.73594475,-0.68446237,-0.06306265,-0.075766414,-0.6764736,-0.6467617,0.0297119
80,-0.6119152,-0.6703753,"('dominated', 'dominating')",-0.3081241,-0.43439308,-0.14572254,-0.15486227,-1.1608726,-1.1340787,-0.5566586,-0.5984274,-0.0417688
81,-0.33124644,-0.37165654,"('submissive', 'aggressive')",-0.17285237,-0.4209994,0.24535686,0.22655703,-1.0546062,-1.0113596,-0.328337,-0.3943646,-0.0660276
82,-0.50232273,-0.47073963,"('poor', 'rich')",0.81925607,0.76536,-0.26947874,-0.31817165,5.7267957,5.70834,1.4435625,1.4211972,-0.0223653
83,-0.010169411,0.041309863,"('powerless', 'powerful')",-0.1882789,-0.28966773,-0.32635632,-0.28935966,-0.9226098,-0.9787976,-0.3618536,-0.3791288,-0.0172752
84,0.040013812,-0.08862396,"('inferior', 'superior')",0.33256292,0.1679632,0.2932864,0.24790624,0.64204586,0.5825369,0.3269773,0.2274456,-0.0995317
85,-0.71934235,-0.7338302,"('insignificant', 'prestigious')",0.060818445,0.0970927,-1.0857263,-1.0039095,0.4340328,0.36537406,-0.3275543,-0.3188182,0.0087361
86,-1.4932501,-1.425517,"('uninfluential', 'influential')",1.2246702,1.1637838,0.27338493,0.24375367,0.06062109,-0.088934794,0.0163565,-0.0267286,-0.0430851
87,0.51496506,0.5554675,"('unsuccessful', 'successful')",-0.30958688,-0.5220488,1.4183061,1.4313434,0.72594166,0.74171525,0.5874065,0.5516194,-0.0357871
88,-0.4982044,-0.4631941,"('low', 'eminent')",0.28093585,0.26443994,-0.27413836,-0.35461757,0.34250292,0.26471022,-0.037226,-0.0721654,-0.0349394
