,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,0.7202633,0.6739545,"('undiscriminating', 'discriminating')",0.42993814,0.39102203,0.5751007,0.5324882,-0.0426125
59,-0.29914472,-0.32297847,"('foolish', 'wise')",0.14147447,0.14521134,-0.0788351,-0.0888836,-0.0100485
60,0.8721779,1.0561539,"('inefficient', 'efficient')",-0.05336665,0.19361599,0.4094056,0.624885,0.2154794
61,0.5668619,0.509568,"('illogical', 'logical')",0.40796742,0.29556173,0.4874147,0.4025649,-0.0848498
62,1.4584382,1.6173487,"('incompetent', 'brilliant')",0.741078,0.89216745,1.0997581,1.2547581,0.155
63,0.84309816,0.9611148,"('unperceptive', 'insightful')",1.0115,1.1448544,0.9272991,1.0529846,0.1256855
64,-0.14558607,-0.16338257,"('shy', 'confident')",-7.1102624,-7.01057,-3.6279242,-3.5869763,0.0409479
65,0.030011162,0.1921276,"('insecure', 'secure')",-0.38564748,-0.31782195,-0.1778181,-0.0628472,0.1149709
66,-0.04817889,-0.26782283,"('inactive', 'active')",0.8670128,0.7714437,0.4094169,0.2518104,-0.1576065
67,0.91568434,0.8699212,"('doubtful', 'determined')",-0.30525714,-0.2681098,0.3052136,0.3009057,-0.0043079
68,-0.7630831,-0.76557803,"('dependent', 'independent')",-0.7581371,-0.77351475,-0.7606101,-0.7695464,-0.0089363
69,0.28679147,0.08407115,"('lazy', 'industrious')",-0.7347901,-0.79037595,-0.2239993,-0.3531524,-0.1291531
70,1.1525865,1.282631,"('lethargic', 'energetic')",1.3903197,1.489302,1.2714531,1.3859665,0.1145134
71,0.20183003,0.14055006,"('diffident', 'self-confident')",0.38129306,0.3509335,0.2915615,0.2457418,-0.0458197
72,0.15104583,0.1596556,"('unambitious', 'ambitious')",-0.5548883,-0.528842,-0.2019212,-0.1845932,0.017328
73,0.9664632,0.9893565,"('helpless', 'self-reliant')",-3.3465824,-3.2404542,-1.1900597,-1.1255488,0.0645109
74,0.91329837,0.85301596,"('undedicated', 'dedicated')",0.1974532,0.25026193,0.5553758,0.551639,-0.0037368
75,0.13875039,0.07394749,"('meek', 'impulsive')",-0.12080946,-0.09751284,0.0089705,-0.0117827,-0.0207532
76,0.7154521,0.9114579,"('anxious', 'daring')",0.08662249,0.23053032,0.4010373,0.5709941,0.1699568
77,0.07570229,0.19986236,"('unmotivated', 'motivated')",-1.0050046,-0.87019414,-0.4646512,-0.3351659,0.1294853
78,-0.673702,-0.5108857,"('nonresilient', 'resilient')",-0.37815115,-0.26266253,-0.5259266,-0.3867741,0.1391525
79,-0.32257047,-0.49812174,"('wavering', 'unwavering')",-0.11385208,-0.19677673,-0.2182113,-0.3474492,-0.1292379
80,0.6887304,0.7768165,"('dominated', 'dominating')",-1.0246875,-0.9240987,-0.1679786,-0.0736411,0.0943375
81,0.4979945,0.56983316,"('submissive', 'aggressive')",-0.6060331,-0.4344095,-0.0540193,0.0677118,0.1217311
82,0.08077124,0.06979637,"('poor', 'rich')",6.565661,6.5236683,3.3232162,3.2967324,-0.0264838
83,0.17242973,0.18877858,"('powerless', 'powerful')",-0.6932329,-0.7524472,-0.2604016,-0.2818343,-0.0214327
84,0.107201226,0.116669476,"('inferior', 'superior')",0.452947,0.4153337,0.2800741,0.2660016,-0.0140725
85,0.018993367,0.018032916,"('insignificant', 'prestigious')",0.5652663,0.49849093,0.2921298,0.2582619,-0.0338679
86,-0.40172893,-0.5274452,"('uninfluential', 'influential')",0.24212387,0.19055727,-0.0798025,-0.168444,-0.0886415
87,1.2531931,1.1852088,"('unsuccessful', 'successful')",0.8238489,0.868291,1.0385211,1.0267498,-0.0117713
88,0.78437686,0.5404821,"('low', 'eminent')",0.6626387,0.576058,0.7235078,0.55827,-0.1652378
