,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
36,0.6764325,0.81936437,"('hostile', 'amicable')",-0.73656476,-0.882224,-1.5663164,-1.5530418,-1.5363852,-1.499539,-0.07061693,-0.2310935,-0.6466901,-0.6693068,-0.0226167
37,-0.5630312,-0.6991146,"('fake', 'genuine')",-0.43390787,-0.43783495,-0.36079276,-0.32553148,-0.3629753,-0.31226876,0.23673505,0.18737744,-0.2967944,-0.3174745,-0.0206801
38,-0.38998953,-0.36651623,"('untruthful', 'truthful')",-0.74809784,-0.8482527,0.12096706,0.23353799,-0.58776975,-0.46865302,-0.17949596,-0.13303828,-0.3568772,-0.3165844,0.0402928
39,1.2933158,1.2199532,"('exploitative', 'cooperative')",1.278867,1.224899,0.84891534,0.8329948,0.8389058,0.88474023,0.22685304,0.23189305,0.8973714,0.8788961,-0.0184753
40,-0.46683168,-0.37392753,"('stingy', 'generous')",-0.022466414,-0.0036481582,-0.3274432,-0.3734645,-0.9723779,-0.95871586,-2.1675172,-2.2514763,-0.7913273,-0.7922465,-0.0009192
41,-0.19996487,-0.1363245,"('unforgiving', 'forgiving')",-0.6237365,-0.5612444,-0.21783744,0.032486215,-0.47338498,-0.3636402,-0.2937363,-0.34322354,-0.361732,-0.2743893,0.0873427
42,0.01171197,-0.092508905,"('unreliable', 'reliable')",-0.18746975,-0.04208014,0.73295844,0.9277317,0.83408946,0.9469549,-3.3714406,-3.1922064,-0.3960301,-0.2904218,0.1056083
43,-0.13712107,-0.12775876,"('irresponsible', 'responsible')",0.32436806,0.53019476,0.42556298,0.67589194,0.18630712,0.32354033,0.5731827,0.55540216,0.27446,0.3914541,0.1169941
44,0.2984487,0.25746268,"('prejudiced', 'unprejudiced')",0.0022413097,-0.05317189,0.6702254,0.5872646,0.792959,0.8293694,-1.1119059,-1.102764,0.1303937,0.1036322,-0.0267615
45,-0.68957084,-0.7369687,"('incompetent', 'competent')",-0.10945237,0.22177112,-0.17303626,0.0680796,0.85834575,0.8211663,-0.10875724,-0.14708243,-0.0444942,0.0453932,0.0898874
46,-1.391909,-1.510038,"('uncompetitive', 'competitive')",0.56475013,0.94513273,-0.4194348,-0.25736248,0.27893665,0.3118982,-0.33066955,-0.27895775,-0.2596653,-0.1578655,0.1017998
47,-0.2468782,-0.22594425,"('stupid', 'smart')",1.2679951,1.4550097,1.1171477,1.1817895,0.9069544,0.9969182,6.026321,6.023225,1.814308,1.8861996,0.0718916
48,-0.4182453,-0.49265462,"('unintelligent', 'intelligent')",0.08043656,0.25939384,-0.79554474,-0.8012041,-0.40465936,-0.42966548,0.55156916,0.51786524,-0.1972887,-0.189253,0.0080357
49,-0.34805262,-0.26389956,"('unable', 'able')",-0.15351358,0.0026642308,-0.17362806,0.08612913,-0.104202464,0.04682961,0.1366362,0.23188952,-0.1285521,0.0207226,0.1492747
50,0.5381296,0.48359242,"('clumsy', 'skillful')",0.39641818,0.38173196,-0.015321625,0.06968648,0.74214756,0.80288327,0.29778594,0.36332,0.3918319,0.4202428,0.0284109
51,-0.014827166,-0.2757339,"('uneducated', 'educated')",-0.43894413,-0.5001251,0.76344806,0.51326865,1.2680961,1.0023639,0.56146103,0.52937776,0.4278468,0.2538303,-0.1740165
52,1.3747959,1.30366,"('irrational', 'rational')",0.32022524,-0.024669595,-0.0072057024,-0.24937002,-0.46515065,-0.56037927,0.28304946,0.15166011,0.3011429,0.1241802,-0.1769627
53,-0.2462679,-0.27113894,"('uncreative', 'creative')",-0.8629663,-0.8003928,-0.7380863,-0.7001444,-0.5820054,-0.61969024,0.6574746,0.5964208,-0.3543703,-0.3589891,-0.0046188
54,0.61516726,0.40073273,"('incapable', 'capable')",-0.61587,-0.7552641,0.09863589,-0.060172345,0.10459691,0.1454525,0.9816155,1.0487585,0.2368291,0.1559015,-0.0809276
55,-0.2525442,-0.39222974,"('incompetent', 'clever')",0.68549085,1.014144,0.24569838,0.43458223,0.43443376,0.43628967,0.4454944,0.527803,0.3117146,0.4041178,0.0924032
56,0.7484094,0.4536656,"('impractical', 'practical')",1.082512,1.1854247,1.6388664,1.6596698,1.174778,1.0776944,0.13908763,0.14664848,0.9567307,0.9046206,-0.0521101
57,-1.0752763,-1.3076936,"('unimaginative', 'imaginative')",-1.6897117,-1.6637967,-0.45246288,-0.5147059,-0.4031691,-0.44392914,-3.0903487,-3.0730314,-1.3421938,-1.4006313,-0.0584375
58,-1.1913853,-1.2523015,"('undiscriminating', 'discriminating')",-1.1322196,-1.0895658,-0.21223783,-0.11284933,-0.63169134,-0.64109343,-0.62695783,-0.63380086,-0.7588984,-0.7459222,0.0129762
59,1.1755464,1.2439142,"('foolish', 'wise')",-0.36287588,-0.63351876,0.23843536,0.1234222,0.0726145,0.09560142,-0.030322265,-0.06426205,0.2186796,0.1530314,-0.0656482
60,-0.09463937,-0.29600358,"('inefficient', 'efficient')",1.7374673,2.0339866,0.6057021,0.9298125,0.7660561,0.7659595,0.18917108,0.36268574,0.6407514,0.7592881,0.1185367
61,1.1067384,0.8959293,"('illogical', 'logical')",0.22512983,0.1595448,0.01337637,-0.058892064,0.16759458,0.047600538,0.40181932,0.35132834,0.3829317,0.2791022,-0.1038295
62,0.05151874,0.019489303,"('incompetent', 'brilliant')",0.6575077,0.9779731,0.65102416,0.917238,0.88406277,1.0016911,0.5638524,0.7987852,0.5615932,0.7430353,0.1814421
63,-0.19055423,-0.20654723,"('unperceptive', 'insightful')",0.31618717,0.6077772,0.080035985,0.2782095,0.25175172,0.3457129,0.6138492,0.7512797,0.214254,0.3552864,0.1410324
64,-0.039995678,-0.12837094,"('shy', 'confident')",-0.28289297,-0.26764628,-0.6791787,-0.6487173,-0.11614032,-0.09481893,-7.0844083,-6.987971,-1.6405231,-1.6255049,0.0150182
65,-0.4797119,-0.89737153,"('insecure', 'secure')",0.31450117,0.25438836,0.39057782,0.20384097,0.99844,0.7670196,-0.09445037,-0.14520341,0.2258713,0.0365348,-0.1893365
66,-0.94486845,-0.8972038,"('inactive', 'active')",-1.3501002,-1.371393,-0.52487856,-0.52803355,-0.29188898,-0.2846756,0.42665428,0.45169276,-0.5370163,-0.5259226,0.0110937
67,0.53166866,0.34723523,"('doubtful', 'determined')",0.77522796,0.71734583,1.09623,0.93468934,1.0035784,0.85270274,-0.4909054,-0.5100042,0.5831599,0.4683938,-0.1147661
68,-1.056682,-1.3229529,"('dependent', 'independent')",-1.0114645,-1.0057378,-0.5513876,-0.69084996,-0.24407777,-0.41088912,-0.3812284,-0.38603723,-0.648968,-0.7632934,-0.1143254
69,-0.20436601,0.09638109,"('lazy', 'industrious')",0.27643213,0.23361626,-0.048564915,0.10586607,-0.12497111,0.028350629,-1.1039705,-1.0198594,-0.2410881,-0.1111291,0.129959
70,-1.0575912,-1.2017388,"('lethargic', 'energetic')",0.36457574,0.58650166,0.48833048,0.66445166,1.3528333,1.4297105,0.9042203,0.9776054,0.4104737,0.4913061,0.0808324
71,0.532166,0.61006093,"('diffident', 'self-confident')",1.2606506,1.3551123,-0.3280914,-0.2545532,-0.64056623,-0.56874204,0.3258416,0.30176455,0.2300001,0.2887285,0.0587284
72,-0.63785595,-0.75071704,"('unambitious', 'ambitious')",-1.0227607,-1.0544237,-0.8761643,-0.8952383,-1.5691309,-1.5359651,-1.1151887,-1.0074315,-1.0442201,-1.0487551,-0.004535
73,1.9109087,1.9421214,"('helpless', 'self-reliant')",0.24997553,0.14786276,0.6000017,0.5508091,-0.1914136,-0.1467851,-3.6770763,-3.5944834,-0.2215209,-0.220095,0.0014259
74,0.5871265,0.52574766,"('undedicated', 'dedicated')",0.540601,0.5853125,0.8454747,1.0816344,0.82477903,0.84805125,-0.030060703,-0.021066822,0.5535841,0.6039358,0.0503517
75,0.040037125,0.21383005,"('meek', 'impulsive')",-1.1679546,-1.1951019,-0.41148382,-0.3957109,-0.75118625,-0.6329279,-0.7142702,-0.6333753,-0.6009715,-0.5286572,0.0723143
76,-0.5720838,-0.7161993,"('anxious', 'daring')",-0.7417567,-0.49819547,0.73154914,0.8177411,0.95212275,1.0048449,0.57709324,0.65813035,0.1893849,0.2532643,0.0638794
77,-1.0865371,-1.0638746,"('unmotivated', 'motivated')",-0.09193101,0.2055178,-0.90012175,-0.6558451,-0.3792526,-0.30251238,-0.71037567,-0.5417178,-0.6336436,-0.4716864,0.1619572
78,-0.8162057,-0.52578896,"('nonresilient', 'resilient')",-0.5575395,-0.23667017,-1.1795907,-0.8438193,-0.14407012,0.039613348,0.33976936,0.5390089,-0.4715273,-0.2055312,0.2659961
79,0.6791508,0.7384261,"('wavering', 'unwavering')",-1.5084038,-1.6836149,-0.2708648,-0.19799714,-0.41242567,-0.35059428,-0.03320598,0.03481294,-0.3091499,-0.2917934,0.0173565
80,-0.44547376,-0.7197319,"('dominated', 'dominating')",0.1788308,0.35640615,0.19196054,0.032731175,0.36947274,0.2285749,-1.0792102,-1.0362048,-0.156884,-0.2276449,-0.0707609
81,-0.09508358,-0.5539328,"('submissive', 'aggressive')",-0.16998434,-0.09102824,0.6958492,0.36886457,1.2066789,1.0461034,-0.7691621,-0.6905788,0.1736596,0.0158856,-0.157774
82,0.30567247,0.12258798,"('poor', 'rich')",0.14003879,0.24078204,0.505817,0.40894845,1.3155932,1.1989287,6.99855,6.9807677,1.8531343,1.790403,-0.0627313
83,0.24221447,0.16809347,"('powerless', 'powerful')",0.8099209,0.88418514,-0.103525124,-0.13000523,-0.7673869,-0.75177556,-0.7010072,-0.6539593,-0.1039568,-0.0966923,0.0072645
84,-0.3627164,-0.5113673,"('inferior', 'superior')",0.46068576,0.4312441,-0.199859,-0.34801102,-0.32998863,-0.494444,0.39446408,0.38626295,-0.0074828,-0.1072631,-0.0997803
85,1.5473797,1.7809397,"('insignificant', 'prestigious')",0.2623332,0.10455615,-0.46643487,-0.5427502,-0.562235,-0.5206145,0.4515813,0.44030756,0.2465249,0.2524878,0.0059629
86,-0.4467591,-0.59045076,"('uninfluential', 'influential')",-0.64793354,-0.66064894,-0.6007901,-0.60951823,-0.484438,-0.5321267,-0.18825278,-0.24878284,-0.4736347,-0.5283055,-0.0546708
87,0.13519074,-0.10042454,"('unsuccessful', 'successful')",0.52824485,0.61689335,0.53431225,0.2872709,1.6848468,1.4701033,1.1699977,1.189005,0.8105185,0.6925696,-0.1179489
88,-0.12211646,-0.4162259,"('low', 'eminent')",-0.27430528,-0.4715568,0.07119849,-0.1328122,-0.05371891,-0.18559131,0.16559559,0.14573136,-0.0426693,-0.212091,-0.1694217
