,cemetery_male,cemetery_female,tuple,average_male,average_female,female-male
65,0.87167466,1.1757483,"('insecure', 'secure')",0.8716747,1.1757483,0.3040736
66,-0.027427012,-0.29416063,"('inactive', 'active')",-0.027427,-0.2941606,-0.2667336
67,-0.07545492,-0.26359457,"('doubtful', 'determined')",-0.0754549,-0.2635946,-0.1881397
68,-1.0089921,-0.8104554,"('dependent', 'independent')",-1.0089921,-0.8104554,0.1985367
69,-1.3614535,-1.5506252,"('lazy', 'industrious')",-1.3614535,-1.5506252,-0.1891717
70,0.63260114,0.8233147,"('lethargic', 'energetic')",0.6326011,0.8233147,0.1907136
71,0.68800396,0.75151616,"('diffident', 'self-confident')",0.688004,0.7515162,0.0635122
72,0.74271977,0.92316145,"('unambitious', 'ambitious')",0.7427198,0.9231614,0.1804416
73,-2.7703042,-2.9235487,"('helpless', 'self-reliant')",-2.7703042,-2.9235487,-0.1532445
74,-0.38035563,-0.12910014,"('undedicated', 'dedicated')",-0.3803556,-0.1291001,0.2512555
75,-0.6423698,-0.83989084,"('meek', 'impulsive')",-0.6423698,-0.8398908,-0.197521
76,0.63022536,0.76619107,"('anxious', 'daring')",0.6302254,0.7661911,0.1359657
77,-0.5483256,-0.43811175,"('unmotivated', 'motivated')",-0.5483256,-0.4381118,0.1102138
78,-0.1989545,-0.17429516,"('nonresilient', 'resilient')",-0.1989545,-0.1742952,0.0246593
79,-0.35306183,-0.6604368,"('wavering', 'unwavering')",-0.3530618,-0.6604368,-0.307375
80,0.48707804,0.47678858,"('dominated', 'dominating')",0.487078,0.4767886,-0.0102894
81,0.65771633,0.9094444,"('submissive', 'aggressive')",0.6577163,0.9094444,0.2517281
82,4.0970383,4.832622,"('poor', 'rich')",4.0970383,4.8326221,0.7355838
83,0.23638605,0.009748402,"('powerless', 'powerful')",0.236386,0.0097484,-0.2266376
84,-0.59948975,-0.5789208,"('inferior', 'superior')",-0.5994897,-0.5789208,0.0205689
85,-0.7639082,-1.1400027,"('insignificant', 'prestigious')",-0.7639082,-1.1400027,-0.3760945
86,0.87515914,0.765409,"('uninfluential', 'influential')",0.8751591,0.765409,-0.1097501
87,0.1979287,0.33129323,"('unsuccessful', 'successful')",0.1979287,0.3312932,0.1333645
88,-0.61349237,-0.37617904,"('low', 'eminent')",-0.6134924,-0.376179,0.2373134
