,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
62,1.7432743,1.9183068,"('incompetent', 'brilliant')",1.9147189,2.0494878,0.40560526,0.528187,1.3545329,1.4986606,0.1441277
63,0.879929,0.98525375,"('unperceptive', 'insightful')",2.0686595,2.2132635,1.0734942,1.2080771,1.3406943,1.4688648,0.1281705
64,0.36921427,0.33091977,"('shy', 'confident')",0.28681353,0.21438423,-6.329051,-6.148364,-1.8910077,-1.8676867,0.023321
65,0.76575464,0.8166707,"('insecure', 'secure')",0.7300701,0.7602566,-0.033342436,0.030058924,0.4874941,0.5356621,0.048168
66,-0.80378413,-0.8560112,"('inactive', 'active')",-0.51189244,-0.51308566,1.1851045,1.153991,-0.043524,-0.071702,-0.028178
67,0.41285798,0.39736918,"('doubtful', 'determined')",0.8187174,0.8459943,-0.22362284,-0.15026647,0.3359842,0.3643657,0.0283815
68,-0.99875295,-0.9632028,"('dependent', 'independent')",-0.67756075,-0.65710723,-0.7132338,-0.7191854,-0.7965158,-0.7798318,0.016684
69,-1.395314,-1.5391047,"('lazy', 'industrious')",0.015845746,-0.034678534,-0.36022073,-0.32108557,-0.5798963,-0.631623,-0.0517267
70,1.2172194,1.3811166,"('lethargic', 'energetic')",1.4582572,1.6365491,0.9369368,1.0951165,1.2041378,1.3709275,0.1667897
71,0.61403537,0.54492754,"('diffident', 'self-confident')",2.1640954,2.2051253,0.61652046,0.55296344,1.1315504,1.1010055,-0.0305449
72,0.12700821,0.10901582,"('unambitious', 'ambitious')",0.5886105,0.58604604,-0.89669114,-0.8667982,-0.0603575,-0.0572455,0.003112
73,0.91713244,0.89304143,"('helpless', 'self-reliant')",0.20800352,0.10249241,-3.150125,-3.0901341,-0.6749964,-0.6982001,-0.0232037
74,0.54539853,0.68235457,"('undedicated', 'dedicated')",0.42504787,0.5100671,-0.35572413,-0.29495224,0.2049074,0.2991565,0.0942491
75,-0.6698406,-0.75462055,"('meek', 'impulsive')",-1.0553721,-1.1023927,-0.30250785,-0.2726746,-0.6759068,-0.7098959,-0.0339891
76,1.9487169,2.1239238,"('anxious', 'daring')",1.7653532,1.9140238,0.835523,1.0028422,1.516531,1.6802632,0.1637322
77,0.02914346,0.04433854,"('unmotivated', 'motivated')",0.62840134,0.5996253,-0.87201875,-0.7398472,-0.0714913,-0.0319611,0.0395302
78,-0.36363477,-0.28789136,"('nonresilient', 'resilient')",1.2717812,1.3661209,0.09435136,0.21961412,0.3341659,0.4326146,0.0984487
79,-1.2987041,-1.3736594,"('wavering', 'unwavering')",-0.76275164,-0.8304579,0.2933612,0.20898196,-0.5893648,-0.6650451,-0.0756803
80,1.0559179,1.1406674,"('dominated', 'dominating')",0.7899696,0.83837444,-0.8357848,-0.7104824,0.3367009,0.4228532,0.0861523
81,1.2867224,1.3366668,"('submissive', 'aggressive')",1.4146487,1.4429337,-0.40426922,-0.21272218,0.7657007,0.8556261,0.0899254
82,-0.1362801,-0.09612694,"('poor', 'rich')",-0.22395787,-0.21045579,5.692164,5.5657377,1.7773086,1.7530516,-0.024257
83,-0.2194366,-0.23504363,"('powerless', 'powerful')",-0.36028785,-0.3810963,-1.1496999,-1.1529225,-0.5764748,-0.5896875,-0.0132127
84,0.076648496,0.019367546,"('inferior', 'superior')",-2.0637634,-2.011844,0.19890827,0.16875887,-0.5960689,-0.6079058,-0.0118369
85,-2.2824767,-2.4057825,"('insignificant', 'prestigious')",-1.6501464,-1.7605208,-0.027111087,-0.18858863,-1.3199113,-1.4516306,-0.1317193
86,0.10826165,0.13552266,"('uninfluential', 'influential')",0.11580002,0.09910375,-0.33178583,-0.3527992,-0.0359081,-0.0393909,-0.0034828
87,-0.4480976,-0.4756239,"('unsuccessful', 'successful')",0.8588328,0.82630587,0.16362333,0.23093234,0.1914528,0.1938714,0.0024186
88,-0.7982251,-0.8132018,"('low', 'eminent')",-1.0050882,-1.0556723,-0.32069504,-0.37237594,-0.7080027,-0.7470833,-0.0390806
