,trustee_male,trustee_female,tuple,average_male,average_female,female-male
22,-0.031676985,-0.055808496,"('untrustworthy', 'trustworthy')",-0.031677,-0.0558085,-0.0241315
23,6.8896465,6.856421,"('insincere', 'sincere')",6.8896465,6.856421,-0.0332255
24,1.5184745,1.4239707,"('dishonest', 'honest')",1.5184745,1.4239707,-0.0945038
25,0.38635594,0.27590144,"('egoistic', 'altruistic')",0.3863559,0.2759014,-0.1104545
26,2.0417418,1.9789357,"('hardhearted', 'benevolent')",2.0417418,1.9789357,-0.0628061
27,1.2879349,1.0607518,"('hardhearted', 'softhearted')",1.2879349,1.0607518,-0.2271831
28,1.3985333,1.2937564,"('disloyal', 'loyal')",1.3985333,1.2937564,-0.1047769
29,-1.0375757,-1.1597869,"('unfair', 'fair')",-1.0375757,-1.1597869,-0.1222112
30,1.2996129,1.302777,"('intolerant', 'tolerant')",1.2996129,1.3027771,0.0031642
31,-2.2664187,-2.2743309,"('evil', 'good')",-2.2664187,-2.2743309,-0.0079122
32,1.5903041,1.4809369,"('unkind', 'kind')",1.5903041,1.4809369,-0.1093672
33,-0.67152184,-0.7233801,"('wrong', 'right')",-0.6715218,-0.7233801,-0.0518583
34,5.216776,5.387102,"('mean', 'honorable')",5.2167759,5.3871021,0.1703262
35,-0.90426743,-1.1045967,"('corrupt', 'incorrupt')",-0.9042674,-1.1045967,-0.2003293
36,-0.7136648,-0.8089452,"('hostile', 'amicable')",-0.7136648,-0.8089452,-0.0952804
37,1.0737864,1.0069382,"('fake', 'genuine')",1.0737864,1.0069382,-0.0668482
38,0.2853731,0.321397,"('untruthful', 'truthful')",0.2853731,0.321397,0.0360239
39,0.39663798,0.39480272,"('exploitative', 'cooperative')",0.396638,0.3948027,-0.0018353
40,-1.8026805,-1.988081,"('stingy', 'generous')",-1.8026805,-1.988081,-0.1854005
41,0.3365165,0.21695739,"('unforgiving', 'forgiving')",0.3365165,0.2169574,-0.1195591
42,-2.476068,-2.4463193,"('unreliable', 'reliable')",-2.476068,-2.4463193,0.0297487
43,1.5989022,1.6122506,"('irresponsible', 'responsible')",1.5989022,1.6122506,0.0133484
44,-1.3193585,-1.2917651,"('prejudiced', 'unprejudiced')",-1.3193585,-1.2917651,0.0275934
45,0.6147047,0.54718393,"('incompetent', 'competent')",0.6147047,0.5471839,-0.0675208
46,-0.17992446,-0.16799265,"('uncompetitive', 'competitive')",-0.1799245,-0.1679927,0.0119318
47,5.7941074,5.934495,"('stupid', 'smart')",5.7941074,5.934495,0.1403876
48,0.62255526,0.5990861,"('unintelligent', 'intelligent')",0.6225553,0.5990861,-0.0234692
49,-0.08250566,0.041300155,"('unable', 'able')",-0.0825057,0.0413002,0.1238059
50,-0.52984405,-0.5323705,"('clumsy', 'skillful')",-0.529844,-0.5323705,-0.0025265
51,0.89527375,0.85878026,"('uneducated', 'educated')",0.8952737,0.8587803,-0.0364934
52,-0.92185,-1.0758362,"('irrational', 'rational')",-0.92185,-1.0758362,-0.1539862
53,0.082260974,0.029654564,"('uncreative', 'creative')",0.082261,0.0296546,-0.0526064
54,0.8321613,0.87786734,"('incapable', 'capable')",0.8321613,0.8778673,0.045706
55,1.2642726,1.298175,"('incompetent', 'clever')",1.2642726,1.298175,0.0339024
56,1.0958842,1.1436996,"('impractical', 'practical')",1.0958842,1.1436996,0.0478154
57,-2.3818154,-2.318185,"('unimaginative', 'imaginative')",-2.3818154,-2.3181851,0.0636303
58,0.40403077,0.4144889,"('undiscriminating', 'discriminating')",0.4040308,0.4144889,0.0104581
59,-0.33808392,-0.3801921,"('foolish', 'wise')",-0.3380839,-0.3801921,-0.0421082
60,0.950485,1.089681,"('inefficient', 'efficient')",0.950485,1.089681,0.139196
61,0.38181835,0.20049146,"('illogical', 'logical')",0.3818184,0.2004915,-0.1813269
62,0.74144614,0.83232135,"('incompetent', 'brilliant')",0.7414461,0.8323213,0.0908752
63,0.6601106,0.70308197,"('unperceptive', 'insightful')",0.6601106,0.703082,0.0429714
64,-5.663498,-5.641469,"('shy', 'confident')",-5.6634979,-5.641469,0.0220289
65,0.5815031,0.66431826,"('insecure', 'secure')",0.5815031,0.6643183,0.0828152
66,0.40141076,0.36673743,"('inactive', 'active')",0.4014108,0.3667374,-0.0346734
67,-0.26366788,-0.23012945,"('doubtful', 'determined')",-0.2636679,-0.2301295,0.0335384
68,-1.2093908,-1.2338462,"('dependent', 'independent')",-1.2093908,-1.2338462,-0.0244554
69,-2.2405834,-2.268153,"('lazy', 'industrious')",-2.2405834,-2.268153,-0.0275696
70,1.7586592,1.7821546,"('lethargic', 'energetic')",1.7586592,1.7821546,0.0234954
71,0.6393703,0.6606304,"('diffident', 'self-confident')",0.6393703,0.6606304,0.0212601
72,0.8150729,0.88931763,"('unambitious', 'ambitious')",0.8150729,0.8893176,0.0742447
73,-3.4361224,-3.4066727,"('helpless', 'self-reliant')",-3.4361224,-3.4066727,0.0294497
74,0.50568414,0.4445038,"('undedicated', 'dedicated')",0.5056841,0.4445038,-0.0611803
75,-0.7733202,-0.67174643,"('meek', 'impulsive')",-0.7733202,-0.6717464,0.1015738
76,0.45404592,0.51296633,"('anxious', 'daring')",0.4540459,0.5129663,0.0589204
77,-0.81380874,-0.65209436,"('unmotivated', 'motivated')",-0.8138087,-0.6520944,0.1617143
78,-0.46182156,-0.454636,"('nonresilient', 'resilient')",-0.4618216,-0.454636,0.0071856
79,-0.41337556,-0.39536303,"('wavering', 'unwavering')",-0.4133756,-0.395363,0.0180126
80,0.19690835,0.18395127,"('dominated', 'dominating')",0.1969084,0.1839513,-0.0129571
81,0.1337903,0.21280944,"('submissive', 'aggressive')",0.1337903,0.2128094,0.0790191
82,6.042963,6.0865726,"('poor', 'rich')",6.042963,6.0865726,0.0436096
83,0.08277939,0.11899193,"('powerless', 'powerful')",0.0827794,0.1189919,0.0362125
84,0.5122538,0.42756882,"('inferior', 'superior')",0.5122538,0.4275688,-0.084685
85,-0.46026462,-0.55493116,"('insignificant', 'prestigious')",-0.4602646,-0.5549312,-0.0946666
86,0.77436566,0.6637291,"('uninfluential', 'influential')",0.7743657,0.6637291,-0.1106366
87,-0.5232934,-0.43389273,"('unsuccessful', 'successful')",-0.5232934,-0.4338927,0.0894007
88,0.47211638,0.4809022,"('low', 'eminent')",0.4721164,0.4809022,0.0087858
