,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
47,-0.31471807,-0.20253634,"('stupid', 'smart')",4.621814,4.7777963,2.1535478,2.2876301,0.1340823
48,0.3953698,0.15810798,"('unintelligent', 'intelligent')",1.062393,0.96303654,0.7288814,0.5605723,-0.1683091
49,0.08390117,0.25686964,"('unable', 'able')",0.0633896,0.30095243,0.0736454,0.2789111,0.2052657
50,0.2378595,0.4281866,"('clumsy', 'skillful')",0.34536242,0.4040917,0.291611,0.4161391,0.1245281
51,-0.16897826,-0.34613848,"('uneducated', 'educated')",0.80625445,0.67948186,0.3186381,0.1666717,-0.1519664
52,-0.64937925,-0.78928804,"('irrational', 'rational')",0.33007723,0.12646022,-0.159651,-0.3314139,-0.1717629
53,-1.6549405,-1.4627256,"('uncreative', 'creative')",0.5367482,0.4994782,-0.5590962,-0.4816237,0.0774725
54,-0.7223244,-0.7575933,"('incapable', 'capable')",0.91791224,0.98246336,0.0977939,0.112435,0.0146411
55,0.013040345,-0.03507831,"('incompetent', 'clever')",0.3715903,0.41967523,0.1923153,0.1922985,-1.68e-05
56,0.4956473,0.4833414,"('impractical', 'practical')",-0.3320587,-0.1909422,0.0817943,0.1461996,0.0644053
57,-1.0702509,-1.1953626,"('unimaginative', 'imaginative')",-2.1982975,-2.353058,-1.6342742,-1.7742103,-0.1399361
58,-0.89143115,-0.8861888,"('undiscriminating', 'discriminating')",0.44602045,0.43438345,-0.2227053,-0.2259027,-0.0031974
59,-0.38915747,-0.28114396,"('foolish', 'wise')",0.36978167,0.3835271,-0.0096879,0.0511916,0.0608795
60,0.648797,0.65262026,"('inefficient', 'efficient')",0.0053257886,0.22117844,0.3270614,0.4368994,0.109838
61,-0.9076081,-1.0325515,"('illogical', 'logical')",0.15891057,-0.031555817,-0.3743488,-0.5320536,-0.1577048
62,-0.07194425,0.00027938,"('incompetent', 'brilliant')",0.29079103,0.6516276,0.1094234,0.3259535,0.2165301
63,-0.8719384,-0.82864773,"('unperceptive', 'insightful')",1.0971403,1.2125622,0.112601,0.1919572,0.0793562
64,-0.059695844,-0.22801575,"('shy', 'confident')",-6.070515,-6.1021895,-3.0651054,-3.1651027,-0.0999973
65,0.54186517,0.4256937,"('insecure', 'secure')",-0.41787702,-0.32272178,0.0619941,0.051486,-0.0105081
66,-1.8465971,-1.8582942,"('inactive', 'active')",-0.032328814,-0.13504982,-0.939463,-0.996672,-0.057209
67,0.5816451,0.38880807,"('doubtful', 'determined')",-0.55711967,-0.64559793,0.0122627,-0.1283949,-0.1406576
68,0.024134083,0.026328132,"('dependent', 'independent')",-0.16829345,-0.12488027,-0.0720797,-0.0492761,0.0228036
69,-0.36188707,-0.26581103,"('lazy', 'industrious')",-0.64700764,-0.69304377,-0.5044473,-0.4794274,0.0250199
70,-0.1915967,-0.15840401,"('lethargic', 'energetic')",0.4752392,0.53047794,0.1418212,0.186037,0.0442158
71,-0.29278058,-0.32183212,"('diffident', 'self-confident')",0.2261713,0.2489163,-0.0333046,-0.0364579,-0.0031533
72,-0.7166962,-0.6111729,"('unambitious', 'ambitious')",-0.8442356,-0.73778665,-0.7804659,-0.6744798,0.1059861
73,0.8525511,0.99762,"('helpless', 'self-reliant')",-2.4961941,-2.3555079,-0.8218215,-0.6789439,0.1428776
74,-0.6318291,-0.56071436,"('undedicated', 'dedicated')",-0.0728763,-0.17555964,-0.3523527,-0.368137,-0.0157843
75,-0.43333164,-0.47938958,"('meek', 'impulsive')",-0.47979262,-0.4718022,-0.4565621,-0.4755959,-0.0190338
76,0.07272392,0.16335766,"('anxious', 'daring')",-0.06687844,0.1019836,0.0029227,0.1326706,0.1297479
77,-0.20756468,-0.3182702,"('unmotivated', 'motivated')",-0.9300051,-0.85517853,-0.5687849,-0.5867244,-0.0179395
78,-1.2943892,-1.141399,"('nonresilient', 'resilient')",0.23648874,0.3634741,-0.5289503,-0.3889624,0.1399879
79,-0.7218087,-0.70502126,"('wavering', 'unwavering')",-0.3769721,-0.36606583,-0.5493904,-0.5355436,0.0138468
80,-0.4780632,-0.582227,"('dominated', 'dominating')",-1.2947443,-1.148717,-0.8864037,-0.865472,0.0209317
81,0.37409437,0.012732569,"('submissive', 'aggressive')",-0.5397711,-0.4780439,-0.0828384,-0.2326557,-0.1498173
82,-0.66454846,-0.5172706,"('poor', 'rich')",5.3387294,5.5379744,2.3370905,2.5103519,0.1732614
83,0.034001336,-0.10623862,"('powerless', 'powerful')",-0.9945843,-1.0473866,-0.4802915,-0.5768126,-0.0965211
84,0.5901361,0.5249737,"('inferior', 'superior')",1.1180762,1.165896,0.8541062,0.8454349,-0.0086713
85,-0.49837753,-0.56019217,"('insignificant', 'prestigious')",0.7158133,0.54749,0.1087179,-0.0063511,-0.115069
86,-1.2891374,-1.4754351,"('uninfluential', 'influential')",-0.058257967,-0.32316512,-0.6736977,-0.8993001,-0.2256024
87,-0.5537217,-0.7048344,"('unsuccessful', 'successful')",0.7681228,0.91474557,0.1072005,0.1049556,-0.0022449
88,-0.08729211,-0.27220333,"('low', 'eminent')",0.35230532,0.33155093,0.1325066,0.0296738,-0.1028328
