,divorce_male,divorce_female,tuple,average_male,average_female,female-male
45,-0.044379912,-0.23015152,"('incompetent', 'competent')",-0.0443799,-0.2301515,-0.1857716
46,-0.42501682,-0.74126697,"('uncompetitive', 'competitive')",-0.4250168,-0.741267,-0.3162502
47,5.1770506,5.2945614,"('stupid', 'smart')",5.1770506,5.2945614,0.1175108
48,0.24335451,0.113569416,"('unintelligent', 'intelligent')",0.2433545,0.1135694,-0.1297851
49,0.011321479,0.05126003,"('unable', 'able')",0.0113215,0.05126,0.0399385
50,-0.76288784,-0.7192625,"('clumsy', 'skillful')",-0.7628878,-0.7192625,0.0436253
51,0.38937527,0.1279854,"('uneducated', 'educated')",0.3893753,0.1279854,-0.2613899
52,-0.36777592,-0.19399834,"('irrational', 'rational')",-0.3677759,-0.1939983,0.1737776
53,-0.3011346,-0.2114043,"('uncreative', 'creative')",-0.3011346,-0.2114043,0.0897303
54,0.89605457,1.0133971,"('incapable', 'capable')",0.8960546,1.0133971,0.1173425
55,0.6333897,0.33129266,"('incompetent', 'clever')",0.6333897,0.3312927,-0.302097
56,0.41072714,0.14859569,"('impractical', 'practical')",0.4107271,0.1485957,-0.2621314
57,-2.8852673,-3.0677564,"('unimaginative', 'imaginative')",-2.8852673,-3.0677564,-0.1824891
58,0.09088899,0.054025117,"('undiscriminating', 'discriminating')",0.090889,0.0540251,-0.0368639
59,-0.2859478,-0.036338925,"('foolish', 'wise')",-0.2859478,-0.0363389,0.2496089
60,0.49408752,0.16592689,"('inefficient', 'efficient')",0.4940875,0.1659269,-0.3281606
61,0.33015358,0.17972706,"('illogical', 'logical')",0.3301536,0.1797271,-0.1504265
62,0.26869845,0.12878719,"('incompetent', 'brilliant')",0.2686985,0.1287872,-0.1399113
63,-0.21183744,-0.2872506,"('unperceptive', 'insightful')",-0.2118374,-0.2872506,-0.0754132
64,-6.09737,-6.4183207,"('shy', 'confident')",-6.0973701,-6.4183207,-0.3209506
65,0.21834882,-0.0725687,"('insecure', 'secure')",0.2183488,-0.0725687,-0.2909175
66,-0.097318724,-0.1407307,"('inactive', 'active')",-0.0973187,-0.1407307,-0.043412
67,-0.40765625,-0.40965256,"('doubtful', 'determined')",-0.4076563,-0.4096526,-0.0019963
68,-0.563509,-0.6629759,"('dependent', 'independent')",-0.563509,-0.6629759,-0.0994669
69,-2.075482,-1.9339699,"('lazy', 'industrious')",-2.0754819,-1.9339699,0.141512
70,1.2299455,0.90414834,"('lethargic', 'energetic')",1.2299455,0.9041483,-0.3257972
71,0.7659082,0.8680371,"('diffident', 'self-confident')",0.7659082,0.8680371,0.1021289
72,0.63289636,0.6191823,"('unambitious', 'ambitious')",0.6328964,0.6191823,-0.0137141
73,-3.1391866,-3.136119,"('helpless', 'self-reliant')",-3.1391866,-3.1361189,0.0030677
74,-0.025428556,-0.20186827,"('undedicated', 'dedicated')",-0.0254286,-0.2018683,-0.1764397
75,-0.817296,-0.6263146,"('meek', 'impulsive')",-0.817296,-0.6263146,0.1909814
76,0.7194401,0.46319187,"('anxious', 'daring')",0.7194401,0.4631919,-0.2562482
77,-1.407898,-1.3485847,"('unmotivated', 'motivated')",-1.4078979,-1.3485847,0.0593132
78,-0.7636223,-0.7641971,"('nonresilient', 'resilient')",-0.7636223,-0.7641971,-0.0005748
79,-0.48254532,-0.18425371,"('wavering', 'unwavering')",-0.4825453,-0.1842537,0.2982916
80,-0.22153015,-0.5444956,"('dominated', 'dominating')",-0.2215302,-0.5444956,-0.3229654
81,-0.112474926,-0.48700386,"('submissive', 'aggressive')",-0.1124749,-0.4870039,-0.374529
82,6.0341525,6.154374,"('poor', 'rich')",6.0341525,6.1543741,0.1202216
83,-0.37922177,-0.45162255,"('powerless', 'powerful')",-0.3792218,-0.4516225,-0.0724007
84,0.6077469,0.6584957,"('inferior', 'superior')",0.6077469,0.6584957,0.0507488
85,-0.7064388,-0.41935724,"('insignificant', 'prestigious')",-0.7064388,-0.4193572,0.2870816
86,0.17329614,-0.014806304,"('uninfluential', 'influential')",0.1732961,-0.0148063,-0.1881024
87,-0.66869897,-0.58218014,"('unsuccessful', 'successful')",-0.668699,-0.5821801,0.0865189
88,0.05457917,-0.028989928,"('low', 'eminent')",0.0545792,-0.0289899,-0.0835691
