,national_male,national_female,tuple,semiconductor_male,semiconductor_female,corp_male,corp_female,average_male,average_female,female-male
51,-0.28119844,-0.36754048,"('uneducated', 'educated')",-0.45789284,-0.5533181,0.44747233,0.42342168,-0.0972063,-0.1658123,-0.068606
52,0.7287541,0.6011949,"('irrational', 'rational')",1.4716922,1.3540219,0.117520556,-0.0949907,0.7726556,0.6200754,-0.1525802
53,-0.3570223,-0.54201317,"('uncreative', 'creative')",1.158985,1.0070843,0.4140065,0.19195092,0.4053231,0.2190073,-0.1863158
54,-0.6583648,-0.7902901,"('incapable', 'capable')",0.022122186,-0.100752115,0.46551484,0.3998874,-0.0569092,-0.1637183,-0.1068091
55,-1.4746306,-1.4489987,"('incompetent', 'clever')",-0.87917775,-0.8691721,0.29090822,0.37265286,-0.6876334,-0.648506,0.0391274
56,-1.3815265,-1.4060526,"('impractical', 'practical')",-0.87837577,-0.89465666,-0.6152005,-0.63576484,-0.9583676,-0.9788247,-0.0204571
57,-1.3167516,-1.4807673,"('unimaginative', 'imaginative')",-0.9458373,-1.0287622,-2.980908,-3.071243,-1.7478323,-1.8602575,-0.1124252
58,-0.08849447,-0.109467775,"('undiscriminating', 'discriminating')",0.10362541,-0.008174546,0.025643563,-0.013184679,0.0135915,-0.043609,-0.0572005
59,0.58100003,0.57097304,"('foolish', 'wise')",0.8692005,0.8911991,-0.21790408,-0.23961739,0.4107655,0.4075183,-0.0032472
60,-1.5513573,-1.4831192,"('inefficient', 'efficient')",-0.93608177,-0.81155825,-0.20251638,-0.013365676,-0.8966518,-0.7693477,0.1273041
61,-0.24539715,-0.3625985,"('illogical', 'logical')",0.5478574,0.4604487,0.8387548,0.74144775,0.380405,0.279766,-0.100639
62,-1.2907219,-1.262359,"('incompetent', 'brilliant')",-0.56706345,-0.47582528,0.24959123,0.35182244,-0.5360647,-0.4621206,0.0739441
63,-0.93676054,-0.9661827,"('unperceptive', 'insightful')",-0.83949107,-0.8554397,0.18365407,0.25546992,-0.5308658,-0.5220508,0.008815
64,-1.2074766,-1.2579406,"('shy', 'confident')",-1.910696,-1.8861103,-6.206999,-6.2495713,-3.1083905,-3.1312075,-0.022817
65,-0.7250045,-0.7059678,"('insecure', 'secure')",-1.235231,-1.1879681,-0.1366323,-0.012977329,-0.6989559,-0.6356378,0.0633181
66,0.22729966,0.21171859,"('inactive', 'active')",-0.8636813,-0.93948513,0.75247586,0.7538971,0.0386981,0.0087102,-0.0299879
67,-0.094498955,-0.16312526,"('doubtful', 'determined')",-0.7403307,-0.7189335,-0.34513846,-0.33453992,-0.3933227,-0.4055329,-0.0122102
68,-0.2812819,-0.3640592,"('dependent', 'independent')",-1.291625,-1.3278682,-1.1291298,-1.0672256,-0.900679,-0.9197176,-0.0190386
69,0.9543805,0.9251937,"('lazy', 'industrious')",1.6697936,1.6756086,-0.342069,-0.33206996,0.7607017,0.7562442,-0.0044575
70,-1.2368218,-1.2134128,"('lethargic', 'energetic')",-1.9132205,-1.9318156,-0.1326012,-0.07433105,-1.0942145,-1.0731865,0.021028
71,1.0198004,0.9370497,"('diffident', 'self-confident')",1.7991245,1.779459,0.40902185,0.31658554,1.0759823,1.0110314,-0.0649509
72,-0.8112126,-0.7180561,"('unambitious', 'ambitious')",-0.35861224,-0.33082402,-0.4652375,-0.4427024,-0.5450208,-0.4971942,0.0478266
73,0.8562126,0.9150877,"('helpless', 'self-reliant')",0.29704943,0.2733078,-3.3890228,-3.3550627,-0.7452536,-0.7222224,0.0230312
74,0.36954242,0.3439316,"('undedicated', 'dedicated')",-0.020509876,-0.06723797,-0.36782575,-0.44731382,-0.0062644,-0.0568734,-0.050609
75,-0.37835526,-0.4616115,"('meek', 'impulsive')",-0.4680912,-0.511799,-0.67427886,-0.6908341,-0.5069084,-0.5547482,-0.0478398
76,-0.99715525,-0.8670277,"('anxious', 'daring')",-1.6675857,-1.6326213,-0.23137125,-0.14636733,-0.9653707,-0.8820055,0.0833652
77,-1.4917667,-1.5234296,"('unmotivated', 'motivated')",-0.28426346,-0.27530655,-1.3427652,-1.192302,-1.0395985,-0.9970128,0.0425857
78,-1.0067203,-0.9439604,"('nonresilient', 'resilient')",0.21579596,0.19378284,0.05910335,0.16645148,-0.2439403,-0.1945754,0.0493649
79,0.79425436,0.67020303,"('wavering', 'unwavering')",-0.53717077,-0.7037153,-0.54066443,-0.62232333,-0.0945269,-0.2186119,-0.124085
80,0.0491077,0.15865557,"('dominated', 'dominating')",-1.2711648,-1.1483645,-0.3753627,-0.12866917,-0.5324732,-0.3727927,0.1596805
81,-1.3128872,-1.3601735,"('submissive', 'aggressive')",-1.4539223,-1.4404945,-0.53809524,-0.36660123,-1.1016349,-1.0557564,0.0458785
82,-1.4858309,-1.3836137,"('poor', 'rich')",-0.06291906,-0.07601909,5.879565,5.880772,1.4436049,1.4737131,0.0301082
83,0.23339492,0.16786641,"('powerless', 'powerful')",0.27937922,0.26696563,-1.147662,-1.176722,-0.2116293,-0.2472967,-0.0356674
84,0.5512026,0.4910922,"('inferior', 'superior')",1.1217625,1.0647861,0.4925313,0.42762202,0.7218321,0.6611667,-0.0606654
85,1.7477005,1.7108817,"('insignificant', 'prestigious')",2.1062026,2.0096178,-0.10174577,-0.26197025,1.2507191,1.1528431,-0.097876
86,-0.9569704,-1.1664388,"('uninfluential', 'influential')",0.38468763,0.23447238,-0.10627831,-0.23942357,-0.226187,-0.3904634,-0.1642764
87,0.041503258,0.032064617,"('unsuccessful', 'successful')",-0.16428429,-0.06301794,0.88683856,1.0199631,0.2546858,0.3296699,0.0749841
88,0.42098486,0.3543964,"('low', 'eminent')",-0.25328785,-0.32726896,-0.4766156,-0.5555481,-0.1029729,-0.1761402,-0.0731673
