,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
40,-0.49010387,-0.41495484,"('stingy', 'generous')",-0.11611298,-0.061139364,-1.8116404,-1.9753505,-0.8059524,-0.8171482,-0.0111958
41,-0.6049744,-0.49150115,"('unforgiving', 'forgiving')",-0.49288446,-0.53253794,-0.20827496,-0.30755952,-0.435378,-0.4438662,-0.0084882
42,0.2895931,0.3950277,"('unreliable', 'reliable')",0.20933706,0.29806077,-3.4092348,-3.4811323,-0.9701015,-0.9293479,0.0407536
43,-0.00309081,0.08744769,"('irresponsible', 'responsible')",-1.2975073,-1.2090207,0.23480289,0.26658866,-0.3552651,-0.2849948,0.0702703
44,0.2856542,0.28047383,"('prejudiced', 'unprejudiced')",0.2599484,0.31021872,-1.4819151,-1.5138912,-0.3121042,-0.3077329,0.0043713
45,-0.9757096,-0.82237506,"('incompetent', 'competent')",-2.0990162,-2.0692775,-0.12096182,-0.19783503,-1.0652293,-1.0298292,0.0354001
46,-0.06761007,0.007675372,"('uncompetitive', 'competitive')",-1.7823719,-1.7238221,-1.2913694,-1.286821,-1.0471171,-1.0009893,0.0461278
47,-0.2808619,-0.19316904,"('stupid', 'smart')",0.3149455,0.35890228,5.761349,5.8880606,1.9318109,2.0179313,0.0861204
48,-0.42593855,-0.4181808,"('unintelligent', 'intelligent')",-0.83087707,-0.8553451,0.38544866,0.4091389,-0.2904557,-0.288129,0.0023267
49,-0.62543684,-0.5318029,"('unable', 'able')",-1.2879647,-1.2445776,-0.5360104,-0.47080034,-0.8164706,-0.7490603,0.0674103
50,-0.21320787,-0.1500506,"('clumsy', 'skillful')",0.98667264,1.0025882,0.06450087,-0.03931528,0.2793219,0.2710741,-0.0082478
51,-0.81100595,-0.8804132,"('uneducated', 'educated')",-1.29842,-1.3262372,0.035871886,0.0064968467,-0.6911847,-0.7333845,-0.0421998
52,-0.3674528,-0.48635283,"('irrational', 'rational')",0.98764676,0.8721554,0.35141754,0.24716559,0.3238705,0.2109894,-0.1128811
53,-1.1115086,-1.0146466,"('uncreative', 'creative')",0.08605048,0.06615633,0.5362591,0.3895143,-0.1630663,-0.1863254,-0.0232591
54,-0.15077475,-0.15931593,"('incapable', 'capable')",0.8320936,0.81125635,0.8778434,0.90424204,0.5197208,0.5187275,-0.0009933
55,-0.104632854,-0.020868147,"('incompetent', 'clever')",-1.8505646,-1.7806576,0.0066167377,0.010205686,-0.6495269,-0.5971067,0.0524202
56,-0.10947277,-0.097818136,"('impractical', 'practical')",-0.7123842,-0.73249483,-1.0374582,-1.0014988,-0.6197717,-0.6106039,0.0091678
57,-0.8464022,-0.79598725,"('unimaginative', 'imaginative')",-0.6327069,-0.6457947,-3.3237808,-3.4025273,-1.6009633,-1.6147698,-0.0138065
58,-0.73303795,-0.6559342,"('undiscriminating', 'discriminating')",-0.51579773,-0.5629249,-0.044864684,-0.103913024,-0.4312334,-0.4409241,-0.0096907
59,0.10974726,0.12443306,"('foolish', 'wise')",1.2968613,1.2879527,0.4242795,0.417838,0.610296,0.6100746,-0.0002214
60,0.36919132,0.4218887,"('inefficient', 'efficient')",-1.3078951,-1.2329563,-0.50283635,-0.3459971,-0.4805134,-0.3856882,0.0948252
61,-0.1483497,-0.22199407,"('illogical', 'logical')",-0.42900145,-0.48679388,0.5224573,0.41413325,-0.018298,-0.0982182,-0.0799202
62,0.38524053,0.4616291,"('incompetent', 'brilliant')",-0.96525466,-0.8558535,0.22824174,0.31231317,-0.1172575,-0.0273037,0.0899538
63,-0.024114672,0.09590521,"('unperceptive', 'insightful')",-0.48472404,-0.4601657,0.48875818,0.4688632,-0.0066935,0.0348676,0.0415611
64,-0.14510073,-0.18368568,"('shy', 'confident')",-0.19083384,-0.20770633,-6.8014083,-6.8683286,-2.3791143,-2.4199069,-0.0407926
65,-0.5633417,-0.6974674,"('insecure', 'secure')",-1.3658458,-1.4138435,-0.582559,-0.5067782,-0.8372488,-0.8726964,-0.0354476
66,-0.6429571,-0.6342199,"('inactive', 'active')",0.9434448,0.9490452,1.007124,0.9853571,0.4358706,0.4333941,-0.0024765
67,0.6464723,0.5875586,"('doubtful', 'determined')",0.8544912,0.8158017,-0.41346127,-0.37743556,0.3625007,0.3419749,-0.0205258
68,-0.81070805,-0.7950711,"('dependent', 'independent')",-1.7983868,-1.8143277,-1.0770383,-1.0648295,-1.228711,-1.2247427,0.0039683
69,-0.1908598,-0.13680282,"('lazy', 'industrious')",2.273286,2.2690063,-0.39100617,-0.42172536,0.5638067,0.5701593,0.0063526
70,0.5183645,0.55647975,"('lethargic', 'energetic')",-1.5056548,-1.4386935,0.07524948,0.07815938,-0.3040136,-0.2680181,0.0359955
71,-0.47903445,-0.4109403,"('diffident', 'self-confident')",1.3945264,1.4129516,0.37406418,0.3411371,0.429852,0.4477162,0.0178642
72,-0.6398398,-0.6705492,"('unambitious', 'ambitious')",0.18337749,0.17451157,-0.67292285,-0.608482,-0.3764617,-0.3681732,0.0082885
73,0.8777635,0.8729867,"('helpless', 'self-reliant')",1.1521326,1.1597288,-3.5103564,-3.5304008,-0.4934867,-0.4992285,-0.0057418
74,-0.23474132,-0.09213717,"('undedicated', 'dedicated')",-1.5260412,-1.4626617,-0.6273734,-0.6743069,-0.796052,-0.7430353,0.0530167
75,0.30794662,0.36313373,"('meek', 'impulsive')",0.19386704,0.22173305,-0.6641085,-0.614224,-0.0540983,-0.0097858,0.0443125
76,0.7376427,0.7494435,"('anxious', 'daring')",0.16873723,0.24565497,-0.6205299,-0.5487376,0.0952833,0.148787,0.0535037
77,-0.14386551,-0.13493907,"('unmotivated', 'motivated')",-0.21193205,-0.21153128,-1.2162037,-1.070449,-0.5240004,-0.4723065,0.0516939
78,-0.4721172,-0.31302544,"('nonresilient', 'resilient')",0.80723137,0.8788811,0.107580975,0.0992072,0.147565,0.2216876,0.0741226
79,-0.6733768,-0.6276877,"('wavering', 'unwavering')",0.6701942,0.62427753,-0.27082822,-0.2408464,-0.0913369,-0.0814189,0.009918
80,0.24401847,0.14571387,"('dominated', 'dominating')",-1.2939433,-1.2810419,-1.089612,-0.91107404,-0.713179,-0.682134,0.031045
81,0.36307484,0.18623272,"('submissive', 'aggressive')",-1.0754435,-1.1419778,-1.1042804,-0.97444725,-0.6055497,-0.6433975,-0.0378478
82,-0.61169827,-0.5993355,"('poor', 'rich')",-1.0612307,-1.0340712,6.45503,6.471461,1.5940337,1.6126847,0.018651
83,-0.7726326,-0.73629814,"('powerless', 'powerful')",0.4098941,0.41973597,-1.460141,-1.4160353,-0.6076265,-0.5775325,0.030094
84,0.16746998,0.074293256,"('inferior', 'superior')",-0.8767808,-0.9177442,0.9387757,0.9028858,0.0764883,0.0198116,-0.0566767
85,-0.083202094,0.005979535,"('insignificant', 'prestigious')",2.1983743,2.167275,0.60216856,0.5211794,0.9057802,0.8981446,-0.0076356
86,-1.0132306,-1.0101525,"('uninfluential', 'influential')",-2.4487624,-2.4762576,-0.58921117,-0.6624842,-1.3504014,-1.3829648,-0.0325634
87,0.26371458,0.15935257,"('unsuccessful', 'successful')",1.110015,1.0498168,0.92069924,0.95757145,0.7648096,0.722247,-0.0425626
88,-0.5501286,-0.61902034,"('low', 'eminent')",-0.88134235,-0.9483433,-0.5671445,-0.5833733,-0.6662051,-0.7169123,-0.0507072
