,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
23,-1.1188033,-1.2492297,"('insincere', 'sincere')",6.0166593,6.021202,2.4489279,2.3859863,-0.0629416
24,-1.3177372,-1.3704262,"('dishonest', 'honest')",0.8521838,0.89599335,-0.2327767,-0.2372164,-0.0044397
25,1.6138158,1.7747103,"('egoistic', 'altruistic')",1.4256923,1.4030162,1.5197541,1.5888633,0.0691092
26,1.4073411,1.191723,"('hardhearted', 'benevolent')",2.0892513,1.8453094,1.7482963,1.5185162,-0.2297801
27,-0.7053539,-0.6928808,"('hardhearted', 'softhearted')",1.0011694,1.0111486,0.1479078,0.1591339,0.0112261
28,-0.81432426,-1.0517305,"('disloyal', 'loyal')",1.0237457,0.8106029,0.1047107,-0.1205638,-0.2252745
29,-0.662057,-0.728453,"('unfair', 'fair')",-0.7211998,-0.82789135,-0.6916284,-0.7781721,-0.0865437
30,-1.1569359,-1.2639079,"('intolerant', 'tolerant')",0.5345704,0.63400334,-0.3111828,-0.3149523,-0.0037695
31,1.1634704,1.2915096,"('evil', 'good')",-0.8936168,-0.8627323,0.1349268,0.2143887,0.0794619
32,-0.30462542,-0.4298728,"('unkind', 'kind')",1.2476069,0.95663106,0.4714907,0.2633791,-0.2081116
33,1.1048373,1.0893682,"('wrong', 'right')",-0.6203145,-0.6540628,0.2422614,0.2176527,-0.0246087
34,-0.7096131,-0.56448734,"('mean', 'honorable')",5.225057,5.467792,2.2577219,2.4516523,0.1939304
35,1.5819306,1.6000253,"('corrupt', 'incorrupt')",-0.33542287,-0.5443718,0.6232539,0.5278268,-0.0954271
36,1.3341001,1.2745105,"('hostile', 'amicable')",0.20726094,-0.030558158,0.7706805,0.6219762,-0.1487043
37,-0.38691312,-0.37811494,"('fake', 'genuine')",0.26290092,0.3495832,-0.0620061,-0.0142659,0.0477402
38,-0.97566766,-1.0452863,"('untruthful', 'truthful')",0.09834985,0.15556821,-0.4386589,-0.444859,-0.0062001
39,-0.13271561,-0.098106235,"('exploitative', 'cooperative')",0.7524476,0.80385566,0.309866,0.3528747,0.0430087
40,-0.16747294,-0.09379077,"('stingy', 'generous')",-2.0978045,-1.985945,-1.1326387,-1.0398679,0.0927708
41,-0.96769965,-1.07631,"('unforgiving', 'forgiving')",0.5185417,0.41806903,-0.224579,-0.3291205,-0.1045415
42,-1.1842145,-1.0398136,"('unreliable', 'reliable')",-3.5937922,-3.5418475,-2.3890033,-2.2908306,0.0981727
43,-2.307969,-2.3162081,"('irresponsible', 'responsible')",0.18513736,0.33664677,-1.0614159,-0.9897807,0.0716352
44,-0.26333165,-0.09564411,"('prejudiced', 'unprejudiced')",-1.4284583,-1.3734877,-0.845895,-0.7345659,0.1113291
45,-2.268543,-2.4397736,"('incompetent', 'competent')",-0.41657245,-0.45348343,-1.3425577,-1.4466285,-0.1040708
46,-1.2823043,-1.4257679,"('uncompetitive', 'competitive')",-0.99188644,-0.99334276,-1.1370953,-1.2095554,-0.0724601
47,-0.49029592,-0.41673917,"('stupid', 'smart')",5.1222725,5.264294,2.3159883,2.4237776,0.1077893
48,-0.25997147,-0.34448162,"('unintelligent', 'intelligent')",-0.09776247,0.003196734,-0.178867,-0.1706424,0.0082246
49,-0.09382823,-0.081576146,"('unable', 'able')",-0.3329099,-0.29123038,-0.2133691,-0.1864033,0.0269658
50,0.4915464,0.47696778,"('clumsy', 'skillful')",-0.36477938,-0.43293965,0.0633835,0.0220141,-0.0413694
51,-0.90634495,-1.1122712,"('uneducated', 'educated')",0.67953026,0.48771974,-0.1134073,-0.3122757,-0.1988684
52,0.7571836,0.6807293,"('irrational', 'rational')",0.2701423,0.21170732,0.5136629,0.4462183,-0.0674446
53,0.064885534,0.0058092847,"('uncreative', 'creative')",0.71302134,0.6399378,0.3889534,0.3228736,-0.0660798
54,0.22604997,0.20627657,"('incapable', 'capable')",1.0746275,0.96783346,0.6503388,0.587055,-0.0632838
55,-1.6089336,-1.619417,"('incompetent', 'clever')",0.12371723,0.283477,-0.7426082,-0.6679699,0.0746383
56,-1.1986923,-1.3860307,"('impractical', 'practical')",-0.49995366,-0.49678677,-0.849323,-0.9414088,-0.0920858
57,-1.1478032,-1.2634512,"('unimaginative', 'imaginative')",-3.1351755,-3.1982636,-2.1414893,-2.2308574,-0.0893681
58,0.44403887,0.26863396,"('undiscriminating', 'discriminating')",0.5856815,0.5838526,0.5148602,0.4262433,-0.0886169
59,0.7829386,0.8669106,"('foolish', 'wise')",0.05009754,0.12350009,0.4165181,0.4952053,0.0786872
60,-1.4405924,-1.4151232,"('inefficient', 'efficient')",-0.52866954,-0.21873157,-0.9846309,-0.8169274,0.1677035
61,0.011491464,-0.1191427,"('illogical', 'logical')",0.030261286,-0.097629234,0.0208764,-0.108386,-0.1292624
62,-0.63124824,-0.62294364,"('incompetent', 'brilliant')",-0.08354341,0.14321041,-0.3573958,-0.2398666,0.1175292
63,-1.2892367,-1.340784,"('unperceptive', 'insightful')",0.07747112,0.18458131,-0.6058828,-0.5781013,0.0277815
64,-0.41644266,-0.37001377,"('shy', 'confident')",-6.4685836,-6.3688335,-3.4425132,-3.3694236,0.0730896
65,-0.9643167,-1.0132617,"('insecure', 'secure')",0.0025157258,0.08502537,-0.4809005,-0.4641182,0.0167823
66,0.10122596,0.15425795,"('inactive', 'active')",0.32565004,0.21885866,0.213438,0.1865583,-0.0268797
67,-0.39606678,-0.36187032,"('doubtful', 'determined')",-0.5801277,-0.6241626,-0.4880973,-0.4930165,-0.0049192
68,-0.86104196,-0.84821284,"('dependent', 'independent')",-1.5358996,-1.4359097,-1.1984708,-1.1420612,0.0564096
69,2.2749789,2.436464,"('lazy', 'industrious')",-1.1560434,-1.1246775,0.5594677,0.6558933,0.0964256
70,-2.2465916,-2.22857,"('lethargic', 'energetic')",-0.05946944,-0.0439092,-1.1530305,-1.1362396,0.0167909
71,0.65942657,0.6814555,"('diffident', 'self-confident')",0.20312394,0.17195904,0.4312752,0.4267073,-0.0045679
72,-0.32531124,-0.33676773,"('unambitious', 'ambitious')",-0.60297763,-0.4397082,-0.4641444,-0.388238,0.0759064
73,1.0277895,1.104557,"('helpless', 'self-reliant')",-3.1500807,-3.0106184,-1.0611455,-0.9530307,0.1081148
74,-0.6890001,-0.7972696,"('undedicated', 'dedicated')",0.064265184,-0.022628732,-0.3123675,-0.4099492,-0.0975817
75,0.96221095,1.0104562,"('meek', 'impulsive')",-0.60327363,-0.55260766,0.1794687,0.2289243,0.0494556
76,-1.3823206,-1.2952392,"('anxious', 'daring')",-0.39066032,-0.24323538,-0.8864905,-0.7692373,0.1172532
77,-0.2839516,-0.27472055,"('unmotivated', 'motivated')",-1.3934237,-1.1843599,-0.8386877,-0.7295402,0.1091475
78,-0.052349396,-0.0908037,"('nonresilient', 'resilient')",-0.17450306,-0.10441201,-0.1134262,-0.0976079,0.0158183
79,0.6475589,0.57572645,"('wavering', 'unwavering')",-0.4776283,-0.53819203,0.0849653,0.0187672,-0.0661981
80,-0.442524,-0.46408165,"('dominated', 'dominating')",-0.36387134,-0.4439961,-0.4031976,-0.4540389,-0.0508413
81,-1.1743404,-1.2081275,"('submissive', 'aggressive')",-0.9971334,-0.9621462,-1.0857369,-1.0851369,0.0006
82,-0.47010204,-0.5369034,"('poor', 'rich')",6.0934334,6.0610538,2.8116658,2.7620752,-0.0495906
83,0.3465386,0.36979198,"('powerless', 'powerful')",-1.4372526,-1.4304675,-0.545357,-0.5303378,0.0150192
84,-0.1241268,-0.122349136,"('inferior', 'superior')",0.22233222,0.23114373,0.0491027,0.0543973,0.0052946
85,2.3739393,2.4446166,"('insignificant', 'prestigious')",-0.10926989,-0.17787173,1.1323347,1.1333724,0.0010377
86,-0.77085453,-1.0684445,"('uninfluential', 'influential')",-0.25617856,-0.4311602,-0.5135165,-0.7498024,-0.2362859
87,0.49645245,0.39081952,"('unsuccessful', 'successful')",0.690959,0.6170777,0.5937057,0.5039486,-0.0897571
88,0.8131255,0.66228473,"('low', 'eminent')",-0.32895115,-0.54071456,0.2420872,0.0607851,-0.1813021
