,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
27,-0.63420534,-0.6242309,"('hardhearted', 'softhearted')",0.97450954,0.88140017,0.1701521,0.1285846,-0.0415675
28,-0.6151862,-0.7312811,"('disloyal', 'loyal')",0.88606125,0.70886874,0.1354375,-0.0112062,-0.1466437
29,-0.44578347,-0.53416705,"('unfair', 'fair')",-0.5638725,-0.6782965,-0.504828,-0.6062318,-0.1014038
30,0.9053808,0.74980235,"('intolerant', 'tolerant')",1.4848441,1.3671018,1.1951125,1.0584521,-0.1366604
31,-1.1357017,-0.88913983,"('evil', 'good')",-0.6870032,-0.7153773,-0.9113524,-0.8022586,0.1090938
32,-0.0765243,-0.20058453,"('unkind', 'kind')",0.7476566,0.5772612,0.3355661,0.1883383,-0.1472278
33,0.075658284,0.035192013,"('wrong', 'right')",-0.6682696,-0.71938354,-0.2963057,-0.3420958,-0.0457901
34,0.1680416,0.31440932,"('mean', 'honorable')",5.9786777,6.042653,3.0733597,3.1785312,0.1051715
35,-0.26305404,-0.21035057,"('corrupt', 'incorrupt')",0.28664976,0.21820877,0.0117979,0.0039291,-0.0078688
36,-0.6267184,-0.5656828,"('hostile', 'amicable')",0.74012065,0.5689407,0.0567011,0.0016289,-0.0550722
37,-0.23466508,-0.24204428,"('fake', 'genuine')",-0.13375035,-0.1668354,-0.1842077,-0.2044398,-0.0202321
38,-1.059128,-0.9893241,"('untruthful', 'truthful')",-0.2874674,-0.26150444,-0.6732977,-0.6254143,0.0478834
39,1.0522109,1.0533682,"('exploitative', 'cooperative')",0.17814189,0.17797624,0.6151764,0.6156722,0.0004958
40,-0.6772727,-0.6748833,"('stingy', 'generous')",-1.6141958,-1.7252909,-1.1457343,-1.2000871,-0.0543528
41,-0.4454435,-0.41094247,"('unforgiving', 'forgiving')",0.1319391,-0.02289208,-0.1567522,-0.2169173,-0.0601651
42,-0.08068031,-0.0921635,"('unreliable', 'reliable')",-3.367492,-3.3537078,-1.7240862,-1.7229357,0.0011505
43,-0.7845415,-0.7706777,"('irresponsible', 'responsible')",0.017980602,0.00910734,-0.3832805,-0.3807852,0.0024953
44,0.25010604,0.22342315,"('prejudiced', 'unprejudiced')",-1.4224328,-1.3853171,-0.5861634,-0.580947,0.0052164
45,-0.6573098,-0.6411555,"('incompetent', 'competent')",-0.6513012,-0.69929606,-0.6543055,-0.6702257,-0.0159202
46,-0.8291782,-0.9139782,"('uncompetitive', 'competitive')",-0.737744,-0.76628166,-0.7834611,-0.84013,-0.0566689
47,0.07144801,0.15511325,"('stupid', 'smart')",5.0600653,5.1323953,2.5657566,2.6437542,0.0779976
48,-0.20771351,-0.22965513,"('unintelligent', 'intelligent')",0.74363375,0.74066305,0.2679601,0.255504,-0.0124561
49,0.23865958,0.32198682,"('unable', 'able')",-0.02369551,0.031582136,0.107482,0.1767845,0.0693025
50,0.21020709,0.2330509,"('clumsy', 'skillful')",0.13320959,0.056539297,0.1717083,0.1447951,-0.0269132
51,-0.34908715,-0.57810134,"('uneducated', 'educated')",0.8926584,0.80769944,0.2717856,0.1147991,-0.1569865
52,-0.14555857,-0.21883465,"('irrational', 'rational')",0.5133609,0.3805289,0.1839012,0.0808471,-0.1030541
53,-0.95304126,-0.97706956,"('uncreative', 'creative')",0.6232956,0.56773347,-0.1648728,-0.204668,-0.0397952
54,-0.099352255,-0.088431045,"('incapable', 'capable')",1.148734,1.1722028,0.5246909,0.5418859,0.017195
55,0.018865082,-0.049002614,"('incompetent', 'clever')",-0.17644212,-0.19057724,-0.0787885,-0.1197899,-0.0410014
56,0.7885142,0.6649909,"('impractical', 'practical')",-0.11446592,-0.1746356,0.3370242,0.2451777,-0.0918465
57,-0.65902996,-0.6860393,"('unimaginative', 'imaginative')",-2.5734365,-2.6126177,-1.6162332,-1.6493285,-0.0330953
58,-0.35179794,-0.40268537,"('undiscriminating', 'discriminating')",0.21040025,0.11862703,-0.0706988,-0.1420292,-0.0713304
59,0.13602649,0.22920269,"('foolish', 'wise')",0.47306883,0.4859238,0.3045477,0.3575633,0.0530156
60,0.51291406,0.40689585,"('inefficient', 'efficient')",-0.49922305,-0.40717623,0.0068455,-0.0001402,-0.0069857
61,0.1743713,-0.06612563,"('illogical', 'logical')",0.40351894,0.25997433,0.2889451,0.0969243,-0.1920208
62,0.4141177,0.42739168,"('incompetent', 'brilliant')",-0.05480087,0.042490333,0.1796584,0.234941,0.0552826
63,-0.21588266,-0.15254186,"('unperceptive', 'insightful')",0.75499207,0.8134604,0.2695547,0.3304593,0.0609046
64,-0.24539623,-0.309686,"('shy', 'confident')",-6.6361575,-6.5517836,-3.4407768,-3.4307349,0.0100419
65,0.12267628,-0.0037945546,"('insecure', 'secure')",-0.7093018,-0.70882773,-0.2933128,-0.3563111,-0.0629983
66,-0.40998033,-0.3398826,"('inactive', 'active')",0.6720761,0.72765994,0.1310479,0.1938887,0.0628408
67,0.58364284,0.53333277,"('doubtful', 'determined')",-0.509337,-0.5021705,0.0371529,0.0155811,-0.0215718
68,-0.1614365,-0.2834285,"('dependent', 'independent')",-0.36315367,-0.37436277,-0.2622951,-0.3288956,-0.0666005
69,0.7788177,0.93792486,"('lazy', 'industrious')",-0.21908027,-0.15887658,0.2798687,0.3895241,0.1096554
70,-0.72856486,-0.73208827,"('lethargic', 'energetic')",0.1490407,0.13512158,-0.2897621,-0.2984833,-0.0087212
71,-0.47875547,-0.43158248,"('diffident', 'self-confident')",0.45130122,0.5020919,-0.0137271,0.0352547,0.0489818
72,-0.7382135,-0.7674943,"('unambitious', 'ambitious')",-1.4220634,-1.419275,-1.0801384,-1.0933847,-0.0132463
73,0.4306002,0.3672638,"('helpless', 'self-reliant')",-2.9050019,-2.9202385,-1.2372009,-1.2764874,-0.0392865
74,0.34940243,0.29908302,"('undedicated', 'dedicated')",-0.11430195,-0.22720796,0.1175502,0.0359375,-0.0816127
75,-0.47696197,-0.35552174,"('meek', 'impulsive')",-0.27709466,-0.18122411,-0.3770283,-0.2683729,0.1086554
76,0.1515542,0.121660665,"('anxious', 'daring')",-0.19186673,-0.15321389,-0.0201563,-0.0157766,0.0043797
77,-0.7669999,-0.8338601,"('unmotivated', 'motivated')",-1.1715922,-1.0252199,-0.9692961,-0.92954,0.0397561
78,-0.89789146,-0.8456057,"('nonresilient', 'resilient')",0.24868748,0.3227845,-0.324602,-0.2614106,0.0631914
79,-0.86728334,-0.7949454,"('wavering', 'unwavering')",0.16177726,0.216735,-0.352753,-0.2891052,0.0636478
80,0.2487473,0.14405826,"('dominated', 'dominating')",-1.3956172,-1.3453835,-0.5734349,-0.6006626,-0.0272277
81,0.54594195,0.43406853,"('submissive', 'aggressive')",-0.97004044,-0.90018183,-0.2120492,-0.2330566,-0.0210074
82,-0.3915857,-0.3891758,"('poor', 'rich')",5.6842217,5.6436396,2.646318,2.6272318,-0.0190862
83,-0.12734598,-0.15242322,"('powerless', 'powerful')",-0.75050837,-0.7937338,-0.4389272,-0.4730785,-0.0341513
84,0.0010381807,-0.14358984,"('inferior', 'superior')",1.111633,1.0626177,0.5563356,0.4595139,-0.0968217
85,0.17500119,0.280402,"('insignificant', 'prestigious')",1.3222456,1.3014144,0.7486234,0.7909082,0.0422848
86,-0.84542197,-0.96987647,"('uninfluential', 'influential')",-0.24381988,-0.40696424,-0.5446209,-0.6884204,-0.1437995
87,0.32902026,0.26127332,"('unsuccessful', 'successful')",1.0938092,1.2130713,0.7114148,0.7371724,0.0257576
88,0.09646382,-0.08491437,"('low', 'eminent')",0.6269888,0.55140156,0.3617263,0.2332436,-0.1284827
