,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,-0.07125969,-0.19192748,"('rough', 'thoughtful')",0.9303941,0.83784544,0.4295672,0.322959,-0.1066082
21,0.17459148,-0.089970075,"('immoral', 'moral')",-0.3351201,-0.44811577,-0.0802643,-0.2690429,-0.1887786
22,-0.17158084,-0.46433967,"('untrustworthy', 'trustworthy')",-1.2459395,-1.3309528,-0.7087601,-0.8976462,-0.1888861
23,0.07656352,-0.28481624,"('insincere', 'sincere')",5.945327,5.933911,3.0109451,2.8245473,-0.1863978
24,-0.49002364,-0.760658,"('dishonest', 'honest')",0.4826586,0.48846218,-0.0036825,-0.1360979,-0.1324154
25,-0.7446254,-0.59743583,"('egoistic', 'altruistic')",0.8929303,0.7873743,0.0741525,0.0949692,0.0208167
26,-0.33790326,-0.29409125,"('hardhearted', 'benevolent')",1.3452018,1.1636618,0.5036493,0.4347853,-0.068864
27,-0.07481867,-0.047589824,"('hardhearted', 'softhearted')",0.9635168,0.8067747,0.4443491,0.3795924,-0.0647567
28,0.29571897,0.25530586,"('disloyal', 'loyal')",1.4656821,1.4319521,0.8807006,0.843629,-0.0370716
29,-0.20468365,-0.17519426,"('unfair', 'fair')",-0.5078839,-0.64072543,-0.3562838,-0.4079598,-0.051676
30,0.6760858,0.45687792,"('intolerant', 'tolerant')",0.80955374,0.72936285,0.7428198,0.5931204,-0.1496994
31,-1.283915,-1.0407537,"('evil', 'good')",-1.0802208,-1.0912404,-1.1820679,-1.0659971,0.1160708
32,-0.25504556,-0.4978206,"('unkind', 'kind')",0.57715356,0.2897559,0.161054,-0.1040323,-0.2650863
33,-0.19017383,-0.19777395,"('wrong', 'right')",-0.9554036,-0.9154748,-0.5727887,-0.5566244,0.0161643
34,-0.50670576,-0.52120286,"('mean', 'honorable')",6.093818,6.2366595,2.7935562,2.8577282,0.064172
35,-0.47985834,-0.13625233,"('corrupt', 'incorrupt')",-0.57942176,-0.4744942,-0.5296401,-0.3053733,0.2242668
36,-1.128581,-0.81308323,"('hostile', 'amicable')",0.08351662,0.07581109,-0.5225322,-0.3686361,0.1538961
37,0.29692093,0.1927334,"('fake', 'genuine')",0.099453285,0.15004992,0.1981871,0.1713917,-0.0267954
38,-0.3528733,-0.4704822,"('untruthful', 'truthful')",-0.051299777,0.12193941,-0.2020865,-0.1742714,0.0278151
39,0.4410804,0.21310925,"('exploitative', 'cooperative')",-0.1182617,-0.17748447,0.1614093,0.0178124,-0.1435969
40,0.04432403,0.13242176,"('stingy', 'generous')",-2.3715477,-2.4293795,-1.1636119,-1.1484789,0.015133
41,0.7207537,0.62362856,"('unforgiving', 'forgiving')",-0.014293443,-0.15887164,0.3532301,0.2323785,-0.1208516
42,0.6015161,0.5273768,"('unreliable', 'reliable')",-3.5750542,-3.5991526,-1.486769,-1.535888,-0.049119
43,0.120349154,-0.2514968,"('irresponsible', 'responsible')",0.2366945,0.13792832,0.1785218,-0.0567842,-0.235306
44,0.030115593,-0.032279402,"('prejudiced', 'unprejudiced')",-1.5550433,-1.6292728,-0.7624639,-0.8307761,-0.0683122
45,-0.53978705,-0.79483116,"('incompetent', 'competent')",0.037830867,-0.06584722,-0.2509781,-0.4303392,-0.1793611
46,-0.10264621,-0.41342834,"('uncompetitive', 'competitive')",-0.73933977,-0.8305656,-0.420993,-0.6219969,-0.2010039
47,-0.36847445,-0.5944005,"('stupid', 'smart')",5.532978,5.657078,2.5822518,2.5313387,-0.0509131
48,-0.26015374,-0.16953933,"('unintelligent', 'intelligent')",0.92000717,0.9131182,0.3299267,0.3717894,0.0418627
49,0.3358271,0.6537697,"('unable', 'able')",0.27155268,0.4025575,0.3036899,0.5281636,0.2244737
50,0.19488299,0.3564552,"('clumsy', 'skillful')",0.41618595,0.41891783,0.3055345,0.3876865,0.082152
51,-0.18656018,-0.45236856,"('uneducated', 'educated')",0.20428088,0.104191996,0.0088603,-0.1740883,-0.1829486
52,-0.45264134,-0.28541344,"('irrational', 'rational')",0.33605236,0.38712895,-0.0582945,0.0508578,0.1091523
53,-1.0907849,-1.0464199,"('uncreative', 'creative')",0.32453096,0.25416705,-0.383127,-0.3961264,-0.0129994
54,-0.45077667,-0.29420847,"('incapable', 'capable')",0.95386684,1.1487359,0.2515451,0.4272637,0.1757186
55,0.32803804,-0.02517173,"('incompetent', 'clever')",0.1903426,0.05103655,0.2591903,0.0129324,-0.2462579
56,0.5679342,0.22755913,"('impractical', 'practical')",-0.38108495,-0.45766658,0.0934246,-0.1150537,-0.2084783
57,-1.0243741,-1.1804401,"('unimaginative', 'imaginative')",-3.533081,-3.632788,-2.2787275,-2.4066141,-0.1278866
58,-0.35808343,-0.30917895,"('undiscriminating', 'discriminating')",0.12138723,0.07030861,-0.1183481,-0.1194352,-0.0010871
59,0.48150516,0.79583013,"('foolish', 'wise')",0.32615283,0.5255855,0.403829,0.6607078,0.2568788
60,0.89438105,0.503717,"('inefficient', 'efficient')",0.115414836,0.07701207,0.504898,0.2903645,-0.2145335
61,-0.75949824,-0.9638827,"('illogical', 'logical')",0.31219366,0.068914354,-0.2236523,-0.4474842,-0.2238319
62,0.3628808,0.36058336,"('incompetent', 'brilliant')",0.5796825,0.7281983,0.4712816,0.5443908,0.0731092
63,-0.48050097,-0.5701424,"('unperceptive', 'insightful')",0.5041865,0.5513021,0.0118428,-0.0094202,-0.021263
64,0.1985382,0.07270662,"('shy', 'confident')",-6.5652566,-6.558327,-3.1833591,-3.2428102,-0.0594511
65,-0.025348902,-0.4512618,"('insecure', 'secure')",-0.38872594,-0.47082186,-0.2070374,-0.4610418,-0.2540044
66,-1.58601,-1.5388644,"('inactive', 'active')",0.23200515,0.32144865,-0.6770024,-0.6087078,0.0682946
67,1.112883,1.0439996,"('doubtful', 'determined')",-0.4366853,-0.5371001,0.3380988,0.2534497,-0.0846491
68,-0.13181768,-0.17351472,"('dependent', 'independent')",-0.4908957,-0.50193584,-0.3113567,-0.3377253,-0.0263686
69,-0.23878737,0.07876233,"('lazy', 'industrious')",-0.632305,-0.5307949,-0.4355462,-0.2260163,0.2095299
70,-0.14566626,-0.3528196,"('lethargic', 'energetic')",-0.08559636,-0.1170513,-0.1156313,-0.2349354,-0.1193041
71,-0.6244325,-0.48636118,"('diffident', 'self-confident')",0.27939403,0.26880088,-0.1725192,-0.1087801,0.0637391
72,0.07721743,4.2558182e-05,"('unambitious', 'ambitious')",-0.5664811,-0.48141873,-0.2446318,-0.2406881,0.0039437
73,1.133062,1.1658264,"('helpless', 'self-reliant')",-3.1760206,-3.0921605,-1.0214794,-0.963167,0.0583124
74,0.04856443,-0.07112478,"('undedicated', 'dedicated')",-0.45106173,-0.6829649,-0.2012486,-0.3770449,-0.1757963
75,0.017535415,0.08281273,"('meek', 'impulsive')",-0.9653918,-0.7940867,-0.4739282,-0.355637,0.1182912
76,0.3119436,0.068199605,"('anxious', 'daring')",-0.26569253,-0.24580763,0.0231255,-0.088804,-0.1119295
77,-0.52027947,-0.4354051,"('unmotivated', 'motivated')",-0.8422178,-0.7103787,-0.6812487,-0.5728919,0.1083568
78,-0.43837684,-0.3008247,"('nonresilient', 'resilient')",0.5616434,0.6517121,0.0616333,0.1754437,0.1138104
79,-1.4488517,-1.336668,"('wavering', 'unwavering')",-0.30254993,-0.11847628,-0.8757008,-0.7275721,0.1481287
80,-0.0706626,-0.24852863,"('dominated', 'dominating')",-1.2522663,-1.2010639,-0.6614645,-0.7247962,-0.0633317
81,0.5810499,0.18092963,"('submissive', 'aggressive')",-0.73828894,-0.72788066,-0.0786195,-0.2734755,-0.194856
82,0.07652673,-0.1274722,"('poor', 'rich')",6.7849054,6.7958,3.430716,3.3341639,-0.0965521
83,-0.48290324,-0.5852837,"('powerless', 'powerful')",-0.9870431,-0.9945185,-0.7349732,-0.7899011,-0.0549279
84,0.9442225,0.99908996,"('inferior', 'superior')",1.2819761,1.3327821,1.1130993,1.165936,0.0528367
85,-0.86396146,-0.57502687,"('insignificant', 'prestigious')",-0.2196879,-0.18277848,-0.5418247,-0.3789027,0.162922
86,-1.184017,-1.4188704,"('uninfluential', 'influential')",-0.35739723,-0.49697077,-0.7707071,-0.9579206,-0.1872135
87,-0.36702466,-0.48097137,"('unsuccessful', 'successful')",0.859024,0.9440272,0.2459997,0.2315279,-0.0144718
88,-1.4131751,-1.4280608,"('low', 'eminent')",-0.41124752,-0.49462804,-0.9122113,-0.9613444,-0.0491331
