,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
45,-0.119837806,-0.098712645,"('incompetent', 'competent')",0.19229001,0.18816054,0.73667836,0.8139005,0.2697102,0.3011161,0.0314059
46,-0.18534563,-0.14934595,"('uncompetitive', 'competitive')",-0.33150536,-0.3599993,0.22700708,0.34257624,-0.0966146,-0.0555897,0.0410249
47,-0.09398146,-0.00041015074,"('stupid', 'smart')",0.3347079,0.48696548,4.6451173,4.691463,1.6286146,1.7260062,0.0973916
48,-0.69401115,-0.6884434,"('unintelligent', 'intelligent')",-0.5425014,-0.62726605,0.0045930967,0.04849154,-0.4106398,-0.422406,-0.0117662
49,-1.0143933,-0.86677337,"('unable', 'able')",-0.33567318,-0.13090995,-0.6504129,-0.52302295,-0.6668265,-0.5069021,0.1599244
50,-0.259816,-0.27340728,"('clumsy', 'skillful')",0.022134617,0.19870776,-0.74301004,-0.7515974,-0.3268971,-0.2754323,0.0514648
51,-0.5646436,-0.6931838,"('uneducated', 'educated')",-0.13137034,-0.36596248,-0.16918516,-0.23971029,-0.2883997,-0.4329522,-0.1445525
52,-0.19308648,-0.2860023,"('irrational', 'rational')",-0.53256905,-0.5845281,-0.95619226,-1.1456422,-0.5606159,-0.6720575,-0.1114416
53,-0.42606646,-0.38165683,"('uncreative', 'creative')",0.06209857,0.1522781,0.4945823,0.44396594,0.0435381,0.0715291,0.027991
54,-0.5299976,-0.5879606,"('incapable', 'capable')",0.08787353,0.1783666,0.5059021,0.5031197,0.0212593,0.0311752,0.0099159
55,-0.26648596,-0.16779554,"('incompetent', 'clever')",-0.9386159,-0.88942546,0.49438888,0.68923664,-0.2369043,-0.1226614,0.1142429
56,0.5940881,0.57948154,"('impractical', 'practical')",1.0521246,0.9720616,0.9343091,1.0219655,0.8601739,0.8578362,-0.0023377
57,-0.26533318,-0.29090625,"('unimaginative', 'imaginative')",0.44995508,0.31732997,-0.3905083,-0.37786934,-0.0686288,-0.1171485,-0.0485197
58,-0.024310293,-0.018749153,"('undiscriminating', 'discriminating')",0.02257061,0.07256914,0.5176195,0.57823974,0.1719599,0.2106866,0.0387267
59,0.08018178,0.06291259,"('foolish', 'wise')",0.7639131,0.8452164,-0.07772056,-0.1051978,0.2554581,0.2676437,0.0121856
60,-0.21481171,-0.1256358,"('inefficient', 'efficient')",-0.059128188,-0.0023521297,0.16320081,0.41743988,-0.036913,0.096484,0.133397
61,-0.24032438,-0.21537788,"('illogical', 'logical')",-1.1473396,-1.1889048,0.17821325,0.111804835,-0.4031502,-0.4308259,-0.0276757
62,0.3918805,0.48311746,"('incompetent', 'brilliant')",-0.0623158,0.026315,0.43197507,0.5783809,0.2538466,0.3626045,0.1087579
63,-0.03487616,-0.009287015,"('unperceptive', 'insightful')",-0.72711307,-0.6842919,0.72060984,0.844734,-0.0137931,0.050385,0.0641781
64,0.20581266,0.1714334,"('shy', 'confident')",-0.23235211,-0.30804488,-4.7211103,-4.590279,-1.5825499,-1.5756302,0.0069197
65,-0.3598068,-0.33346698,"('insecure', 'secure')",-1.7409296,-1.7453865,0.43875563,0.649103,-0.5539936,-0.4765835,0.0774101
66,-0.52570677,-0.5768728,"('inactive', 'active')",-0.0312505,-0.07129754,0.91353333,0.8321828,0.1188587,0.0613375,-0.0575212
67,0.064729765,0.055837277,"('doubtful', 'determined')",0.14566013,0.13852757,-0.38179347,-0.35132495,-0.0571345,-0.05232,0.0048145
68,-0.8392931,-0.84006435,"('dependent', 'independent')",-1.6656615,-1.7148771,-0.9305249,-0.86959064,-1.1451598,-1.1415106,0.0036492
69,0.053306732,0.04237459,"('lazy', 'industrious')",1.7294455,1.790109,-0.008793741,-0.03920656,0.5913195,0.597759,0.0064395
70,0.8218572,0.87991846,"('lethargic', 'energetic')",0.13059449,0.21223225,1.0520303,1.2322091,0.6681607,0.7747866,0.1066259
71,-0.14547591,-0.1586884,"('diffident', 'self-confident')",0.7073129,0.7640367,0.30523866,0.29472837,0.2890252,0.3000256,0.0110004
72,-1.1819808,-1.1561482,"('unambitious', 'ambitious')",-0.39288276,-0.37073958,-0.112503685,-0.0560896,-0.5624558,-0.5276591,0.0347967
73,0.561613,0.527143,"('helpless', 'self-reliant')",0.768983,0.76742893,-2.7512012,-2.6351178,-0.4735351,-0.4468486,0.0266865
74,-0.0132801235,0.042848125,"('undedicated', 'dedicated')",0.5299652,0.69429845,0.43252665,0.43770677,0.3164039,0.3916178,0.0752139
75,-0.15890425,-0.21101095,"('meek', 'impulsive')",0.40396157,0.3283366,0.037721902,0.0032491572,0.0942597,0.0401916,-0.0540681
76,0.51987046,0.6523937,"('anxious', 'daring')",-0.5069908,-0.2912404,0.14553523,0.27584255,0.052805,0.212332,0.159527
77,-0.67503023,-0.66747874,"('unmotivated', 'motivated')",-0.31908438,-0.39849246,-0.59178376,-0.4958912,-0.5286328,-0.5206208,0.008012
78,-1.010118,-0.9517201,"('nonresilient', 'resilient')",-0.50105834,-0.3726542,-0.24721904,-0.20914938,-0.5861318,-0.5111746,0.0749572
79,0.016267128,-0.101613015,"('wavering', 'unwavering')",-0.013043046,-0.044922568,0.012044131,-0.15309492,0.0050894,-0.0998768,-0.1049662
80,0.030063191,0.026769353,"('dominated', 'dominating')",-0.6254116,-0.65922886,-0.5030653,-0.37388182,-0.3661379,-0.3354471,0.0306908
81,0.026117468,-0.06962684,"('submissive', 'aggressive')",0.40521455,0.1584734,-0.18261096,-0.0023121461,0.082907,0.0288448,-0.0540622
82,0.073233254,0.037428334,"('poor', 'rich')",-0.02420482,0.00060719997,4.9684253,4.9636636,1.6724846,1.667233,-0.0052516
83,-1.1104996,-1.1580833,"('powerless', 'powerful')",-0.34525892,-0.35479978,-1.4559252,-1.4703851,-0.9705613,-0.9944228,-0.0238615
84,0.115737654,0.08266355,"('inferior', 'superior')",-0.69020945,-0.72204727,0.3082509,0.28492805,-0.0887403,-0.1181519,-0.0294116
85,0.036022224,-0.025038099,"('insignificant', 'prestigious')",0.72473025,0.76374525,-0.27865145,-0.4751934,0.1607004,0.0878379,-0.0728625
86,-1.1496143,-1.1743088,"('uninfluential', 'influential')",-0.545707,-0.6666628,0.21633421,0.2705708,-0.4929957,-0.5234669,-0.0304712
87,0.20343831,0.12570271,"('unsuccessful', 'successful')",0.56921965,0.47096357,1.0121156,1.0914584,0.5949245,0.5627082,-0.0322163
88,0.5493221,0.36828318,"('low', 'eminent')",1.3908275,1.2155191,0.60174656,0.43034244,0.8472988,0.6713816,-0.1759172
