,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
64,1.1955099,1.1895525,"('shy', 'confident')",0.31171677,0.33919263,-6.6809044,-6.738105,-1.7245591,-1.7364532,-0.0118941
65,1.1743044,1.1654704,"('insecure', 'secure')",1.0179313,1.0038635,-0.28332758,-0.24687189,0.6363027,0.6408207,0.004518
66,0.8817284,0.8239618,"('inactive', 'active')",-0.62682843,-0.65119374,1.328103,1.2868829,0.5276676,0.4865503,-0.0411173
67,0.96278334,0.98737603,"('doubtful', 'determined')",0.34025857,0.37500703,-0.5717181,-0.5392661,0.2437746,0.2743723,0.0305977
68,-0.15702581,-0.25248882,"('dependent', 'independent')",-1.8006552,-1.8976885,-0.5668478,-0.5905198,-0.8415097,-0.9135656,-0.0720559
69,-0.14537092,-0.14809531,"('lazy', 'industrious')",0.7011454,0.6546882,-0.2696429,-0.2943312,0.0953772,0.0707539,-0.0246233
70,1.1445491,1.2451453,"('lethargic', 'energetic')",0.19333997,0.27347434,0.2648897,0.32568413,0.5342596,0.6147679,0.0805083
71,1.3563412,1.3721095,"('diffident', 'self-confident')",1.7186581,1.7225679,0.62293535,0.61092246,1.2326449,1.2351999,0.002555
72,0.8513719,0.85354114,"('unambitious', 'ambitious')",0.49569505,0.53561807,-0.97074616,-0.8822491,0.1254402,0.16897,0.0435298
73,1.2674494,1.2352786,"('helpless', 'self-reliant')",0.70020473,0.6354193,-3.041787,-3.086098,-0.3580443,-0.4051333,-0.047089
74,1.7030605,1.7907058,"('undedicated', 'dedicated')",1.0780178,1.0343573,-0.028014654,-0.045179173,0.9176879,0.926628,0.0089401
75,-0.76669765,-0.7823207,"('meek', 'impulsive')",-0.97674084,-0.9799509,-0.36311388,-0.3392242,-0.7021841,-0.7004986,0.0016855
76,1.5732802,1.7096674,"('anxious', 'daring')",0.15912102,0.22533847,0.0678904,0.17210367,0.6000972,0.7023698,0.1022726
77,0.023090206,0.02616239,"('unmotivated', 'motivated')",1.1997662,1.1493496,-1.3501301,-1.2742833,-0.0424246,-0.0329238,0.0095008
78,-0.66852736,-0.4866926,"('nonresilient', 'resilient')",-0.10801905,-0.11510742,-0.3109831,-0.21124452,-0.3625098,-0.2710148,0.091495
79,-0.18719748,-0.274905,"('wavering', 'unwavering')",-1.3338772,-1.4092175,0.081979536,0.09078628,-0.4796984,-0.531112,-0.0514136
80,1.7186221,1.7320288,"('dominated', 'dominating')",0.6396224,0.63880384,-1.1298019,-1.0316323,0.4094808,0.4464001,0.0369193
81,1.0776395,1.0788184,"('submissive', 'aggressive')",1.2497164,1.297322,-0.8518046,-0.7260586,0.4918504,0.5500273,0.0581769
82,-1.2127508,-1.1458161,"('poor', 'rich')",0.059239425,0.06863026,6.1018224,6.2290277,1.649437,1.7172807,0.0678437
83,1.5383567,1.5219393,"('powerless', 'powerful')",0.64543355,0.639706,-0.81817216,-0.85157096,0.455206,0.4366915,-0.0185145
84,1.652246,1.5853544,"('inferior', 'superior')",0.29689297,0.26657495,0.80109936,0.71847105,0.9167461,0.8568002,-0.0599459
85,-0.103709236,-0.19082646,"('insignificant', 'prestigious')",-0.47171634,-0.50523955,0.7238243,0.6601148,0.0494663,-0.0119837,-0.06145
86,0.32094234,0.2111985,"('uninfluential', 'influential')",0.1631186,0.06871022,-0.17193134,-0.254099,0.1040432,0.0086032,-0.09544
87,1.5678227,1.4918613,"('unsuccessful', 'successful')",1.3010123,1.2665377,0.58193296,0.6071768,1.150256,1.1218586,-0.0283974
88,0.032807853,-0.10062573,"('low', 'eminent')",-0.15004289,-0.23747742,0.00356837,0.034646414,-0.0378889,-0.1011522,-0.0632633
