,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
28,-0.8826233,-0.9566219,"('disloyal', 'loyal')",1.0703845,1.0360041,0.0938806,0.0396911,-0.0541895
29,-0.19935632,-0.16837727,"('unfair', 'fair')",-0.30810025,-0.46666327,-0.2537283,-0.3175203,-0.063792
30,0.28198546,0.16698405,"('intolerant', 'tolerant')",0.8579478,0.7831768,0.5699667,0.4750804,-0.0948863
31,-0.1794188,-0.204701,"('evil', 'good')",-0.72518647,-0.7547373,-0.4523026,-0.4797192,-0.0274166
32,0.19063981,0.030580217,"('unkind', 'kind')",1.1662885,0.9106563,0.6784642,0.4706182,-0.207846
33,0.3594176,0.2464479,"('wrong', 'right')",-0.6002218,-0.59272003,-0.1204021,-0.1731361,-0.052734
34,0.22678056,0.33395734,"('mean', 'honorable')",5.707918,6.0416913,2.9673493,3.1878242,0.2204749
35,-0.70047265,-0.63229686,"('corrupt', 'incorrupt')",-0.49375358,-0.48488402,-0.5971131,-0.5585904,0.0385227
36,-0.22399245,-0.34462166,"('hostile', 'amicable')",-0.50383264,-0.6253219,-0.3639126,-0.4849718,-0.1210592
37,-0.6121737,-0.6226935,"('fake', 'genuine')",0.27096945,0.3509143,-0.1706021,-0.1358896,0.0347125
38,-0.48328367,-0.5466157,"('untruthful', 'truthful')",0.25108916,0.4329073,-0.1160973,-0.0568542,0.0592431
39,0.5204747,0.52897316,"('exploitative', 'cooperative')",0.07206394,0.05730341,0.2962693,0.2931383,-0.003131
40,0.29927492,0.32053486,"('stingy', 'generous')",-1.5441707,-1.5866477,-0.6224479,-0.6330565,-0.0106086
41,-0.2365307,-0.37814727,"('unforgiving', 'forgiving')",0.024066249,-0.11934815,-0.1062322,-0.2487477,-0.1425155
42,0.21360195,0.22165246,"('unreliable', 'reliable')",-3.5120873,-3.5194619,-1.6492426,-1.6489047,0.0003379
43,-0.7489037,-0.7507127,"('irresponsible', 'responsible')",0.36128646,0.3538427,-0.1938086,-0.198435,-0.0046264
44,-0.49240354,-0.4940715,"('prejudiced', 'unprejudiced')",-1.7136229,-1.7816151,-1.1030133,-1.1378434,-0.0348301
45,-1.0481168,-1.0265591,"('incompetent', 'competent')",0.22105253,0.13500318,-0.4135321,-0.445778,-0.0322459
46,-0.5106968,-0.55019766,"('uncompetitive', 'competitive')",-0.8322924,-0.8939894,-0.6714946,-0.7220935,-0.0505989
47,0.3194789,0.38401264,"('stupid', 'smart')",5.4629445,5.6854067,2.8912117,3.0347097,0.143498
48,-0.5836402,-0.6231709,"('unintelligent', 'intelligent')",0.50094604,0.45333833,-0.0413471,-0.0849163,-0.0435692
49,-0.005632816,0.14980608,"('unable', 'able')",-0.3128475,-0.16374469,-0.1592402,-0.0069693,0.1522709
50,-0.3271004,-0.33389422,"('clumsy', 'skillful')",0.048343435,0.06269524,-0.1393785,-0.1355995,0.003779
51,-0.21272029,-0.35501477,"('uneducated', 'educated')",0.99482775,0.86814284,0.3910537,0.256564,-0.1344897
52,-0.44448528,-0.6345087,"('irrational', 'rational')",0.031056976,-0.05076249,-0.2067142,-0.3426356,-0.1359214
53,-1.2835481,-1.2765837,"('uncreative', 'creative')",0.30757803,0.32430878,-0.487985,-0.4761375,0.0118475
54,-0.37164134,-0.43701753,"('incapable', 'capable')",0.805028,0.8965544,0.2166933,0.2297684,0.0130751
55,-0.40312234,-0.3851839,"('incompetent', 'clever')",0.49406666,0.4337656,0.0454722,0.0242908,-0.0211814
56,0.40969452,0.37870872,"('impractical', 'practical')",-0.53346515,-0.49050856,-0.0618853,-0.0558999,0.0059854
57,-1.4324526,-1.5068741,"('unimaginative', 'imaginative')",-3.1365829,-3.244385,-2.2845178,-2.3756294,-0.0911116
58,-0.3250717,-0.39608783,"('undiscriminating', 'discriminating')",0.23833549,0.23479694,-0.0433681,-0.0806454,-0.0372773
59,-0.0033618365,-0.057557743,"('foolish', 'wise')",-0.030469876,0.06843191,-0.0169159,0.0054371,0.022353
60,-0.20211104,-0.20015658,"('inefficient', 'efficient')",0.04076772,0.1234367,-0.0806717,-0.0383599,0.0423118
61,-0.3035616,-0.49526477,"('illogical', 'logical')",0.5074835,0.3142077,0.1019609,-0.0905285,-0.1924894
62,-0.12971953,-0.023492461,"('incompetent', 'brilliant')",0.60434866,0.8058839,0.2373146,0.3911957,0.1538811
63,-0.54543304,-0.62426007,"('unperceptive', 'insightful')",0.88391954,0.9658905,0.1692432,0.1708152,0.001572
64,-0.32206938,-0.4476726,"('shy', 'confident')",-6.7016644,-6.8905745,-3.5118668,-3.6691236,-0.1572568
65,-0.30514008,-0.4620531,"('insecure', 'secure')",-0.2591277,-0.25917694,-0.2821339,-0.360615,-0.0784811
66,-0.47777435,-0.473668,"('inactive', 'active')",0.15978914,0.16978484,-0.1589926,-0.1519416,0.007051
67,0.2299361,0.16951025,"('doubtful', 'determined')",-0.7165774,-0.83136636,-0.2433207,-0.3309281,-0.0876074
68,-0.6704147,-0.707849,"('dependent', 'independent')",-0.4202081,-0.36785835,-0.5453114,-0.5378537,0.0074577
69,0.059272707,0.13530219,"('lazy', 'industrious')",-1.1396306,-1.0796722,-0.5401789,-0.472185,0.0679939
70,-0.9257872,-0.94970137,"('lethargic', 'energetic')",0.2068177,0.2632394,-0.3594848,-0.343231,0.0162538
71,0.512767,0.61970234,"('diffident', 'self-confident')",0.25336283,0.33216703,0.3830649,0.4759347,0.0928698
72,-0.41127127,-0.36711168,"('unambitious', 'ambitious')",-0.31188637,-0.1868408,-0.3615788,-0.2769762,0.0846026
73,0.88880795,0.87938225,"('helpless', 'self-reliant')",-3.4912238,-3.3630064,-1.3012079,-1.241812,0.0593959
74,-0.21892367,-0.28516167,"('undedicated', 'dedicated')",-0.0047829803,-0.114872865,-0.1118533,-0.2000173,-0.088164
75,-0.22277334,-0.11613297,"('meek', 'impulsive')",-0.7583974,-0.6409262,-0.4905854,-0.3785296,0.1120558
76,-0.2094216,-0.14001437,"('anxious', 'daring')",-0.2802629,-0.31299746,-0.2448422,-0.2265059,0.0183363
77,-0.3693399,-0.32579228,"('unmotivated', 'motivated')",-1.3376951,-1.1779327,-0.8535175,-0.7518625,0.101655
78,-0.3206947,-0.15379027,"('nonresilient', 'resilient')",-0.04193581,0.0653034,-0.1813153,-0.0442434,0.1370719
79,-0.05748821,-0.14433073,"('wavering', 'unwavering')",-0.40778068,-0.3554869,-0.2326344,-0.2499088,-0.0172744
80,-0.09137472,-0.0063931793,"('dominated', 'dominating')",-0.66006225,-0.61636543,-0.3757185,-0.3113793,0.0643392
81,-0.04832395,-0.12228626,"('submissive', 'aggressive')",-0.63156587,-0.68597466,-0.3399449,-0.4041305,-0.0641856
82,-0.35783237,-0.2981819,"('poor', 'rich')",6.8023057,6.973407,3.2222366,3.3376124,0.1153758
83,0.73564017,0.6728269,"('powerless', 'powerful')",-1.1035436,-1.1207278,-0.1839517,-0.2239504,-0.0399987
84,0.45029962,0.38991743,"('inferior', 'superior')",0.6113107,0.62045306,0.5308052,0.5051852,-0.02562
85,0.20222466,0.11516839,"('insignificant', 'prestigious')",-0.024363833,-0.082227625,0.0889304,0.0164704,-0.07246
86,-1.1421416,-1.3333304,"('uninfluential', 'influential')",0.17881891,-0.02719276,-0.4816613,-0.6802616,-0.1986003
87,0.23260501,0.20112291,"('unsuccessful', 'successful')",1.1239728,1.1839609,0.6782889,0.6925419,0.014253
88,-0.5079066,-0.7073905,"('low', 'eminent')",-0.26161548,-0.31377506,-0.384761,-0.5105828,-0.1258218
