,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,-0.43599674,-0.42999262,"('rough', 'thoughtful')",0.8911543,0.743337,0.2275788,0.1566722,-0.0709066
21,-0.29199353,-0.67197293,"('immoral', 'moral')",-0.088220805,-0.092569515,-0.1901072,-0.3822712,-0.192164
22,0.5140713,0.39638215,"('untrustworthy', 'trustworthy')",-0.6054734,-0.5279733,-0.0457011,-0.0657956,-0.0200945
23,-0.91703326,-1.068147,"('insincere', 'sincere')",5.52901,5.2002835,2.3059883,2.0660682,-0.2399201
24,0.076700754,-0.15859541,"('dishonest', 'honest')",0.7545957,0.7395432,0.4156482,0.2904739,-0.1251743
25,0.33277783,0.5311967,"('egoistic', 'altruistic')",0.83980745,0.7524196,0.5862926,0.6418082,0.0555156
26,-0.22468495,-0.31470078,"('hardhearted', 'benevolent')",1.0961432,0.6414425,0.4357291,0.1633708,-0.2723583
27,0.018762361,0.47289884,"('hardhearted', 'softhearted')",0.7441502,0.7388113,0.3814563,0.6058551,0.2243988
28,-0.7096387,-0.3594185,"('disloyal', 'loyal')",0.9078953,1.0752777,0.0991283,0.3579296,0.2588013
29,0.5852658,0.4052429,"('unfair', 'fair')",-0.5260898,-0.8084909,0.029588,-0.201624,-0.231212
30,0.27047372,0.41280296,"('intolerant', 'tolerant')",2.073053,1.9880487,1.1717633,1.2004259,0.0286626
31,-0.46093014,-0.17662597,"('evil', 'good')",-1.2495801,-1.3404592,-0.8552551,-0.7585426,0.0967125
32,-0.05023507,-0.50975513,"('unkind', 'kind')",0.8571139,0.5040947,0.4034394,-0.0028302,-0.4062696
33,-0.11276054,0.25467002,"('wrong', 'right')",-0.77039033,-0.755859,-0.4415754,-0.2505945,0.1909809
34,-0.52609575,-0.6158176,"('mean', 'honorable')",5.6365542,5.393996,2.5552292,2.3890891,-0.1661401
35,0.29648614,0.125623,"('corrupt', 'incorrupt')",-0.45593232,-0.49035212,-0.0797231,-0.1823646,-0.1026415
36,-0.3345682,-0.09734216,"('hostile', 'amicable')",-0.32734802,-0.40922055,-0.3309581,-0.2532814,0.0776767
37,-0.32126448,-0.3322565,"('fake', 'genuine')",0.39537752,0.5894698,0.0370565,0.1286066,0.0915501
38,-0.42501903,-0.5119033,"('untruthful', 'truthful')",0.25251693,0.31555906,-0.0862511,-0.0981721,-0.011921
39,0.1377126,0.3596932,"('exploitative', 'cooperative')",-0.13478315,-0.109839894,0.0014647,0.1249267,0.123462
40,-0.39494377,-0.20236012,"('stingy', 'generous')",-1.8103429,-1.6736279,-1.1026434,-0.937994,0.1646494
41,0.025385277,0.11616382,"('unforgiving', 'forgiving')",-0.054194137,-0.21011001,-0.0144044,-0.0469731,-0.0325687
42,0.7296255,1.0824589,"('unreliable', 'reliable')",-2.4987226,-2.31525,-0.8845485,-0.6163955,0.268153
43,-0.24859492,-0.34615368,"('irresponsible', 'responsible')",0.7306272,0.4836177,0.2410161,0.068732,-0.1722841
44,0.012038626,-0.011011243,"('prejudiced', 'unprejudiced')",-1.7239542,-1.8158357,-0.8559578,-0.9134235,-0.0574657
45,-0.17920953,-0.18327054,"('incompetent', 'competent')",0.23348422,0.022821618,0.0271373,-0.0802245,-0.1073618
46,-0.40857327,-0.513492,"('uncompetitive', 'competitive')",-0.20298932,0.0049501024,-0.3057813,-0.2542709,0.0515104
47,-0.058014657,0.04653065,"('stupid', 'smart')",5.341547,5.2477164,2.6417661,2.6471236,0.0053575
48,-0.5234437,-0.5717493,"('unintelligent', 'intelligent')",0.93812495,0.86541706,0.2073406,0.1468339,-0.0605067
49,-0.080408335,0.2322734,"('unable', 'able')",0.1944067,0.43470713,0.0569992,0.3334903,0.2764911
50,0.55170286,0.91920274,"('clumsy', 'skillful')",0.20647243,0.36857373,0.3790876,0.6438882,0.2648006
51,0.3167489,-0.31215584,"('uneducated', 'educated')",0.88002145,0.46988118,0.5983852,0.0788627,-0.5195225
52,0.28056377,0.4703399,"('irrational', 'rational')",-0.450007,-0.56637526,-0.0847216,-0.0480177,0.0367039
53,-0.5260116,-0.52694935,"('uncreative', 'creative')",0.5621186,0.5430423,0.0180535,0.0080465,-0.010007
54,0.47487837,0.3445639,"('incapable', 'capable')",1.2183005,1.0749484,0.8465894,0.7097561,-0.1368333
55,-0.30887073,-0.123939276,"('incompetent', 'clever')",0.35620362,0.3548446,0.0236664,0.1154527,0.0917863
56,0.3872594,0.22151774,"('impractical', 'practical')",0.86606634,0.6348047,0.6266629,0.4281612,-0.1985017
57,-0.25988355,-0.35269108,"('unimaginative', 'imaginative')",-2.2890074,-2.4311686,-1.2744455,-1.3919299,-0.1174844
58,1.1343737,0.966947,"('undiscriminating', 'discriminating')",0.12905504,-0.041538633,0.6317143,0.4627042,-0.1690101
59,1.2066636,1.4146427,"('foolish', 'wise')",0.29938096,0.45439106,0.7530223,0.9345169,0.1814946
60,-0.3862272,-0.39047137,"('inefficient', 'efficient')",0.62315565,0.6286628,0.1184642,0.1190957,0.0006315
61,-0.046879105,-0.06968155,"('illogical', 'logical')",0.2675565,-0.009964418,0.1103387,-0.039823,-0.1501617
62,0.52084976,0.38015288,"('incompetent', 'brilliant')",1.0694624,1.0809046,0.7951561,0.7305287,-0.0646274
63,-0.18680948,-0.41734406,"('unperceptive', 'insightful')",1.2475854,1.286947,0.530388,0.4348015,-0.0955865
64,-0.37231687,-0.3645355,"('shy', 'confident')",-5.8836374,-5.6212583,-3.1279771,-2.9928968,0.1350803
65,-0.5101554,-0.4479592,"('insecure', 'secure')",-0.28107527,-0.17961548,-0.3956153,-0.3137873,0.081828
66,-0.9943358,-0.86792016,"('inactive', 'active')",0.43346152,0.45852587,-0.2804371,-0.2046971,0.07574
67,-1.0150902,-1.0120645,"('doubtful', 'determined')",0.20590577,0.058725048,-0.4045922,-0.4766697,-0.0720775
68,-0.21149665,-0.1624209,"('dependent', 'independent')",-0.3397797,-0.33282575,-0.2756382,-0.2476233,0.0280149
69,0.3056024,0.36457995,"('lazy', 'industrious')",-0.39832973,-0.44465566,-0.0463637,-0.0400379,0.0063258
70,0.4417728,0.20777817,"('lethargic', 'energetic')",1.0103799,1.0722256,0.7260764,0.6400019,-0.0860745
71,-0.49058825,-0.5532695,"('diffident', 'self-confident')",0.33177873,0.22894265,-0.0794048,-0.1621634,-0.0827586
72,-0.6042132,-0.619275,"('unambitious', 'ambitious')",-0.9188676,-0.8726236,-0.7615404,-0.7459493,0.0155911
73,0.6824227,0.8938695,"('helpless', 'self-reliant')",-2.9711452,-2.7728064,-1.1443613,-0.9394684,0.2048929
74,-0.14215118,-0.13375068,"('undedicated', 'dedicated')",0.023974929,-0.16325784,-0.0590881,-0.1485043,-0.0894162
75,-0.12763625,-0.4061234,"('meek', 'impulsive')",-0.48829466,-0.6442933,-0.3079655,-0.5252084,-0.2172429
76,-0.0041088015,-0.08224958,"('anxious', 'daring')",0.9097795,1.0392778,0.4528354,0.4785141,0.0256787
77,-0.8334665,-0.7519277,"('unmotivated', 'motivated')",-0.49956527,-0.33438486,-0.6665159,-0.5431563,0.1233596
78,-0.10956542,0.029598396,"('nonresilient', 'resilient')",0.5675143,0.9166921,0.2289744,0.4731452,0.2441708
79,0.028425302,-0.31395492,"('wavering', 'unwavering')",0.10842847,-0.14365795,0.0684269,-0.2288064,-0.2972333
80,0.5103309,0.117883354,"('dominated', 'dominating')",-0.6441645,-0.57754755,-0.0669168,-0.2298321,-0.1629153
81,-0.6336472,-1.032249,"('submissive', 'aggressive')",0.12840992,0.14194296,-0.2526186,-0.445153,-0.1925344
82,0.096707016,-0.34614107,"('poor', 'rich')",6.0785747,5.737527,3.0876408,2.695693,-0.3919478
83,-0.07070066,-0.20325178,"('powerless', 'powerful')",-0.6973617,-0.67424625,-0.3840312,-0.438749,-0.0547178
84,0.20775266,0.2841757,"('inferior', 'superior')",0.94294965,1.0176258,0.5753512,0.6509007,0.0755495
85,0.85532975,0.5427651,"('insignificant', 'prestigious')",-0.12889796,-0.4300977,0.3632159,0.0563337,-0.3068822
86,-0.55235773,-0.990258,"('uninfluential', 'influential')",-0.009634737,-0.11114183,-0.2809962,-0.5506999,-0.2697037
87,0.68116415,0.36227837,"('unsuccessful', 'successful')",1.1377375,1.1311433,0.9094508,0.7467108,-0.16274
88,0.61616296,-0.18905781,"('low', 'eminent')",1.1513414,0.5522768,0.8837522,0.1816095,-0.7021427
