,quanta_male,quanta_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
76,0.5902717,0.80918765,"('anxious', 'daring')",1.2056038,1.3998852,-0.06130085,0.06297011,0.5781916,0.7573477,0.1791561
77,-0.49284482,-0.4706542,"('unmotivated', 'motivated')",0.18704942,0.200755,-1.309255,-1.2459397,-0.5383501,-0.5052796,0.0330705
78,-0.9846909,-0.81810063,"('nonresilient', 'resilient')",0.5908672,0.7625529,0.042137742,0.13030675,-0.1172286,0.0249197,0.1421483
79,-0.9891362,-1.0890942,"('wavering', 'unwavering')",-1.2821991,-1.3049887,-0.039319616,0.05078406,-0.7702183,-0.7810996,-0.0108813
80,0.69369763,0.62536395,"('dominated', 'dominating')",0.40631026,0.41369876,-1.2779273,-1.2346057,-0.0593065,-0.065181,-0.0058745
81,0.7157919,0.5540023,"('submissive', 'aggressive')",0.92205685,0.8951209,-0.91592306,-0.86087203,0.2406419,0.1960837,-0.0445582
82,-0.97314405,-0.8972453,"('poor', 'rich')",0.061831348,0.115958326,5.661561,5.6493716,1.5834161,1.622695,0.0392789
83,0.024279628,-0.008529453,"('powerless', 'powerful')",-0.0039848536,0.03249917,-1.1336188,-1.1808491,-0.371108,-0.3856264,-0.0145184
84,0.8348931,0.6096348,"('inferior', 'superior')",0.25464267,0.2060231,0.6868,0.64034164,0.5921119,0.4853332,-0.1067787
85,-0.30327946,-0.4058199,"('insignificant', 'prestigious')",-0.40699196,-0.4694926,0.87470347,0.92411816,0.0548107,0.0162686,-0.0385421
86,-1.3408625,-1.3361158,"('uninfluential', 'influential')",-0.16779725,-0.21969953,0.17424168,0.054912906,-0.444806,-0.5003008,-0.0554948
87,0.23204139,0.005435979,"('unsuccessful', 'successful')",1.2809025,1.1738145,0.6421872,0.66172,0.718377,0.6136568,-0.1047202
88,-0.2805885,-0.36804628,"('low', 'eminent')",0.059293613,0.004523008,-0.101754054,-0.07886893,-0.107683,-0.1474641,-0.0397811
