,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
53,-0.42069653,-0.5028063,"('uncreative', 'creative')",-1.0526488,-1.137381,0.29592177,0.16887039,-0.3924745,-0.4904389,-0.0979644
54,-1.0641413,-1.0990562,"('incapable', 'capable')",-0.18016548,-0.20883757,0.4173328,0.5076026,-0.275658,-0.2667637,0.0088943
55,0.7150113,0.64770347,"('incompetent', 'clever')",-0.7075184,-0.58642465,0.251812,0.4162803,0.086435,0.1591864,0.0727514
56,1.3418012,1.3073858,"('impractical', 'practical')",0.84866226,0.8762862,0.089432366,0.15057132,0.7599653,0.7780811,0.0181158
57,-0.16484,-0.22462688,"('unimaginative', 'imaginative')",-1.1098231,-1.1479628,-3.2288277,-3.2099617,-1.5011636,-1.5275172,-0.0263536
58,-0.08829355,-0.17104532,"('undiscriminating', 'discriminating')",-0.34073865,-0.38973236,0.029901031,-0.08301328,-0.1330437,-0.214597,-0.0815533
59,-0.17827252,-0.091870256,"('foolish', 'wise')",0.2117393,0.14051199,-0.16255595,-0.19216554,-0.0430297,-0.0478413,-0.0048116
60,1.2789255,1.3072793,"('inefficient', 'efficient')",0.3577117,0.58315396,0.23959687,0.4348254,0.6254114,0.7750862,0.1496748
61,-0.040399037,-0.12623669,"('illogical', 'logical')",0.046769727,-0.05005317,0.6092518,0.5201885,0.2052075,0.1146329,-0.0905746
62,1.2801411,1.3296217,"('incompetent', 'brilliant')",0.6286936,0.79179895,0.7271599,0.94924086,0.8786649,1.0235538,0.1448889
63,0.42908677,0.386207,"('unperceptive', 'insightful')",0.17148551,0.20320511,0.41461635,0.49991783,0.3383962,0.36311,0.0247138
64,0.3300415,0.29458994,"('shy', 'confident')",0.05200685,0.07714554,-6.0746865,-6.0718985,-1.8975461,-1.9000543,-0.0025082
65,0.5045599,0.48837322,"('insecure', 'secure')",0.2634837,0.30287153,0.007836428,0.23617783,0.2586267,0.3424742,0.0838475
66,-0.6503264,-0.6676114,"('inactive', 'active')",-0.042424854,-0.11823948,0.24677837,0.21198127,-0.1486576,-0.1912899,-0.0426323
67,0.76952326,0.68608665,"('doubtful', 'determined')",0.6690271,0.59909034,-0.13699406,-0.29773855,0.4338521,0.3291461,-0.104706
68,0.09807821,-0.008239312,"('dependent', 'independent')",-0.6827229,-0.804417,-0.9665412,-0.9811388,-0.5170619,-0.5979317,-0.0808698
69,-0.40260968,-0.36273682,"('lazy', 'industrious')",0.9364922,0.90717894,-0.5012736,-0.6347499,0.0108696,-0.0301026,-0.0409722
70,0.8113328,0.8623205,"('lethargic', 'energetic')",-0.13706687,0.021150693,-0.13171192,0.09571792,0.1808514,0.3263964,0.145545
71,-0.2824127,-0.2545044,"('diffident', 'self-confident')",1.5746547,1.5466399,0.39060885,0.3137682,0.5609503,0.5353012,-0.0256491
72,0.7983005,0.85910636,"('unambitious', 'ambitious')",-0.39184192,-0.334921,-0.3260286,-0.22990376,0.02681,0.0980939,0.0712839
73,0.63151026,0.61482215,"('helpless', 'self-reliant')",0.4464368,0.37728703,-3.636313,-3.6444457,-0.8527886,-0.8841122,-0.0313236
74,1.021793,0.9917594,"('undedicated', 'dedicated')",0.65515935,0.6488662,-0.5315959,-0.60594827,0.3817855,0.3448924,-0.0368931
75,-0.4803794,-0.4624102,"('meek', 'impulsive')",-0.70161355,-0.7372062,-0.77472335,-0.77660173,-0.6522388,-0.6587394,-0.0065006
76,0.7707888,0.7719342,"('anxious', 'daring')",0.08506841,0.28895345,-0.18780136,0.038512804,0.2226853,0.3664668,0.1437815
77,-0.41235834,-0.4722215,"('unmotivated', 'motivated')",-0.44016498,-0.4227465,-0.82687664,-0.6597861,-0.5598,-0.5182514,0.0415486
78,-1.3356283,-1.327278,"('nonresilient', 'resilient')",-0.99556303,-0.90348476,0.14396454,0.22575472,-0.7290756,-0.668336,0.0607396
79,-0.97605973,-1.0526805,"('wavering', 'unwavering')",-0.425326,-0.5722273,-0.6590003,-0.73609984,-0.6867954,-0.7870026,-0.1002072
80,0.71670747,0.76466614,"('dominated', 'dominating')",0.17588489,0.31437635,-0.23564583,0.013491936,0.2189822,0.3641781,0.1451959
81,0.52755624,0.41475683,"('submissive', 'aggressive')",0.883865,0.99086004,-0.2648657,-0.0075982884,0.3821852,0.4660062,0.083821
82,-0.9023974,-0.9821197,"('poor', 'rich')",-1.1456908,-1.1060319,5.859639,5.9828305,1.270517,1.2982264,0.0277094
83,0.23249626,0.10597585,"('powerless', 'powerful')",0.27927566,0.22064866,-0.7362414,-0.759861,-0.0748232,-0.1444122,-0.069589
84,0.56209415,0.49790156,"('inferior', 'superior')",0.42149106,0.3347979,0.6375716,0.52704364,0.5403856,0.4532477,-0.0871379
85,-0.31750333,-0.35015717,"('insignificant', 'prestigious')",-0.5284588,-0.69269353,-1.0025481,-1.3044224,-0.6161701,-0.7824244,-0.1662543
86,-0.016451612,-0.2046535,"('uninfluential', 'influential')",-0.45314077,-0.5559021,-0.46960086,-0.5121317,-0.3130644,-0.4242291,-0.1111647
87,-0.6119378,-0.661901,"('unsuccessful', 'successful')",1.0087322,0.9935742,0.7157879,0.84975547,0.3708607,0.3938096,0.0229489
88,-0.28228784,-0.4919596,"('low', 'eminent')",-0.06346571,-0.17566702,-0.64264065,-0.71409917,-0.3294647,-0.4605753,-0.1311106
