,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
31,-1.0543923,-0.87498593,"('evil', 'good')",-0.6343747,-0.66848105,-0.8443835,-0.7717335,0.07265
32,-0.8613026,-1.080986,"('unkind', 'kind')",0.48163,0.25937682,-0.1898363,-0.4108046,-0.2209683
33,0.056105766,-0.047423422,"('wrong', 'right')",-0.52484876,-0.5032769,-0.2343715,-0.2753502,-0.0409787
34,-0.1407464,-0.099788934,"('mean', 'honorable')",5.3241014,5.444148,2.5916774,2.6721795,0.0805021
35,-0.7259478,-0.68295956,"('corrupt', 'incorrupt')",-0.38959414,-0.36582485,-0.557771,-0.5243922,0.0333788
36,-0.86469036,-0.7685715,"('hostile', 'amicable')",-0.11520682,-0.2271124,-0.4899486,-0.497842,-0.0078934
37,-0.069241196,-0.11741737,"('fake', 'genuine')",-0.10817054,-0.098762594,-0.0887059,-0.10809,-0.0193841
38,-1.1800504,-1.377797,"('untruthful', 'truthful')",-0.09286216,-0.012180924,-0.6364563,-0.694989,-0.0585327
39,0.7092794,0.65892863,"('exploitative', 'cooperative')",0.28045014,0.23689924,0.4948648,0.4479139,-0.0469509
40,0.23535098,0.3432324,"('stingy', 'generous')",-1.6927147,-1.721005,-0.7286819,-0.6888863,0.0397956
41,-0.49508625,-0.53231955,"('unforgiving', 'forgiving')",0.15916298,-0.008594532,-0.1679616,-0.270457,-0.1024954
42,0.058983546,0.0047867075,"('unreliable', 'reliable')",-3.114456,-3.1975675,-1.5277362,-1.5963904,-0.0686542
43,-0.8630996,-1.0342901,"('irresponsible', 'responsible')",0.18083428,0.050513558,-0.3411326,-0.4918883,-0.1507557
44,1.0065124,0.8975122,"('prejudiced', 'unprejudiced')",-1.5518881,-1.6036433,-0.2726879,-0.3530656,-0.0803777
45,-0.529963,-0.494409,"('incompetent', 'competent')",0.19195144,0.0744906,-0.1690058,-0.2099592,-0.0409534
46,-0.30454487,-0.37305892,"('uncompetitive', 'competitive')",-0.9601446,-0.9598683,-0.6323447,-0.6664636,-0.0341189
47,-0.15866861,-0.12918717,"('stupid', 'smart')",5.021027,5.0893393,2.4311793,2.4800761,0.0488968
48,0.6357382,0.63965523,"('unintelligent', 'intelligent')",0.9464297,0.93262273,0.7910839,0.786139,-0.0049449
49,-0.025436655,0.1433636,"('unable', 'able')",-0.36785644,-0.20837517,-0.1966465,-0.0325058,0.1641407
50,-0.15903741,-0.098701,"('clumsy', 'skillful')",-0.1742666,-0.24457823,-0.166652,-0.1716396,-0.0049876
51,-1.3254528,-1.4115887,"('uneducated', 'educated')",0.35681033,0.26661885,-0.4843212,-0.5724849,-0.0881637
52,-0.14720455,-0.24397105,"('irrational', 'rational')",0.14233017,0.11981673,-0.0024372,-0.0620772,-0.05964
53,-1.8395808,-1.7544531,"('uncreative', 'creative')",0.23323119,0.13825545,-0.8031748,-0.8080988,-0.004924
54,-1.136146,-1.2578571,"('incapable', 'capable')",0.57218087,0.53089887,-0.2819825,-0.3634791,-0.0814966
55,0.24874993,0.22805333,"('incompetent', 'clever')",0.19472753,0.1273314,0.2217387,0.1776924,-0.0440463
56,-0.19285884,-0.4061209,"('impractical', 'practical')",-0.1366644,-0.16656664,-0.1647616,-0.2863438,-0.1215822
57,-1.0066383,-1.1031729,"('unimaginative', 'imaginative')",-2.9674542,-3.1137435,-1.9870462,-2.1084583,-0.1214121
58,0.02657767,0.073069915,"('undiscriminating', 'discriminating')",0.5196458,0.41663587,0.2731117,0.2448529,-0.0282588
59,-0.39742753,-0.34813446,"('foolish', 'wise')",0.15209673,0.29343906,-0.1226654,-0.0273477,0.0953177
60,0.55455196,0.43320262,"('inefficient', 'efficient')",-0.0101260375,0.06341162,0.272213,0.2483071,-0.0239059
61,-0.5829688,-0.74916655,"('illogical', 'logical')",0.461808,0.30251747,-0.0605804,-0.2233245,-0.1627441
62,0.64281595,0.58650714,"('incompetent', 'brilliant')",0.68012416,0.78966546,0.6614701,0.6880863,0.0266162
63,-1.1812036,-1.2093337,"('unperceptive', 'insightful')",0.5307087,0.58204,-0.3252475,-0.3136468,0.0116007
64,-0.2322031,-0.39756203,"('shy', 'confident')",-5.9384847,-5.9000716,-3.0853438,-3.1488168,-0.063473
65,0.50130343,0.43580654,"('insecure', 'secure')",-0.39374968,-0.34508064,0.0537769,0.0453629,-0.008414
66,-1.1957768,-1.3261086,"('inactive', 'active')",0.24803312,0.20203507,-0.4738719,-0.5620368,-0.0881649
67,-0.11875773,-0.35178548,"('doubtful', 'determined')",-0.016244333,-0.090483904,-0.067501,-0.2211347,-0.1536337
68,-0.4858154,-0.48381975,"('dependent', 'independent')",-0.6974809,-0.62076175,-0.5916482,-0.5522907,0.0393575
69,-0.049165424,-0.014161678,"('lazy', 'industrious')",-0.2755446,-0.23568204,-0.162355,-0.1249219,0.0374331
70,-0.104339406,-0.16987559,"('lethargic', 'energetic')",-0.1392752,-0.21115471,-0.1218073,-0.1905152,-0.0687079
71,-0.9241764,-0.87641954,"('diffident', 'self-confident')",0.42048442,0.41095495,-0.251846,-0.2327323,0.0191137
72,-0.7656623,-0.8114811,"('unambitious', 'ambitious')",-0.52918303,-0.46662712,-0.6474227,-0.6390541,0.0083686
73,0.66210777,0.65301436,"('helpless', 'self-reliant')",-2.9819772,-2.900699,-1.1599348,-1.1238422,0.0360926
74,-0.4758122,-0.56811357,"('undedicated', 'dedicated')",-0.38676187,-0.57067674,-0.4312871,-0.5693952,-0.1381081
75,-0.2128442,-0.19389908,"('meek', 'impulsive')",-0.51477784,-0.46647713,-0.363811,-0.3301881,0.0336229
76,0.5955117,0.5324595,"('anxious', 'daring')",-0.32926357,-0.24249707,0.1331241,0.1449812,0.0118571
77,-0.33743867,-0.33207485,"('unmotivated', 'motivated')",-0.7516995,-0.62862,-0.5445691,-0.4803475,0.0642216
78,-0.738543,-0.60141224,"('nonresilient', 'resilient')",0.045331024,0.11435224,-0.346606,-0.24353,0.103076
79,-0.9800765,-1.0453683,"('wavering', 'unwavering')",-0.47961563,-0.4366181,-0.7298461,-0.7409932,-0.0111471
80,0.6910084,0.6400703,"('dominated', 'dominating')",-0.87999797,-0.722279,-0.0944948,-0.0411043,0.0533905
81,0.77151537,0.507961,"('submissive', 'aggressive')",-0.43821344,-0.3743499,0.166651,0.0668055,-0.0998455
82,-0.817193,-0.7911709,"('poor', 'rich')",5.5886583,5.5886016,2.3857327,2.3987153,0.0129826
83,-0.006452292,-0.1397878,"('powerless', 'powerful')",-0.82267624,-0.8508865,-0.4145643,-0.4953372,-0.0807729
84,0.6457732,0.64549255,"('inferior', 'superior')",1.1283565,1.1989102,0.8870648,0.9222014,0.0351366
85,-0.43987074,-0.4202774,"('insignificant', 'prestigious')",0.09530328,-0.035593078,-0.1722837,-0.2279352,-0.0556515
86,-1.5580816,-1.7728449,"('uninfluential', 'influential')",-0.37360236,-0.52143705,-0.965842,-1.147141,-0.181299
87,0.030809147,-0.09450446,"('unsuccessful', 'successful')",0.8041024,0.95166767,0.4174558,0.4285816,0.0111258
88,-0.18659526,-0.43325353,"('low', 'eminent')",-0.37499988,-0.49472734,-0.2807976,-0.4639904,-0.1831928
