,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.40597266,-0.4038976,"('immoral', 'moral')",0.5166525,0.6333829,-0.98730695,-0.94884336,-0.292209,-0.239786,0.052423
22,-0.14671981,-0.09676165,"('untrustworthy', 'trustworthy')",0.63853407,0.716659,-1.1561689,-1.1900928,-0.2214516,-0.1900651,0.0313865
23,-1.0069176,-0.96615845,"('insincere', 'sincere')",0.9416191,1.078029,4.5437484,4.433071,1.4928166,1.5149806,0.022164
24,0.13283661,0.15656477,"('dishonest', 'honest')",-0.29398024,-0.24753171,0.5129286,0.4727232,0.1172617,0.1272521,0.0099904
25,0.4900475,0.46490029,"('egoistic', 'altruistic')",0.39119065,0.22385454,1.542417,1.4106632,0.8078851,0.6998061,-0.108079
26,0.8226712,0.76974064,"('hardhearted', 'benevolent')",0.01724711,-0.14760801,1.5007918,1.3105997,0.7802367,0.6442441,-0.1359926
27,0.18986768,0.32561198,"('hardhearted', 'softhearted')",0.030266758,0.033527,1.204896,1.1437154,0.4750102,0.5009514,0.0259412
28,-0.42566818,-0.49308908,"('disloyal', 'loyal')",-0.23657799,-0.39550984,0.48715955,0.30674794,-0.0583622,-0.1939503,-0.1355881
29,-1.0165741,-1.0656859,"('unfair', 'fair')",-0.7617326,-0.83147466,-0.78697026,-0.9325156,-0.8550924,-0.9432254,-0.088133
30,-0.51160747,-0.5077092,"('intolerant', 'tolerant')",1.8228132,1.8392756,1.255103,1.1732256,0.8554362,0.8349307,-0.0205055
31,-0.679085,-0.71218765,"('evil', 'good')",-1.5106553,-1.8326255,-0.5471388,-0.71013623,-0.912293,-1.0849831,-0.1726901
32,-0.3482626,-0.39569494,"('unkind', 'kind')",0.27460605,0.32344973,0.38800782,0.28110665,0.1047838,0.0696205,-0.0351633
33,0.6362855,0.6187022,"('wrong', 'right')",0.2466493,0.11618262,-0.14492625,-0.18059345,0.2460029,0.1847638,-0.0612391
34,-0.12164105,0.021462478,"('mean', 'honorable')",0.10763587,0.16986158,5.506989,5.5223575,1.8309946,1.9045606,0.073566
35,1.0164227,0.898577,"('corrupt', 'incorrupt')",-1.8854331,-2.2049391,0.43688715,0.25765938,-0.1440411,-0.3495676,-0.2055265
36,-0.1214736,-0.2516744,"('hostile', 'amicable')",-2.201794,-2.69473,0.39592487,0.13323504,-0.6424476,-0.9377232,-0.2952756
37,-0.054825757,0.08264739,"('fake', 'genuine')",-0.44196332,-0.28872234,0.028575074,0.06045788,-0.1560713,-0.048539,0.1075323
38,-1.0433747,-0.95331746,"('untruthful', 'truthful')",-0.35703886,-0.3793592,0.009715995,0.04095429,-0.4635658,-0.4305741,0.0329917
39,0.6206878,0.6000676,"('exploitative', 'cooperative')",1.3370999,1.248653,0.10082395,0.08152717,0.6862039,0.6434159,-0.042788
40,0.098897226,0.25276566,"('stingy', 'generous')",0.05228002,-0.0017044973,-0.9955277,-1.0400696,-0.2814502,-0.2630028,0.0184474
41,-0.83281606,-0.780633,"('unforgiving', 'forgiving')",-0.4040365,-0.39360717,-0.023278382,-0.11648956,-0.4200436,-0.4302432,-0.0101996
42,0.05145526,0.25170738,"('unreliable', 'reliable')",0.04219365,0.3112173,-2.6981525,-2.5214677,-0.8681679,-0.6528477,0.2153202
43,-1.4072137,-1.2788343,"('irresponsible', 'responsible')",0.29140937,0.5225318,-0.105670616,-0.08362816,-0.4071583,-0.2799769,0.1271814
44,0.3514403,0.3469055,"('prejudiced', 'unprejudiced')",-0.2982859,-0.18423977,-1.2539266,-1.219418,-0.4002574,-0.3522508,0.0480066
45,-1.5539466,-1.4174622,"('incompetent', 'competent')",-0.14091958,-0.040032573,-0.5322351,-0.56277007,-0.7423671,-0.6734216,0.0689455
46,-1.1851488,-1.079423,"('uncompetitive', 'competitive')",1.1044568,1.3703402,-1.0547389,-1.041771,-0.378477,-0.2502846,0.1281924
47,-0.6909495,-0.6419705,"('stupid', 'smart')",1.0131553,1.1159873,4.927122,4.8520727,1.749776,1.7753631,0.0255871
48,-0.40238312,-0.40349352,"('unintelligent', 'intelligent')",0.16323438,0.18058275,0.2901188,0.19675222,0.01699,-0.0087195,-0.0257095
49,-0.39907077,-0.38479358,"('unable', 'able')",-0.8843506,-0.84097946,-0.45406568,-0.35409766,-0.5791624,-0.5266236,0.0525388
50,0.061135143,0.15535933,"('clumsy', 'skillful')",-0.9410731,-0.8893104,-0.14046587,-0.137365,-0.3401346,-0.2904387,0.0496959
51,-1.0855323,-1.1084555,"('uneducated', 'educated')",0.039309327,0.028541427,0.35240808,0.30709133,-0.2312716,-0.2576076,-0.026336
52,0.0432034,-0.29908255,"('irrational', 'rational')",-0.8978375,-1.397013,-0.039636992,-0.20594788,-0.2980904,-0.6340144,-0.335924
53,-0.5135715,-0.42812997,"('uncreative', 'creative')",0.16444775,0.19143376,0.8681899,0.8340435,0.173022,0.1991158,0.0260938
54,-0.2894391,-0.33478886,"('incapable', 'capable')",-0.9786865,-1.004624,0.74661386,0.72078526,-0.1738373,-0.2062092,-0.0323719
55,-0.842249,-0.74729323,"('incompetent', 'clever')",1.1405547,1.3972623,-0.2593269,-0.27815646,0.0129929,0.1239375,0.1109446
56,-0.94846207,-0.8926513,"('impractical', 'practical')",1.306111,1.4907488,-0.18759322,-0.12771916,0.0566852,0.1567928,0.1001076
57,-1.6330371,-1.611227,"('unimaginative', 'imaginative')",-0.7957214,-0.8154478,-2.3588538,-2.420828,-1.5958708,-1.6158342,-0.0199634
58,-0.26258725,-0.20133801,"('undiscriminating', 'discriminating')",0.5011196,0.5940148,0.02406128,0.01387901,0.0875312,0.1355186,0.0479874
59,0.046839464,-0.10808671,"('foolish', 'wise')",-0.70208275,-1.0064601,0.37736014,0.31124866,-0.0926277,-0.267766,-0.1751383
60,-0.5717055,-0.43066236,"('inefficient', 'efficient')",2.7598162,3.0773168,-0.28443354,-0.118420884,0.634559,0.8427445,0.2081855
61,-0.8267463,-0.9149247,"('illogical', 'logical')",1.0284535,0.8469285,-0.036305055,-0.1366219,0.055134,-0.068206,-0.12334
62,0.14913505,0.25229087,"('incompetent', 'brilliant')",1.4951851,1.7596173,-0.15595086,0.0037363712,0.4961231,0.6718815,0.1757584
63,-1.0474007,-0.9420768,"('unperceptive', 'insightful')",0.7447964,1.0142951,0.5978821,0.73841184,0.0984259,0.27021,0.1717841
64,0.4935165,0.42732418,"('shy', 'confident')",0.47674042,0.5176923,-5.976249,-5.870018,-1.6686641,-1.6416672,0.0269969
65,-0.5236532,-0.61578566,"('insecure', 'secure')",1.2528278,1.332139,-0.6980747,-0.642253,0.0103666,0.0247001,0.0143335
66,0.6960714,0.71620905,"('inactive', 'active')",-0.760454,-0.69870543,1.177313,1.1509475,0.3709768,0.3894837,0.0185069
67,0.28482258,0.22553681,"('doubtful', 'determined')",-0.013330989,0.002008438,-0.0816722,-0.027571209,0.0632731,0.066658,0.0033849
68,-0.42103696,-0.5232386,"('dependent', 'independent')",-0.43708268,-0.45286965,-0.6518412,-0.6435993,-0.5033203,-0.5399025,-0.0365822
69,1.4642304,1.4297386,"('lazy', 'industrious')",-0.12968557,-0.2511234,0.18154553,0.20815057,0.5053635,0.4622552,-0.0431083
70,-0.814708,-0.62602097,"('lethargic', 'energetic')",0.5596372,0.8666145,0.28804624,0.37787047,0.0109918,0.2061547,0.1951629
71,-0.6582356,-0.65347517,"('diffident', 'self-confident')",1.151434,1.0869799,0.49163574,0.4802173,0.328278,0.304574,-0.023704
72,0.35765633,0.397334,"('unambitious', 'ambitious')",-0.21465042,-0.052295845,-0.898623,-0.809602,-0.2518724,-0.1548546,0.0970178
73,1.096677,1.1299235,"('helpless', 'self-reliant')",-0.05418554,-0.053022504,-2.8288238,-2.7662594,-0.5954441,-0.5631195,0.0323246
74,0.041527253,0.10202357,"('undedicated', 'dedicated')",0.6561205,0.7341588,0.18296486,0.17622584,0.2935375,0.3374694,0.0439319
75,0.9590623,1.0160533,"('meek', 'impulsive')",-1.0417786,-0.9935816,-0.009942224,0.066023685,-0.0308862,0.0294985,0.0603847
76,0.3842122,0.49937314,"('anxious', 'daring')",0.3898767,0.8360757,0.25545257,0.41400415,0.3431805,0.583151,0.2399705
77,-0.8859206,-0.85830885,"('unmotivated', 'motivated')",0.46579236,0.52377367,-1.2096552,-1.1365602,-0.5432611,-0.4903651,0.052896
78,-0.9666495,-0.81197953,"('nonresilient', 'resilient')",0.36522263,0.5035527,0.107975915,0.252743,-0.1644836,-0.0185613,0.1459223
79,0.20748076,0.18803278,"('wavering', 'unwavering')",-2.0603268,-2.2242022,0.27780887,0.26651275,-0.5250124,-0.5898855,-0.0648731
80,0.0056434385,0.041200418,"('dominated', 'dominating')",0.6681649,0.919778,-1.1899074,-1.0372461,-0.172033,-0.0254226,0.1466104
81,-0.54563713,-0.60647374,"('submissive', 'aggressive')",1.578339,1.7623223,-0.6552926,-0.56456923,0.1258031,0.1970931,0.07129
82,-0.5415906,-0.44004127,"('poor', 'rich')",0.69692445,0.798277,5.283095,5.2897773,1.8128096,1.882671,0.0698614
83,0.23940893,0.23331028,"('powerless', 'powerful')",0.5512783,0.60793877,-1.0019047,-1.0737479,-0.0704058,-0.0774996,-0.0070938
84,-0.07046873,-0.22368222,"('inferior', 'superior')",-0.9891336,-1.1287644,0.8332531,0.788844,-0.0754498,-0.1878675,-0.1124177
85,1.0492368,1.0268055,"('insignificant', 'prestigious')",-1.1992207,-1.4462571,0.98024,0.8690323,0.276752,0.1498602,-0.1268918
86,-0.9744637,-1.0064805,"('uninfluential', 'influential')",0.43957263,0.30929014,-0.23354636,-0.34714007,-0.2561458,-0.3481101,-0.0919643
87,-0.12740475,-0.21858197,"('unsuccessful', 'successful')",0.5824075,0.661083,0.8526028,0.9562549,0.4358685,0.466252,0.0303835
88,0.13448404,0.0021014307,"('low', 'eminent')",-0.15673429,-0.16884616,0.026170967,-0.040550016,0.0013069,-0.0690982,-0.0704051
