,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
26,-1.344544,-1.4257513,"('hardhearted', 'benevolent')",-0.47523084,-0.57105243,1.3582315,1.1678907,-0.1538478,-0.2763044,-0.1224566
27,-0.37581825,-0.26647514,"('hardhearted', 'softhearted')",-0.7833557,-0.7291983,1.5664933,1.5022751,0.1357731,0.1688672,0.0330941
28,0.920521,0.90485436,"('disloyal', 'loyal')",0.6111222,0.5636813,0.93810636,0.9298855,0.8232498,0.7994738,-0.023776
29,-0.000839442,0.08302774,"('unfair', 'fair')",-0.8712828,-0.8168421,-0.22783613,-0.36150444,-0.3666528,-0.3651063,0.0015465
30,0.46966007,0.46129674,"('intolerant', 'tolerant')",3.0381167,3.1380103,1.1550976,1.211369,1.5542914,1.6035587,0.0492673
31,-2.3519056,-2.468395,"('evil', 'good')",-2.8192728,-3.0110037,-0.69565606,-0.7432098,-1.9556115,-2.0742029,-0.1185914
32,1.4531373,1.6251547,"('unkind', 'kind')",1.2848198,1.4802487,1.2902973,1.1156539,1.3427515,1.4070191,0.0642676
33,0.34846434,0.33553046,"('wrong', 'right')",-0.56025296,-0.73995847,-0.36079592,-0.46675277,-0.1908615,-0.2903936,-0.0995321
34,-0.991242,-0.9264564,"('mean', 'honorable')",0.9106061,0.9907359,5.934235,6.187999,1.9511997,2.0840928,0.1328931
35,-1.7530141,-1.7430652,"('corrupt', 'incorrupt')",-3.6520288,-3.9660041,-0.75319165,-0.8688962,-2.0527447,-2.1926551,-0.1399104
36,-2.8606074,-3.0352147,"('hostile', 'amicable')",-4.0717955,-4.3890996,-0.56454194,-0.71305966,-2.4989815,-2.712458,-0.2134765
37,-0.7114019,-0.69134635,"('fake', 'genuine')",-0.031357136,0.118077286,0.4520947,0.42807788,-0.0968881,-0.0483971,0.048491
38,1.0760779,1.0836723,"('untruthful', 'truthful')",1.6371163,1.6063533,0.40961134,0.55145574,1.0409352,1.0804938,0.0395586
39,-0.2994419,-0.20306975,"('exploitative', 'cooperative')",1.0571522,1.0304077,0.293868,0.31555867,0.3505261,0.3809656,0.0304395
40,0.16413046,0.13296843,"('stingy', 'generous')",0.1708225,0.076770455,-1.2950101,-1.2965999,-0.320019,-0.362287,-0.042268
41,0.0918051,0.039251618,"('unforgiving', 'forgiving')",0.42482272,0.26427966,-0.100126244,-0.17807406,0.1388339,0.0418191,-0.0970148
42,0.41998622,0.5827562,"('unreliable', 'reliable')",0.032513656,0.09689155,-3.0664282,-3.0099802,-0.8713094,-0.7767774,0.094532
43,0.84197783,1.0028214,"('irresponsible', 'responsible')",1.9258726,2.1793497,0.90029,0.92300016,1.2227135,1.3683904,0.1456769
44,-0.82606965,-0.82887024,"('prejudiced', 'unprejudiced')",-1.9380921,-2.0705893,-1.5471959,-1.6305746,-1.4371192,-1.5100114,-0.0728922
45,0.06491493,0.09139743,"('incompetent', 'competent')",2.2821023,2.4778645,0.19156773,0.17356251,0.846195,0.9142749,0.0680799
46,1.5393745,1.5210387,"('uncompetitive', 'competitive')",3.4107542,3.760748,-0.4396767,-0.4567581,1.5034839,1.6083428,0.1048589
47,-0.3296983,-0.1474342,"('stupid', 'smart')",1.6071639,1.7351054,5.480493,5.6172132,2.2526528,2.4016282,0.1489754
48,-0.05808659,-0.07860659,"('unintelligent', 'intelligent')",1.4749329,1.6851766,0.60593104,0.62211263,0.6742591,0.7428942,0.0686351
49,-1.1840677,-0.9771871,"('unable', 'able')",-0.4902181,-0.29824743,-0.07885665,0.13268453,-0.5843809,-0.3809167,0.2034642
50,-1.1820669,-1.1139023,"('clumsy', 'skillful')",-1.3452916,-1.2511637,-0.06932398,-0.037123896,-0.8655608,-0.80073,0.0648308
51,1.0009571,1.0028386,"('uneducated', 'educated')",1.3404957,1.5102222,0.37766427,0.3169778,0.9063724,0.9433462,0.0369738
52,-1.786753,-1.9926796,"('irrational', 'rational')",-3.117984,-3.3679035,-0.03007945,-0.19734652,-1.6449388,-1.8526433,-0.2077045
53,0.32317322,0.39308423,"('uncreative', 'creative')",0.3795486,0.44827458,0.9983485,0.9678122,0.5670234,0.603057,0.0360336
54,-0.3357175,-0.29830062,"('incapable', 'capable')",-0.6864019,-0.66838247,1.3994688,1.4724431,0.1257831,0.1685867,0.0428036
55,1.8221148,1.965007,"('incompetent', 'clever')",3.6862216,4.0910335,0.33348298,0.3894467,1.9472733,2.1484957,0.2012224
56,1.3562074,1.5182372,"('impractical', 'practical')",3.6093397,3.89955,-0.014097394,0.12205139,1.6504833,1.8466128,0.1961295
57,0.18036902,0.086575896,"('unimaginative', 'imaginative')",0.639846,0.63678783,-2.489768,-2.5843925,-0.5565177,-0.6203429,-0.0638252
58,-0.10753612,-0.10351289,"('undiscriminating', 'discriminating')",-0.41509315,-0.5140282,0.1731028,0.16064325,-0.1165088,-0.1522993,-0.0357905
59,-0.5004609,-0.46231994,"('foolish', 'wise')",-2.0647926,-2.157657,0.3066119,0.34087688,-0.7528806,-0.7597,-0.0068194
60,1.742769,1.9968336,"('inefficient', 'efficient')",4.975495,5.380838,0.58057046,0.67969203,2.4329446,2.6857878,0.2528432
61,0.6712819,0.75496936,"('illogical', 'logical')",0.9173054,0.95263225,0.5466029,0.39561236,0.7117301,0.7010713,-0.0106588
62,2.023247,2.2174165,"('incompetent', 'brilliant')",3.9979255,4.3690805,0.7477451,1.0139607,2.2563059,2.533486,0.2771801
63,1.36415,1.3832307,"('unperceptive', 'insightful')",2.0605388,2.115394,1.4520644,1.5275135,1.6255844,1.6753794,0.049795
64,0.6029886,0.5548212,"('shy', 'confident')",0.3195594,0.35142863,-6.562977,-6.6456223,-1.880143,-1.9131241,-0.0329811
65,-0.083862826,-0.035680406,"('insecure', 'secure')",1.8456289,2.0927753,-0.10653198,-0.032436192,0.5517447,0.6748863,0.1231416
66,-0.46993965,-0.43815336,"('inactive', 'active')",-1.8500974,-1.88109,0.48917457,0.36047092,-0.6102875,-0.6529242,-0.0426367
67,0.6740995,0.6357083,"('doubtful', 'determined')",0.6308909,0.49897146,-0.6306098,-0.77571094,0.2247935,0.1196563,-0.1051372
68,-0.43745637,-0.35637936,"('dependent', 'independent')",-0.08545734,0.07540233,-0.41942114,-0.29017144,-0.3141116,-0.1903828,0.1237288
69,-3.1971557,-3.1367,"('lazy', 'industrious')",-2.0196276,-2.2362268,-0.92003876,-0.9646006,-2.0456074,-2.1125091,-0.0669017
70,1.1665035,1.2787251,"('lethargic', 'energetic')",2.0984876,2.3210225,0.6291002,0.66878945,1.2980305,1.4228457,0.1248152
71,0.56714857,0.66906404,"('diffident', 'self-confident')",1.2901059,1.2364408,0.7064327,0.67551434,0.8545624,0.8603397,0.0057773
72,1.064316,1.2175851,"('unambitious', 'ambitious')",1.3630897,1.4781477,-0.38162693,-0.35284728,0.6819263,0.7809618,0.0990355
73,-0.021096729,0.012073778,"('helpless', 'self-reliant')",-1.4117033,-1.5415982,-2.9662673,-2.824617,-1.4663558,-1.4513804,0.0149754
74,0.13049048,0.29879704,"('undedicated', 'dedicated')",0.40060744,0.5858272,-0.12399203,-0.17080079,0.135702,0.2379411,0.1022391
75,-0.8053623,-0.8778221,"('meek', 'impulsive')",-1.8200725,-2.0586524,-0.6134955,-0.5875732,-1.0796435,-1.1746826,-0.0950391
76,1.6278474,1.6653032,"('anxious', 'daring')",1.9659531,2.1447897,0.54385436,0.5539859,1.3792183,1.454693,0.0754747
77,-0.10883757,-0.08849073,"('unmotivated', 'motivated')",1.137488,1.1572003,-0.98258436,-0.8980953,0.0153553,0.0568714,0.0415161
78,-0.69505006,-0.65891117,"('nonresilient', 'resilient')",-0.6446112,-0.58219767,0.1833372,0.28798953,-0.3854413,-0.3177065,0.0677348
79,-1.0209163,-1.1873447,"('wavering', 'unwavering')",-1.7918209,-2.0606992,-0.015695903,0.0048571974,-0.942811,-1.0810622,-0.1382512
80,1.9731998,2.1472726,"('dominated', 'dominating')",0.97604793,1.2748983,-1.2065984,-1.1311034,0.5808831,0.7636892,0.1828061
81,2.1527839,2.1429164,"('submissive', 'aggressive')",3.1574767,3.4286659,-0.2928065,-0.25998086,1.6724847,1.7705339,0.0980492
82,-0.2502167,-0.14512214,"('poor', 'rich')",1.5994117,1.9422903,6.3266296,6.506258,2.5586082,2.7678086,0.2092004
83,0.9083638,1.0168905,"('powerless', 'powerful')",0.21420674,0.29742193,-1.032706,-1.029148,0.0299548,0.0950548,0.0651
84,-0.21997546,-0.17324641,"('inferior', 'superior')",-1.4820938,-1.3835312,0.51179224,0.56611353,-0.396759,-0.3302214,0.0665376
85,-1.383283,-1.4301691,"('insignificant', 'prestigious')",-3.5112705,-3.970043,0.16253412,0.12279016,-1.5773398,-1.7591407,-0.1818009
86,0.09306549,0.11172421,"('uninfluential', 'influential')",1.253753,1.5198349,0.22040409,0.03867577,0.5224075,0.556745,0.0343375
87,1.2013669,1.2123226,"('unsuccessful', 'successful')",1.6215066,1.8204392,1.18684,1.2583772,1.3365712,1.4303797,0.0938085
88,-0.5759587,-0.52249044,"('low', 'eminent')",-0.1605239,0.031457722,0.09331165,0.1312267,-0.2143903,-0.1199353,0.094455
