,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.23597428,-0.24041885,"('disagreeable', 'welcoming')",-0.41118407,-0.39553383,-0.58310246,-0.58974224,-0.4100869,-0.408565,0.0015219
19,-1.5916638,-1.5597371,"('inhospitable', 'hospitable')",-1.0795579,-1.1832434,-0.12245068,-0.12902144,-0.9312241,-0.957334,-0.0261099
20,-0.29956326,-0.24784955,"('rough', 'thoughtful')",0.015345759,0.06919733,0.88792795,0.89708537,0.2012368,0.2394777,0.0382409
21,0.6756534,0.6282249,"('immoral', 'moral')",1.7796324,1.8086082,-0.49890578,-0.44429532,0.6521267,0.6641793,0.0120526
22,-0.1437979,-0.22341928,"('untrustworthy', 'trustworthy')",0.99475706,1.02196,-0.99068743,-0.909905,-0.0465761,-0.0371214,0.0094547
23,0.94394195,0.93963253,"('insincere', 'sincere')",0.6898069,0.74209905,6.0560894,6.122413,2.5632795,2.6013816,0.0381021
24,0.84117365,0.77046627,"('dishonest', 'honest')",0.1375989,0.03445108,1.0756677,1.0550233,0.6848134,0.6199802,-0.0648332
25,0.8209357,0.82666755,"('egoistic', 'altruistic')",-0.11526086,-0.14688477,0.99449646,0.9718291,0.5667238,0.5505373,-0.0161865
26,1.1076463,0.9981201,"('hardhearted', 'benevolent')",1.0820427,0.86383814,1.6762477,1.5415088,1.2886456,1.1344891,-0.1541565
27,0.103788115,0.14701043,"('hardhearted', 'softhearted')",0.85007805,0.853379,1.2675256,1.2514431,0.7404639,0.7506108,0.0101469
28,0.7540456,0.6613106,"('disloyal', 'loyal')",0.045054864,-0.087669685,0.97716063,0.8945755,0.592087,0.4894055,-0.1026815
29,0.26654047,0.25319734,"('unfair', 'fair')",-1.4111704,-1.306367,-0.4914763,-0.6815354,-0.5453688,-0.5782351,-0.0328663
30,2.0165627,1.9965665,"('intolerant', 'tolerant')",2.437379,2.337714,1.0787101,1.0281358,1.8442171,1.7874721,-0.056745
31,-1.5634241,-1.5740451,"('evil', 'good')",-1.9681103,-1.9992318,-1.2688406,-1.3362345,-1.600125,-1.6365039,-0.0363789
32,0.8201443,0.7723211,"('unkind', 'kind')",1.3532454,1.3163741,1.3800753,1.2968762,1.1844883,1.1285237,-0.0559646
33,1.5010669,1.4841076,"('wrong', 'right')",-0.6325393,-0.67955744,-0.64323354,-0.7143431,0.075098,0.030069,-0.045029
34,-0.24463645,-0.20132092,"('mean', 'honorable')",0.78461194,0.8663542,6.285183,6.3759794,2.2750529,2.3470043,0.0719514
35,-1.0001615,-0.98019356,"('corrupt', 'incorrupt')",-2.2374418,-2.314004,-0.37014464,-0.57138956,-1.2025826,-1.2885291,-0.0859465
36,-1.4540553,-1.4805173,"('hostile', 'amicable')",-2.84872,-2.9985433,-0.103949815,-0.30761707,-1.4689085,-1.5955593,-0.1266508
37,-0.33402184,-0.36225092,"('fake', 'genuine')",-0.13567945,-0.087901324,0.03483519,0.05196072,-0.1449554,-0.1327305,0.0122249
38,0.45920134,0.5093751,"('untruthful', 'truthful')",0.41594195,0.45186448,0.44742656,0.44258133,0.4408566,0.4679403,0.0270837
39,1.0870482,1.0991291,"('exploitative', 'cooperative')",1.0679896,1.066738,0.11842547,0.12633643,0.7578211,0.7640678,0.0062467
40,0.9785205,1.0178716,"('stingy', 'generous')",0.6382635,0.7245845,-1.539833,-1.5368738,0.0256504,0.0685275,0.0428771
41,0.71977776,0.7325904,"('unforgiving', 'forgiving')",0.4107964,0.44073802,0.10230206,-0.020293435,0.4109588,0.384345,-0.0266138
42,1.2685523,1.2507613,"('unreliable', 'reliable')",1.5133145,1.5239024,-2.4916875,-2.4030924,0.0967264,0.1238571,0.0271307
43,1.5271525,1.5782458,"('irresponsible', 'responsible')",1.3329549,1.4137214,0.6391437,0.60518116,1.166417,1.1990495,0.0326325
44,-1.0899017,-1.04997,"('prejudiced', 'unprejudiced')",-0.42035073,-0.467345,-1.2305532,-1.251235,-0.9136019,-0.92285,-0.0092481
45,-0.15443061,-0.10650906,"('incompetent', 'competent')",1.5019239,1.5815986,-0.05883744,-0.046086896,0.429552,0.4763342,0.0467822
46,0.34236258,0.35845268,"('uncompetitive', 'competitive')",2.5480893,2.6183524,-0.40866897,-0.40338728,0.827261,0.857806,0.030545
47,0.14881481,0.14690384,"('stupid', 'smart')",0.8812785,0.97640854,5.68575,5.8324943,2.2386144,2.3186022,0.0799878
48,0.67606974,0.5928313,"('unintelligent', 'intelligent')",-0.31897792,-0.35319427,0.423122,0.35680258,0.2600713,0.1988132,-0.0612581
49,-1.7401011,-1.6555743,"('unable', 'able')",-0.14552216,-0.001870459,-0.11795305,0.07993485,-0.6678588,-0.5258367,0.1420221
50,-0.7636665,-0.72632074,"('clumsy', 'skillful')",-0.63809115,-0.60391814,0.07909006,0.10701715,-0.4408892,-0.4077406,0.0331486
51,-0.26820806,-0.36722532,"('uneducated', 'educated')",1.1785129,1.1149273,0.6481776,0.5810914,0.5194942,0.4429311,-0.0765631
52,-1.0551158,-1.1771767,"('irrational', 'rational')",-2.6555789,-2.8304808,-0.6716947,-0.79780185,-1.4607965,-1.6018198,-0.1410233
53,-0.6091812,-0.60911435,"('uncreative', 'creative')",-0.52710265,-0.6079352,0.86675054,0.79661196,-0.0898444,-0.1401459,-0.0503015
54,-0.51228833,-0.5673405,"('incapable', 'capable')",-0.86222315,-0.9357925,0.91629684,0.9842455,-0.1527382,-0.1729625,-0.0202243
55,0.4740524,0.4957084,"('incompetent', 'clever')",1.7247387,1.7483821,0.05072677,0.11246519,0.7498393,0.7855186,0.0356793
56,2.3436062,2.3572516,"('impractical', 'practical')",2.3708804,2.3900514,0.040237315,0.08637409,1.584908,1.6112258,0.0263178
57,-0.17158377,-0.22634369,"('unimaginative', 'imaginative')",-0.07229667,-0.16335642,-3.0605845,-3.1083536,-1.1014884,-1.1660179,-0.0645295
58,-0.099975675,-0.15819874,"('undiscriminating', 'discriminating')",0.73723346,0.68735856,0.12279619,-0.01157239,0.2533513,0.1725291,-0.0808222
59,-0.28195244,-0.3131609,"('foolish', 'wise')",-1.1359581,-1.1341734,0.067654125,0.10033632,-0.4500855,-0.4489993,0.0010862
60,1.6987299,1.7686166,"('inefficient', 'efficient')",3.3833075,3.4389691,0.4130138,0.48372504,1.8316838,1.8971036,0.0654198
61,0.010356672,-0.05466441,"('illogical', 'logical')",-0.29408324,-0.397312,0.24960802,0.14417687,-0.0113728,-0.1025998,-0.091227
62,0.44340158,0.56530064,"('incompetent', 'brilliant')",1.9453299,2.1587043,0.113597795,0.36306164,0.8341098,1.0290222,0.1949124
63,0.6871173,0.71311396,"('unperceptive', 'insightful')",1.968654,2.1039214,1.3480474,1.436337,1.3346062,1.4177907,0.0831845
64,0.6275686,0.56969196,"('shy', 'confident')",1.788857,1.738024,-6.4038515,-6.411214,-1.3291419,-1.3678327,-0.0386908
65,0.7589909,0.67627865,"('insecure', 'secure')",0.9934492,0.91546893,-0.059863858,-0.06525907,0.5641921,0.5088295,-0.0553626
66,-0.9170486,-0.943604,"('inactive', 'active')",0.054043762,-0.053076223,1.3595465,1.2426162,0.1655139,0.0819787,-0.0835352
67,-0.1957069,-0.22579032,"('doubtful', 'determined')",0.18090372,0.06964126,-0.5434129,-0.56050664,-0.186072,-0.2388852,-0.0528132
68,-1.6823332,-1.8220907,"('dependent', 'independent')",-0.011387011,-0.071238086,-0.1906459,-0.25480324,-0.6281221,-0.716044,-0.0879219
69,-0.30721346,-0.32325345,"('lazy', 'industrious')",-0.17125869,-0.16394037,-0.45777828,-0.46667644,-0.3120835,-0.3179568,-0.0058733
70,0.53368497,0.5112185,"('lethargic', 'energetic')",1.5031862,1.5298402,0.56393963,0.6552445,0.8669369,0.8987678,0.0318309
71,1.7703553,1.8001235,"('diffident', 'self-confident')",0.13905263,0.29960516,0.41547424,0.4163106,0.7749608,0.8386797,0.0637189
72,0.9395227,0.9767164,"('unambitious', 'ambitious')",-0.25371897,-0.212957,-1.0445182,-0.9268322,-0.1195715,-0.0543576,0.0652139
73,1.1150825,1.0960381,"('helpless', 'self-reliant')",0.46109033,0.4580143,-3.628569,-3.525685,-0.684132,-0.6572109,0.0269211
74,0.95917493,0.96487266,"('undedicated', 'dedicated')",1.2982337,1.3387527,0.41670755,0.3377141,0.891372,0.8804465,-0.0109255
75,-0.8889528,-0.8114442,"('meek', 'impulsive')",-0.7690792,-0.71845216,-0.34098798,-0.27198386,-0.66634,-0.6006267,0.0657133
76,0.4737021,0.46820664,"('anxious', 'daring')",1.8122464,1.8999791,0.61342114,0.6538853,0.9664566,1.007357,0.0409004
77,0.5817848,0.61883473,"('unmotivated', 'motivated')",0.7607064,0.8318806,-0.8786882,-0.7872195,0.154601,0.2211653,0.0665643
78,0.42169276,0.5194806,"('nonresilient', 'resilient')",1.2559044,1.4756415,0.24815552,0.33321014,0.6419175,0.7761107,0.1341932
79,-0.819438,-0.8630152,"('wavering', 'unwavering')",-1.6456239,-1.7234304,0.15512162,0.14494048,-0.7699801,-0.8138351,-0.043855
80,0.6583051,0.718803,"('dominated', 'dominating')",2.417238,2.539024,-0.759735,-0.61064446,0.7719361,0.8823942,0.1104581
81,0.42941168,0.37311178,"('submissive', 'aggressive')",2.124944,2.0124805,-0.007219352,0.03644955,0.8490454,0.8073473,-0.0416981
82,-0.7389917,-0.7643964,"('poor', 'rich')",0.17635852,0.11152117,6.2870774,6.409094,1.9081481,1.9187395,0.0105914
83,0.028833628,-0.0017612949,"('powerless', 'powerful')",0.18281052,0.06614324,-0.76445705,-0.82356095,-0.184271,-0.2530597,-0.0687887
84,-0.04555396,-0.07401336,"('inferior', 'superior')",-0.851047,-0.86822844,0.536125,0.47893944,-0.1201587,-0.1544341,-0.0342754
85,-0.22694522,-0.21076396,"('insignificant', 'prestigious')",-0.9792209,-1.031458,0.59760606,0.53967035,-0.2028534,-0.2341839,-0.0313305
86,0.42361128,0.28629622,"('uninfluential', 'influential')",0.78784925,0.6495556,0.26714617,0.17559648,0.4928689,0.3704828,-0.1223861
87,0.038115256,0.0047764285,"('unsuccessful', 'successful')",1.9749963,2.018989,0.83961684,0.95762545,0.9509095,0.993797,0.0428875
88,-0.12282069,-0.22865637,"('low', 'eminent')",0.44561854,0.2652942,0.32670227,0.25071105,0.2165,0.095783,-0.120717
