,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
52,-2.8420043,-2.7803934,"('irrational', 'rational')",-0.5719765,-0.5839078,0.009586933,-0.05543426,-1.1347979,-1.1399118,-0.0051139
53,0.3558625,0.39678514,"('uncreative', 'creative')",-1.9284128,-1.8558596,0.24901713,0.15225676,-0.4411777,-0.4356059,0.0055718
54,-0.088032514,-0.03931127,"('incapable', 'capable')",-0.37527952,-0.31867468,0.4158228,0.46574908,-0.0158297,0.035921,0.0517507
55,3.9045732,3.8614688,"('incompetent', 'clever')",0.423159,0.3783427,0.3618873,0.33154514,1.5632065,1.5237856,-0.0394209
56,3.197252,3.1429198,"('impractical', 'practical')",0.13516325,0.083158284,-0.66628486,-0.66590196,0.8887102,0.853392,-0.0353182
57,0.86186004,0.844492,"('unimaginative', 'imaginative')",-0.4828759,-0.44448966,-2.7586634,-2.7832553,-0.7932264,-0.7944177,-0.0011913
58,-0.23438868,-0.2119004,"('undiscriminating', 'discriminating')",-1.1133327,-1.049002,0.11476957,0.089865476,-0.410984,-0.3903457,0.0206383
59,-2.2701075,-2.1768079,"('foolish', 'wise')",0.29520363,0.34023756,-0.17282847,-0.11715685,-0.7159108,-0.6512424,0.0646684
60,4.175841,4.1158504,"('inefficient', 'efficient')",-0.108503744,-0.18104686,0.23410684,0.2935156,1.4338147,1.4094397,-0.024375
61,-0.10260728,-0.17198044,"('illogical', 'logical')",-1.0385321,-1.1011418,0.42171973,0.28365958,-0.2398066,-0.3298209,-0.0900143
62,3.1835818,3.1732893,"('incompetent', 'brilliant')",0.09476772,0.116279006,0.23025686,0.3031112,1.1695355,1.1975598,0.0280243
63,0.95168144,1.0509064,"('unperceptive', 'insightful')",-1.6802605,-1.6202166,0.5117712,0.51165587,-0.0722693,-0.0192181,0.0530512
64,-0.07586986,-0.1641015,"('shy', 'confident')",0.29018384,0.23165393,-5.537214,-5.53153,-1.7742999,-1.8213258,-0.0470259
65,2.459989,2.3088903,"('insecure', 'secure')",0.63370425,0.4667054,0.015883457,0.0025230274,1.0365256,0.9260395,-0.1104861
66,-1.5975401,-1.5844525,"('inactive', 'active')",-0.29607892,-0.2089806,0.2984715,0.37159067,-0.5317159,-0.4739474,0.0577685
67,0.9280706,0.8710516,"('doubtful', 'determined')",0.16199979,0.1502625,-0.4938176,-0.47942215,0.1987509,0.1806307,-0.0181202
68,0.24071252,0.12821528,"('dependent', 'independent')",-0.13629164,-0.1672616,-0.66893774,-0.6811448,-0.1881723,-0.2400637,-0.0518914
69,-3.5329957,-3.3806806,"('lazy', 'industrious')",0.6595315,0.76608884,-0.44233373,-0.38883746,-1.1052659,-1.001143,0.1041229
70,1.5975428,1.5563791,"('lethargic', 'energetic')",-0.14433962,-0.0968166,0.036080588,0.031562388,0.4964279,0.4970416,0.0006137
71,-0.9424813,-0.87895465,"('diffident', 'self-confident')",-0.56625986,-0.52965075,0.09290807,0.12926039,-0.4719444,-0.4264483,0.0454961
72,1.194595,1.1579653,"('unambitious', 'ambitious')",-0.74945986,-0.7554533,-0.7118541,-0.6894262,-0.0889063,-0.0956381,-0.0067318
73,-1.0019313,-1.0092431,"('helpless', 'self-reliant')",0.90983474,0.9321329,-2.9023702,-2.8633547,-0.9981556,-0.980155,0.0180006
74,1.1803391,1.22385,"('undedicated', 'dedicated')",-0.5937571,-0.51520574,-0.42268047,-0.48475218,0.0546338,0.0746307,0.0199969
75,-3.2914178,-3.145471,"('meek', 'impulsive')",0.4370172,0.53035223,-0.90552956,-0.80117077,-1.25331,-1.1387633,0.1145467
76,2.5899384,2.5033603,"('anxious', 'daring')",0.26726213,0.28398973,-0.2597849,-0.21173415,0.8658052,0.8585386,-0.0072666
77,0.873252,0.98577696,"('unmotivated', 'motivated')",-0.68044055,-0.6782636,-0.9659362,-0.85013473,-0.2577083,-0.1808738,0.0768345
78,1.0001626,1.1584479,"('nonresilient', 'resilient')",-1.2976453,-1.2303463,0.391154,0.4055293,0.0312238,0.1112103,0.0799865
79,-2.6298804,-2.4621017,"('wavering', 'unwavering')",-0.7908823,-0.67068374,-0.6838553,-0.62958896,-1.368206,-1.2541248,0.1140812
80,2.1546788,2.0281892,"('dominated', 'dominating')",-0.022286188,-0.1177486,-0.9052162,-0.7855208,0.4090588,0.3749733,-0.0340855
81,3.3002293,3.1272542,"('submissive', 'aggressive')",0.92982614,0.7332374,-0.63962126,-0.6347784,1.1968114,1.0752378,-0.1215736
82,0.7304385,0.76324606,"('poor', 'rich')",-0.19936758,-0.18470395,5.2858024,5.155765,1.9389577,1.9114358,-0.0275219
83,0.29994005,0.26448092,"('powerless', 'powerful')",-0.26328418,-0.27200174,-0.9281147,-0.87541765,-0.297153,-0.2943128,0.0028402
84,0.6150454,0.5048133,"('inferior', 'superior')",0.24625248,0.19421792,1.2049724,1.1866988,0.6887568,0.6285767,-0.0601801
85,-4.027546,-3.8693883,"('insignificant', 'prestigious')",-0.8791658,-0.73764,-0.16749565,-0.17236751,-1.6914024,-1.593132,0.0982704
86,1.1523993,1.088023,"('uninfluential', 'influential')",-1.5095848,-1.5527556,-0.6651313,-0.76996017,-0.3407722,-0.4115643,-0.0707921
87,0.69152933,0.74211293,"('unsuccessful', 'successful')",0.11819443,0.08248264,0.9248057,0.9962272,0.5781765,0.6069409,0.0287644
88,0.1150172,0.1113741,"('low', 'eminent')",-0.89358866,-0.90530384,-0.43944404,-0.48036727,-0.4060052,-0.4247657,-0.0187605
