,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
26,-0.87430596,-0.88155496,"('hardhearted', 'benevolent')",0.7682678,0.78652924,1.4908835,1.3714556,0.4616151,0.4254766,-0.0361385
27,-0.7902246,-0.61255133,"('hardhearted', 'softhearted')",0.09331596,0.16854277,0.6275936,0.5734649,-0.023105,0.0431521,0.0662571
28,-1.045746,-1.2481531,"('disloyal', 'loyal')",-0.26657858,-0.4573266,0.76942897,0.5812243,-0.1809652,-0.3747518,-0.1937866
29,-0.69411635,-0.66835934,"('unfair', 'fair')",-1.1275537,-1.1802671,-0.92741126,-1.003863,-0.9163605,-0.9508298,-0.0344693
30,1.1299243,1.0396034,"('intolerant', 'tolerant')",1.9814389,1.8799134,1.6968021,1.6383086,1.6027219,1.5192752,-0.0834467
31,-1.7443064,-1.5163636,"('evil', 'good')",-2.0439634,-1.8412064,-1.2961599,-1.2542317,-1.6948099,-1.5372674,0.1575425
32,-0.4068104,-0.6197359,"('unkind', 'kind')",1.2509367,1.0098078,0.98683673,0.79446244,0.610321,0.3948448,-0.2154762
33,-0.006393835,0.017127104,"('wrong', 'right')",0.34915552,0.38511288,-0.4012424,-0.39082065,-0.0194936,0.0038064,0.0233
34,-0.09665976,-0.022914957,"('mean', 'honorable')",-0.102757834,0.032004617,5.5846806,5.6865683,1.7950877,1.8985526,0.1034649
35,0.11643186,0.2024051,"('corrupt', 'incorrupt')",-2.2082143,-2.1671834,-0.44083098,-0.5387399,-0.8442044,-0.834506,0.0096984
36,-1.2070906,-1.1199304,"('hostile', 'amicable')",-2.1372821,-1.985135,-0.036010962,-0.15833165,-1.1267946,-1.087799,0.0389956
37,-0.038989887,-0.069297634,"('fake', 'genuine')",-0.14839351,-0.1764183,0.1094781,0.14058639,-0.0259684,-0.0350432,-0.0090748
38,-0.7544554,-0.7260713,"('untruthful', 'truthful')",-0.39462045,-0.280257,0.19248861,0.30860695,-0.3188624,-0.2325738,0.0862886
39,0.7054541,0.69372404,"('exploitative', 'cooperative')",1.3834261,1.2608917,0.12354809,0.09028621,0.737476,0.6816339,-0.0558421
40,-0.49944976,-0.5231251,"('stingy', 'generous')",-0.93435466,-0.8144515,-1.8838817,-1.9296482,-1.1058954,-1.0890749,0.0168205
41,0.10935317,0.05053395,"('unforgiving', 'forgiving')",-0.25815496,-0.15967177,0.24353166,0.18344423,0.0315766,0.0247688,-0.0068078
42,1.1514934,1.2187494,"('unreliable', 'reliable')",0.84931886,0.9282586,-2.22433,-2.082698,-0.0745059,0.0214366,0.0959425
43,0.30174053,0.30080372,"('irresponsible', 'responsible')",1.5970762,1.628877,0.48804346,0.54871154,0.79562,0.8261308,0.0305108
44,0.43508422,0.46840274,"('prejudiced', 'unprejudiced')",0.10353096,0.18820366,-1.2341076,-1.1747772,-0.2318308,-0.1727236,0.0591072
45,-0.3135212,-0.38722548,"('incompetent', 'competent')",0.69833034,0.72591454,-0.14647844,-0.17089696,0.0794436,0.0559307,-0.0235129
46,-0.030597849,-0.1606514,"('uncompetitive', 'competitive')",1.4500449,1.383738,-0.093966685,-0.19378693,0.4418268,0.3430999,-0.0987269
47,0.20078129,0.30835935,"('stupid', 'smart')",1.7426727,1.741562,4.8980722,4.957327,2.2805087,2.3357493,0.0552406
48,-0.78842413,-0.90826094,"('unintelligent', 'intelligent')",-0.45718452,-0.5075393,0.2847321,0.18816124,-0.3202922,-0.409213,-0.0889208
49,-0.47455627,-0.27279028,"('unable', 'able')",0.9450765,1.0445967,0.13807249,0.32525036,0.2028642,0.3656856,0.1628214
50,0.30535388,0.38811123,"('clumsy', 'skillful')",0.28756353,0.37877744,0.50891054,0.5794754,0.367276,0.448788,0.081512
51,0.112156615,-0.12551393,"('uneducated', 'educated')",0.20683852,-0.06924109,0.48102683,0.3378362,0.266674,0.0476937,-0.2189803
52,-0.6586469,-0.6624714,"('irrational', 'rational')",-0.94355005,-1.012761,-0.18609984,-0.2281636,-0.5960989,-0.6344653,-0.0383664
53,-0.9663457,-0.9765942,"('uncreative', 'creative')",1.0734789,1.1020831,0.7767679,0.7883364,0.2946337,0.3046084,0.0099747
54,-0.8077317,-0.85320175,"('incapable', 'capable')",1.2570834,1.2083371,1.0438652,1.1076268,0.497739,0.4875874,-0.0101516
55,0.20584798,0.053129874,"('incompetent', 'clever')",0.91826296,0.8177862,-0.022881562,-0.112568066,0.3670765,0.2527827,-0.1142938
56,1.4269437,1.3345294,"('impractical', 'practical')",2.2911212,2.1373847,0.737993,0.746705,1.4853525,1.4062063,-0.0791462
57,-0.44769865,-0.5865881,"('unimaginative', 'imaginative')",-0.23894331,-0.27797335,-1.9727864,-2.0571616,-0.8864761,-0.9739076,-0.0874315
58,-0.14849909,-0.1453229,"('undiscriminating', 'discriminating')",0.32606253,0.31902575,-0.15506521,-0.14475814,0.0074994,0.0096482,0.0021488
59,0.47649875,0.58754385,"('foolish', 'wise')",0.38454124,0.33785892,0.51096255,0.55232304,0.4573342,0.4925752,0.035241
60,0.6917194,0.5768484,"('inefficient', 'efficient')",1.8838358,1.7689422,0.09530512,0.13602443,0.8902868,0.8272717,-0.0630151
61,-0.8804503,-0.9436736,"('illogical', 'logical')",-0.19117469,-0.3797518,-0.04059211,-0.20635907,-0.370739,-0.5099281,-0.1391891
62,0.5986902,0.6224699,"('incompetent', 'brilliant')",1.5550295,1.6905909,0.29101744,0.4990196,0.8149124,0.9373601,0.1224477
63,-0.1090192,-0.068867125,"('unperceptive', 'insightful')",0.79375756,0.8707966,1.151658,1.2830647,0.6121322,0.6949981,0.0828659
64,0.12748154,0.034856744,"('shy', 'confident')",-0.013771056,-0.19139221,-5.626823,-5.678695,-1.8377042,-1.9450769,-0.1073727
65,0.48266718,0.24030143,"('insecure', 'secure')",0.7738776,0.33821088,-0.034914464,-0.19221568,0.4072101,0.1287655,-0.2784446
66,-0.8223386,-0.7383074,"('inactive', 'active')",-0.7727527,-0.7252481,0.5610653,0.54002666,-0.3446753,-0.307843,0.0368323
67,1.5211192,1.5132455,"('doubtful', 'determined')",0.4403597,0.4011538,-0.015630549,0.049466185,0.6486161,0.6546218,0.0060057
68,-0.3276338,-0.32937002,"('dependent', 'independent')",-0.3801447,-0.59121054,-0.5217068,-0.56285113,-0.4098284,-0.4944772,-0.0846488
69,-0.037950605,0.20733958,"('lazy', 'industrious')",0.0059389835,0.12048047,-0.52744234,-0.4161087,-0.1864847,-0.0294295,0.1570552
70,0.43778157,0.43700102,"('lethargic', 'energetic')",0.6059653,0.69207644,0.7345257,0.78954965,0.5927575,0.6395423,0.0467848
71,-0.8031282,-0.8278238,"('diffident', 'self-confident')",2.2831306,2.2251508,0.5032106,0.5304683,0.661071,0.6425984,-0.0184726
72,-0.788611,-0.8324764,"('unambitious', 'ambitious')",-0.78603256,-0.7885488,-1.3639337,-1.2984681,-0.9795257,-0.9731644,0.0063613
73,0.9278913,0.959986,"('helpless', 'self-reliant')",0.872257,0.93736386,-2.804779,-2.6843295,-0.3348769,-0.2623266,0.0725503
74,0.29172072,0.40073538,"('undedicated', 'dedicated')",1.0042152,1.0867203,0.41826692,0.49367604,0.571401,0.6603773,0.0889763
75,-0.10896136,-0.08195456,"('meek', 'impulsive')",-1.4702092,-1.1875557,-0.37138957,-0.22364599,-0.6501867,-0.4977187,0.152468
76,0.68451166,0.6412578,"('anxious', 'daring')",1.4448211,1.4414132,0.69201887,0.68968755,0.9404505,0.9241195,-0.016331
77,-0.23144938,-0.31881303,"('unmotivated', 'motivated')",0.18861115,0.14488009,-1.0313586,-1.0154603,-0.3580656,-0.3964644,-0.0383988
78,-1.2803792,-1.1792625,"('nonresilient', 'resilient')",0.727399,0.8845928,0.25422314,0.3603379,-0.0995857,0.0218894,0.1214751
79,-0.941707,-0.8813962,"('wavering', 'unwavering')",-1.2001104,-1.0661047,0.030311128,0.093806416,-0.7038355,-0.6178981,0.0859374
80,-0.026458204,-0.10108607,"('dominated', 'dominating')",0.65578294,0.5109467,-1.3706223,-1.3765562,-0.2470992,-0.3222318,-0.0751326
81,0.33078903,-0.053938515,"('submissive', 'aggressive')",0.56173,0.29810244,-0.59388626,-0.7463172,0.0995443,-0.1673844,-0.2669287
82,0.43003738,0.3148865,"('poor', 'rich')",0.89839965,0.9055445,5.926682,5.9359565,2.4183731,2.3854624,-0.0329107
83,-0.7196578,-0.7293144,"('powerless', 'powerful')",0.50746137,0.51220524,-0.8585772,-0.91117966,-0.3569245,-0.3760962,-0.0191717
84,0.5652359,0.47080737,"('inferior', 'superior')",0.17779954,-0.011754723,0.9057348,0.81123275,0.5495901,0.4234285,-0.1261616
85,-0.552093,-0.47933856,"('insignificant', 'prestigious')",-0.1401915,0.0026169512,0.78307873,0.8358482,0.0302647,0.1197089,0.0894442
86,-1.243481,-1.3611236,"('uninfluential', 'influential')",0.294385,0.1282949,-0.067144305,-0.24203296,-0.3387468,-0.4916205,-0.1528737
87,0.12277346,-0.050281655,"('unsuccessful', 'successful')",2.1429152,1.9618483,1.0226661,1.0079088,1.0961183,0.9731585,-0.1229598
88,0.3855069,0.23956372,"('low', 'eminent')",0.8848067,0.7600611,0.7088323,0.6460795,0.6597153,0.5485681,-0.1111472
