,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
57,-1.5331976,-1.4494379,"('unimaginative', 'imaginative')",-0.29829568,-0.38802505,-2.947461,-2.9153512,-1.5929848,-1.5842714,0.0087134
58,-0.5370025,-0.43657172,"('undiscriminating', 'discriminating')",0.79514116,0.7491232,0.038876228,-0.000115791336,0.099005,0.1041452,0.0051402
59,0.23441263,0.24664031,"('foolish', 'wise')",-0.13880876,-0.17257589,0.98370904,0.9652098,0.359771,0.3464247,-0.0133463
60,0.56198657,0.546915,"('inefficient', 'efficient')",0.84530944,0.8890606,-0.27380514,-0.12314395,0.3778303,0.4376105,0.0597802
61,-0.31410864,-0.3941144,"('illogical', 'logical')",-0.11995613,-0.2875412,0.27495673,0.123479575,-0.053036,-0.1860587,-0.1330227
62,0.51947945,0.63426644,"('incompetent', 'brilliant')",0.54853743,0.6591174,0.40609664,0.59097624,0.4913712,0.62812,0.1367488
63,-0.52396756,-0.32769206,"('unperceptive', 'insightful')",-0.09817821,-0.062158905,0.778126,0.9180859,0.0519934,0.1760783,0.1240849
64,0.17177488,-0.012396187,"('shy', 'confident')",0.26795194,0.17262343,-7.032976,-6.942777,-2.1977498,-2.26085,-0.0631002
65,0.20526104,-0.107941,"('insecure', 'secure')",0.7378396,0.58606493,-0.6870421,-0.63514394,0.0853528,-0.05234,-0.1376928
66,-0.7215311,-0.65874517,"('inactive', 'active')",-0.50461394,-0.4916296,1.1714015,1.126738,-0.0182478,-0.0078789,0.0103689
67,0.39788175,0.30829316,"('doubtful', 'determined')",0.35870704,0.2925512,-0.1696222,-0.17079604,0.1956555,0.1433494,-0.0523061
68,-0.048590656,-0.080131054,"('dependent', 'independent')",-1.0579919,-1.0403975,-0.88592905,-0.85905325,-0.6641705,-0.6598606,0.0043099
69,0.14500299,0.16346537,"('lazy', 'industrious')",0.36983547,0.40463725,-0.07766521,-0.1434491,0.1457244,0.1415512,-0.0041732
70,-0.3309643,-0.22585207,"('lethargic', 'energetic')",0.17942517,0.24760506,0.69023216,0.8273139,0.1795643,0.2830223,0.103458
71,0.113369495,0.23264591,"('diffident', 'self-confident')",-0.4177802,-0.31698814,0.6587674,0.644811,0.1181189,0.1868229,0.068704
72,-0.2164568,-0.32138968,"('unambitious', 'ambitious')",-0.6518522,-0.6877689,-0.7838797,-0.7334105,-0.5507296,-0.5808564,-0.0301268
73,1.2403431,1.199007,"('helpless', 'self-reliant')",0.9479232,0.9856109,-3.3705113,-3.3264143,-0.3940817,-0.3805988,0.0134829
74,-0.047749992,0.103508435,"('undedicated', 'dedicated')",0.54423517,0.64930654,0.02546104,0.029734973,0.1739821,0.26085,0.0868679
75,-0.6407829,-0.5424489,"('meek', 'impulsive')",-0.80122375,-0.7477863,-0.28453398,-0.18026337,-0.5755135,-0.4901662,0.0853473
76,0.16119538,0.18577395,"('anxious', 'daring')",0.58471274,0.6485486,-0.5873901,-0.48899597,0.0528393,0.1151089,0.0622696
77,-0.94756395,-0.8705067,"('unmotivated', 'motivated')",-0.14251901,-0.12816371,-0.67275274,-0.576242,-0.5876119,-0.5249708,0.0626411
78,-0.6642432,-0.42974785,"('nonresilient', 'resilient')",-0.20560056,-0.12353942,0.18184768,0.19665822,-0.229332,-0.1188763,0.1104557
79,-0.012950866,0.12987275,"('wavering', 'unwavering')",-1.7943196,-1.7657655,0.10573226,0.1412596,-0.5671794,-0.4982111,0.0689683
80,0.26008785,0.025666066,"('dominated', 'dominating')",0.30815026,0.19490817,-1.462529,-1.4221425,-0.2980969,-0.4005227,-0.1024258
81,0.17944711,-0.16624773,"('submissive', 'aggressive')",0.3020523,0.1954567,-1.1939714,-1.0535356,-0.2374907,-0.3414422,-0.1039515
82,-0.13530236,-0.013355359,"('poor', 'rich')",0.60214597,0.56025624,6.588599,6.6235237,2.3518143,2.3901415,0.0383272
83,-0.3103987,-0.33268178,"('powerless', 'powerful')",-0.92415905,-0.9176675,-0.9455224,-1.0158638,-0.7266934,-0.7554043,-0.0287109
84,-0.51682013,-0.6697451,"('inferior', 'superior')",0.54830533,0.4909885,0.63530046,0.61833394,0.2222619,0.1465258,-0.0757361
85,0.067091696,0.2512295,"('insignificant', 'prestigious')",-1.2012808,-1.1956941,1.1694924,1.0911144,0.0117677,0.0488833,0.0371156
86,-1.1568265,-1.1044668,"('uninfluential', 'influential')",-0.40823042,-0.42612922,0.1957652,0.12615101,-0.4564306,-0.4681484,-0.0117178
87,0.54208225,0.36934343,"('unsuccessful', 'successful')",0.9243793,0.811443,1.2053838,1.1515738,0.8906151,0.7774534,-0.1131617
88,-0.5359014,-0.61828697,"('low', 'eminent')",-0.72783196,-0.91434413,0.4627868,0.4490878,-0.2669822,-0.3611811,-0.0941989
