,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
14,0.61490226,0.57988983,"('antisocial', 'social')",1.133612,1.1495756,0.50614107,0.4195119,0.7515518,0.7163258,-0.035226
15,0.99188495,0.8402948,"('boring', 'funny')",0.4699527,0.33604634,0.48754102,0.42446536,0.6497929,0.5336022,-0.1161907
16,-0.1742332,-0.2816385,"('unpopular', 'popular')",-0.67243683,-0.74104065,0.19403957,0.05460518,-0.2175435,-0.3226913,-0.1051478
17,-0.6929032,-0.69251513,"('nasty', 'nice')",-0.60076386,-0.5404346,0.001533011,0.036892142,-0.4307113,-0.3986859,0.0320254
18,0.9666477,1.0447729,"('disagreeable', 'welcoming')",-0.7915754,-0.7807479,-0.9681124,-1.0028917,-0.2643467,-0.2462889,0.0180578
19,-0.48968163,-0.40787554,"('inhospitable', 'hospitable')",-1.0369791,-0.98037636,-0.44202825,-0.3623075,-0.6562297,-0.5835198,0.0727099
20,-0.006829612,0.005952038,"('rough', 'thoughtful')",-0.23433256,-0.20789915,0.25288817,0.19313243,0.0039087,-0.0029382,-0.0068469
21,0.06094096,0.05844564,"('immoral', 'moral')",0.1339363,0.23055561,-0.29690012,-0.2743171,-0.0340076,0.0048947,0.0389023
22,-0.45486993,-0.39747083,"('untrustworthy', 'trustworthy')",-0.42289612,-0.35886317,-0.15653498,-0.1493041,-0.344767,-0.3018794,0.0428876
23,-0.33919692,-0.34217435,"('insincere', 'sincere')",0.24164954,0.29765552,6.2517905,6.1708827,2.0514143,2.0421213,-0.009293
24,0.3074095,0.2946972,"('dishonest', 'honest')",-0.029937841,0.008333437,0.9077123,0.9511197,0.3950613,0.4180501,0.0229888
25,0.30587238,0.22120145,"('egoistic', 'altruistic')",1.1854779,1.0673792,1.3731288,1.3357707,0.9548264,0.8747838,-0.0800426
26,1.221908,1.1742966,"('hardhearted', 'benevolent')",2.0666525,1.9247097,1.805096,1.767779,1.6978855,1.6222617,-0.0756238
27,-0.32202762,-0.3086281,"('hardhearted', 'softhearted')",-1.0621761,-1.0316157,0.25375554,0.2068006,-0.376816,-0.3778144,-0.0009984
28,0.1629914,0.016231745,"('disloyal', 'loyal')",0.08663006,-0.036223434,1.3223166,1.2159522,0.5239794,0.3986535,-0.1253259
29,-0.72689116,-0.8330447,"('unfair', 'fair')",-0.3273321,-0.3647689,-0.7606894,-0.8447636,-0.6049709,-0.6808591,-0.0758882
30,0.42865574,0.3703793,"('intolerant', 'tolerant')",-0.02206564,0.04768123,0.956598,0.9772021,0.454396,0.4650876,0.0106916
31,-0.3681166,-0.24639118,"('evil', 'good')",-0.28776896,-0.22758794,-1.3806294,-1.3174889,-0.6788383,-0.597156,0.0816823
32,-0.115103096,-0.23211324,"('unkind', 'kind')",0.24669513,0.1484358,1.376078,1.2876478,0.5025567,0.4013235,-0.1012332
33,0.7239695,0.6178569,"('wrong', 'right')",0.47003597,0.39818394,-0.54850614,-0.64271003,0.2151664,0.1244436,-0.0907228
34,-0.36511728,-0.23073886,"('mean', 'honorable')",-0.23515856,-0.13497959,5.0071797,5.1307306,1.4689679,1.5883374,0.1193695
35,0.5896803,0.40315092,"('corrupt', 'incorrupt')",-0.130323,-0.32236108,-0.78191733,-0.88106585,-0.10752,-0.2667587,-0.1592387
36,0.73513794,0.6397459,"('hostile', 'amicable')",-0.41361967,-0.50330085,-0.49457848,-0.64719486,-0.0576867,-0.1702499,-0.1125632
37,-0.5854798,-0.5552605,"('fake', 'genuine')",-1.233671,-1.1784,0.05019754,0.08139647,-0.589651,-0.5507547,0.0388963
38,0.019571647,0.09822772,"('untruthful', 'truthful')",-0.05542188,-0.01910906,-0.041787535,0.05911985,-0.0258793,0.0460795,0.0719588
39,1.1866869,1.265789,"('exploitative', 'cooperative')",0.3723657,0.43587458,0.51808983,0.62012726,0.6923808,0.7739303,0.0815495
40,0.25189734,0.3225819,"('stingy', 'generous')",0.1944182,0.23977746,-2.7188473,-2.7425966,-0.7575106,-0.7267458,0.0307648
41,0.1839955,0.28210574,"('unforgiving', 'forgiving')",-0.05433201,0.0055490546,0.57518756,0.50654465,0.2349503,0.2647332,0.0297829
42,0.43843514,0.53471726,"('unreliable', 'reliable')",0.09961817,0.17705974,-2.944326,-2.9173422,-0.8020909,-0.7351884,0.0669025
43,-0.117459014,0.016014837,"('irresponsible', 'responsible')",-0.93802327,-0.7727734,0.4926579,0.56443393,-0.1876081,-0.0641082,0.1234999
44,0.049622856,0.13602024,"('prejudiced', 'unprejudiced')",-0.7460495,-0.6870816,-1.2938144,-1.3079156,-0.6634137,-0.6196589,0.0437548
45,-0.43792886,-0.37458587,"('incompetent', 'competent')",-0.4908026,-0.26645917,-0.052528527,-0.0359479,-0.3270866,-0.2256643,0.1014223
46,-0.60763156,-0.561935,"('uncompetitive', 'competitive')",-1.0002841,-0.8327082,-0.7262589,-0.77218544,-0.7780582,-0.7222762,0.055782
47,-0.3748901,-0.2806358,"('stupid', 'smart')",0.5343074,0.58337915,5.5842037,5.7186747,1.9145403,2.0071394,0.0925991
48,-0.3611246,-0.40243894,"('unintelligent', 'intelligent')",-0.7107196,-0.6975399,-0.36876464,-0.38605037,-0.480203,-0.4953431,-0.0151401
49,-0.7198034,-0.61309236,"('unable', 'able')",-1.0108246,-0.89734256,-0.4015467,-0.37149665,-0.7107249,-0.6273105,0.0834144
50,-0.15587188,-0.25718945,"('clumsy', 'skillful')",-0.6354058,-0.7428111,-0.3831932,-0.46087617,-0.3914903,-0.4869589,-0.0954686
51,0.97325176,0.8271953,"('uneducated', 'educated')",-0.5643227,-0.6048245,0.66779846,0.5401291,0.3589092,0.2541666,-0.1047426
52,0.52873945,0.370638,"('irrational', 'rational')",0.6773723,0.51295674,-0.021318808,-0.10535632,0.394931,0.2594128,-0.1355182
53,-0.5848406,-0.6595342,"('uncreative', 'creative')",0.79373443,0.6772254,0.24975216,0.19611302,0.152882,0.0712681,-0.0816139
54,-0.14572039,-0.16769731,"('incapable', 'capable')",0.3669903,0.31525958,0.938704,0.90634555,0.386658,0.3513026,-0.0353554
55,-0.89526284,-0.8336995,"('incompetent', 'clever')",-0.85940385,-0.70249796,0.54606444,0.55055964,-0.4028674,-0.3285459,0.0743215
56,0.85872185,0.8327859,"('impractical', 'practical')",1.1594434,1.2802744,0.08217515,0.09507546,0.7001135,0.7360452,0.0359317
57,-0.1898389,-0.21871865,"('unimaginative', 'imaginative')",-0.61492586,-0.5328163,-3.1519375,-3.1328905,-1.3189007,-1.2948085,0.0240922
58,-0.08204585,-0.07396319,"('undiscriminating', 'discriminating')",-0.08809557,-0.031401895,0.18773842,0.17701659,0.0058657,0.0238838,0.0180181
59,0.40994966,0.39601624,"('foolish', 'wise')",0.2710329,0.21239279,-0.11508767,-0.09343697,0.1886316,0.1716574,-0.0169742
60,-0.8050091,-0.7307005,"('inefficient', 'efficient')",-0.19021931,-0.030870497,-0.030132545,0.12255177,-0.341787,-0.2130064,0.1287806
61,-0.39820576,-0.53646916,"('illogical', 'logical')",0.33614713,0.29745796,0.20445535,0.053714283,0.0474656,-0.0617656,-0.1092312
62,-0.23575902,-0.11882718,"('incompetent', 'brilliant')",-0.55601895,-0.3608238,0.1406247,0.3039653,-0.2170511,-0.0585619,0.1584892
63,0.26701978,0.36097795,"('unperceptive', 'insightful')",-0.50559634,-0.36927992,0.15940304,0.23266594,-0.0263912,0.074788,0.1011792
64,-0.52272594,-0.5253368,"('shy', 'confident')",-0.47494718,-0.4405342,-5.8461432,-5.82443,-2.2812721,-2.2634336,0.0178385
65,-0.25646475,-0.32000232,"('insecure', 'secure')",-0.032387294,-0.07177288,0.5357628,0.4918527,0.0823036,0.0333592,-0.0489444
66,1.0296835,1.0122257,"('inactive', 'active')",-0.7693367,-0.8217665,0.16576818,0.13739617,0.1420383,0.1092851,-0.0327532
67,0.23936859,0.25115064,"('doubtful', 'determined')",0.20075268,0.18654676,0.028576702,0.0361285,0.1562327,0.157942,0.0017093
68,-0.28920344,-0.32412106,"('dependent', 'independent')",-1.5505613,-1.5158573,-1.6640834,-1.674661,-1.1679494,-1.1715465,-0.0035971
69,1.2816494,1.2979318,"('lazy', 'industrious')",0.64521825,0.5797643,-1.221008,-1.1939932,0.2352866,0.2279009,-0.0073857
70,-0.0333016,0.0083528515,"('lethargic', 'energetic')",-0.88576055,-0.7535863,0.12988856,0.16258022,-0.2630579,-0.1942177,0.0688402
71,0.25876412,0.24862567,"('diffident', 'self-confident')",1.0626197,1.0709165,0.39731663,0.40253383,0.5729001,0.5740253,0.0011252
72,-0.4199558,-0.3138982,"('unambitious', 'ambitious')",0.12300886,0.11231726,-0.596573,-0.48119077,-0.29784,-0.2275906,0.0702494
73,0.9947986,0.9752285,"('helpless', 'self-reliant')",0.39405775,0.38384408,-3.3312106,-3.3000672,-0.6474514,-0.6469982,0.0004532
74,1.1223794,1.1373826,"('undedicated', 'dedicated')",0.40898922,0.54262644,0.06969384,0.13393575,0.5336875,0.6046483,0.0709608
75,0.05545709,0.051346615,"('meek', 'impulsive')",-1.1723078,-1.15141,-0.5901846,-0.529523,-0.5690118,-0.5431954,0.0258164
76,0.2318515,0.2724765,"('anxious', 'daring')",-0.8497324,-0.78876907,0.24878259,0.23011477,-0.1230328,-0.0953926,0.0276402
77,-1.1104312,-1.0711064,"('unmotivated', 'motivated')",-0.838363,-0.756285,-1.3511856,-1.2956072,-1.0999932,-1.0409996,0.0589936
78,-0.58987266,-0.5103409,"('nonresilient', 'resilient')",-0.6286634,-0.5907239,-0.57283825,-0.5244108,-0.5971248,-0.5418252,0.0552996
79,0.21473293,0.16846098,"('wavering', 'unwavering')",-0.63490283,-0.7228618,-0.8189077,-0.7904997,-0.4130259,-0.4483002,-0.0352743
80,0.6829337,0.6698341,"('dominated', 'dominating')",0.21579544,0.194253,0.15357935,0.15174386,0.3507695,0.3386103,-0.0121592
81,-0.031064622,-0.11703274,"('submissive', 'aggressive')",0.11047675,0.15354109,-0.2686484,-0.21269336,-0.0630788,-0.0587283,0.0043505
82,-1.209482,-1.2796848,"('poor', 'rich')",-0.3744862,-0.3420838,6.1077347,6.0225844,1.5079222,1.4669387,-0.0409835
83,0.097187385,0.09178443,"('powerless', 'powerful')",0.32631573,0.33074078,-1.037766,-1.0578127,-0.2047543,-0.2117625,-0.0070082
84,0.14716645,0.048571426,"('inferior', 'superior')",0.4367286,0.3385074,0.43821543,0.31482586,0.3407035,0.2339682,-0.1067353
85,0.61445814,0.58838195,"('insignificant', 'prestigious')",0.5931353,0.50185657,-0.38413575,-0.44220847,0.2744859,0.21601,-0.0584759
86,-0.4519546,-0.51781166,"('uninfluential', 'influential')",-0.28558305,-0.23925029,-0.21294741,-0.25391546,-0.3168284,-0.3369925,-0.0201641
87,0.9539522,0.84277016,"('unsuccessful', 'successful')",0.8562215,0.8498018,0.80024016,0.77539104,0.870138,0.8226543,-0.0474837
88,0.79423153,0.50441426,"('low', 'eminent')",-0.42087615,-0.50704145,0.12911256,0.038233712,0.1674893,0.0118688,-0.1556205
