,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
78,-0.6005304,-0.51802653,"('nonresilient', 'resilient')",0.20291048,0.36373904,0.74980766,0.8203681,0.34130922,0.50543165,0.1733742,0.2928781,0.1195039
79,-0.75232476,-0.67293864,"('wavering', 'unwavering')",-0.42399088,-0.42173585,-0.50758636,-0.49093357,0.18365194,0.1622905,-0.3750625,-0.3558294,0.0192331
80,1.0845515,1.0093824,"('dominated', 'dominating')",0.796611,0.8174217,0.49724105,0.5704234,-1.1950943,-1.0930611,0.2958273,0.3260416,0.0302143
81,0.54006875,0.2970505,"('submissive', 'aggressive')",0.78571427,0.6628742,0.64615357,0.5570538,-1.0390227,-1.0106119,0.2332285,0.1265917,-0.1066368
82,0.030435115,0.006532952,"('poor', 'rich')",-0.35331345,-0.34517297,0.32245782,0.3769903,6.103896,6.1086955,1.5258689,1.5367614,0.0108925
83,-0.41858527,-0.42761812,"('powerless', 'powerful')",0.49113047,0.49562013,0.78090924,0.83071965,-1.0167187,-0.9607966,-0.0408161,-0.0155187,0.0252974
84,-0.25935486,-0.2128512,"('inferior', 'superior')",0.14408794,0.1352334,-0.22569674,-0.10373857,0.6869166,0.7473716,0.0864882,0.1415038,0.0550156
85,-1.9492058,-1.8177725,"('insignificant', 'prestigious')",-0.90360004,-0.8826348,0.46933222,0.5165363,0.3594779,0.39411637,-0.5059989,-0.4474387,0.0585602
86,0.21085247,0.051746067,"('uninfluential', 'influential')",0.2463855,0.20790377,-0.3973085,-0.45279697,-0.3635217,-0.36013043,-0.0758981,-0.1383194,-0.0624213
87,-0.2002981,-0.2395117,"('unsuccessful', 'successful')",0.26806635,0.2406431,0.71473444,0.80112314,0.33281773,0.4227056,0.2788301,0.30624,0.0274099
88,-1.2117106,-1.1659529,"('low', 'eminent')",-0.98526996,-0.93153316,-0.55950487,-0.57037497,-0.16208646,-0.19165647,-0.729643,-0.7148794,0.0147636
