,colgate_male,colgate_female,tuple,palmolive_male,palmolive_female,co_male,co_female,average_male,average_female,female-male
19,-0.017707542,-0.07108216,"('inhospitable', 'hospitable')",-0.6279248,-0.61893046,-0.55092156,-0.49903896,-0.3988513,-0.3963505,0.0025008
20,-0.2161629,-0.19353475,"('rough', 'thoughtful')",-0.1217219,-0.14533359,0.51600695,0.49955404,0.059374,0.0535619,-0.0058121
21,-1.2124791,-1.0879833,"('immoral', 'moral')",-1.0170541,-0.9651143,-0.98857135,-0.8463855,-1.0727015,-0.9664943,0.1062072
22,0.06714285,0.08697576,"('untrustworthy', 'trustworthy')",-0.3603351,-0.35322872,-0.5182647,-0.5190696,-0.2704857,-0.2617742,0.0087115
23,-1.5116317,-1.6106519,"('insincere', 'sincere')",-1.8002757,-1.8349264,5.607038,5.5607295,0.7650436,0.7050505,-0.0599931
24,-0.6024328,-0.6732937,"('dishonest', 'honest')",-0.7753041,-0.7878555,0.84923923,0.7987542,-0.1761659,-0.2207983,-0.0446324
25,0.25832868,0.2628397,"('egoistic', 'altruistic')",1.0393778,1.0154186,1.3878856,1.2668288,0.8951974,0.8483624,-0.046835
26,0.4576826,0.36055705,"('hardhearted', 'benevolent')",0.22255805,0.117932424,1.6467607,1.5707754,0.7756671,0.6830883,-0.0925788
27,-0.7681336,-0.8267251,"('hardhearted', 'softhearted')",-0.2654561,-0.30041537,1.006793,0.8845416,-0.0089322,-0.0808663,-0.0719341
28,-1.1507452,-1.3267266,"('disloyal', 'loyal')",-0.14180455,-0.28478462,1.082306,0.8915868,-0.0700812,-0.2399748,-0.1698936
29,0.05067849,0.0066736415,"('unfair', 'fair')",0.43772435,0.39113793,-0.6416335,-0.76388556,-0.0510769,-0.1220247,-0.0709478
30,-0.6210018,-0.6177054,"('intolerant', 'tolerant')",-0.53364146,-0.5125847,0.6022913,0.69859856,-0.1841173,-0.1438972,0.0402201
31,0.21213356,0.18641697,"('evil', 'good')",0.24170807,0.28525272,-0.8790481,-0.9050799,-0.1417355,-0.1444701,-0.0027346
32,-1.0843016,-1.1125572,"('unkind', 'kind')",-0.23530251,-0.27947044,0.9455062,0.8396321,-0.1246993,-0.1841318,-0.0594325
33,0.30942434,0.2952866,"('wrong', 'right')",1.3872008,1.3678666,-0.53272915,-0.58694285,0.3879654,0.3587368,-0.0292286
34,-0.2631399,-0.23014057,"('mean', 'honorable')",-0.6936447,-0.6365038,5.1458364,5.26407,1.3963505,1.4658086,0.0694581
35,1.6140505,1.5468948,"('corrupt', 'incorrupt')",1.8586019,1.7869494,-0.38958216,-0.5382082,1.0276901,0.9318786,-0.0958115
36,0.6244482,0.4277321,"('hostile', 'amicable')",0.72525346,0.649993,0.024758745,-0.14368838,0.4581534,0.3113456,-0.1468078
37,0.41014752,0.42053813,"('fake', 'genuine')",0.37222126,0.3847561,0.15547946,0.14886516,0.3126161,0.3180531,0.005437
38,-1.0739247,-1.1367043,"('untruthful', 'truthful')",-0.5744,-0.5601787,-0.16123334,-0.08127366,-0.603186,-0.5927189,0.0104671
39,0.54147327,0.6505018,"('exploitative', 'cooperative')",-0.32918662,-0.31270045,0.6395827,0.69965774,0.2839564,0.3458197,0.0618633
40,-0.12917626,-0.19623967,"('stingy', 'generous')",0.37871364,0.37502503,-1.9425472,-2.0999155,-0.5643366,-0.6403767,-0.0760401
41,-0.8500986,-0.93009216,"('unforgiving', 'forgiving')",-0.7740511,-0.74304134,0.080749705,0.0981914,-0.5144666,-0.5249807,-0.0105141
42,0.5399264,0.6458763,"('unreliable', 'reliable')",0.4673924,0.5392124,-3.1215732,-3.0692644,-0.7047515,-0.6280586,0.0766929
43,-1.246148,-1.2426344,"('irresponsible', 'responsible')",-1.9670378,-1.9568583,0.43778843,0.5814799,-0.9251324,-0.872671,0.0524614
44,1.2517433,1.3130147,"('prejudiced', 'unprejudiced')",0.7803102,0.87618434,-1.1589816,-1.1183201,0.291024,0.3569596,0.0659356
45,-0.46833754,-0.5721657,"('incompetent', 'competent')",-0.49263313,-0.45836428,-0.27330083,-0.23815024,-0.4114238,-0.4228934,-0.0114696
46,-1.1066971,-1.1338276,"('uncompetitive', 'competitive')",-1.7759668,-1.7586933,-0.8729557,-0.8169774,-1.2518732,-1.2364995,0.0153737
47,-0.6059031,-0.5230801,"('stupid', 'smart')",0.06979361,0.11392798,5.32666,5.478255,1.5968502,1.6897009,0.0928507
48,-1.6047565,-1.6004734,"('unintelligent', 'intelligent')",-1.3222704,-1.3356475,-0.33410624,-0.3318458,-1.0870443,-1.0893222,-0.0022779
49,-0.6322157,-0.5688782,"('unable', 'able')",-0.06877607,-0.008224547,-0.7375695,-0.6300458,-0.4795204,-0.4023829,0.0771375
50,-0.29815686,-0.30771798,"('clumsy', 'skillful')",0.94566506,0.8980888,-0.59576154,-0.63770247,0.0172489,-0.0157772,-0.0330261
51,-1.2413032,-1.2572008,"('uneducated', 'educated')",-0.98830765,-0.9936838,0.026905704,-0.14730425,-0.734235,-0.7993963,-0.0651613
52,-0.4612951,-0.55013347,"('irrational', 'rational')",0.54341525,0.45125574,0.0025093686,-0.14639641,0.0282098,-0.081758,-0.1099678
53,-1.0172089,-1.0783827,"('uncreative', 'creative')",-0.76348025,-0.87045884,0.5712595,0.49798286,-0.4031432,-0.4836196,-0.0804764
54,-0.9167594,-0.9719808,"('incapable', 'capable')",0.8274012,0.7726758,0.43570405,0.36734325,0.1154486,0.0560127,-0.0594359
55,-0.4503482,-0.41689146,"('incompetent', 'clever')",-0.417429,-0.3977475,0.386349,0.43414834,-0.1604761,-0.1268302,0.0336459
56,-0.7265729,-0.7248349,"('impractical', 'practical')",-0.66141057,-0.62976825,-0.48467702,-0.3898745,-0.6242201,-0.5814925,0.0427276
57,-0.91972756,-0.9982325,"('unimaginative', 'imaginative')",-1.0177982,-1.0368967,-2.9798863,-2.9408097,-1.6391373,-1.6586463,-0.019509
58,-0.53778267,-0.61705136,"('undiscriminating', 'discriminating')",-0.73944896,-0.8027079,0.38008556,0.36800677,-0.2990487,-0.3505842,-0.0515355
59,0.48031342,0.5211189,"('foolish', 'wise')",0.7259826,0.7135963,-0.06302399,-0.07237332,0.3810906,0.3874473,0.0063567
60,-1.0201969,-0.9477155,"('inefficient', 'efficient')",-1.2334341,-1.1923512,-0.17005555,0.0797506,-0.8078956,-0.686772,0.1211236
61,-0.2523196,-0.3478709,"('illogical', 'logical')",-0.53593594,-0.6280897,0.2103006,0.05411732,-0.1926517,-0.3072811,-0.1146294
62,-0.6751892,-0.5923567,"('incompetent', 'brilliant')",-0.646354,-0.582556,-0.23578663,-0.03594008,-0.51911,-0.4036176,0.1154924
63,-1.3968235,-1.3936212,"('unperceptive', 'insightful')",-1.563011,-1.5432947,-0.1833257,-0.024648111,-1.0477201,-0.987188,0.0605321
64,-0.19090098,-0.12427303,"('shy', 'confident')",0.017422898,0.007985598,-5.977582,-5.930422,-2.0503534,-2.0155697,0.0347837
65,-0.6664323,-0.64052695,"('insecure', 'secure')",-1.2637005,-1.3253895,0.3097847,0.33158237,-0.5401161,-0.544778,-0.0046619
66,1.0768076,1.0000722,"('inactive', 'active')",0.5413189,0.492611,0.53327155,0.38410226,0.7171327,0.6255951,-0.0915376
67,-0.2416932,-0.16139716,"('doubtful', 'determined')",0.17950627,0.18717848,-0.5590787,-0.508163,-0.2070885,-0.1607939,0.0462946
68,-0.583491,-0.5662467,"('dependent', 'independent')",-1.2699776,-1.2687594,-1.7524626,-1.7063336,-1.2019771,-1.1804465,0.0215306
69,1.4364847,1.4471126,"('lazy', 'industrious')",2.7569046,2.7225678,-0.7223768,-0.72800034,1.1570042,1.1472267,-0.0097775
70,-0.6606994,-0.70435506,"('lethargic', 'energetic')",-0.76206154,-0.7095111,0.38158867,0.44285995,-0.3470574,-0.3236687,0.0233887
71,0.28731894,0.22811022,"('diffident', 'self-confident')",0.7466854,0.715467,0.4688564,0.42789242,0.5009536,0.4571565,-0.0437971
72,-0.99717474,-0.951142,"('unambitious', 'ambitious')",-1.1070373,-1.1420182,-0.34750605,-0.2908926,-0.8172394,-0.7946843,0.0225551
73,0.7729582,0.7309097,"('helpless', 'self-reliant')",0.61273307,0.5788652,-3.1999905,-3.1968975,-0.6047664,-0.6290409,-0.0242745
74,-0.29122305,-0.38649586,"('undedicated', 'dedicated')",-0.2748481,-0.27304924,0.13974608,0.15147127,-0.1421084,-0.1693579,-0.0272495
75,0.95363086,0.94859546,"('meek', 'impulsive')",0.84233946,0.8976174,-0.57304114,-0.5062245,0.4076431,0.4466628,0.0390197
76,-0.100791775,0.03943153,"('anxious', 'daring')",-0.0729153,-0.0033910815,-0.25238052,-0.16576935,-0.1420292,-0.043243,0.0987862
77,-1.2513083,-1.1231439,"('unmotivated', 'motivated')",-1.6809591,-1.668028,-1.3897718,-1.2287433,-1.4406797,-1.3399719,0.1007078
78,-0.844705,-0.87378216,"('nonresilient', 'resilient')",-0.16566929,-0.20105648,-0.29873738,-0.2490677,-0.4363706,-0.4413021,-0.0049315
79,0.41492063,0.30787292,"('wavering', 'unwavering')",0.5386301,0.5215413,-0.65917647,-0.64759606,0.0981248,0.0606061,-0.0375187
80,0.7460649,0.87674004,"('dominated', 'dominating')",-0.06714651,-0.038478337,-0.72734123,-0.7247072,-0.016141,0.0378515,0.0539925
81,-0.86749464,-0.74615705,"('submissive', 'aggressive')",-1.0541482,-1.0440152,-0.8202481,-0.7876493,-0.9139636,-0.8592738,0.0546898
82,-0.52947104,-0.604566,"('poor', 'rich')",-0.41114244,-0.3955021,5.8998146,5.8350396,1.653067,1.6116571,-0.0414099
83,-0.4621302,-0.40781587,"('powerless', 'powerful')",-0.055057317,-0.050528474,-1.4515536,-1.4171098,-0.656247,-0.6251514,0.0310956
84,0.5443693,0.5733452,"('inferior', 'superior')",0.8568997,0.7838274,0.36866492,0.29856294,0.589978,0.5519118,-0.0380662
85,0.29455012,0.2547333,"('insignificant', 'prestigious')",1.4851718,1.4461933,-0.15154839,-0.24797225,0.5427245,0.4843181,-0.0584064
86,-2.2477272,-2.3593712,"('uninfluential', 'influential')",-1.408728,-1.476208,-0.5191451,-0.6733619,-1.3918667,-1.5029804,-0.1111137
87,0.6197473,0.61455214,"('unsuccessful', 'successful')",0.62473685,0.55279464,0.3246006,0.25871032,0.5230283,0.4753524,-0.0476759
88,-0.6881951,-0.65765846,"('low', 'eminent')",-0.08152439,-0.11762531,-0.4093579,-0.41486818,-0.3930258,-0.3967173,-0.0036915
