,fourths_male,fourths_female,tuple,average_male,average_female,female-male
28,0.8671374,0.858109,"('disloyal', 'loyal')",0.8671374,0.858109,-0.0090284
29,-0.98091537,-1.1314569,"('unfair', 'fair')",-0.9809154,-1.1314569,-0.1505415
30,1.2902398,1.3394018,"('intolerant', 'tolerant')",1.2902398,1.3394018,0.049162
31,-2.0175157,-2.1351604,"('evil', 'good')",-2.0175157,-2.1351604,-0.1176447
32,1.324443,1.2329905,"('unkind', 'kind')",1.324443,1.2329905,-0.0914525
33,0.006596882,0.0050962046,"('wrong', 'right')",0.0065969,0.0050962,-0.0015007
34,2.6837277,3.028528,"('mean', 'honorable')",2.6837277,3.028528,0.3448003
35,-0.94839007,-1.0210454,"('corrupt', 'incorrupt')",-0.9483901,-1.0210454,-0.0726553
36,-1.5842459,-1.5877122,"('hostile', 'amicable')",-1.5842459,-1.5877122,-0.0034663
37,1.0955215,1.2521043,"('fake', 'genuine')",1.0955215,1.2521043,0.1565828
38,0.47398686,0.4733501,"('untruthful', 'truthful')",0.4739869,0.4733501,-0.0006368
39,1.5217509,1.5181116,"('exploitative', 'cooperative')",1.5217509,1.5181116,-0.0036393
40,-1.2478529,-1.1665254,"('stingy', 'generous')",-1.2478529,-1.1665254,0.0813275
41,0.92615485,0.9447925,"('unforgiving', 'forgiving')",0.9261549,0.9447925,0.0186376
42,-0.8737882,-0.8988916,"('unreliable', 'reliable')",-0.8737882,-0.8988916,-0.0251034
43,1.2095425,1.1310385,"('irresponsible', 'responsible')",1.2095425,1.1310385,-0.078504
44,-0.95341957,-1.0373931,"('prejudiced', 'unprejudiced')",-0.9534196,-1.0373931,-0.0839735
45,1.2375535,0.9195845,"('incompetent', 'competent')",1.2375535,0.9195845,-0.317969
46,0.6831308,0.66322976,"('uncompetitive', 'competitive')",0.6831308,0.6632298,-0.019901
47,3.266508,3.308596,"('stupid', 'smart')",3.2665081,3.3085959,0.0420878
48,-0.15610656,0.07863268,"('unintelligent', 'intelligent')",-0.1561066,0.0786327,0.2347393
49,-0.3401317,0.048870094,"('unable', 'able')",-0.3401317,0.0488701,0.3890018
50,0.08041126,0.18071738,"('clumsy', 'skillful')",0.0804113,0.1807174,0.1003061
51,0.35017803,0.43147853,"('uneducated', 'educated')",0.350178,0.4314785,0.0813005
52,-0.8988087,-0.9861141,"('irrational', 'rational')",-0.8988087,-0.9861141,-0.0873054
53,-0.5116205,-0.50664926,"('uncreative', 'creative')",-0.5116205,-0.5066493,0.0049712
54,0.55423224,0.5994458,"('incapable', 'capable')",0.5542322,0.5994458,0.0452136
55,1.0122961,1.057875,"('incompetent', 'clever')",1.0122961,1.057875,0.0455789
56,1.6255728,1.4483955,"('impractical', 'practical')",1.6255728,1.4483955,-0.1771773
57,-1.5213679,-1.8483367,"('unimaginative', 'imaginative')",-1.5213679,-1.8483367,-0.3269688
58,0.35995436,0.13106564,"('undiscriminating', 'discriminating')",0.3599544,0.1310656,-0.2288888
59,-0.48867452,-0.3396476,"('foolish', 'wise')",-0.4886745,-0.3396476,0.1490269
60,1.6761857,1.8125398,"('inefficient', 'efficient')",1.6761857,1.8125398,0.1363541
61,0.72705746,0.5413395,"('illogical', 'logical')",0.7270575,0.5413395,-0.185718
62,1.56236,1.6463385,"('incompetent', 'brilliant')",1.56236,1.6463385,0.0839785
63,0.8654601,1.0041693,"('unperceptive', 'insightful')",0.8654601,1.0041693,0.1387092
64,-2.7468212,-2.932302,"('shy', 'confident')",-2.7468212,-2.932302,-0.1854808
65,1.2915217,1.1257328,"('insecure', 'secure')",1.2915217,1.1257328,-0.1657889
66,-0.62998235,-0.83166254,"('inactive', 'active')",-0.6299824,-0.8316625,-0.2016801
67,0.7116074,0.68998176,"('doubtful', 'determined')",0.7116074,0.6899818,-0.0216256
68,-0.314922,-0.024372004,"('dependent', 'independent')",-0.314922,-0.024372,0.29055
69,-1.472794,-1.3959502,"('lazy', 'industrious')",-1.4727941,-1.3959502,0.0768439
70,1.0899282,0.9097016,"('lethargic', 'energetic')",1.0899282,0.9097016,-0.1802266
71,0.20720017,0.22296911,"('diffident', 'self-confident')",0.2072002,0.2229691,0.0157689
72,0.50463605,0.44064125,"('unambitious', 'ambitious')",0.504636,0.4406413,-0.0639947
73,-1.8835832,-1.885755,"('helpless', 'self-reliant')",-1.8835832,-1.8857549,-0.0021717
74,0.87947315,0.79953635,"('undedicated', 'dedicated')",0.8794731,0.7995363,-0.0799368
75,-1.5463498,-1.7415102,"('meek', 'impulsive')",-1.5463498,-1.7415102,-0.1951604
76,1.0808868,1.1055658,"('anxious', 'daring')",1.0808868,1.1055658,0.024679
77,0.07965786,0.45111588,"('unmotivated', 'motivated')",0.0796579,0.4511159,0.371458
78,-0.7016622,-0.4752443,"('nonresilient', 'resilient')",-0.7016622,-0.4752443,0.2264179
79,-0.9141124,-1.0360541,"('wavering', 'unwavering')",-0.9141124,-1.0360541,-0.1219417
80,0.66205484,0.46696523,"('dominated', 'dominating')",0.6620548,0.4669652,-0.1950896
81,0.37201786,0.33230728,"('submissive', 'aggressive')",0.3720179,0.3323073,-0.0397106
82,2.8844688,2.9158068,"('poor', 'rich')",2.8844688,2.9158068,0.031338
83,-0.5226645,-0.7482526,"('powerless', 'powerful')",-0.5226645,-0.7482526,-0.2255881
84,0.48273683,0.73805565,"('inferior', 'superior')",0.4827368,0.7380556,0.2553188
85,-1.7380162,-1.5314181,"('insignificant', 'prestigious')",-1.7380162,-1.5314181,0.2065981
86,-0.18165553,-0.23820065,"('uninfluential', 'influential')",-0.1816555,-0.2382006,-0.0565451
87,0.2860922,0.104015544,"('unsuccessful', 'successful')",0.2860922,0.1040155,-0.1820767
88,-0.4530482,-0.44653893,"('low', 'eminent')",-0.4530482,-0.4465389,0.0065093
