,alaska_male,alaska_female,tuple,airgroup_male,airgroup_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.7698771,-1.7150477,"('inhospitable', 'hospitable')",-1.1905713,-1.207378,-0.17100464,-0.12675224,-1.0438176,-1.0163926,0.027425
20,0.221834,0.25449586,"('rough', 'thoughtful')",-0.35306287,-0.3296486,1.1701273,1.1402642,0.3462995,0.3550371,0.0087376
21,0.26802325,0.32013217,"('immoral', 'moral')",0.18498504,0.21115254,-0.7046457,-0.69142556,-0.0838791,-0.0533803,0.0304988
22,0.56856555,0.61055297,"('untrustworthy', 'trustworthy')",0.20140901,0.20232606,-0.8065018,-0.85634655,-0.0121757,-0.0144892,-0.0023135
23,0.579634,0.642603,"('insincere', 'sincere')",-0.34335637,-0.32763034,5.368431,5.326883,1.8682362,1.8806184,0.0123822
24,1.4880368,1.466846,"('dishonest', 'honest')",0.09036009,0.10199682,0.7050328,0.66032314,0.7611432,0.7430553,-0.0180879
25,0.044955827,-0.026800826,"('egoistic', 'altruistic')",0.98010385,0.91757745,1.6622097,1.5826766,0.8957565,0.8244844,-0.0712721
26,1.3609221,1.32494,"('hardhearted', 'benevolent')",1.0041181,1.0090169,1.6927171,1.6257902,1.3525858,1.3199156,-0.0326702
27,1.3822596,1.3715581,"('hardhearted', 'softhearted')",-0.22874323,-0.15882595,1.634031,1.5464784,0.9291825,0.9197369,-0.0094456
28,0.5937729,0.5250635,"('disloyal', 'loyal')",-0.28511208,-0.36875135,0.8658415,0.76765996,0.3915008,0.3079907,-0.0835101
29,-0.9686902,-1.0886941,"('unfair', 'fair')",-0.30013585,-0.3707018,-0.2692269,-0.42099813,-0.5126843,-0.626798,-0.1141137
30,0.70164627,0.79287744,"('intolerant', 'tolerant')",0.14712776,0.14998548,1.3569232,1.3243264,0.7352324,0.7557298,0.0204974
31,-1.3941079,-1.323697,"('evil', 'good')",-0.4858336,-0.5007421,-0.91567975,-1.0022957,-0.9318737,-0.9422449,-0.0103712
32,0.30110174,0.29275227,"('unkind', 'kind')",-0.26350054,-0.21318218,0.6701292,0.61211795,0.2359101,0.2305627,-0.0053474
33,-0.07862164,-0.22512498,"('wrong', 'right')",0.55154246,0.4634137,-0.39430514,-0.45469505,0.0262052,-0.0721354,-0.0983406
34,-0.041180506,0.08021818,"('mean', 'honorable')",0.1690777,0.2811023,5.914953,6.0220094,2.0142835,2.1277766,0.1134931
35,-1.6040411,-1.8052905,"('corrupt', 'incorrupt')",0.017516438,-0.08377433,-0.038252756,-0.19721676,-0.5415924,-0.6954272,-0.1538348
36,-1.5124277,-1.5507823,"('hostile', 'amicable')",-0.18057215,-0.31146273,0.31995347,0.15434495,-0.4576821,-0.5693001,-0.111618
37,-0.082729265,-0.062785685,"('fake', 'genuine')",-0.4170077,-0.42347896,0.3654375,0.380489,-0.0447665,-0.0352586,0.0095079
38,-0.19855493,-0.13726342,"('untruthful', 'truthful')",-0.9755129,-0.9680837,-0.3367441,-0.3607971,-0.503604,-0.4887148,0.0148892
39,1.8882278,1.9181671,"('exploitative', 'cooperative')",1.7619148,1.8258545,0.24114569,0.2457298,1.2970961,1.3299171,0.032821
40,1.6237767,1.6338273,"('stingy', 'generous')",-0.0974123,-0.11429045,-1.1396239,-1.262514,0.1289135,0.0856743,-0.0432392
41,-0.045098174,0.0081443,"('unforgiving', 'forgiving')",-0.26958773,-0.2751428,0.111825004,0.006705422,-0.0676203,-0.0867644,-0.0191441
42,0.935693,1.0054104,"('unreliable', 'reliable')",0.15771137,0.23425105,-2.8684397,-2.8160539,-0.5916784,-0.5254641,0.0662143
43,1.0070884,1.1363419,"('irresponsible', 'responsible')",-0.39926046,-0.27722475,0.515867,0.5564709,0.374565,0.4718627,0.0972977
44,-0.21477176,-0.21475093,"('prejudiced', 'unprejudiced')",0.02844127,0.049417898,-1.4572469,-1.4372065,-0.5478591,-0.5341798,0.0136793
45,0.3934078,0.60038674,"('incompetent', 'competent')",-0.7289978,-0.6650955,-0.3756425,-0.39578864,-0.2370775,-0.1534991,0.0835784
46,0.9077673,1.0492762,"('uncompetitive', 'competitive')",-0.057456173,0.032067813,-0.5645156,-0.55619913,0.0952652,0.1750483,0.0797831
47,-0.09415785,-0.034241945,"('stupid', 'smart')",0.8850325,0.9784852,5.353736,5.4333835,2.0482035,2.1258756,0.0776721
48,0.90341115,0.8961233,"('unintelligent', 'intelligent')",-0.46010706,-0.48494095,0.44172367,0.43211854,0.2950093,0.2811003,-0.013909
49,-0.68223596,-0.63412815,"('unable', 'able')",-1.0796852,-0.9637861,-0.83843815,-0.7267244,-0.8667865,-0.7748795,0.091907
50,-0.3700355,-0.29995888,"('clumsy', 'skillful')",-0.51668036,-0.5000982,-0.19163182,-0.2049965,-0.3594492,-0.3350179,0.0244313
51,0.5268726,0.4993952,"('uneducated', 'educated')",-0.39698237,-0.45293555,0.24412036,0.15466763,0.1246702,0.0670424,-0.0576278
52,-0.22769871,-0.43377024,"('irrational', 'rational')",0.04323578,-0.16450405,0.16160932,0.0020014723,-0.0076179,-0.1987576,-0.1911397
53,-0.82540244,-0.8826465,"('uncreative', 'creative')",-0.44248205,-0.47999743,1.1607581,1.1050236,-0.0357088,-0.0858734,-0.0501646
54,-0.00855466,-0.045738637,"('incapable', 'capable')",-0.3079804,-0.3417122,0.67069143,0.70817053,0.1180521,0.1069066,-0.0111455
55,1.0303836,1.2030774,"('incompetent', 'clever')",-0.756714,-0.7107583,-0.118166596,-0.12666407,0.0518343,0.121885,0.0700507
56,0.45904896,0.508672,"('impractical', 'practical')",0.047247693,0.122139186,-0.1773327,-0.16251078,0.1096546,0.1561001,0.0464455
57,0.246833,0.2811429,"('unimaginative', 'imaginative')",-0.3543919,-0.33626443,-1.9631016,-1.9851918,-0.6902202,-0.6801044,0.0101158
58,-0.1467049,-0.13377127,"('undiscriminating', 'discriminating')",0.37585688,0.34199598,0.2834144,0.22798367,0.1708555,0.1454028,-0.0254527
59,-0.031764664,-0.12928507,"('foolish', 'wise')",-0.3306907,-0.42644653,0.030025877,-0.0019187811,-0.1108098,-0.1858835,-0.0750737
60,1.7146728,1.8785689,"('inefficient', 'efficient')",0.2616449,0.43155205,-0.26570436,-0.12678374,0.5702044,0.7277791,0.1575747
61,0.23975128,0.14045312,"('illogical', 'logical')",-0.10288714,-0.17373852,0.2376843,0.1301305,0.1248495,0.0322817,-0.0925678
62,0.91365355,1.0696834,"('incompetent', 'brilliant')",0.01977624,0.13419281,-0.23213345,-0.09000514,0.2337654,0.3712904,0.137525
63,0.6016555,0.7360873,"('unperceptive', 'insightful')",-0.16125253,-0.050504755,0.77538776,0.8478111,0.4052636,0.5111312,0.1058676
64,0.07282907,0.05347042,"('shy', 'confident')",0.43954045,0.4177468,-6.4143534,-6.4473715,-1.9673279,-1.9920514,-0.0247235
65,0.95936155,0.96553636,"('insecure', 'secure')",0.34392634,0.28078443,-0.30646458,-0.30588257,0.3322744,0.3134794,-0.018795
66,-0.54398876,-0.5707569,"('inactive', 'active')",0.34191343,0.3380949,1.0609167,1.0207388,0.2862804,0.2626923,-0.0235881
67,0.113267735,0.07240857,"('doubtful', 'determined')",0.1512877,0.17176329,-0.5076018,-0.43625396,-0.0810154,-0.0640274,0.016988
68,0.05475071,0.0449948,"('dependent', 'independent')",-0.989287,-1.0549331,-0.67957085,-0.73027414,-0.5380357,-0.5800708,-0.0420351
69,-1.2621919,-1.343963,"('lazy', 'industrious')",0.8509246,0.7912751,-0.64816725,-0.66636926,-0.3531448,-0.4063524,-0.0532076
70,1.5713209,1.7044376,"('lethargic', 'energetic')",-0.040075544,0.029088043,0.82466346,0.92319524,0.785303,0.8855736,0.1002706
71,0.7731831,0.7894752,"('diffident', 'self-confident')",0.73835784,0.80555874,0.31625634,0.29320133,0.6092657,0.6294117,0.020146
72,1.6094395,1.6156926,"('unambitious', 'ambitious')",-0.14668381,-0.12629955,-1.0882103,-1.0500429,0.1248484,0.1464501,0.0216017
73,0.8478581,0.8378393,"('helpless', 'self-reliant')",0.6138858,0.55659235,-3.0335917,-3.0343065,-0.5239493,-0.546625,-0.0226757
74,0.9510592,1.0501392,"('undedicated', 'dedicated')",0.024445165,0.068282545,0.2522216,0.2494896,0.409242,0.4559704,0.0467284
75,-0.51695275,-0.4913776,"('meek', 'impulsive')",-0.0065866113,0.016234621,-0.36405537,-0.2965257,-0.2958649,-0.2572229,0.038642
76,1.2577947,1.3303272,"('anxious', 'daring')",0.3746072,0.48527098,0.41719237,0.5211221,0.6831981,0.7789067,0.0957086
77,-0.4309236,-0.3866595,"('unmotivated', 'motivated')",-0.018744174,0.005781688,-1.07487,-0.96245164,-0.5081793,-0.4477765,0.0604028
78,-0.44536662,-0.34948093,"('nonresilient', 'resilient')",-0.31806955,-0.18518849,0.10122682,0.18440872,-0.2207365,-0.1167536,0.1039829
79,-1.0329372,-1.0967958,"('wavering', 'unwavering')",-0.9011611,-0.9607931,-0.19441526,-0.19368657,-0.7095045,-0.7504251,-0.0409206
80,1.0369335,1.0667262,"('dominated', 'dominating')",0.7040008,0.7615992,-1.321276,-1.2641269,0.1398861,0.1880662,0.0481801
81,0.5325531,0.5310211,"('submissive', 'aggressive')",0.37261158,0.37719202,-0.4970801,-0.4378568,0.1360282,0.1567854,0.0207572
82,-0.5897895,-0.5140406,"('poor', 'rich')",-0.4980142,-0.460445,5.501975,5.5734196,1.4713904,1.5329781,0.0615877
83,0.067257,0.09975169,"('powerless', 'powerful')",-0.15803811,-0.13170046,-1.1965848,-1.2224721,-0.429122,-0.4181403,0.0109817
84,0.5122756,0.38658226,"('inferior', 'superior')",0.5238561,0.45529047,0.756531,0.7050061,0.5975542,0.5156263,-0.0819279
85,-1.0140646,-1.0934272,"('insignificant', 'prestigious')",-0.14929086,-0.25730678,0.5169834,0.48959738,-0.2154573,-0.2870455,-0.0715882
86,0.23073176,0.23984309,"('uninfluential', 'influential')",-0.9397766,-1.0021132,-0.25226963,-0.37330455,-0.3204381,-0.3785249,-0.0580868
87,-0.83679706,-0.8949084,"('unsuccessful', 'successful')",0.14440447,0.1329561,0.29864642,0.3307502,-0.1312487,-0.143734,-0.0124853
88,-0.123475045,-0.17994484,"('low', 'eminent')",-0.51807684,-0.58631516,0.18004234,0.20878553,-0.1538365,-0.1858248,-0.0319883
