,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
72,-0.553674,-0.60662085,"('unambitious', 'ambitious')",-1.0639375,-1.0504261,-0.8088058,-0.8285235,-0.0197177
73,1.0859557,1.1109277,"('helpless', 'self-reliant')",-2.7937653,-2.7344646,-0.8539048,-0.8117685,0.0421363
74,-0.23829864,-0.14060682,"('undedicated', 'dedicated')",0.046709158,0.036532573,-0.0957947,-0.0520371,0.0437576
75,0.52376264,0.5910615,"('meek', 'impulsive')",-0.36750075,-0.293634,0.0781309,0.1487137,0.0705828
76,0.26041722,0.37305504,"('anxious', 'daring')",0.031415656,0.082525104,0.1459164,0.2277901,0.0818737
77,-1.2205119,-1.2385956,"('unmotivated', 'motivated')",-1.3735462,-1.2002674,-1.297029,-1.2194315,0.0775975
78,-1.0388838,-0.84491867,"('nonresilient', 'resilient')",0.043764297,0.16061874,-0.4975598,-0.34215,0.1554098
79,-0.50065464,-0.35237524,"('wavering', 'unwavering')",0.1723621,0.18825921,-0.1641463,-0.082058,0.0820883
80,-0.42208767,-0.49248162,"('dominated', 'dominating')",-1.613271,-1.5308552,-1.0176793,-1.0116684,0.0060109
81,-0.27550033,-0.46694633,"('submissive', 'aggressive')",-1.2488871,-1.1466763,-0.7621937,-0.8068113,-0.0446176
82,-0.8650869,-0.8034704,"('poor', 'rich')",5.728032,5.694492,2.4314725,2.4455109,0.0140384
83,-0.23452999,-0.28052282,"('powerless', 'powerful')",-0.8804209,-0.86829525,-0.5574754,-0.574409,-0.0169336
84,0.7324956,0.60264885,"('inferior', 'superior')",1.1760116,1.121459,0.9542536,0.8620539,-0.0921997
85,0.5534239,0.68716943,"('insignificant', 'prestigious')",1.4450774,1.437865,0.9992507,1.0625172,0.0632665
86,-1.7087216,-1.8515526,"('uninfluential', 'influential')",-0.2933408,-0.4062751,-1.0010312,-1.1289139,-0.1278827
87,-0.55324495,-0.5090513,"('unsuccessful', 'successful')",0.94141036,1.1332093,0.1940827,0.312079,0.1179963
88,-0.31607485,-0.31692246,"('low', 'eminent')",0.42718765,0.45913956,0.0555564,0.0711085,0.0155521
