,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.8998711,-1.1615591,"('hostile', 'amicable')",0.45490798,0.21380979,-0.2224816,-0.4738747,-0.2513931
37,0.04964477,0.13822393,"('fake', 'genuine')",0.22423486,0.3015078,0.1369398,0.2198659,0.0829261
38,-0.49367413,-0.5771453,"('untruthful', 'truthful')",0.025798045,0.19122921,-0.233938,-0.192958,0.04098
39,1.0030942,0.84619063,"('exploitative', 'cooperative')",0.11835972,0.07899719,0.5607269,0.4625939,-0.098133
40,0.5485791,0.52017194,"('stingy', 'generous')",-1.405084,-1.6407117,-0.4282525,-0.5602698,-0.1320173
41,0.33953914,0.19228853,"('unforgiving', 'forgiving')",0.25861186,0.13710146,0.2990755,0.164695,-0.1343805
42,0.25838304,0.42732236,"('unreliable', 'reliable')",-2.9879265,-2.8451078,-1.3647717,-1.2088927,0.155879
43,-0.9642661,-0.9899745,"('irresponsible', 'responsible')",0.15224758,0.2459299,-0.4060093,-0.3720223,0.033987
44,0.5157787,0.6505338,"('prejudiced', 'unprejudiced')",-1.2260525,-1.2693691,-0.3551369,-0.3094177,0.0457192
45,-0.24892452,-0.30171257,"('incompetent', 'competent')",-0.0982227,-0.1047902,-0.1735736,-0.2032514,-0.0296778
46,0.0074869357,-0.0070936903,"('uncompetitive', 'competitive')",-0.8445463,-0.8136934,-0.4185297,-0.4103935,0.0081362
47,-0.053561598,-0.07659896,"('stupid', 'smart')",5.855389,6.089679,2.9009137,3.0065398,0.1056261
48,0.6801886,0.60914934,"('unintelligent', 'intelligent')",0.8297647,0.78248465,0.7549766,0.695817,-0.0591596
49,0.4792374,0.5949839,"('unable', 'able')",0.17643064,0.41412935,0.327834,0.5045566,0.1767226
50,-0.11703752,-0.052922368,"('clumsy', 'skillful')",0.15220828,0.27752706,0.0175854,0.1123023,0.0947169
51,-0.1294521,-0.17007574,"('uneducated', 'educated')",0.64647967,0.56942046,0.2585138,0.1996724,-0.0588414
52,0.31546536,0.014702179,"('irrational', 'rational')",0.594148,0.38249865,0.4548067,0.1986004,-0.2562063
53,-0.7126873,-0.94303274,"('uncreative', 'creative')",1.0496973,0.995687,0.168505,0.0263271,-0.1421779
54,-0.8282848,-0.9330988,"('incapable', 'capable')",1.4725336,1.644718,0.3221244,0.3558096,0.0336852
55,0.5715841,0.6080647,"('incompetent', 'clever')",-0.029046886,-0.002988074,0.2712686,0.3025383,0.0312697
56,0.47256055,0.51293623,"('impractical', 'practical')",-0.13342771,-0.019198088,0.1695664,0.2468691,0.0773027
57,-0.5842871,-0.73089355,"('unimaginative', 'imaginative')",-2.6041672,-2.7596936,-1.5942272,-1.7452936,-0.1510664
58,0.33430195,0.19023849,"('undiscriminating', 'discriminating')",-0.08539958,-0.08134981,0.1244512,0.0544443,-0.0700069
59,-0.4867093,-0.67112184,"('foolish', 'wise')",0.6290638,0.66471505,0.0711772,-0.0032034,-0.0743806
60,0.93943983,1.0266242,"('inefficient', 'efficient')",-0.04455979,0.1925224,0.44744,0.6095733,0.1621333
61,0.5992636,0.38250017,"('illogical', 'logical')",0.32155344,0.116701454,0.4604085,0.2496008,-0.2108077
62,0.49479082,0.6556389,"('incompetent', 'brilliant')",0.152717,0.5520503,0.3237539,0.6038446,0.2800907
63,-0.0076949634,-0.12949727,"('unperceptive', 'insightful')",0.8115274,1.0059224,0.4019162,0.4382126,0.0362964
64,-0.30893296,-0.27559218,"('shy', 'confident')",-6.3643465,-6.4343166,-3.3366396,-3.3549545,-0.0183149
65,0.09169491,0.068850085,"('insecure', 'secure')",-0.39524597,-0.4110793,-0.1517755,-0.1711146,-0.0193391
66,-1.2015052,-1.1906233,"('inactive', 'active')",0.7810479,0.70832556,-0.2102287,-0.2411489,-0.0309202
67,0.16894221,0.21720481,"('doubtful', 'determined')",-0.5598395,-0.5486867,-0.1954486,-0.1657409,0.0297077
68,0.20632368,0.2302728,"('dependent', 'independent')",-0.23772456,-0.16315837,-0.0157004,0.0335572,0.0492576
69,0.6578406,0.6899604,"('lazy', 'industrious')",-0.5504439,-0.5604766,0.0536984,0.0647419,0.0110435
70,-0.6790645,-0.6368235,"('lethargic', 'energetic')",0.27192518,0.3781411,-0.2035697,-0.1293412,0.0742285
71,0.24781276,0.078473516,"('diffident', 'self-confident')",0.7246247,0.6350251,0.4862187,0.3567493,-0.1294694
72,-0.6441386,-0.5846943,"('unambitious', 'ambitious')",-0.70117307,-0.5803507,-0.6726558,-0.5825225,0.0901333
73,0.3693631,0.42273635,"('helpless', 'self-reliant')",-3.1338298,-3.079752,-1.3822334,-1.3285078,0.0537256
74,-0.077877134,-0.081854925,"('undedicated', 'dedicated')",0.07775272,-0.0068265395,-6.22e-05,-0.0443407,-0.0442785
75,-0.37264884,-0.2965758,"('meek', 'impulsive')",-0.20707306,-0.09655891,-0.289861,-0.1965674,0.0932936
76,0.37268266,0.6288253,"('anxious', 'daring')",0.06080611,0.18945967,0.2167444,0.4091425,0.1923981
77,0.35577703,0.33489054,"('unmotivated', 'motivated')",-1.0830107,-0.99446553,-0.3636168,-0.3297875,0.0338293
78,0.2367742,0.22050826,"('nonresilient', 'resilient')",-0.1576056,-0.014067393,0.0395843,0.1032204,0.0636361
79,-1.0266205,-1.1251051,"('wavering', 'unwavering')",0.13691144,0.24336922,-0.4448545,-0.440868,0.0039865
80,0.86485165,1.0297717,"('dominated', 'dominating')",-1.4055945,-1.4382064,-0.2703714,-0.2042174,0.066154
81,-0.18780603,-0.034697365,"('submissive', 'aggressive')",-0.99519897,-0.8602683,-0.5915025,-0.4474828,0.1440197
82,-0.53994304,-0.54855514,"('poor', 'rich')",6.3912683,6.618932,2.9256625,3.0351882,0.1095257
83,0.32233343,0.18094158,"('powerless', 'powerful')",-0.643038,-0.6827805,-0.1603523,-0.2509195,-0.0905672
84,0.6941486,0.6886205,"('inferior', 'superior')",0.8879016,0.89092165,0.7910251,0.7897711,-0.001254
85,-0.09190628,-0.38623106,"('insignificant', 'prestigious')",0.84672976,0.7106179,0.3774117,0.1621934,-0.2152183
86,-0.8525027,-1.1301976,"('uninfluential', 'influential')",-0.061074495,-0.25620604,-0.4567886,-0.6932018,-0.2364132
87,0.2018232,0.16428024,"('unsuccessful', 'successful')",0.6770944,0.69513017,0.4394588,0.4297052,-0.0097536
88,-0.33814338,-0.44458,"('low', 'eminent')",0.002296906,0.04841331,-0.1679232,-0.1980833,-0.0301601
