,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
36,-1.4750041,-1.5655922,"('hostile', 'amicable')",-1.0764058,-1.145797,0.41443616,0.30591333,-0.7123245,-0.8018252,-0.0895007
37,0.6753048,0.83678323,"('fake', 'genuine')",-0.2913659,-0.106710605,0.4695244,0.44626215,0.2844878,0.3921116,0.1076238
38,0.6765306,0.6528258,"('untruthful', 'truthful')",0.25583616,0.28684843,-0.2109394,-0.121400304,0.2404758,0.272758,0.0322822
39,0.17492774,0.28734413,"('exploitative', 'cooperative')",-0.49319103,-0.23561287,0.48897138,0.5017173,0.0569027,0.1844829,0.1275802
40,0.4893369,0.52777576,"('stingy', 'generous')",-0.46281487,-0.38924143,-1.3466382,-1.4452946,-0.4400387,-0.4355868,0.0044519
41,-0.4269374,-0.43625402,"('unforgiving', 'forgiving')",-0.5281279,-0.45976445,0.039151244,-0.006441295,-0.3053047,-0.3008199,0.0044848
42,-0.34429044,-0.23641041,"('unreliable', 'reliable')",0.17473705,0.3060559,-2.9998293,-2.9121473,-1.0564609,-0.9475006,0.1089603
43,0.68941975,0.8950454,"('irresponsible', 'responsible')",0.5033722,0.61386645,0.38595062,0.40887585,0.5262475,0.6392626,0.1130151
44,-0.41308993,-0.280251,"('prejudiced', 'unprejudiced')",-0.24032015,-0.10017232,-1.2807536,-1.2082398,-0.6447212,-0.5295544,0.1151668
45,-0.64274824,-0.65401864,"('incompetent', 'competent')",-0.22855876,-0.16091667,-0.3535494,-0.41991648,-0.4082855,-0.4116173,-0.0033318
46,-0.15681525,-0.07559912,"('uncompetitive', 'competitive')",-0.32773155,-0.25999504,-1.311722,-1.3362657,-0.5987563,-0.5572866,0.0414697
47,0.5868105,0.749453,"('stupid', 'smart')",0.96130246,1.0888754,5.396259,5.5050592,2.3147906,2.4477959,0.1330053
48,0.32388246,0.34083158,"('unintelligent', 'intelligent')",-0.46512264,-0.44567195,0.033174347,0.05555291,-0.0360219,-0.0164292,0.0195927
49,-2.1190262,-1.8861156,"('unable', 'able')",-1.1554875,-0.9689201,-0.54913735,-0.3823448,-1.2745504,-1.0791268,0.1954236
50,-0.40042686,-0.38779944,"('clumsy', 'skillful')",0.6451527,0.6344809,0.09949119,0.06653925,0.114739,0.1044069,-0.0103321
51,-0.84430045,-1.0777849,"('uneducated', 'educated')",-0.68611413,-0.8314399,-0.080523245,-0.09145438,-0.5369793,-0.666893,-0.1299137
52,0.3501331,0.19507627,"('irrational', 'rational')",-1.1594616,-1.3456504,0.18729027,0.061033018,-0.2073461,-0.3631804,-0.1558343
53,-0.035796292,0.11262823,"('uncreative', 'creative')",-0.082217485,-0.022152625,0.9831797,0.9086839,0.2883886,0.3330532,0.0446646
54,-0.20623739,-0.33351424,"('incapable', 'capable')",0.63115954,0.5809443,1.4349914,1.4654949,0.6199712,0.570975,-0.0489962
55,-0.39835677,-0.37272176,"('incompetent', 'clever')",-0.08523629,0.041291825,-0.26823577,-0.24501273,-0.2506096,-0.1921476,0.058462
56,0.8611604,0.90394264,"('impractical', 'practical')",0.7764328,0.7873867,-0.97480476,-0.91776526,0.2209295,0.2578547,0.0369252
57,0.43264714,0.44252133,"('unimaginative', 'imaginative')",0.025408663,0.051238343,-2.5766625,-2.6383297,-0.7062023,-0.7148567,-0.0086544
58,-0.14333689,-0.13792874,"('undiscriminating', 'discriminating')",0.06729299,0.07956292,0.06673192,-0.006874106,-0.003104,-0.0217466,-0.0186426
59,0.4633572,0.42144254,"('foolish', 'wise')",0.10331014,-0.07934738,0.585037,0.60299194,0.3839014,0.315029,-0.0688724
60,0.5059342,0.67518044,"('inefficient', 'efficient')",1.291288,1.5138235,-0.68055505,-0.5551993,0.3722223,0.5446015,0.1723792
61,-0.15040398,-0.07056603,"('illogical', 'logical')",-0.91882235,-0.8935653,0.020009436,-0.13327502,-0.349739,-0.3658021,-0.0160631
62,0.040879197,0.23157796,"('incompetent', 'brilliant')",-0.69528973,-0.5084183,-0.53069,-0.40405256,-0.3950335,-0.2269643,0.1680692
63,0.55381894,0.63680595,"('unperceptive', 'insightful')",0.4930317,0.506564,0.7032765,0.8224369,0.5833757,0.6552689,0.0718932
64,-0.32875222,-0.3460174,"('shy', 'confident')",0.119292185,0.13745819,-6.9840856,-6.989993,-2.3978486,-2.3995174,-0.0016688
65,-0.79390943,-0.9232447,"('insecure', 'secure')",0.3532585,0.37199992,-0.51703954,-0.45899138,-0.3192302,-0.3367454,-0.0175152
66,0.625127,0.68041563,"('inactive', 'active')",-0.49033937,-0.4428483,1.1308639,1.0839473,0.4218839,0.4405049,0.018621
67,1.5189316,1.469619,"('doubtful', 'determined')",0.90236175,0.8765715,-0.8417096,-0.73187673,0.5265279,0.5381046,0.0115767
68,-0.7551852,-0.7828822,"('dependent', 'independent')",-0.5363409,-0.63304985,-0.6154664,-0.647344,-0.6356641,-0.6877587,-0.0520946
69,0.29248816,0.34929118,"('lazy', 'industrious')",0.9820726,0.9755802,-0.40976468,-0.39817148,0.2882653,0.3089,0.0206347
70,0.77589846,0.8180986,"('lethargic', 'energetic')",0.27921197,0.3648383,0.55102205,0.5449337,0.5353775,0.5759569,0.0405794
71,1.6785543,1.7111026,"('diffident', 'self-confident')",1.6950326,1.7562591,0.5673158,0.56726813,1.3136342,1.3448766,0.0312424
72,1.324575,1.4706172,"('unambitious', 'ambitious')",0.077419505,0.13668789,-0.49979883,-0.47730157,0.3007319,0.3766678,0.0759359
73,0.83060116,0.85930705,"('helpless', 'self-reliant')",0.2479284,0.2871606,-2.984843,-2.9548562,-0.6354378,-0.6027962,0.0326416
74,0.12928598,0.18773529,"('undedicated', 'dedicated')",0.6102417,0.66606385,0.35812593,0.23480162,0.3658845,0.3628669,-0.0030176
75,-0.10428043,-0.13951732,"('meek', 'impulsive')",-0.34345174,-0.37815747,-0.029875431,0.07537509,-0.1592025,-0.1474332,0.0117693
76,0.72246164,0.92695546,"('anxious', 'daring')",0.95093864,1.1208172,0.03788927,0.15174688,0.5704298,0.7331732,0.1627434
77,-0.65090024,-0.6407882,"('unmotivated', 'motivated')",-0.055199623,-0.0042935098,-1.1983234,-1.0859183,-0.6348077,-0.577,0.0578077
78,-0.4510896,-0.35636738,"('nonresilient', 'resilient')",0.7983239,0.7059642,-0.08241129,-0.09012219,0.0882743,0.0864915,-0.0017828
79,-0.0022316836,-0.108536,"('wavering', 'unwavering')",-0.32810313,-0.5406247,0.4138355,0.40432733,0.0278336,-0.0816111,-0.1094447
80,0.07538433,0.093494594,"('dominated', 'dominating')",-0.23180528,-0.10494074,-1.3688672,-1.3118364,-0.5084294,-0.4410942,0.0673352
81,0.4074245,0.26327547,"('submissive', 'aggressive')",0.22590841,0.19411215,-1.0489765,-0.9382437,-0.1385479,-0.1602854,-0.0217375
82,-1.3825204,-1.4508075,"('poor', 'rich')",-0.34486556,-0.32590032,5.9723253,6.067838,1.4149798,1.4303768,0.015397
83,-0.061967865,-0.057821676,"('powerless', 'powerful')",-0.8442547,-0.8052723,-1.4315948,-1.4759389,-0.7792725,-0.7796776,-0.0004051
84,-1.602738,-1.533449,"('inferior', 'superior')",-1.0721776,-1.106807,0.2585536,0.20093477,-0.8054541,-0.813107,-0.0076529
85,-1.035742,-0.946764,"('insignificant', 'prestigious')",-0.1972434,-0.2320673,0.6618007,0.7276511,-0.1903949,-0.1503934,0.0400015
86,0.36764973,0.17002788,"('uninfluential', 'influential')",-0.15084624,-0.33532992,0.21369502,0.03086587,0.1434995,-0.0448121,-0.1883116
87,0.13723342,0.09008947,"('unsuccessful', 'successful')",0.2342022,0.30433002,0.5260562,0.6462689,0.2991639,0.3468961,0.0477322
88,-0.89637166,-0.9358489,"('low', 'eminent')",-0.2980841,-0.39048746,-0.07770209,-0.10671168,-0.4240526,-0.4776827,-0.0536301
