,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
13,1.5876786,1.659708,"('impolite', 'polite')",0.07373884,0.071227804,-0.31057382,-0.33271843,0.4502812,0.4660725,0.0157913
14,1.2764109,1.393865,"('antisocial', 'social')",0.8322177,0.80587316,-0.6965329,-0.69163376,0.4706986,0.5027014,0.0320028
15,0.25997287,0.18127069,"('boring', 'funny')",0.081206426,0.047660254,0.73497856,0.702199,0.3587193,0.3103766,-0.0483427
16,-1.573581,-1.6404364,"('unpopular', 'popular')",-0.20132144,-0.22465149,0.8379359,0.8376928,-0.3123222,-0.342465,-0.0301428
17,-0.9816355,-0.962232,"('nasty', 'nice')",-0.9573802,-0.8870383,-0.44876057,-0.4028508,-0.7959254,-0.7507071,0.0452183
18,0.038002267,0.032764092,"('disagreeable', 'welcoming')",0.24181738,0.29282424,-0.058561776,-0.13982818,0.0737526,0.0619201,-0.0118325
19,-1.6496977,-1.7052567,"('inhospitable', 'hospitable')",-0.9201517,-0.9467347,-0.077497646,-0.02353632,-0.8824491,-0.8918425,-0.0093934
20,0.45326722,0.46755826,"('rough', 'thoughtful')",0.92863476,0.99058515,0.91253465,0.8892344,0.7648122,0.7824593,0.0176471
21,2.0777986,2.230308,"('immoral', 'moral')",0.44055864,0.38069668,-0.89738506,-0.8692062,0.5403241,0.5805995,0.0402754
22,1.2853377,1.36322,"('untrustworthy', 'trustworthy')",-0.06873469,-0.1263299,-1.1028484,-1.1516644,0.0379182,0.0284086,-0.0095096
23,0.9492601,1.0477492,"('insincere', 'sincere')",-0.30858466,-0.29239655,4.737332,4.6856236,1.7926691,1.8136587,0.0209896
24,0.86605805,0.9700024,"('dishonest', 'honest')",-1.7171127,-1.6979008,0.3560053,0.27971163,-0.1650164,-0.1493956,0.0156208
25,-1.450006,-1.5426017,"('egoistic', 'altruistic')",0.49403206,0.47597927,1.6238794,1.5745306,0.2226351,0.1693027,-0.0533324
26,-0.7059077,-0.81361836,"('hardhearted', 'benevolent')",0.20774256,0.2701181,1.8695437,1.7910264,0.4571262,0.415842,-0.0412842
27,-0.31430182,-0.19266357,"('hardhearted', 'softhearted')",-0.038419135,0.06438196,1.2746364,1.258256,0.3073051,0.3766581,0.069353
28,0.402008,0.37893492,"('disloyal', 'loyal')",-0.085654706,-0.2123714,0.75951487,0.5780035,0.3586227,0.248189,-0.1104337
29,-0.114040986,-0.2100921,"('unfair', 'fair')",-0.9245076,-0.9653111,-0.82122713,-0.9668959,-0.6199253,-0.7140997,-0.0941744
30,1.6254715,1.6622123,"('intolerant', 'tolerant')",1.6089808,1.5520303,1.1687789,1.1074345,1.4677437,1.4405591,-0.0271846
31,-2.7829475,-2.902391,"('evil', 'good')",-0.74462336,-0.77213883,-0.59541196,-0.7174374,-1.3743277,-1.4639891,-0.0896614
32,0.29035765,0.36938664,"('unkind', 'kind')",-0.25075558,-0.21804342,0.61126727,0.55059046,0.2169565,0.2339779,0.0170214
33,-0.322515,-0.477381,"('wrong', 'right')",0.1755385,0.17430988,-0.1308898,-0.18911494,-0.0926221,-0.164062,-0.0714399
34,0.49987078,0.58689755,"('mean', 'honorable')",0.08482176,0.18794928,5.856183,5.9724913,2.1469585,2.2491128,0.1021543
35,-2.3615918,-2.616246,"('corrupt', 'incorrupt')",-0.3978884,-0.46637645,0.29923368,0.1374774,-0.8200822,-0.981715,-0.1616328
36,-2.822045,-3.0924747,"('hostile', 'amicable')",-0.9520421,-1.1368093,0.7275648,0.50906664,-1.0155075,-1.2400726,-0.2245651
37,0.74549884,0.8351704,"('fake', 'genuine')",-0.37298426,-0.29864216,0.13865396,0.14480042,0.1703895,0.2271096,0.0567201
38,-0.7512208,-0.7615665,"('untruthful', 'truthful')",-0.60624015,-0.5532871,-0.09843139,-0.11481625,-0.4852974,-0.4765566,0.0087408
39,1.7156444,1.7599996,"('exploitative', 'cooperative')",0.5799888,0.6481495,0.09296799,0.081717566,0.7962004,0.8299556,0.0337552
40,-0.8516308,-0.8360422,"('stingy', 'generous')",-0.18084067,-0.10038451,-1.2951686,-1.349188,-0.77588,-0.7618716,0.0140084
41,-0.21345152,-0.28022256,"('unforgiving', 'forgiving')",-0.36456808,-0.34595656,0.34750268,0.19971147,-0.076839,-0.1421559,-0.0653169
42,0.8722758,1.0452926,"('unreliable', 'reliable')",-0.90703833,-0.72037554,-2.938415,-2.8072305,-0.9910591,-0.8274378,0.1636213
43,0.8402836,1.021059,"('irresponsible', 'responsible')",-0.62484884,-0.45141158,-0.10535619,-0.052418903,0.0366928,0.1724095,0.1357167
44,-0.72572,-0.78408796,"('prejudiced', 'unprejudiced')",-0.56429374,-0.41835922,-1.2674594,-1.230124,-0.8524911,-0.8108571,0.041634
45,0.9955864,1.1492621,"('incompetent', 'competent')",-0.5949752,-0.6244885,-0.646689,-0.66905427,-0.0820259,-0.0480936,0.0339323
46,2.1513553,2.3335707,"('uncompetitive', 'competitive')",0.52995414,0.5678503,-0.89632446,-0.9099527,0.594995,0.6638228,0.0688278
47,1.0631754,1.1374145,"('stupid', 'smart')",1.0126631,1.076208,5.216699,5.304915,2.4308459,2.5061792,0.0753333
48,0.6752468,0.69035643,"('unintelligent', 'intelligent')",0.9856838,0.88818353,0.64884126,0.58946484,0.769924,0.7226683,-0.0472557
49,0.84166914,0.87760437,"('unable', 'able')",0.84275883,0.9232377,-0.100585215,0.041128833,0.5279476,0.6139903,0.0860427
50,-0.18285137,-0.21853979,"('clumsy', 'skillful')",0.60557324,0.70088965,0.27738085,0.29592893,0.2333676,0.2594263,0.0260587
51,0.3391776,0.35981888,"('uneducated', 'educated')",0.4221983,0.17334032,0.33648738,0.24780183,0.3659544,0.2603203,-0.1056341
52,-2.1075826,-2.3699183,"('irrational', 'rational')",-0.5886127,-0.74339306,0.23747924,0.08162203,-0.819572,-1.0105631,-0.1909911
53,-0.22313967,-0.19749698,"('uncreative', 'creative')",0.68148947,0.63796866,0.98210347,0.9504662,0.4801511,0.463646,-0.0165051
54,-0.745346,-0.8103998,"('incapable', 'capable')",0.080604926,-0.003993449,0.99761283,1.038788,0.1109572,0.0747982,-0.036159
55,2.8914587,3.0654254,"('incompetent', 'clever')",0.5350284,0.4659755,-0.30205065,-0.31774572,1.0414789,1.0712184,0.0297395
56,2.0094876,2.1466687,"('impractical', 'practical')",0.060683813,0.033971958,-0.5117717,-0.49806318,0.5194666,0.5608592,0.0413926
57,0.37288246,0.43160927,"('unimaginative', 'imaginative')",0.5681595,0.5222493,-2.3268368,-2.3757157,-0.4619316,-0.4739524,-0.0120208
58,-0.14065622,-0.21380734,"('undiscriminating', 'discriminating')",0.24061692,0.1468032,-0.12267476,-0.17355387,-0.0075714,-0.080186,-0.0726146
59,-1.0005023,-1.1486965,"('foolish', 'wise')",0.13978091,0.16897078,0.5238095,0.5187371,-0.112304,-0.1536629,-0.0413589
60,3.5990644,3.871954,"('inefficient', 'efficient')",1.1296494,1.2003925,-0.37477082,-0.2664031,1.4513144,1.6019812,0.1506668
61,0.6532458,0.56965214,"('illogical', 'logical')",0.5906129,0.4026626,-0.07374537,-0.21031979,0.3900378,0.2539983,-0.1360395
62,2.1253304,2.3696742,"('incompetent', 'brilliant')",0.6844159,0.76768076,-0.2635448,-0.13035469,0.8487338,1.0023334,0.1535996
63,0.45492116,0.57277095,"('unperceptive', 'insightful')",0.6940442,0.80472356,0.7000077,0.8052824,0.6163243,0.7275923,0.111268
64,1.041492,1.0470243,"('shy', 'confident')",0.0385988,0.072237425,-6.169858,-6.176472,-1.6965892,-1.6857368,0.0108524
65,2.140679,2.2670515,"('insecure', 'secure')",-0.16991901,-0.19787669,-0.8124632,-0.755994,0.3860989,0.4377269,0.051628
66,-0.53727674,-0.4845119,"('inactive', 'active')",-0.44497678,-0.4094551,1.3053637,1.3848723,0.1077034,0.1636351,0.0559317
67,0.86786187,0.7740374,"('doubtful', 'determined')",0.5503881,0.5796951,-0.35488978,-0.30123556,0.3544534,0.3508323,-0.0036211
68,0.31290764,0.3239346,"('dependent', 'independent')",-0.1062893,-0.1804329,-0.7304361,-0.73675346,-0.1746059,-0.1977506,-0.0231447
69,-1.3501531,-1.4981418,"('lazy', 'industrious')",0.71737295,0.86598516,0.088240385,0.16285771,-0.1815132,-0.156433,0.0250802
70,1.4171523,1.5939608,"('lethargic', 'energetic')",0.009979079,0.12390441,0.3219794,0.44091004,0.5830369,0.7195918,0.1365549
71,-0.46409115,-0.4796757,"('diffident', 'self-confident')",0.5249413,0.5813738,0.72888315,0.7387743,0.2632444,0.2801575,0.0169131
72,-0.60475373,-0.5104757,"('unambitious', 'ambitious')",-0.9109104,-0.8436352,-1.2526225,-1.179384,-0.9227622,-0.8444983,0.0782639
73,-0.75275576,-0.8701902,"('helpless', 'self-reliant')",0.2931939,0.2806124,-2.9565816,-2.9213984,-1.1387145,-1.1703254,-0.0316109
74,0.3363507,0.40444273,"('undedicated', 'dedicated')",0.16990638,0.22933018,-0.03343121,-0.027753891,0.1576086,0.2020063,0.0443977
75,-1.1141115,-1.2792778,"('meek', 'impulsive')",0.034843028,0.025599107,-0.14024037,-0.03891778,-0.406503,-0.4308655,-0.0243625
76,2.0818565,2.333146,"('anxious', 'daring')",0.21123327,0.35913274,0.03653092,0.17600232,0.7765403,0.9560937,0.1795534
77,1.411272,1.4682485,"('unmotivated', 'motivated')",1.0994052,1.0142785,-0.9677552,-0.90826416,0.5143074,0.5247543,0.0104469
78,-0.043415252,0.109076984,"('nonresilient', 'resilient')",1.6051896,1.6878028,0.31705406,0.40279454,0.6262761,0.7332248,0.1069487
79,-1.9064113,-2.0162547,"('wavering', 'unwavering')",-1.340526,-1.3670281,0.1991345,0.17738415,-1.0159342,-1.0686328,-0.0526986
80,2.3506339,2.5070708,"('dominated', 'dominating')",0.31663072,0.42775667,-1.4119209,-1.2614881,0.4184479,0.5577797,0.1393318
81,2.3236318,2.4397302,"('submissive', 'aggressive')",1.09985,1.0227101,-0.733791,-0.6453114,0.8965637,0.939043,0.0424793
82,-0.19031581,-0.07787965,"('poor', 'rich')",0.06522948,-0.02917686,5.533273,5.597212,1.802729,1.8300517,0.0273227
83,1.0372484,0.9378799,"('powerless', 'powerful')",0.08866903,0.08557902,-0.9192408,-1.0178064,0.0688922,0.0018842,-0.067008
84,0.7943399,0.61841357,"('inferior', 'superior')",0.52053666,0.47355852,1.1155545,1.0661358,0.8101436,0.7193693,-0.0907743
85,-1.9234035,-2.2158744,"('insignificant', 'prestigious')",0.48183426,0.4565737,1.4180768,1.3370517,-0.0078308,-0.1407497,-0.1329189
86,0.8643958,0.9117119,"('uninfluential', 'influential')",0.016048077,-0.20144647,-0.29782656,-0.4228204,0.1942058,0.095815,-0.0983908
87,1.0323318,1.027384,"('unsuccessful', 'successful')",0.7588853,0.71457857,0.74131465,0.823856,0.8441772,0.8552729,0.0110957
88,0.1725981,0.06384239,"('low', 'eminent')",0.31487405,0.19721022,0.32346332,0.2510605,0.2703118,0.1707044,-0.0996074
