,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.4775278,0.24236992,"('immoral', 'moral')",-0.22154698,-0.11517803,0.1279904,0.0635959,-0.0643945
22,0.41288826,0.17852284,"('untrustworthy', 'trustworthy')",-0.7086591,-0.7681345,-0.1478854,-0.2948058,-0.1469204
23,-0.31990463,-0.40726504,"('insincere', 'sincere')",6.026532,6.342707,2.8533137,2.967721,0.1144073
24,-0.31744134,-0.5305517,"('dishonest', 'honest')",0.394917,0.43364435,0.0387378,-0.0484537,-0.0871915
25,0.009948315,0.33061385,"('egoistic', 'altruistic')",1.4052721,1.313786,0.7076102,0.8221999,0.1145897
26,-0.3926022,-0.5496332,"('hardhearted', 'benevolent')",1.5141373,1.097506,0.5607675,0.2739364,-0.2868311
27,-0.68948424,-0.58098567,"('hardhearted', 'softhearted')",1.418005,1.3163803,0.3642604,0.3676973,0.0034369
28,0.3482039,0.43172497,"('disloyal', 'loyal')",1.2593966,1.305935,0.8038002,0.86883,0.0650298
29,-0.4704944,-0.3625322,"('unfair', 'fair')",-0.35377425,-0.5356775,-0.4121343,-0.4491048,-0.0369705
30,0.8406481,0.6798639,"('intolerant', 'tolerant')",0.9287836,0.9252751,0.8847159,0.8025695,-0.0821464
31,-0.9287458,-0.38935795,"('evil', 'good')",-0.8995689,-1.1065065,-0.9141574,-0.7479322,0.1662252
32,-0.2822364,-0.6935928,"('unkind', 'kind')",0.6864314,0.46191603,0.2020975,-0.1158384,-0.3179359
33,0.07056918,0.09931195,"('wrong', 'right')",-0.6853829,-0.7634257,-0.3074069,-0.3320569,-0.02465
34,-0.49482498,-0.31414086,"('mean', 'honorable')",5.588591,5.977815,2.5468831,2.8318372,0.2849541
35,-0.85544884,-0.77094406,"('corrupt', 'incorrupt')",-0.53065217,-0.71471906,-0.6930505,-0.7428316,-0.0497811
36,-1.1190171,-0.7202813,"('hostile', 'amicable')",-0.1762897,-0.38718534,-0.6476534,-0.5537333,0.0939201
37,0.09541947,-0.15329254,"('fake', 'genuine')",0.38427693,0.36512443,0.2398482,0.1059159,-0.1339323
38,-0.48671186,-0.49748048,"('untruthful', 'truthful')",-0.463976,-0.37369302,-0.4753439,-0.4355868,0.0397571
39,0.62822044,0.54940844,"('exploitative', 'cooperative')",0.11629827,0.022983558,0.3722593,0.286196,-0.0860633
40,0.37114438,0.41822925,"('stingy', 'generous')",-1.772198,-1.8022151,-0.7005268,-0.6919929,0.0085339
41,0.15432373,0.1605807,"('unforgiving', 'forgiving')",-0.0013039336,-0.20474972,0.0765099,-0.0220845,-0.0985944
42,0.008766171,-0.124800965,"('unreliable', 'reliable')",-3.4297938,-3.3977177,-1.7105138,-1.7612593,-0.0507455
43,-0.7554959,-0.98493826,"('irresponsible', 'responsible')",0.36648518,0.30412307,-0.1945054,-0.3404076,-0.1459022
44,0.12999673,-0.14037646,"('prejudiced', 'unprejudiced')",-1.6148088,-1.7843423,-0.742406,-0.9623594,-0.2199534
45,-0.107930735,-0.26082012,"('incompetent', 'competent')",0.18062317,0.11992335,0.0363462,-0.0704484,-0.1067946
46,-0.23277192,-0.42403606,"('uncompetitive', 'competitive')",-0.7844686,-0.6818347,-0.5086203,-0.5529354,-0.0443151
47,-0.19369543,-0.18180954,"('stupid', 'smart')",5.3447933,5.573359,2.5755489,2.6957748,0.1202259
48,0.39444155,0.38379237,"('unintelligent', 'intelligent')",0.5668512,0.73590666,0.4806464,0.5598495,0.0792031
49,0.39333346,0.667527,"('unable', 'able')",-0.13837714,0.19887623,0.1274782,0.4332016,0.3057234
50,-0.3412033,-0.21872033,"('clumsy', 'skillful')",0.08839744,0.21499619,-0.1264029,-0.0018621,0.1245408
51,-0.0297327,-0.26491463,"('uneducated', 'educated')",0.29382163,0.3170442,0.1320445,0.0260648,-0.1059797
52,-0.26400474,0.023075927,"('irrational', 'rational')",0.15328039,0.04193823,-0.0553622,0.0325071,0.0878693
53,-1.1838593,-0.82837486,"('uncreative', 'creative')",0.23202716,0.2262951,-0.4759161,-0.3010399,0.1748762
54,-1.0457675,-1.1053072,"('incapable', 'capable')",0.6266325,0.70073885,-0.2095675,-0.2022842,0.0072833
55,0.8052829,0.57889426,"('incompetent', 'clever')",0.48225284,0.5777633,0.6437678,0.5783288,-0.065439
56,0.1143384,-0.11744559,"('impractical', 'practical')",-0.730025,-0.5731912,-0.3078433,-0.3453184,-0.0374751
57,-0.3682391,-0.44107556,"('unimaginative', 'imaginative')",-3.104652,-3.263399,-1.7364455,-1.8522372,-0.1157917
58,-0.59176815,-0.389066,"('undiscriminating', 'discriminating')",0.2731355,0.2192446,-0.1593163,-0.0849107,0.0744056
59,0.29992172,0.6009039,"('foolish', 'wise')",0.093236394,0.15944752,0.1965791,0.3801757,0.1835966
60,0.23622435,-0.064749666,"('inefficient', 'efficient')",-0.18823764,0.05342047,0.0239934,-0.0056646,-0.029658
61,-0.27066618,-0.31119362,"('illogical', 'logical')",0.44630972,0.25651345,0.0878218,-0.0273401,-0.1151619
62,0.824484,0.7509773,"('incompetent', 'brilliant')",0.34780967,0.6774583,0.5861468,0.7142178,0.128071
63,-0.4110824,-0.36752576,"('unperceptive', 'insightful')",0.52293354,0.6650728,0.0559256,0.1487735,0.0928479
64,0.13213967,-0.10192612,"('shy', 'confident')",-6.705811,-6.9030323,-3.2868357,-3.5024793,-0.2156436
65,0.17121413,-0.16385335,"('insecure', 'secure')",-0.21299358,0.00025769882,-0.0208897,-0.0817978,-0.0609081
66,-1.530793,-1.5574102,"('inactive', 'active')",0.08449955,-0.045173995,-0.7231467,-0.8012921,-0.0781454
67,0.035685204,-0.31252566,"('doubtful', 'determined')",-0.72053486,-0.9254011,-0.3424248,-0.6189634,-0.2765386
68,-0.51136714,-0.46208686,"('dependent', 'independent')",-0.9195409,-0.74106836,-0.715454,-0.6015776,0.1138764
69,-0.3176887,-0.045004304,"('lazy', 'industrious')",-0.90619576,-1.0617787,-0.6119422,-0.5533915,0.0585507
70,-0.3538632,-0.47851777,"('lethargic', 'energetic')",0.35197318,0.43019804,-0.000945,-0.0241599,-0.0232149
71,-0.23719606,-0.055362076,"('diffident', 'self-confident')",0.1363919,0.16447179,-0.0504021,0.0545549,0.104957
72,-0.56327164,-0.6511098,"('unambitious', 'ambitious')",-0.5158975,-0.42927483,-0.5395846,-0.5401923,-0.0006077
73,0.2787947,0.41842455,"('helpless', 'self-reliant')",-3.0758488,-2.9744742,-1.398527,-1.2780248,0.1205022
74,-0.06669904,-0.08441831,"('undedicated', 'dedicated')",-0.264735,-0.42902586,-0.165717,-0.2567221,-0.0910051
75,-0.68357867,-0.6111194,"('meek', 'impulsive')",-0.8734456,-0.8997426,-0.7785121,-0.755431,0.0230811
76,-0.31571063,-0.63537085,"('anxious', 'daring')",-0.210177,-0.015647128,-0.2629438,-0.325509,-0.0625652
77,-0.0947211,-0.0016407296,"('unmotivated', 'motivated')",-1.2673049,-1.0069551,-0.681013,-0.5042979,0.1767151
78,-0.63511616,-0.4534791,"('nonresilient', 'resilient')",0.22198334,0.5115308,-0.2065664,0.0290259,0.2355923
79,-1.3776853,-1.3858246,"('wavering', 'unwavering')",-0.5305056,-0.48065448,-0.9540955,-0.9332395,0.020856
80,0.3735443,0.14286827,"('dominated', 'dominating')",-0.85143584,-0.6998212,-0.2389458,-0.2784764,-0.0395306
81,0.98559344,0.48623025,"('submissive', 'aggressive')",-0.7786821,-0.6570886,0.1034557,-0.0854292,-0.1888849
82,-0.5510758,-0.5635734,"('poor', 'rich')",6.3946075,6.6869373,2.9217658,3.061682,0.1399162
83,-0.18723533,-0.32495838,"('powerless', 'powerful')",-0.9890969,-0.95347226,-0.5881661,-0.6392154,-0.0510493
84,0.49252087,0.6730114,"('inferior', 'superior')",0.94840306,1.1052122,0.720462,0.8891118,0.1686498
85,-0.8951595,-0.6091024,"('insignificant', 'prestigious')",-0.2967691,-0.5029805,-0.5959643,-0.5560415,0.0399228
86,-1.2517041,-1.4805195,"('uninfluential', 'influential')",-0.1375649,-0.28073052,-0.6946345,-0.880625,-0.1859905
87,0.32659698,0.12790777,"('unsuccessful', 'successful')",0.9254242,1.1554335,0.6260106,0.6416706,0.01566
88,-0.70069,-0.83620256,"('low', 'eminent')",-0.46859613,-0.42887607,-0.5846431,-0.6325393,-0.0478962
