,allegheny_male,allegheny_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
25,0.7362023,0.7583455,"('egoistic', 'altruistic')",0.81918687,0.8527958,0.7776946,0.8055706,0.027876
26,1.2675151,1.1992198,"('hardhearted', 'benevolent')",0.9615726,1.0089363,1.1145438,1.1040781,-0.0104657
27,0.74340796,0.82078874,"('hardhearted', 'softhearted')",0.5092865,0.52311844,0.6263472,0.6719536,0.0456064
28,0.34250793,0.25450042,"('disloyal', 'loyal')",0.42519158,0.30396125,0.3838497,0.2792308,-0.1046189
29,-1.5467787,-1.5479566,"('unfair', 'fair')",-0.8637695,-0.8958979,-1.2052741,-1.2219273,-0.0166532
30,0.6131295,0.61737496,"('intolerant', 'tolerant')",1.510884,1.4634298,1.0620067,1.0404024,-0.0216043
31,-0.38783318,-0.21040656,"('evil', 'good')",-0.8272705,-0.74490976,-0.6075518,-0.4776582,0.1298936
32,0.5495693,0.49972785,"('unkind', 'kind')",0.13767914,0.06824397,0.3436242,0.2839859,-0.0596383
33,1.1120479,1.0321407,"('wrong', 'right')",0.20363426,0.13204592,0.6578411,0.5820934,-0.0757477
34,0.48260728,0.5713491,"('mean', 'honorable')",3.5852735,3.6184235,2.0339403,2.0948863,0.060946
35,-0.27100003,-0.34195244,"('corrupt', 'incorrupt')",-0.39603832,-0.42424852,-0.3335192,-0.3831005,-0.0495813
36,0.07651973,0.039897807,"('hostile', 'amicable')",-0.20348135,-0.29801613,-0.0634808,-0.1290592,-0.0655784
37,0.40520683,0.42243743,"('fake', 'genuine')",-0.0023302361,-0.089954585,0.2014383,0.1662414,-0.0351969
38,-0.06871084,-0.00803237,"('untruthful', 'truthful')",-0.14507739,-0.13181743,-0.1068941,-0.0699249,0.0369692
39,2.1878152,2.1634114,"('exploitative', 'cooperative')",0.22775286,0.29798117,1.2077841,1.2306963,0.0229122
40,1.374861,1.4667722,"('stingy', 'generous')",-1.2686658,-1.2264773,0.0530976,0.1201475,0.0670499
41,0.5189418,0.59475195,"('unforgiving', 'forgiving')",-0.26338717,-0.26437378,0.1277773,0.1651891,0.0374118
42,0.046798572,0.17024583,"('unreliable', 'reliable')",-3.5450985,-3.488345,-1.74915,-1.6590495,0.0901005
43,-0.02014612,0.07232497,"('irresponsible', 'responsible')",-0.31119633,-0.301735,-0.1656712,-0.114705,0.0509662
44,-0.8297332,-0.7964059,"('prejudiced', 'unprejudiced')",-1.0842744,-1.0205017,-0.9570038,-0.9084538,0.04855
45,-1.2985635,-1.190482,"('incompetent', 'competent')",-0.6800924,-0.68030614,-0.9893279,-0.935394,0.0539339
46,0.0473773,0.034004804,"('uncompetitive', 'competitive')",-0.43425223,-0.39141384,-0.1934375,-0.1787045,0.014733
47,-0.07523548,-0.061157767,"('stupid', 'smart')",3.799581,3.749575,1.8621728,1.8442086,-0.0179642
48,-0.28601214,-0.29053771,"('unintelligent', 'intelligent')",1.3012291,1.3787909,0.5076085,0.5441266,0.0365181
49,-0.5086743,-0.49072784,"('unable', 'able')",-0.021868862,0.06399967,-0.2652716,-0.2133641,0.0519075
50,0.028846297,0.040036015,"('clumsy', 'skillful')",-0.33747306,-0.37537262,-0.1543134,-0.1676683,-0.0133549
51,0.46624106,0.37188402,"('uneducated', 'educated')",0.12098743,0.011316165,0.2936142,0.1916001,-0.1020141
52,-0.11858082,-0.19991907,"('irrational', 'rational')",0.30272445,0.12520832,0.0920718,-0.0373554,-0.1294272
53,1.3634973,1.3398476,"('uncreative', 'creative')",0.38372052,0.40291068,0.8736089,0.8713791,-0.0022298
54,0.5400345,0.5306314,"('incapable', 'capable')",0.59175265,0.57810605,0.5658935,0.5543687,-0.0115248
55,-0.7564079,-0.73736477,"('incompetent', 'clever')",0.1918257,0.24362268,-0.2822911,-0.2468711,0.03542
56,0.43081215,0.46025646,"('impractical', 'practical')",-0.34354365,-0.37146646,0.0436343,0.044395,0.0007607
57,0.14337142,0.1758938,"('unimaginative', 'imaginative')",-1.5506538,-1.4858592,-0.7036412,-0.6549827,0.0486585
58,0.13547394,0.13341472,"('undiscriminating', 'discriminating')",0.04599957,0.032454193,0.0907368,0.0829345,-0.0078023
59,0.6368369,0.6485078,"('foolish', 'wise')",0.005198341,0.0052452087,0.3210176,0.3268765,0.0058589
60,-0.08242143,-0.094589405,"('inefficient', 'efficient')",0.5287842,0.58448684,0.2231814,0.2449487,0.0217673
61,0.69468683,0.54974455,"('illogical', 'logical')",0.3899687,0.32669914,0.5423278,0.4382218,-0.104106
62,0.07575309,0.18703651,"('incompetent', 'brilliant')",0.08216697,0.18812121,0.07896,0.1875789,0.1086189
63,1.1175851,1.1857226,"('unperceptive', 'insightful')",0.38317797,0.47089785,0.7503815,0.8283103,0.0779288
64,-0.3316393,-0.32655448,"('shy', 'confident')",-4.599825,-4.583878,-2.4657321,-2.4552162,0.0105159
65,-0.8964689,-0.95211077,"('insecure', 'secure')",-0.32452464,-0.29034334,-0.6104968,-0.621227,-0.0107302
66,1.3429936,1.3906958,"('inactive', 'active')",-0.06432174,-0.061164018,0.6393359,0.6647659,0.02543
67,0.29881862,0.27057266,"('doubtful', 'determined')",-0.01803513,-0.06586448,0.1403917,0.1023541,-0.0380376
68,-0.8324662,-0.92596084,"('dependent', 'independent')",-0.59704596,-0.5733169,-0.7147561,-0.7496389,-0.0348828
69,0.3033147,0.37784055,"('lazy', 'industrious')",-0.0755725,0.028424948,0.1138711,0.2031327,0.0892616
70,0.30100116,0.37984344,"('lethargic', 'energetic')",-0.43393207,-0.42705974,-0.0664655,-0.0236081,0.0428574
71,1.3252175,1.3665625,"('diffident', 'self-confident')",0.6023335,0.6450143,0.9637755,1.0057883,0.0420128
72,1.2732168,1.234902,"('unambitious', 'ambitious')",-0.94566643,-0.95464844,0.1637752,0.1401268,-0.0236484
73,1.139478,1.1533608,"('helpless', 'self-reliant')",-2.2009873,-2.2318337,-0.5307547,-0.5392364,-0.0084817
74,1.7316877,1.7630237,"('undedicated', 'dedicated')",-0.3326465,-0.38821715,0.6995206,0.6874033,-0.0121173
75,0.19477533,0.21142283,"('meek', 'impulsive')",-0.29741693,-0.26824576,-0.0513208,-0.0284115,0.0229093
76,0.15284562,0.20122857,"('anxious', 'daring')",-0.38279223,-0.3412178,-0.1149733,-0.0699946,0.0449787
77,0.22463295,0.23429824,"('unmotivated', 'motivated')",0.07498441,0.18376924,0.1498087,0.2090337,0.059225
78,-0.36099446,-0.26098716,"('nonresilient', 'resilient')",0.5665918,0.73011225,0.1027987,0.2345625,0.1317638
79,0.46055177,0.5054807,"('wavering', 'unwavering')",-0.6866853,-0.6911145,-0.1130668,-0.0928169,0.0202499
80,0.7927787,0.7839465,"('dominated', 'dominating')",-0.2753435,-0.1681296,0.2587176,0.3079085,0.0491909
81,-0.19821413,-0.2731154,"('submissive', 'aggressive')",0.058653295,0.16924272,-0.0697804,-0.0519363,0.0178441
82,-0.821757,-0.8211151,"('poor', 'rich')",3.3403707,3.2627587,1.2593068,1.2208219,-0.0384849
83,0.3492331,0.28415456,"('powerless', 'powerful')",0.073475614,0.055284634,0.2113543,0.1697196,-0.0416347
84,1.2035345,1.0640185,"('inferior', 'superior')",0.1627397,0.15666291,0.6831371,0.6103407,-0.0727964
85,2.2280557,2.2839243,"('insignificant', 'prestigious')",0.25498685,0.2468281,1.2415212,1.2653762,0.023855
86,0.5051528,0.47075194,"('uninfluential', 'influential')",-0.017968863,-0.10930285,0.243592,0.1807245,-0.0628675
87,0.32930246,0.2770569,"('unsuccessful', 'successful')",-0.006347605,0.108014815,0.1614774,0.1925359,0.0310585
88,0.1872407,0.16234118,"('low', 'eminent')",0.19062781,0.1555546,0.1889343,0.1589479,-0.0299864
