,eversource_male,eversource_female,tuple,energy_male,energy_female,average_male,average_female,female-male
19,-1.1685338,-1.0785203,"('inhospitable', 'hospitable')",-0.236754,-0.21632539,-0.7026439,-0.6474229,0.055221
20,0.16896625,0.14838603,"('rough', 'thoughtful')",0.37193647,0.41533914,0.2704514,0.2818626,0.0114112
21,-0.43945354,-0.40155444,"('immoral', 'moral')",-0.5072751,-0.37038738,-0.4733643,-0.3859709,0.0873934
22,-0.5259532,-0.5277726,"('untrustworthy', 'trustworthy')",-1.2902902,-1.318296,-0.9081217,-0.9230343,-0.0149126
23,-1.4123856,-1.4361824,"('insincere', 'sincere')",6.5632086,6.5991106,2.5754116,2.5814641,0.0060525
24,-0.8380293,-0.844936,"('dishonest', 'honest')",1.2543849,1.2144618,0.2081778,0.1847629,-0.0234149
25,-0.03306333,0.03318365,"('egoistic', 'altruistic')",1.3603582,1.3107188,0.6636475,0.6719512,0.0083037
26,-0.5867197,-0.59105086,"('hardhearted', 'benevolent')",1.10811,1.0970224,0.2606951,0.2529858,-0.0077093
27,0.15847977,0.18488352,"('hardhearted', 'softhearted')",1.270691,1.1998067,0.7145854,0.6923451,-0.0222403
28,-1.3303032,-1.3406582,"('disloyal', 'loyal')",1.2210915,1.1734102,-0.0546058,-0.083624,-0.0290182
29,-0.11334357,-0.15209524,"('unfair', 'fair')",-0.56837004,-0.69317764,-0.3408568,-0.4226364,-0.0817796
30,-0.18628733,-0.24189311,"('intolerant', 'tolerant')",1.0645108,1.0774698,0.4391117,0.4177884,-0.0213233
31,-0.23422883,-0.10127907,"('evil', 'good')",-1.221907,-1.2593267,-0.7280679,-0.6803029,0.047765
32,-0.77910316,-0.7827561,"('unkind', 'kind')",1.1087972,1.1026573,0.164847,0.1599506,-0.0048964
33,0.6054645,0.60494995,"('wrong', 'right')",0.58284724,0.50319546,0.5941559,0.5540727,-0.0400832
34,0.07459512,0.21454898,"('mean', 'honorable')",5.3586526,5.4885483,2.7166238,2.8515487,0.1349249
35,1.3878537,1.327764,"('corrupt', 'incorrupt')",-0.4482783,-0.59799,0.4697877,0.364887,-0.1049007
36,-0.41130298,-0.4048757,"('hostile', 'amicable')",-0.5233093,-0.6924616,-0.4673061,-0.5486686,-0.0813625
37,-0.23900518,-0.2434851,"('fake', 'genuine')",0.42419848,0.40258515,0.0925967,0.07955,-0.0130467
38,-1.485877,-1.4200995,"('untruthful', 'truthful')",0.56044537,0.5928027,-0.4627158,-0.4136484,0.0490674
39,0.64609474,0.6319579,"('exploitative', 'cooperative')",-0.10827187,-0.06327198,0.2689114,0.2843429,0.0154315
40,-0.4852877,-0.4741466,"('stingy', 'generous')",-1.8565613,-1.9204999,-1.1709245,-1.1973233,-0.0263988
41,-0.83832157,-0.79902244,"('unforgiving', 'forgiving')",-0.09429832,-0.15476091,-0.4663099,-0.4768917,-0.0105818
42,0.4064608,0.46001127,"('unreliable', 'reliable')",-3.3969865,-3.3651085,-1.4952629,-1.4525486,0.0427143
43,-1.2960023,-1.2578279,"('irresponsible', 'responsible')",0.77314556,0.8162642,-0.2614284,-0.2207818,0.0406466
44,1.540906,1.4809016,"('prejudiced', 'unprejudiced')",-1.0411289,-1.0472267,0.2498885,0.2168375,-0.033051
45,-1.3048575,-1.2062962,"('incompetent', 'competent')",-0.16549867,-0.09855893,-0.7351781,-0.6524276,0.0827505
46,-1.0239334,-1.0036099,"('uncompetitive', 'competitive')",-1.1356418,-1.0327648,-1.0797876,-1.0181873,0.0616003
47,-0.4258487,-0.3741533,"('stupid', 'smart')",6.2459555,6.322445,2.9100535,2.9741459,0.0640924
48,-0.7556567,-0.7921562,"('unintelligent', 'intelligent')",0.966071,0.99897015,0.1052071,0.103407,-0.0018001
49,-0.14909038,-0.08280455,"('unable', 'able')",0.32617906,0.43439686,0.0885443,0.1757962,0.0872519
50,0.555615,0.59580123,"('clumsy', 'skillful')",0.3546819,0.36322695,0.4551485,0.4795141,0.0243656
51,-1.0148046,-1.1194019,"('uneducated', 'educated')",0.1149786,0.08952877,-0.449913,-0.5149366,-0.0650236
52,-0.50166273,-0.58945084,"('irrational', 'rational')",0.27236012,0.10416441,-0.1146513,-0.2426432,-0.1279919
53,-1.3348593,-1.3107876,"('uncreative', 'creative')",0.70177555,0.702565,-0.3165419,-0.3041113,0.0124306
54,-0.45004237,-0.44084355,"('incapable', 'capable')",1.2628143,1.332581,0.406386,0.4458687,0.0394827
55,-0.8519701,-0.8304213,"('incompetent', 'clever')",-0.110305555,-0.023803685,-0.4811378,-0.4271125,0.0540253
56,-0.2868139,-0.30350268,"('impractical', 'practical')",0.19698358,0.26956266,-0.0449152,-0.01697,0.0279452
57,-0.90944874,-0.90912807,"('unimaginative', 'imaginative')",-2.953359,-2.8881001,-1.9314039,-1.8986142,0.0327897
58,-1.2792006,-1.3035651,"('undiscriminating', 'discriminating')",-0.10394852,-0.12048574,-0.6915745,-0.7120255,-0.020451
59,0.005107537,0.021329723,"('foolish', 'wise')",0.8265968,0.7649272,0.4158522,0.3931285,-0.0227237
60,-0.08502589,-0.08060576,"('inefficient', 'efficient')",0.9531781,1.1351475,0.4340761,0.5272709,0.0931948
61,-0.43832073,-0.5059732,"('illogical', 'logical')",0.5877567,0.54424685,0.074718,0.0191368,-0.0555812
62,-0.33922517,-0.26166254,"('incompetent', 'brilliant')",0.51049393,0.69535017,0.0856344,0.2168438,0.1312094
63,-1.2572725,-1.1348215,"('unperceptive', 'insightful')",0.5115079,0.6587424,-0.3728823,-0.2380396,0.1348427
64,0.0293262,-0.026568066,"('shy', 'confident')",-5.9665813,-6.012758,-2.9686275,-3.0196629,-0.0510354
65,-0.39201498,-0.48128057,"('insecure', 'secure')",-0.21962261,-0.15250859,-0.3058188,-0.3168946,-0.0110758
66,0.031240892,0.11783282,"('inactive', 'active')",0.008677021,-0.025917284,0.019959,0.0459578,0.0259988
67,0.5600566,0.53860354,"('doubtful', 'determined')",-0.20568894,-0.18359703,0.1771838,0.1775033,0.0003195
68,0.26582623,0.20232871,"('dependent', 'independent')",-0.76699483,-0.73133993,-0.2505843,-0.2645056,-0.0139213
69,1.4798434,1.5683862,"('lazy', 'industrious')",-0.4872647,-0.4998967,0.4962893,0.5342448,0.0379555
70,-0.51373166,-0.5048499,"('lethargic', 'energetic')",0.27284443,0.3450619,-0.1204436,-0.079894,0.0405496
71,-0.29517648,-0.20151699,"('diffident', 'self-confident')",1.1795859,1.2265177,0.4422047,0.5125003,0.0702956
72,-0.919732,-0.9608912,"('unambitious', 'ambitious')",0.19572707,0.22216149,-0.3620025,-0.3693649,-0.0073624
73,1.1823198,1.1231152,"('helpless', 'self-reliant')",-3.203123,-3.2928975,-1.0104017,-1.0848911,-0.0744894
74,-0.65904295,-0.59437907,"('undedicated', 'dedicated')",-0.41936395,-0.3909843,-0.5392035,-0.4926817,0.0465218
75,0.55067277,0.55018693,"('meek', 'impulsive')",-0.97546726,-0.97904634,-0.2123972,-0.2144297,-0.0020325
76,0.48393705,0.5185053,"('anxious', 'daring')",-0.25601023,-0.19140147,0.1139634,0.1635519,0.0495885
77,-0.36875123,-0.323838,"('unmotivated', 'motivated')",-1.1318783,-0.98906994,-0.7503147,-0.656454,0.0938607
78,-0.6860627,-0.54685205,"('nonresilient', 'resilient')",0.12300903,0.25251803,-0.2815268,-0.147167,0.1343598
79,-0.27971414,-0.2098912,"('wavering', 'unwavering')",0.119042866,0.122405045,-0.0803356,-0.0437431,0.0365925
80,0.91782826,0.8834152,"('dominated', 'dominating')",-0.96342564,-0.838452,-0.0227987,0.0224816,0.0452803
81,0.21566883,0.18137756,"('submissive', 'aggressive')",-0.13448268,0.031932846,0.0405931,0.1066552,0.0660621
82,-0.53611326,-0.517297,"('poor', 'rich')",6.248635,6.3254766,2.8562608,2.9040899,0.0478291
83,-0.5459292,-0.58604556,"('powerless', 'powerful')",-0.18408945,-0.2131762,-0.3650093,-0.3996109,-0.0346016
84,0.20619288,0.1334294,"('inferior', 'superior')",0.41641772,0.40356264,0.3113053,0.268496,-0.0428093
85,-0.30539513,-0.27121818,"('insignificant', 'prestigious')",0.741426,0.6504591,0.2180154,0.1896205,-0.0283949
86,-2.3759854,-2.3621585,"('uninfluential', 'influential')",0.053865697,0.0029624477,-1.1610599,-1.1795981,-0.0185382
87,0.57911885,0.61436665,"('unsuccessful', 'successful')",0.39957595,0.55447453,0.4893474,0.5844206,0.0950732
88,-0.4619738,-0.5173345,"('low', 'eminent')",0.241543,0.2836141,-0.1102154,-0.1168602,-0.0066448
