,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
22,1.3402338,1.2328141,"('untrustworthy', 'trustworthy')",0.19344647,0.15415412,-0.37545213,-0.45838052,0.3860761,0.3095292,-0.0765469
23,1.6578431,1.602974,"('insincere', 'sincere')",0.20938413,0.051315773,5.784215,5.7566557,2.5504807,2.4703151,-0.0801656
24,1.6257168,1.6002188,"('dishonest', 'honest')",-0.28628987,-0.28375196,0.7773989,0.699769,0.7056086,0.6720786,-0.03353
25,0.10981509,0.047857016,"('egoistic', 'altruistic')",1.0077082,0.9670217,1.2711446,1.245275,0.7962227,0.7533846,-0.0428381
26,0.82999575,0.7221717,"('hardhearted', 'benevolent')",2.2416341,2.2505422,1.9772346,1.8801455,1.6829548,1.6176198,-0.065335
27,0.48983935,0.48690113,"('hardhearted', 'softhearted')",-0.17282228,-0.21249682,0.93461436,0.78792566,0.4172105,0.35411,-0.0631005
28,0.9057071,0.77959675,"('disloyal', 'loyal')",0.42696878,0.29211333,1.089459,0.8909932,0.8073783,0.6542344,-0.1531439
29,0.06257105,0.0015591867,"('unfair', 'fair')",-0.70470256,-0.6770234,-0.5461029,-0.6841191,-0.3960781,-0.4531945,-0.0571164
30,1.6848348,1.8362963,"('intolerant', 'tolerant')",1.3994884,1.3793496,0.1799676,0.3268832,1.088097,1.180843,0.092746
31,-0.8563387,-0.9043186,"('evil', 'good')",-0.590521,-0.5377523,-0.7616797,-0.76445675,-0.7361797,-0.7355092,0.0006705
32,0.08315802,-0.05841104,"('unkind', 'kind')",0.29826862,0.17635234,1.1139598,0.9360701,0.4984621,0.3513371,-0.147125
33,0.00962057,-0.09981727,"('wrong', 'right')",0.8356148,0.83199316,-0.7607472,-0.77834773,0.0281627,-0.0153906,-0.0435533
34,-0.6706399,-0.55551976,"('mean', 'honorable')",-0.22226083,-0.16735701,5.0484643,5.2604795,1.3851878,1.5125341,0.1273463
35,-1.5431418,-1.7432781,"('corrupt', 'incorrupt')",-1.2895567,-1.229394,-0.4941825,-0.56958115,-1.1089604,-1.180751,-0.0717906
36,-1.8891146,-1.9718208,"('hostile', 'amicable')",-0.5035351,-0.6141733,-0.07051942,-0.16584185,-0.8210564,-0.9172787,-0.0962223
37,0.75682306,0.744733,"('fake', 'genuine')",0.3243636,0.27354723,0.31723168,0.27932325,0.4661394,0.4325345,-0.0336049
38,0.20989943,0.20427051,"('untruthful', 'truthful')",-0.076609895,-0.1603424,-0.12926315,0.03318238,0.0013421,0.0257035,0.0243614
39,1.9201741,1.8953216,"('exploitative', 'cooperative')",-0.36427507,-0.23373526,0.309416,0.31144264,0.6217717,0.6576763,0.0359046
40,0.012186602,-0.03769561,"('stingy', 'generous')",0.89537394,0.88737583,-2.194776,-2.262533,-0.4290718,-0.4709509,-0.0418791
41,0.48153383,0.5108498,"('unforgiving', 'forgiving')",0.26506224,0.26425338,0.46042582,0.44467315,0.4023407,0.4065921,0.0042514
42,0.33340773,0.36557963,"('unreliable', 'reliable')",0.97205293,1.1342827,-3.0617983,-3.010516,-0.5854459,-0.5035512,0.0818947
43,1.4466772,1.5557425,"('irresponsible', 'responsible')",0.2963441,0.35501727,0.42226234,0.5298914,0.7217612,0.8135504,0.0917892
44,-1.1068239,-1.0985495,"('prejudiced', 'unprejudiced')",-0.59009534,-0.42584717,-1.274467,-1.2877998,-0.9904621,-0.9373988,0.0530633
45,1.4478483,1.4446158,"('incompetent', 'competent')",0.51659065,0.43472692,-0.1583341,-0.17757285,0.6020349,0.5672566,-0.0347783
46,1.2682288,1.3351072,"('uncompetitive', 'competitive')",1.1470181,0.9724782,-0.5030072,-0.53396434,0.6374133,0.591207,-0.0462063
47,-0.2547709,-0.14712721,"('stupid', 'smart')",-0.14586766,-0.09603942,5.0784855,5.2459407,1.5592823,1.6675914,0.1083091
48,-0.11754964,-0.053410154,"('unintelligent', 'intelligent')",-0.6115701,-0.6053883,-0.843608,-0.78675145,-0.5242426,-0.48185,0.0423926
49,-0.3333179,-0.22530742,"('unable', 'able')",-1.0964772,-0.9494619,-0.87318265,-0.7657542,-0.7676592,-0.6468412,0.120818
50,-1.159612,-1.2793918,"('clumsy', 'skillful')",-0.61917466,-0.56722814,-0.8761042,-0.84525764,-0.8849636,-0.8972925,-0.0123289
51,0.5057113,0.46493334,"('uneducated', 'educated')",-0.22259249,-0.2935181,-0.07087715,-0.11995838,0.0707472,0.0171523,-0.0535949
52,-1.4368893,-1.5084774,"('irrational', 'rational')",-0.9031602,-0.9050269,-0.35879353,-0.4111603,-0.8996143,-0.9415549,-0.0419406
53,-0.29817712,-0.21799481,"('uncreative', 'creative')",0.21054377,0.11792504,0.48314735,0.45866466,0.131838,0.1195316,-0.0123064
54,0.48815617,0.47386268,"('incapable', 'capable')",0.2051059,0.19871137,0.79409176,0.8178036,0.4957846,0.4967926,0.001008
55,1.4314815,1.4919037,"('incompetent', 'clever')",0.18440427,0.121238336,-0.059747443,-0.054237008,0.5187128,0.519635,0.0009222
56,2.0923965,2.147295,"('impractical', 'practical')",0.64927286,0.6173274,-0.4786325,-0.44116983,0.7543457,0.7744842,0.0201385
57,0.95025814,0.8312539,"('unimaginative', 'imaginative')",0.7490435,0.6146202,-2.6764686,-2.7083113,-0.3257223,-0.4208124,-0.0950901
58,0.7210361,0.83063906,"('undiscriminating', 'discriminating')",1.0812775,1.0959119,0.3376313,0.40523964,0.7133149,0.7772635,0.0639486
59,-1.0711797,-1.0931928,"('foolish', 'wise')",-0.28275996,-0.15035042,-0.2378203,-0.12798885,-0.5305867,-0.4571774,0.0734093
60,1.0389012,1.2607182,"('inefficient', 'efficient')",0.23699063,0.22389132,-0.51385975,-0.33413994,0.2540107,0.3834899,0.1294792
61,-0.016070873,-0.13341884,"('illogical', 'logical')",0.048035875,-0.08627776,0.061609853,-0.071444176,0.0311916,-0.0970469,-0.1282385
62,2.0148387,2.1567469,"('incompetent', 'brilliant')",0.8330082,0.91080576,-0.52775353,-0.30515775,0.7733645,0.9207983,0.1474338
63,0.5394298,0.5699654,"('unperceptive', 'insightful')",1.3009598,1.172466,0.03478115,0.18695095,0.6250569,0.6431274,0.0180705
64,-0.84670967,-0.8859934,"('shy', 'confident')",0.58950746,0.67397624,-6.1174726,-6.0798235,-2.1248916,-2.0972802,0.0276114
65,0.15649453,0.06993051,"('insecure', 'secure')",-0.046659134,-0.12164977,0.010848805,0.037790023,0.0402281,-0.0046431,-0.0448712
66,0.25661603,0.1961846,"('inactive', 'active')",0.66913664,0.62506664,0.945495,0.92937165,0.6237492,0.583541,-0.0402082
67,0.7781242,0.8225288,"('doubtful', 'determined')",0.15394622,0.218513,-0.5735066,-0.5223647,0.1195213,0.1728924,0.0533711
68,-0.1562503,-0.19750687,"('dependent', 'independent')",-1.421463,-1.4600728,-1.68865,-1.6393838,-1.0887877,-1.0989878,-0.0102001
69,-0.9173088,-0.8453272,"('lazy', 'industrious')",0.2647506,0.3409451,-1.1492524,-1.0500294,-0.6006035,-0.5181372,0.0824663
70,1.952401,1.9045923,"('lethargic', 'energetic')",1.3521632,1.3115225,0.60849214,0.5882143,1.3043521,1.2681096,-0.0362425
71,0.06199408,-0.022084575,"('diffident', 'self-confident')",1.3012103,1.2056003,0.39990488,0.43536815,0.5877031,0.5396279,-0.0480752
72,-0.24474427,-0.22760764,"('unambitious', 'ambitious')",0.25358468,0.251978,-0.50098056,-0.5012259,-0.1640467,-0.1589518,0.0050949
73,-0.10056688,0.011553422,"('helpless', 'self-reliant')",0.6059901,0.68881273,-3.3986337,-3.3151307,-0.9644035,-0.8715882,0.0928153
74,1.3566834,1.3731754,"('undedicated', 'dedicated')",0.5257336,0.51314026,-0.066888414,-0.11828459,0.6051762,0.5893437,-0.0158325
75,-0.3325608,-0.32826868,"('meek', 'impulsive')",0.433971,0.47380215,-0.12559904,0.012325687,-0.008063,0.0526197,0.0606827
76,1.4415392,1.5504007,"('anxious', 'daring')",0.25224134,0.32651496,-0.24652871,-0.20949839,0.4824173,0.5558058,0.0733885
77,-0.6602533,-0.53527576,"('unmotivated', 'motivated')",0.41879606,0.37363517,-1.3956234,-1.2427822,-0.5456936,-0.4681409,0.0775527
78,-0.46482456,-0.5020291,"('nonresilient', 'resilient')",0.0624388,0.00647825,-0.63112247,-0.5267273,-0.3445028,-0.3407594,0.0037434
79,-0.18434754,-0.3003443,"('wavering', 'unwavering')",-0.5807213,-0.614938,-0.27782178,-0.25008124,-0.3476302,-0.3884545,-0.0408243
80,0.8402606,0.8634686,"('dominated', 'dominating')",0.1823469,0.14577359,-0.41312575,-0.42989567,0.2031606,0.1931155,-0.0100451
81,0.9120879,0.88186795,"('submissive', 'aggressive')",1.0952489,0.9931729,-0.7872983,-0.74295986,0.4066795,0.3773603,-0.0293192
82,-0.5053185,-0.53925234,"('poor', 'rich')",0.14385457,0.1350035,5.8446674,5.8557796,1.8277345,1.817177,-0.0105575
83,-0.3552796,-0.299861,"('powerless', 'powerful')",0.80832624,0.8845299,-1.3753641,-1.423203,-0.3074391,-0.2795114,0.0279277
84,0.22936247,0.2616875,"('inferior', 'superior')",-0.27307874,-0.13644134,0.20646964,0.23043853,0.0542511,0.1185616,0.0643105
85,-1.3741894,-1.4339972,"('insignificant', 'prestigious')",0.054084126,0.104922265,-0.6299938,-0.5513994,-0.650033,-0.6268248,0.0232082
86,0.81818163,0.7747009,"('uninfluential', 'influential')",0.17201063,-0.05953999,-0.29518852,-0.44269076,0.2316679,0.0908234,-0.1408445
87,-0.7100884,-0.68349266,"('unsuccessful', 'successful')",0.10850383,0.03614659,0.3358484,0.41460827,-0.0885787,-0.0775793,0.0109994
88,-0.59243983,-0.6041825,"('low', 'eminent')",-0.09769185,-0.10575769,-0.55779505,-0.58961344,-0.4159756,-0.4331845,-0.0172089
