,pony_male,pony_female,tuple,average_male,average_female,female-male
78,-0.7759942,-0.8273258,"('nonresilient', 'resilient')",-0.7759942,-0.8273258,-0.0513316
79,-0.032886952,-0.07220338,"('wavering', 'unwavering')",-0.032887,-0.0722034,-0.0393164
80,-0.5334266,-0.5044374,"('dominated', 'dominating')",-0.5334266,-0.5044374,0.0289892
81,-0.6700777,-0.45023257,"('submissive', 'aggressive')",-0.6700777,-0.4502326,0.2198451
82,6.106445,6.2193704,"('poor', 'rich')",6.1064448,6.2193704,0.1129256
83,-0.5332114,-0.47777882,"('powerless', 'powerful')",-0.5332114,-0.4777788,0.0554326
84,0.31870067,0.30713564,"('inferior', 'superior')",0.3187007,0.3071356,-0.0115651
85,-0.54281765,-0.7285382,"('insignificant', 'prestigious')",-0.5428177,-0.7285382,-0.1857205
86,-0.048547514,-0.11015712,"('uninfluential', 'influential')",-0.0485475,-0.1101571,-0.0616096
87,-0.34256917,-0.3249682,"('unsuccessful', 'successful')",-0.3425692,-0.3249682,0.017601
88,-0.3929897,-0.33842862,"('low', 'eminent')",-0.3929897,-0.3384286,0.0545611
