,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
52,-1.7444956,-1.8211002,"('irrational', 'rational')",0.7409792,0.6057385,-0.2444099,-0.36810833,0.35515806,0.28154054,-0.2231921,-0.3254824,-0.1022903
53,-1.4038978,-1.4039066,"('uncreative', 'creative')",0.8673339,0.8581633,0.5430226,0.55188525,1.1360513,1.0791694,0.2856275,0.2713279,-0.0142996
54,-0.13416298,-0.124741755,"('incapable', 'capable')",1.6926031,1.7011794,0.9949727,0.95053804,1.1071796,1.1726947,0.9151481,0.9249176,0.0097695
55,1.8485283,1.8354326,"('incompetent', 'clever')",-0.7875874,-0.7545508,0.5247596,0.53189397,-0.103672385,-0.17931658,0.370507,0.3583648,-0.0121422
56,1.9605621,1.9289172,"('impractical', 'practical')",1.0797763,1.1230135,1.8052907,1.8294584,0.18904659,0.089565024,1.2586689,1.2427385,-0.0159304
57,0.05896063,0.022727802,"('unimaginative', 'imaginative')",-0.60208434,-0.6885057,0.5118701,0.55190563,-2.025254,-2.1677878,-0.5141269,-0.570415,-0.0562881
58,-0.48653525,-0.5331996,"('undiscriminating', 'discriminating')",-0.2757792,-0.30928028,0.13367999,0.093989365,0.09267348,0.024835272,-0.1339902,-0.1809138,-0.0469236
59,-0.84036064,-0.7505385,"('foolish', 'wise')",2.4145129,2.4102318,0.8900755,0.86692977,0.7523745,0.762146,0.8041505,0.8221923,0.0180418
60,2.8539941,2.8516524,"('inefficient', 'efficient')",-1.0435001,-0.9054165,2.095313,2.183853,-0.27795324,-0.2739372,0.9069635,0.9640379,0.0570744
61,-0.13862677,-0.21890895,"('illogical', 'logical')",0.44571114,0.30739135,0.754152,0.64312005,0.19539677,0.056985125,0.3141583,0.1971469,-0.1170114
62,1.7459176,1.7817637,"('incompetent', 'brilliant')",0.6009829,0.702834,2.452159,2.5525472,0.116763815,0.17643552,1.2289557,1.303395,0.0744393
63,0.546377,0.6361549,"('unperceptive', 'insightful')",1.6742975,1.8265121,2.2565198,2.297167,1.003373,1.0259871,1.3701419,1.4464554,0.0763135
64,1.4562552,1.4709857,"('shy', 'confident')",0.9845158,0.8708706,0.85000575,0.8437351,-5.8883786,-6.0026627,-0.6494005,-0.7042679,-0.0548674
65,1.8469197,1.7075524,"('insecure', 'secure')",-0.3745733,-0.50923884,0.8392698,0.75280505,-0.25998524,-0.33265445,0.5129077,0.4046161,-0.1082916
66,-0.6073049,-0.628987,"('inactive', 'active')",2.0858335,2.0621226,0.046919912,0.0101448335,1.090751,1.0972133,0.6540499,0.6351234,-0.0189265
67,1.1240929,1.1290345,"('doubtful', 'determined')",1.015596,1.0122739,0.69212615,0.7493931,-0.410323,-0.37278652,0.6053731,0.6294787,0.0241056
68,-0.25790423,-0.27653426,"('dependent', 'independent')",-0.26990452,-0.38453835,0.6253174,0.5185835,-0.94696164,-0.9856265,-0.2123633,-0.2820289,-0.0696656
69,-0.56266516,-0.4550652,"('lazy', 'industrious')",1.3066194,1.3428305,0.4135329,0.47165382,-0.37360427,-0.22921441,0.1959707,0.2825512,0.0865805
70,1.538068,1.587681,"('lethargic', 'energetic')",0.28272584,0.43982357,1.4339641,1.567444,0.9140155,0.92526436,1.0421933,1.1300533,0.08786
71,-0.60919493,-0.55368143,"('diffident', 'self-confident')",2.1613622,2.2091646,0.8803927,0.9087675,0.608413,0.5995573,0.7602432,0.790952,0.0307088
72,0.076774724,-0.0015259706,"('unambitious', 'ambitious')",-0.55504894,-0.5391448,0.3250073,0.29270187,-1.3897394,-1.3118316,-0.3857516,-0.3899501,-0.0041985
73,0.50065535,0.5093379,"('helpless', 'self-reliant')",1.5767125,1.5449401,0.3260485,0.23215792,-2.9667225,-2.9704475,-0.1408266,-0.1710029,-0.0301763
74,0.10112688,0.17321566,"('undedicated', 'dedicated')",1.5021492,1.6674105,-0.0021624528,0.11751513,0.45751873,0.45233,0.5146581,0.6026178,0.0879597
75,-0.9924543,-0.93631166,"('meek', 'impulsive')",-0.0419233,-0.045412585,-1.0211012,-1.0154889,-0.48406476,-0.3243412,-0.6348859,-0.5803886,0.0544973
76,1.8873788,1.8907319,"('anxious', 'daring')",0.70713747,0.8053593,0.2692486,0.37300476,0.4134437,0.40905094,0.8193021,0.8695367,0.0502346
77,0.35672522,0.34813952,"('unmotivated', 'motivated')",-0.2462385,-0.23456258,1.8248882,1.8216857,-1.17902,-1.1125534,0.1890887,0.2056773,0.0165886
78,-0.5347866,-0.44666004,"('nonresilient', 'resilient')",-0.099733986,0.18630388,0.7374599,0.93375033,0.112340465,0.1815063,0.0538199,0.2137251,0.1599052
79,-2.0445364,-2.0097668,"('wavering', 'unwavering')",0.8549828,0.87583923,-0.19233543,-0.18880132,0.15953389,0.22004561,-0.3055888,-0.2756708,0.029918
80,1.6522299,1.611618,"('dominated', 'dominating')",-0.15924677,-0.18008736,0.9119591,0.8923707,-1.0988289,-1.1171186,0.3265283,0.3016957,-0.0248326
81,2.2283528,2.056721,"('submissive', 'aggressive')",-0.5847867,-0.7162126,1.7268726,1.6646943,-0.626952,-0.6961247,0.6858717,0.5772696,-0.1086021
82,-0.13133061,-0.18931893,"('poor', 'rich')",-0.9956833,-0.9876009,0.3382302,0.34710404,5.6878576,5.706477,1.2247685,1.2191653,-0.0056032
83,0.2647431,0.26273224,"('powerless', 'powerful')",1.2089716,1.2654248,1.0800637,1.1241316,-0.99699044,-1.0771831,0.389197,0.3937764,0.0045794
84,0.048776634,-0.0360793,"('inferior', 'superior')",1.6956351,1.5684413,-0.2052368,-0.30544004,0.70219666,0.6016808,0.5603429,0.4571507,-0.1031922
85,-2.0972686,-2.0759218,"('insignificant', 'prestigious')",2.2090144,2.2726245,-0.013864875,-0.040681563,0.7760645,0.80851865,0.2184864,0.2411349,0.0226485
86,-0.22918472,-0.27723056,"('uninfluential', 'influential')",-0.5098659,-0.5131886,0.8023957,0.7069509,-0.026739655,-0.16899946,0.0091514,-0.0631169,-0.0722683
87,0.80028534,0.71507573,"('unsuccessful', 'successful')",2.094243,1.8783548,0.9218081,0.84824264,0.9612588,0.96577364,1.1943989,1.1018617,-0.0925372
88,-0.07620196,-0.28642425,"('low', 'eminent')",1.1235435,0.98353344,0.7562337,0.7068218,0.5964069,0.4860335,0.5999956,0.4724911,-0.1275045
