,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,-0.11401545,-0.14982718,"('wrong', 'right')",-0.29544818,-0.39361057,-0.2047318,-0.2717189,-0.0669871
34,-0.32442236,-0.20570952,"('mean', 'honorable')",5.6759567,5.7471733,2.6757672,2.7707319,0.0949647
35,-0.7569023,-0.86722696,"('corrupt', 'incorrupt')",-0.092349246,-0.30881825,-0.4246258,-0.5880226,-0.1633968
36,-1.438462,-1.5659257,"('hostile', 'amicable')",0.13779,-0.14369206,-0.650336,-0.8548089,-0.2044729
37,0.24167623,0.29167616,"('fake', 'genuine')",0.3887784,0.37529334,0.3152273,0.3334848,0.0182575
38,-0.8328563,-0.8234486,"('untruthful', 'truthful')",-0.1780281,-0.14257464,-0.5054422,-0.4830116,0.0224306
39,0.8166725,0.9659189,"('exploitative', 'cooperative')",0.37540102,0.36501595,0.5960368,0.6654674,0.0694306
40,0.49660847,0.4919151,"('stingy', 'generous')",-1.3632758,-1.3702385,-0.4333336,-0.4391617,-0.0058281
41,0.5938088,0.57785374,"('unforgiving', 'forgiving')",0.04693611,-0.007628154,0.3203725,0.2851128,-0.0352597
42,1.2005605,1.2724137,"('unreliable', 'reliable')",-2.5271764,-2.3623335,-0.663308,-0.5449599,0.1183481
43,0.1515412,0.25732416,"('irresponsible', 'responsible')",0.8682503,0.8248508,0.5098957,0.5410875,0.0311918
44,0.51368356,0.5299153,"('prejudiced', 'unprejudiced')",-1.3559986,-1.3078241,-0.4211575,-0.3889544,0.0322031
45,0.2390475,0.22691908,"('incompetent', 'competent')",-0.07230091,-0.054010704,0.0833733,0.0864542,0.0030809
46,0.1823611,0.27246207,"('uncompetitive', 'competitive')",-0.8641128,-0.7630606,-0.3408759,-0.2452993,0.0955766
47,0.4443616,0.49140334,"('stupid', 'smart')",5.5458837,5.501452,2.9951227,2.9964275,0.0013048
48,0.3914025,0.37268957,"('unintelligent', 'intelligent')",0.81379616,0.86081666,0.6025993,0.6167531,0.0141538
49,-0.20637293,-0.004359618,"('unable', 'able')",-0.10124539,0.043500222,-0.1538092,0.0195703,0.1733795
50,0.59046274,0.64724225,"('clumsy', 'skillful')",-0.13983077,-0.09920187,0.225316,0.2740202,0.0487042
51,0.19075933,-0.0007192828,"('uneducated', 'educated')",0.38733923,0.3707488,0.2890493,0.1850148,-0.1040345
52,-0.726169,-0.822719,"('irrational', 'rational')",-0.006608097,-0.15103878,-0.3663885,-0.4868789,-0.1204904
53,-1.3827059,-1.3457206,"('uncreative', 'creative')",0.80582577,0.7875926,-0.2884401,-0.279064,0.0093761
54,-0.70974857,-0.7876615,"('incapable', 'capable')",1.2387055,1.2015773,0.2644785,0.2069579,-0.0575206
55,0.8241706,0.8135149,"('incompetent', 'clever')",0.22380129,0.30670917,0.5239859,0.560112,0.0361261
56,0.60958,0.5526199,"('impractical', 'practical')",0.50518465,0.5274974,0.5573823,0.5400586,-0.0173237
57,-0.4721408,-0.48912963,"('unimaginative', 'imaginative')",-2.095707,-2.0565221,-1.2839239,-1.2728258,0.0110981
58,-0.07880729,-0.1393953,"('undiscriminating', 'discriminating')",0.04439515,0.010271927,-0.0172061,-0.0645617,-0.0473556
59,-0.29261833,-0.3183972,"('foolish', 'wise')",0.48285654,0.43892762,0.0951191,0.0602652,-0.0348539
60,1.6631173,1.7500569,"('inefficient', 'efficient')",0.19190887,0.38565204,0.9275131,1.0678544,0.1403413
61,-0.034501724,-0.10846849,"('illogical', 'logical')",0.2719679,0.096420586,0.1187331,-0.006024,-0.1247571
62,0.94965446,1.0787944,"('incompetent', 'brilliant')",0.53353107,0.7059277,0.7415928,0.892361,0.1507682
63,0.005971231,0.11779164,"('unperceptive', 'insightful')",0.67245555,0.81625235,0.3392134,0.467022,0.1278086
64,0.49966776,0.43080083,"('shy', 'confident')",-6.4089847,-6.2888107,-2.9546585,-2.9290049,0.0256536
65,1.2780105,1.134288,"('insecure', 'secure')",-0.15176941,-0.18610427,0.5631205,0.4740918,-0.0890287
66,-1.0963364,-1.1749085,"('inactive', 'active')",0.5592645,0.4698159,-0.2685359,-0.3525463,-0.0840104
67,0.50032216,0.49031955,"('doubtful', 'determined')",-0.047931742,-0.036180366,0.2261952,0.2270696,0.0008744
68,-0.47510463,-0.54609257,"('dependent', 'independent')",-0.6930535,-0.6914292,-0.584079,-0.6187609,-0.0346819
69,0.2907891,0.34872675,"('lazy', 'industrious')",-0.3626181,-0.36031398,-0.0359145,-0.0057936,0.0301209
70,0.5992399,0.68410087,"('lethargic', 'energetic')",0.77358013,0.85422647,0.68641,0.7691637,0.0827537
71,-0.92154026,-0.87365925,"('diffident', 'self-confident')",0.40617678,0.40878692,-0.2576817,-0.2324362,0.0252455
72,0.041499473,0.0015347749,"('unambitious', 'ambitious')",-0.46788007,-0.5281953,-0.2131903,-0.2633303,-0.05014
73,0.6877202,0.7225454,"('helpless', 'self-reliant')",-2.8098092,-2.688026,-1.0610445,-0.9827403,0.0783042
74,0.5295039,0.55420935,"('undedicated', 'dedicated')",0.40180582,0.4285215,0.4656549,0.4913654,0.0257105
75,-0.4850258,-0.5322281,"('meek', 'impulsive')",-0.30321184,-0.2777751,-0.3941188,-0.4050016,-0.0108828
76,1.5534635,1.6114511,"('anxious', 'daring')",0.4353926,0.5878799,0.994428,1.0996655,0.1052375
77,0.1042396,0.19502142,"('unmotivated', 'motivated')",-1.1529597,-1.0328496,-0.5243601,-0.4189141,0.105446
78,-0.44368166,-0.2714933,"('nonresilient', 'resilient')",-0.3178462,-0.14768636,-0.3807639,-0.2095898,0.1711741
79,-1.4626182,-1.5154046,"('wavering', 'unwavering')",0.11429644,0.014475128,-0.6741609,-0.7504647,-0.0763038
80,1.2554375,1.2618362,"('dominated', 'dominating')",-1.279573,-1.1520919,-0.0120677,0.0548722,0.0669399
81,1.7637897,1.6110785,"('submissive', 'aggressive')",-0.26269975,-0.12077468,0.750545,0.7451519,-0.0053931
82,0.009902798,-0.083621584,"('poor', 'rich')",5.967415,5.9528365,2.9886589,2.9346075,-0.0540514
83,0.024757704,-0.097782746,"('powerless', 'powerful')",-0.76803064,-0.89053196,-0.3716365,-0.4941573,-0.1225208
84,0.26398963,0.15564106,"('inferior', 'superior')",0.9065854,0.8040074,0.5852875,0.4798242,-0.1054633
85,-0.91042066,-0.85864407,"('insignificant', 'prestigious')",0.43289432,0.41757032,-0.2387632,-0.2205369,0.0182263
86,-0.94144046,-1.0508554,"('uninfluential', 'influential')",-0.06711462,-0.13704622,-0.5042775,-0.5939508,-0.0896733
87,0.31275636,0.2759586,"('unsuccessful', 'successful')",0.6579956,0.7676109,0.485376,0.5217848,0.0364088
88,0.13250332,0.06603497,"('low', 'eminent')",0.45331213,0.42606997,0.2929077,0.2460525,-0.0468552
