,pigeon_male,pigeon_female,tuple,average_male,average_female,female-male
23,6.8097296,6.836266,"('insincere', 'sincere')",6.8097296,6.836266,0.0265364
24,2.3706434,2.3818119,"('dishonest', 'honest')",2.3706434,2.3818119,0.0111685
25,0.30481225,0.25498468,"('egoistic', 'altruistic')",0.3048123,0.2549847,-0.0498276
26,-0.14510092,-0.14483641,"('hardhearted', 'benevolent')",-0.1451009,-0.1448364,0.0002645
27,1.3977503,1.3564521,"('hardhearted', 'softhearted')",1.3977503,1.3564521,-0.0412982
28,1.286337,1.3205453,"('disloyal', 'loyal')",1.286337,1.3205453,0.0342083
29,-0.07862554,-0.15675455,"('unfair', 'fair')",-0.0786255,-0.1567546,-0.0781291
30,1.0623852,0.9842462,"('intolerant', 'tolerant')",1.0623852,0.9842462,-0.078139
31,-1.340313,-1.2921617,"('evil', 'good')",-1.340313,-1.2921617,0.0481513
32,1.394742,1.3241633,"('unkind', 'kind')",1.394742,1.3241633,-0.0705787
33,-0.54337835,-0.49720103,"('wrong', 'right')",-0.5433784,-0.497201,0.0461774
34,4.35321,4.542618,"('mean', 'honorable')",4.35321,4.5426178,0.1894078
35,-1.1072772,-1.1435264,"('corrupt', 'incorrupt')",-1.1072772,-1.1435264,-0.0362492
36,-1.30694,-1.2598156,"('hostile', 'amicable')",-1.30694,-1.2598156,0.0471244
37,1.0391744,1.031331,"('fake', 'genuine')",1.0391744,1.0313309,-0.0078435
38,0.2897421,0.20200616,"('untruthful', 'truthful')",0.2897421,0.2020062,-0.0877359
39,0.21604958,0.21369989,"('exploitative', 'cooperative')",0.2160496,0.2136999,-0.0023497
40,-0.92052245,-0.9484402,"('stingy', 'generous')",-0.9205225,-0.9484402,-0.0279177
41,0.09521702,0.025039744,"('unforgiving', 'forgiving')",0.095217,0.0250397,-0.0701773
42,-1.2904341,-1.3137109,"('unreliable', 'reliable')",-1.2904341,-1.3137109,-0.0232768
43,1.6159364,1.5361198,"('irresponsible', 'responsible')",1.6159364,1.5361198,-0.0798166
44,-1.3149881,-1.4536368,"('prejudiced', 'unprejudiced')",-1.3149881,-1.4536368,-0.1386487
45,0.7943191,0.8464396,"('incompetent', 'competent')",0.7943191,0.8464396,0.0521205
46,0.018152652,0.08005086,"('uncompetitive', 'competitive')",0.0181527,0.0800509,0.0618982
47,5.4536304,5.598648,"('stupid', 'smart')",5.4536304,5.5986481,0.1450177
48,1.0082146,1.0120195,"('unintelligent', 'intelligent')",1.0082146,1.0120195,0.0038049
49,0.3349712,0.56210566,"('unable', 'able')",0.3349712,0.5621057,0.2271345
50,0.34189445,0.47190344,"('clumsy', 'skillful')",0.3418944,0.4719034,0.130009
51,1.0955838,1.1294595,"('uneducated', 'educated')",1.0955838,1.1294595,0.0338757
52,-0.53772753,-0.44929227,"('irrational', 'rational')",-0.5377275,-0.4492923,0.0884352
53,0.4521359,0.4942359,"('uncreative', 'creative')",0.4521359,0.4942359,0.0421
54,1.316587,1.4752587,"('incapable', 'capable')",1.316587,1.4752587,0.1586717
55,1.3563538,1.3323619,"('incompetent', 'clever')",1.3563538,1.3323619,-0.0239919
56,1.0902033,1.0572438,"('impractical', 'practical')",1.0902033,1.0572438,-0.0329595
57,-2.1711738,-2.1138697,"('unimaginative', 'imaginative')",-2.1711738,-2.1138697,0.0573041
58,-0.07557119,-0.044314545,"('undiscriminating', 'discriminating')",-0.0755712,-0.0443145,0.0312567
59,0.0974912,0.2581913,"('foolish', 'wise')",0.0974912,0.2581913,0.1607001
60,1.1473209,1.0803783,"('inefficient', 'efficient')",1.1473209,1.0803783,-0.0669426
61,0.61172956,0.5732971,"('illogical', 'logical')",0.6117296,0.5732971,-0.0384325
62,2.1261647,2.1357064,"('incompetent', 'brilliant')",2.1261647,2.1357064,0.0095417
63,1.561263,1.6341684,"('unperceptive', 'insightful')",1.561263,1.6341684,0.0729054
64,-4.7500196,-4.7851067,"('shy', 'confident')",-4.7500196,-4.7851067,-0.0350871
65,1.3855762,1.3000575,"('insecure', 'secure')",1.3855762,1.3000575,-0.0855187
66,0.03760635,0.10111618,"('inactive', 'active')",0.0376064,0.1011162,0.0635098
67,-0.6961275,-0.6848916,"('doubtful', 'determined')",-0.6961275,-0.6848916,0.0112359
68,-0.089884095,-0.0122542195,"('dependent', 'independent')",-0.0898841,-0.0122542,0.0776299
69,-1.6822107,-1.6496018,"('lazy', 'industrious')",-1.6822107,-1.6496018,0.0326089
70,1.9756831,2.0074306,"('lethargic', 'energetic')",1.9756831,2.0074306,0.0317475
71,0.64792633,0.8150589,"('diffident', 'self-confident')",0.6479263,0.8150589,0.1671326
72,1.0885243,1.0707817,"('unambitious', 'ambitious')",1.0885243,1.0707817,-0.0177426
73,-2.7612176,-2.714718,"('helpless', 'self-reliant')",-2.7612176,-2.7147181,0.0464995
74,0.3747552,0.3222389,"('undedicated', 'dedicated')",0.3747552,0.3222389,-0.0525163
75,-0.86696285,-0.76558733,"('meek', 'impulsive')",-0.8669629,-0.7655873,0.1013756
76,1.2483666,1.1953428,"('anxious', 'daring')",1.2483666,1.1953428,-0.0530238
77,-0.6496611,-0.64984965,"('unmotivated', 'motivated')",-0.6496611,-0.6498497,-0.0001886
78,-0.13659489,-0.12434126,"('nonresilient', 'resilient')",-0.1365949,-0.1243413,0.0122536
79,-0.19170688,-0.08421458,"('wavering', 'unwavering')",-0.1917069,-0.0842146,0.1074923
80,0.40538543,0.3320999,"('dominated', 'dominating')",0.4053854,0.3320999,-0.0732855
81,0.6551551,0.67768234,"('submissive', 'aggressive')",0.6551551,0.6776823,0.0225272
82,6.1466675,6.446332,"('poor', 'rich')",6.1466675,6.446332,0.2996645
83,-0.18987651,-0.21596693,"('powerless', 'powerful')",-0.1898765,-0.2159669,-0.0260904
84,-0.13432485,-0.056733213,"('inferior', 'superior')",-0.1343248,-0.0567332,0.0775916
85,-1.5979645,-1.5180739,"('insignificant', 'prestigious')",-1.5979645,-1.5180739,0.0798906
86,0.74174994,0.80213696,"('uninfluential', 'influential')",0.7417499,0.802137,0.0603871
87,0.30203685,0.48944533,"('unsuccessful', 'successful')",0.3020369,0.4894453,0.1874084
88,0.08028119,0.19603884,"('low', 'eminent')",0.0802812,0.1960388,0.1157576
