,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
37,0.08437635,0.13173401,"('fake', 'genuine')",0.039771892,0.073884636,-0.92829174,-0.80945694,-0.43452737,-0.38958845,-0.3096677,-0.2483567,0.061311
38,-0.27610946,-0.2427965,"('untruthful', 'truthful')",0.48709357,0.5581295,-0.65590745,-0.6201665,0.005233038,0.05835532,-0.1099226,-0.0616195,0.0483031
39,1.004568,0.97360826,"('exploitative', 'cooperative')",0.20061475,0.16159618,0.3323735,0.33461228,0.9180046,0.90536016,0.6138902,0.5937942,-0.020096
40,0.04813232,0.017918825,"('stingy', 'generous')",-0.5847964,-0.5973998,-0.41227072,-0.47297618,-2.7845905,-2.8394513,-0.9333813,-0.9729771,-0.0395958
41,0.18646303,0.17631453,"('unforgiving', 'forgiving')",0.4749089,0.43129656,0.75094044,0.7027968,0.56829476,0.47985458,0.4951518,0.4475656,-0.0475862
42,0.8842786,0.96789175,"('unreliable', 'reliable')",0.63424236,0.7014413,1.0211067,1.1352807,-2.2170546,-2.0888875,0.0806432,0.1789315,0.0982883
43,0.13426262,0.16760515,"('irresponsible', 'responsible')",0.21149096,0.18053201,-0.4073847,-0.32683033,0.6711492,0.7550961,0.1523795,0.1941007,0.0417212
44,-0.20922315,-0.13689476,"('prejudiced', 'unprejudiced')",-1.1486397,-1.1141862,-0.36894646,-0.35077262,-1.2238103,-1.1453161,-0.7376549,-0.6867924,0.0508625
45,0.6334602,0.5655303,"('incompetent', 'competent')",0.9426809,0.7920605,1.1808865,1.1665032,0.52743554,0.49579114,0.8211158,0.7549713,-0.0661445
46,0.30543995,0.23924989,"('uncompetitive', 'competitive')",-0.017492384,-0.11862079,0.36417955,0.29376593,-0.17329262,-0.18687649,0.1197086,0.0568796,-0.062829
47,-0.3287834,-0.22452344,"('stupid', 'smart')",0.9918646,1.0176193,1.3919636,1.387224,5.3979216,5.428498,1.8632417,1.9022044,0.0389627
48,-0.45253325,-0.61215514,"('unintelligent', 'intelligent')",0.20721546,0.07139154,-0.95134467,-0.9586165,-0.3053765,-0.3792713,-0.3755097,-0.4696628,-0.0941531
49,-0.7585169,-0.6947412,"('unable', 'able')",-0.3802902,-0.28459546,-0.28119788,-0.13051079,-0.23128834,-0.15287821,-0.4128233,-0.3156814,0.0971419
50,-1.0364649,-0.94499475,"('clumsy', 'skillful')",-1.4432752,-1.4137858,-0.7908251,-0.6990743,-0.5824723,-0.6056092,-0.9632594,-0.915866,0.0473934
51,0.5954374,0.48071998,"('uneducated', 'educated')",-0.20699684,-0.38684225,0.3704833,0.16095544,0.27477202,0.08065521,0.258424,0.0838721,-0.1745519
52,-0.7678696,-0.84519917,"('irrational', 'rational')",0.5122314,0.42616668,-0.03338352,-0.10629553,-0.29084903,-0.46505493,-0.1449677,-0.2475957,-0.102628
53,-0.90305007,-0.9658468,"('uncreative', 'creative')",0.9017584,1.0119768,0.10236001,0.09349437,0.44954738,0.4001856,0.1376539,0.1349525,-0.0027014
54,-0.21496561,-0.25322336,"('incapable', 'capable')",0.20145133,0.11667549,0.06876234,0.12271327,0.57924753,0.556288,0.1586239,0.1356134,-0.0230105
55,-0.24818835,-0.33595008,"('incompetent', 'clever')",0.49417663,0.3875486,0.3053136,0.33908436,0.47442114,0.4584609,0.2564307,0.2122859,-0.0441448
56,1.6443714,1.6072383,"('impractical', 'practical')",2.0953927,2.1066508,1.3417904,1.3059325,0.3366205,0.38171571,1.3545437,1.3503844,-0.0041593
57,0.61358255,0.4986026,"('unimaginative', 'imaginative')",1.6940805,1.7071216,0.65347487,0.6282626,-2.3426957,-2.327957,0.1546105,0.1265075,-0.028103
58,0.0014348403,0.0518526,"('undiscriminating', 'discriminating')",0.7658715,0.761091,0.51278543,0.53307253,0.11200664,0.21496604,0.3480246,0.3902456,0.042221
59,-0.8878618,-0.8178204,"('foolish', 'wise')",-0.27808303,-0.20024207,-0.27494887,-0.20469117,-0.029181402,-0.10263386,-0.3675188,-0.3313469,0.0361719
60,0.52588165,0.4733723,"('inefficient', 'efficient')",1.1311437,0.99518055,0.22951972,0.18593587,-0.13633761,-0.007906889,0.4375519,0.4116454,-0.0259065
61,-0.96878177,-1.1302232,"('illogical', 'logical')",0.7889485,0.6314976,-0.51985264,-0.6071958,-0.030071251,-0.20099793,-0.1824393,-0.3267298,-0.1442905
62,0.8023222,0.8083198,"('incompetent', 'brilliant')",1.2526067,1.23758,0.5902147,0.71034634,0.217007,0.37192664,0.7155377,0.7820432,0.0665055
63,-0.22008489,-0.13660444,"('unperceptive', 'insightful')",0.43903708,0.40776557,0.54459256,0.6659879,0.37572816,0.4468355,0.2848182,0.3459961,0.0611779
64,-0.68957514,-0.70541793,"('shy', 'confident')",-0.77011025,-0.80223006,-0.00784155,-0.08046976,-5.304748,-5.281066,-1.6930687,-1.7172959,-0.0242272
65,-0.41587713,-0.57663244,"('insecure', 'secure')",0.38813484,0.21014282,0.90812737,0.7958854,0.58543533,0.54192275,0.3664551,0.2428296,-0.1236255
66,-0.17307314,-0.08439532,"('inactive', 'active')",-1.1781018,-1.0442219,0.1634953,0.07703177,0.60156095,0.51090807,-0.1465297,-0.1351693,0.0113604
67,1.0469946,1.0345672,"('doubtful', 'determined')",0.35585395,0.36582157,0.74428594,0.74606854,-0.08296488,-0.060313232,0.5160424,0.5215361,0.0054937
68,-1.0521472,-0.99461466,"('dependent', 'independent')",-1.0395198,-1.0766146,-1.3488141,-1.2896501,-1.3753923,-1.3768069,-1.2039684,-1.1844215,0.0195469
69,-0.16629726,-0.06392297,"('lazy', 'industrious')",-0.223382,-0.061485037,-0.17499468,-0.101373896,-0.90831673,-0.7993216,-0.3682477,-0.2565259,0.1117218
70,1.0392954,1.0404832,"('lethargic', 'energetic')",0.3458044,0.3088575,0.50305,0.61604255,0.5745029,0.63498014,0.6156632,0.6500909,0.0344277
71,0.0926446,0.04282093,"('diffident', 'self-confident')",0.80897576,0.8591519,-0.42528358,-0.396402,0.5806361,0.5355873,0.2642432,0.2602895,-0.0039537
72,-0.08569986,-0.03388213,"('unambitious', 'ambitious')",-0.17155263,-0.10985677,-0.4599214,-0.40891567,-0.8784038,-0.78293836,-0.3988944,-0.3338982,0.0649962
73,0.39526585,0.47895432,"('helpless', 'self-reliant')",0.23116058,0.35423324,-1.138528,-0.98365796,-3.376394,-3.262079,-0.9721239,-0.8531374,0.1189865
74,0.8239997,0.9058535,"('undedicated', 'dedicated')",0.6570583,0.6591635,0.9424135,1.0562305,0.28357816,0.35208595,0.6767624,0.7433333,0.0665709
75,0.008968666,0.09758896,"('meek', 'impulsive')",0.050838523,0.1846226,-0.5150803,-0.35323152,-0.41562447,-0.23881543,-0.2177244,-0.0774589,0.1402655
76,0.7887943,0.7617459,"('anxious', 'daring')",0.9941656,0.9797546,0.47133824,0.4844662,0.23726064,0.2373117,0.6228897,0.6158196,-0.0070701
77,-0.8097905,-0.8647759,"('unmotivated', 'motivated')",0.42741513,0.3136419,-0.534998,-0.66969436,-0.8333128,-0.85290825,-0.4376715,-0.5184342,-0.0807627
78,-1.7382123,-1.6497445,"('nonresilient', 'resilient')",-0.6682263,-0.6165545,-0.86892104,-0.87867856,-0.414097,-0.34424,-0.9223642,-0.8723044,0.0500598
79,0.45460984,0.4910972,"('wavering', 'unwavering')",-0.47465628,-0.32381472,-0.8522377,-0.816885,-0.40605286,-0.37886256,-0.3195843,-0.2571163,0.062468
80,0.12981349,0.00297245,"('dominated', 'dominating')",-0.10171705,-0.25498167,0.85717577,0.8193172,-0.4867095,-0.46900412,0.0996407,0.024576,-0.0750647
81,0.5639875,0.3384018,"('submissive', 'aggressive')",0.6149605,0.42640364,0.7422368,0.67616427,-0.29038006,-0.25292808,0.4077012,0.2970104,-0.1106908
82,0.473541,0.5001132,"('poor', 'rich')",0.4841445,0.45732495,1.3755907,1.3506312,6.306942,6.1914067,2.1600547,2.1248689,-0.0351858
83,-0.09260988,-0.14573222,"('powerless', 'powerful')",0.14346981,0.10495224,0.33207494,0.2444699,-1.0080101,-1.0558678,-0.1562688,-0.2130445,-0.0567757
84,0.21302149,0.10498288,"('inferior', 'superior')",-0.70011574,-0.7689405,0.12995136,0.029218502,0.34582478,0.23670706,-0.0028295,-0.099508,-0.0966785
85,-0.51408637,-0.39229742,"('insignificant', 'prestigious')",-0.41047987,-0.23075381,1.0620546,1.0381637,-0.06561649,-0.1110914,0.017968,0.0760053,0.0580373
86,0.27925667,0.028601164,"('uninfluential', 'influential')",0.86364317,0.68596995,0.2872386,0.24906647,-0.17384005,-0.24816485,0.3140746,0.1788682,-0.1352064
87,-0.07401259,-0.15831552,"('unsuccessful', 'successful')",0.6911306,0.6243107,0.73914635,0.727285,0.86551636,0.8225963,0.5554452,0.5039691,-0.0514761
88,1.5907847,1.514793,"('low', 'eminent')",1.1660869,1.0678182,1.9066395,1.7684629,0.50553846,0.43922597,1.2922624,1.1975751,-0.0946873
