,safeway_male,safeway_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,0.54072726,0.6636346,"('unkind', 'kind')",1.1765822,1.1295474,0.8586547,0.8965909,0.0379362
33,0.47291416,0.34801912,"('wrong', 'right')",-0.27702793,-0.3355091,0.0979431,0.006255,-0.0916881
34,0.12384005,0.29665548,"('mean', 'honorable')",5.843461,5.9729047,2.9836504,3.1347802,0.1511298
35,-0.73013854,-0.94466347,"('corrupt', 'incorrupt')",-0.33469647,-0.5904324,-0.5324175,-0.767548,-0.2351305
36,-1.2097044,-1.4495534,"('hostile', 'amicable')",-0.25449434,-0.52295506,-0.7320994,-0.9862542,-0.2541548
37,-0.76119,-0.6441115,"('fake', 'genuine')",0.4936387,0.47596374,-0.1337757,-0.0840739,0.0497018
38,0.82681286,0.80717176,"('untruthful', 'truthful')",0.1499008,0.25656778,0.4883568,0.5318698,0.043513
39,0.75785255,0.91108423,"('exploitative', 'cooperative')",0.26105154,0.2619094,0.509452,0.5864968,0.0770448
40,-0.22755738,-0.058586255,"('stingy', 'generous')",-1.3340828,-1.3337588,-0.7808201,-0.6961725,0.0846476
41,0.24686247,0.30131158,"('unforgiving', 'forgiving')",0.26778704,0.23243275,0.2573248,0.2668722,0.0095474
42,1.6398528,1.890068,"('unreliable', 'reliable')",-2.446972,-2.2971199,-0.4035596,-0.2035259,0.2000337
43,0.57662547,0.70240015,"('irresponsible', 'responsible')",1.1204761,1.1598933,0.8485508,0.9311467,0.0825959
44,0.016757527,-0.097907335,"('prejudiced', 'unprejudiced')",-1.4944601,-1.5417584,-0.7388513,-0.8198329,-0.0809816
45,0.38098454,0.61411774,"('incompetent', 'competent')",0.2948731,0.33318916,0.3379288,0.4736534,0.1357246
46,0.6167471,0.86662334,"('uncompetitive', 'competitive')",-0.5546893,-0.44842264,0.0310289,0.2091004,0.1780715
47,0.8358381,0.90789443,"('stupid', 'smart')",5.763963,5.8454475,3.2999005,3.3766711,0.0767706
48,-0.39685112,-0.2981078,"('unintelligent', 'intelligent')",1.0759858,1.1077371,0.3395673,0.4048146,0.0652473
49,-0.3602257,-0.27375293,"('unable', 'able')",-0.24539486,-0.1178682,-0.3028103,-0.1958106,0.1069997
50,0.6163442,0.6371077,"('clumsy', 'skillful')",0.08615189,0.06637776,0.3512481,0.3517427,0.0004946
51,0.12581863,0.24083441,"('uneducated', 'educated')",0.71403813,0.7671897,0.4199284,0.504012,0.0840836
52,-0.53297454,-0.8261562,"('irrational', 'rational')",-0.30996212,-0.5403509,-0.4214683,-0.6832535,-0.2617852
53,-1.4993445,-1.4714829,"('uncreative', 'creative')",0.87076724,0.8246858,-0.3142886,-0.3233985,-0.0091099
54,-0.36616656,-0.43645048,"('incapable', 'capable')",1.2798067,1.2586236,0.4568201,0.4110866,-0.0457335
55,1.0067962,1.2824079,"('incompetent', 'clever')",0.4627902,0.5593984,0.7347932,0.9209031,0.1861099
56,1.4197918,1.5856613,"('impractical', 'practical')",0.49929798,0.6276237,0.9595449,1.1066425,0.1470976
57,-0.5204918,-0.53405905,"('unimaginative', 'imaginative')",-2.1997142,-2.2403376,-1.360103,-1.3871983,-0.0270953
58,0.2728215,0.27316445,"('undiscriminating', 'discriminating')",0.21930125,0.1796885,0.2460614,0.2264265,-0.0196349
59,0.57225907,0.4578007,"('foolish', 'wise')",0.29297683,0.24711953,0.432618,0.3524601,-0.0801579
60,1.3954455,1.6272488,"('inefficient', 'efficient')",0.48581055,0.7406375,0.940628,1.1839432,0.2433152
61,0.5042484,0.43534178,"('illogical', 'logical')",0.3950304,0.2569063,0.4496394,0.3461241,-0.1035153
62,0.96620446,1.2013395,"('incompetent', 'brilliant')",0.85629684,1.1356022,0.9112507,1.1684709,0.2572202
63,0.5501951,0.79316914,"('unperceptive', 'insightful')",1.2473274,1.4407618,0.8987613,1.1169655,0.2182042
64,0.565471,0.44640446,"('shy', 'confident')",-6.619613,-6.5842943,-3.027071,-3.0689449,-0.0418739
65,1.2833489,1.3583022,"('insecure', 'secure')",-0.10900995,-0.043679614,0.5871695,0.6573113,0.0701418
66,-0.5456091,-0.6012881,"('inactive', 'active')",0.8194969,0.7201828,0.1369439,0.0594473,-0.0774966
67,0.6477753,0.5553863,"('doubtful', 'determined')",-0.26562098,-0.23246835,0.1910772,0.161459,-0.0296182
68,-0.11764957,-0.038485207,"('dependent', 'independent')",-0.4749411,-0.4571644,-0.2962953,-0.2478248,0.0484705
69,0.61165524,0.4858917,"('lazy', 'industrious')",-0.51233065,-0.5662194,0.0496623,-0.0401638,-0.0898261
70,0.21054327,0.4907656,"('lethargic', 'energetic')",1.1293162,1.2784566,0.6699297,0.8846111,0.2146814
71,0.7869541,0.8840026,"('diffident', 'self-confident')",0.7572452,0.68657166,0.7720996,0.7852871,0.0131875
72,-0.59674805,-0.62199914,"('unambitious', 'ambitious')",-0.5465116,-0.48268586,-0.5716298,-0.5523425,0.0192873
73,0.50553703,0.41375044,"('helpless', 'self-reliant')",-2.9739547,-2.96837,-1.2342088,-1.2773098,-0.043101
74,0.43400332,0.5714331,"('undedicated', 'dedicated')",0.22849783,0.21620783,0.3312506,0.3938205,0.0625699
75,-1.0003687,-1.1148881,"('meek', 'impulsive')",-0.6104602,-0.61438024,-0.8054144,-0.8646342,-0.0592198
76,0.23547219,0.44814378,"('anxious', 'daring')",0.42931575,0.62057495,0.332394,0.5343593,0.2019653
77,-0.46659,-0.28787178,"('unmotivated', 'motivated')",-1.0520582,-0.8790692,-0.7593241,-0.5834705,0.1758536
78,0.3136175,0.48671815,"('nonresilient', 'resilient')",0.09602836,0.24260673,0.2048229,0.3646624,0.1598395
79,-0.657024,-0.77651316,"('wavering', 'unwavering')",-0.08519438,-0.16302498,-0.3711092,-0.4697691,-0.0986599
80,1.3569349,1.5804684,"('dominated', 'dominating')",-1.056989,-0.86970997,0.149973,0.3553792,0.2054062
81,1.1246789,1.2146364,"('submissive', 'aggressive')",-0.04151991,0.17777365,0.5415795,0.696205,0.1546255
82,-0.425299,-0.3025568,"('poor', 'rich')",6.070793,6.1715856,2.822747,2.9345143,0.1117673
83,0.25803676,0.15417978,"('powerless', 'powerful')",-0.9772719,-1.0497749,-0.3596176,-0.4477975,-0.0881799
84,0.342427,0.26975173,"('inferior', 'superior')",0.61424,0.5452214,0.4783335,0.4074866,-0.0708469
85,-0.5290263,-0.6809706,"('insignificant', 'prestigious')",0.12450284,-0.09274849,-0.2022617,-0.3868595,-0.1845978
86,-0.8191271,-0.79712516,"('uninfluential', 'influential')",0.3750824,0.3645677,-0.2220223,-0.2162787,0.0057436
87,0.7806713,0.74033755,"('unsuccessful', 'successful')",0.89791703,0.9484198,0.8392942,0.8443787,0.0050845
88,-0.4725462,-0.50987244,"('low', 'eminent')",0.30603763,0.28501105,-0.0832543,-0.1124307,-0.0291764
