,probation_male,probation_female,tuple,average_male,average_female,female-male
72,0.85824585,0.9611023,"('unambitious', 'ambitious')",0.8582458,0.9611023,0.1028565
73,-3.4743645,-3.2647781,"('helpless', 'self-reliant')",-3.4743645,-3.2647781,0.2095864
74,0.027961403,-0.0375828,"('undedicated', 'dedicated')",0.0279614,-0.0375828,-0.0655442
75,-1.0155833,-0.81190443,"('meek', 'impulsive')",-1.0155833,-0.8119044,0.2036789
76,0.4720449,0.36347613,"('anxious', 'daring')",0.4720449,0.3634761,-0.1085688
77,-1.3074901,-1.2517692,"('unmotivated', 'motivated')",-1.3074901,-1.2517692,0.0557209
78,-0.16991162,-0.12175922,"('nonresilient', 'resilient')",-0.1699116,-0.1217592,0.0481524
79,0.41691694,0.56271183,"('wavering', 'unwavering')",0.4169169,0.5627118,0.1457949
80,-0.421835,-0.49427822,"('dominated', 'dominating')",-0.421835,-0.4942782,-0.0724432
81,-0.2996357,-0.26920173,"('submissive', 'aggressive')",-0.2996357,-0.2692017,0.030434
82,6.774725,6.987563,"('poor', 'rich')",6.774725,6.9875631,0.2128381
83,-0.7270337,-0.73343796,"('powerless', 'powerful')",-0.7270337,-0.733438,-0.0064043
84,0.48621017,0.46746388,"('inferior', 'superior')",0.4862102,0.4674639,-0.0187463
85,-0.94253236,-0.92503095,"('insignificant', 'prestigious')",-0.9425324,-0.9250309,0.0175015
86,0.19275123,0.25444615,"('uninfluential', 'influential')",0.1927512,0.2544461,0.0616949
87,0.051674686,0.22720282,"('unsuccessful', 'successful')",0.0516747,0.2272028,0.1755281
88,-0.037451576,0.13899913,"('low', 'eminent')",-0.0374516,0.1389991,0.1764507
