,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-0.45293945,-0.5210124,"('inhospitable', 'hospitable')",0.22008902,0.2099063,-0.1164252,-0.1555531,-0.0391279
20,-0.5594544,-0.53655034,"('rough', 'thoughtful')",0.96902794,0.89326453,0.2047868,0.1783571,-0.0264297
21,-0.31714055,-0.2930349,"('immoral', 'moral')",-0.7078226,-0.74044245,-0.5124816,-0.5167387,-0.0042571
22,-0.9793715,-0.98748714,"('untrustworthy', 'trustworthy')",-1.412948,-1.379498,-1.1961597,-1.1834925,0.0126672
23,-0.28534964,-0.22811556,"('insincere', 'sincere')",5.429613,5.3847976,2.5721316,2.578341,0.0062094
24,-0.42011505,-0.44320077,"('dishonest', 'honest')",0.7792992,0.7360655,0.1795921,0.1464324,-0.0331597
25,-0.13335389,-0.13647401,"('egoistic', 'altruistic')",1.0879757,1.0585489,0.4773109,0.4610375,-0.0162734
26,0.2845279,0.20717059,"('hardhearted', 'benevolent')",1.431484,1.2693465,0.8580059,0.7382585,-0.1197474
27,-0.48991188,-0.4300482,"('hardhearted', 'softhearted')",1.2440916,1.129907,0.3770899,0.3499294,-0.0271605
28,-0.70111364,-0.76005137,"('disloyal', 'loyal')",0.500031,0.37572983,-0.1005413,-0.1921608,-0.0916195
29,-0.17028004,-0.22459379,"('unfair', 'fair')",-0.40737426,-0.5830154,-0.2888272,-0.4038046,-0.1149774
30,0.3665676,0.3864205,"('intolerant', 'tolerant')",1.3126264,1.2599994,0.839597,0.8232099,-0.0163871
31,-0.28553477,-0.34337437,"('evil', 'good')",-0.7760757,-0.8667293,-0.5308052,-0.6050519,-0.0742467
32,-0.11958125,-0.14151782,"('unkind', 'kind')",0.7208617,0.5744108,0.3006402,0.2164465,-0.0841937
33,0.85752463,0.7067876,"('wrong', 'right')",-0.3622243,-0.37315178,0.2476502,0.1668179,-0.0808323
34,0.01295118,0.1437898,"('mean', 'honorable')",5.8490376,5.9323535,2.9309945,3.0380716,0.1070771
35,0.1223478,-0.016600527,"('corrupt', 'incorrupt')",0.12397077,0.060905576,0.1231593,0.0221525,-0.1010068
36,-0.32238713,-0.4474602,"('hostile', 'amicable')",0.21974413,0.06573929,-0.0513215,-0.1908605,-0.139539
37,-0.42633602,-0.41687095,"('fake', 'genuine')",-0.1043414,-0.045975998,-0.2653387,-0.2314235,0.0339152
38,0.021664329,-0.0129165165,"('untruthful', 'truthful')",0.470426,0.5677679,0.2460452,0.2774257,0.0313805
39,0.819681,0.88214,"('exploitative', 'cooperative')",-0.103331566,-0.014486767,0.3581747,0.4338266,0.0756519
40,-0.038270637,-0.010263834,"('stingy', 'generous')",-1.4723655,-1.5459474,-0.755318,-0.7781056,-0.0227876
41,-0.41165084,-0.35958475,"('unforgiving', 'forgiving')",0.0006314926,-0.11496779,-0.2055097,-0.2372763,-0.0317666
42,-0.107656434,-0.025523279,"('unreliable', 'reliable')",-3.2206297,-3.1696913,-1.6641431,-1.5976073,0.0665358
43,-0.7755517,-0.6857556,"('irresponsible', 'responsible')",0.25123808,0.22934397,-0.2621568,-0.2282058,0.033951
44,-0.14429754,-0.08692281,"('prejudiced', 'unprejudiced')",-1.653407,-1.5977613,-0.8988522,-0.842342,0.0565102
45,-1.4243501,-1.3299757,"('incompetent', 'competent')",-0.38715684,-0.47365975,-0.9057535,-0.9018177,0.0039358
46,-0.88222694,-0.8034329,"('uncompetitive', 'competitive')",-0.6940721,-0.79534525,-0.7881495,-0.7993891,-0.0112396
47,-0.1808212,-0.06278298,"('stupid', 'smart')",4.991181,5.1080194,2.4051797,2.5226183,0.1174386
48,0.33418232,0.30710727,"('unintelligent', 'intelligent')",0.8269949,0.67713785,0.5805886,0.4921226,-0.088466
49,-0.121090114,-0.1184141,"('unable', 'able')",-0.349634,-0.26279464,-0.2353621,-0.1906044,0.0447577
50,-0.012507904,-0.00024973974,"('clumsy', 'skillful')",0.23813666,0.17613482,0.1128144,0.0879425,-0.0248719
51,-0.53389204,-0.58259696,"('uneducated', 'educated')",0.88718116,0.7665743,0.1766446,0.0919887,-0.0846559
52,0.1280822,-0.046047837,"('irrational', 'rational')",0.092934445,0.06256966,0.1105083,0.0082609,-0.1022474
53,-0.69394934,-0.7289183,"('uncreative', 'creative')",0.73254323,0.61918265,0.0192969,-0.0548678,-0.0741647
54,-0.148561,-0.23540208,"('incapable', 'capable')",1.0527395,1.0789844,0.4520893,0.4217911,-0.0302982
55,-1.178532,-1.0948439,"('incompetent', 'clever')",-0.21767855,-0.30715483,-0.6981053,-0.7009994,-0.0028941
56,-0.20061237,-0.21330054,"('impractical', 'practical')",-0.083862685,-0.09646805,-0.1422375,-0.1548843,-0.0126468
57,-1.0184157,-1.0922194,"('unimaginative', 'imaginative')",-2.6778975,-2.8216481,-1.8481566,-1.9569337,-0.1087771
58,0.08807661,0.05695896,"('undiscriminating', 'discriminating')",0.180291,0.06175112,0.1341838,0.059355,-0.0748288
59,0.10144434,0.018735934,"('foolish', 'wise')",0.47385234,0.5345684,0.2876484,0.2766522,-0.0109962
60,-0.1572671,-0.011157893,"('inefficient', 'efficient')",-0.039854106,0.043519966,-0.0985606,0.016181,0.1147416
61,-0.27902246,-0.38966784,"('illogical', 'logical')",0.28475705,0.16992348,0.0028673,-0.1098722,-0.1127395
62,0.01947539,0.19988629,"('incompetent', 'brilliant')",0.5131193,0.7092062,0.2662973,0.4545463,0.188249
63,-0.35378534,-0.2455376,"('unperceptive', 'insightful')",0.86613965,0.8878647,0.2561772,0.3211636,0.0649864
64,0.020151801,-0.06321018,"('shy', 'confident')",-6.174112,-6.07638,-3.0769801,-3.0697949,0.0071852
65,-0.4603984,-0.4421305,"('insecure', 'secure')",-0.690733,-0.6614731,-0.5755657,-0.5518018,0.0237639
66,0.359518,0.27292332,"('inactive', 'active')",1.240443,1.1998805,0.7999805,0.7364019,-0.0635786
67,0.5198223,0.4733437,"('doubtful', 'determined')",-0.1457159,-0.1638596,0.1870532,0.154742,-0.0323112
68,-0.9970318,-1.0721248,"('dependent', 'independent')",-0.2754754,-0.35696393,-0.6362536,-0.7145444,-0.0782908
69,0.97626984,0.9199942,"('lazy', 'industrious')",-0.18513028,-0.10160261,0.3955698,0.4091958,0.013626
70,-1.334771,-1.1747897,"('lethargic', 'energetic')",0.19300352,0.22766484,-0.5708838,-0.4735624,0.0973214
71,0.56953514,0.570917,"('diffident', 'self-confident')",0.41944706,0.39512882,0.4944911,0.4830229,-0.0114682
72,0.07270429,0.058693312,"('unambitious', 'ambitious')",-0.9606965,-0.9055917,-0.4439961,-0.4234492,0.0205469
73,1.1204933,1.036427,"('helpless', 'self-reliant')",-3.0132985,-2.9089155,-0.9464026,-0.9362442,0.0101584
74,0.03905215,0.029098049,"('undedicated', 'dedicated')",-0.25462908,-0.41982213,-0.1077885,-0.195362,-0.0875735
75,0.018415269,0.028530808,"('meek', 'impulsive')",0.050957676,0.12774608,0.0346865,0.0781384,0.0434519
76,0.029705338,0.18739772,"('anxious', 'daring')",0.18336813,0.2536875,0.1065367,0.2205426,0.1140059
77,-0.38746238,-0.37953794,"('unmotivated', 'motivated')",-0.9295905,-0.872254,-0.6585264,-0.625896,0.0326304
78,-0.84044677,-0.71089506,"('nonresilient', 'resilient')",0.4327895,0.438602,-0.2038286,-0.1361465,0.0676821
79,0.05772833,-0.018594239,"('wavering', 'unwavering')",0.42993954,0.39628625,0.2438339,0.188846,-0.0549879
80,-0.032795474,0.027377762,"('dominated', 'dominating')",-1.1734613,-1.1119461,-0.6031284,-0.5422842,0.0608442
81,-0.4557442,-0.37117016,"('submissive', 'aggressive')",-0.59734964,-0.52357537,-0.526547,-0.4473728,0.0791742
82,-1.0887685,-0.9740118,"('poor', 'rich')",5.790295,5.790042,2.3507633,2.408015,0.0572517
83,0.78619444,0.64244604,"('powerless', 'powerful')",-0.7156229,-0.8721709,0.0352858,-0.1148624,-0.1501482
84,0.5041506,0.35961562,"('inferior', 'superior')",0.8907134,0.85763204,0.697432,0.6086239,-0.0888081
85,1.291739,1.19797,"('insignificant', 'prestigious')",0.9892281,0.9257937,1.1404836,1.0618819,-0.0786017
86,-0.6531507,-0.78049016,"('uninfluential', 'influential')",-0.09877406,-0.34704816,-0.3759624,-0.5637692,-0.1878068
87,0.37866142,0.36988255,"('unsuccessful', 'successful')",0.86639434,0.93327844,0.6225279,0.6515805,0.0290526
88,0.13334054,0.071679145,"('low', 'eminent')",0.26001027,0.13431364,0.1966754,0.1029964,-0.093679
