,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
23,0.23589928,0.25662798,"('insincere', 'sincere')",-0.50232387,-0.42689922,1.8951359,1.8434896,0.5429037,0.5577395,0.0148358
24,-0.27867636,-0.18375881,"('dishonest', 'honest')",-0.98996884,-0.9402949,1.2128685,1.0751166,-0.0185922,-0.0163124,0.0022798
25,1.1228662,1.1420186,"('egoistic', 'altruistic')",1.0838239,0.9746823,0.38536063,0.3649064,0.8640169,0.8272024,-0.0368145
26,1.0722668,1.0717628,"('hardhearted', 'benevolent')",-0.09726439,-0.17586164,1.0570732,1.0661021,0.6773585,0.6540011,-0.0233574
27,-0.2745297,-0.2517351,"('hardhearted', 'softhearted')",0.13410142,0.0950246,-0.9047271,-0.78505456,-0.3483851,-0.3139217,0.0344634
28,-0.05568772,-0.06385429,"('disloyal', 'loyal')",-0.055057388,-0.059950855,0.55432546,0.41203862,0.1478601,0.0960778,-0.0517823
29,-0.154077,-0.13197589,"('unfair', 'fair')",-0.37499732,-0.34706062,-0.6862251,-0.75579286,-0.4050998,-0.4116098,-0.00651
30,-0.2121765,-0.19162107,"('intolerant', 'tolerant')",-0.6903551,-0.6900755,2.4255412,2.257349,0.5076698,0.4585508,-0.049119
31,0.5387742,0.64009595,"('evil', 'good')",-0.014417976,-0.098236516,-2.6363373,-2.6667523,-0.7039936,-0.7082977,-0.0043041
32,0.66618425,0.6031081,"('unkind', 'kind')",-0.020123363,-0.05933594,1.9161863,1.7847502,0.8540824,0.7761741,-0.0779083
33,0.8354692,0.7399013,"('wrong', 'right')",0.60403645,0.41148004,0.045391135,-0.017382387,0.4949656,0.3779997,-0.1169659
34,-0.045148,-0.002787549,"('mean', 'honorable')",-0.52961886,-0.44094485,0.50915504,0.54151344,-0.0218706,0.0325937,0.0544643
35,0.3369497,0.19718973,"('corrupt', 'incorrupt')",0.37593377,0.16393062,-3.4077342,-3.650749,-0.8982836,-1.0965428,-0.1982592
36,0.79337305,0.7044147,"('hostile', 'amicable')",-0.08474633,-0.3536272,-2.6444755,-2.92266,-0.6452829,-0.8572909,-0.212008
37,-1.3401586,-1.2702624,"('fake', 'genuine')",-1.0311979,-0.9786028,-0.32942495,-0.4730829,-0.9002604,-0.907316,-0.0070556
38,0.6049515,0.6670291,"('untruthful', 'truthful')",-0.22784325,-0.20945,0.0066164583,-0.027523354,0.1279082,0.1433519,0.0154437
39,1.2147684,1.2256798,"('exploitative', 'cooperative')",0.8054918,0.77968454,2.287395,2.1923134,1.4358851,1.3992259,-0.0366592
40,-0.2758059,-0.17530473,"('stingy', 'generous')",-0.30729592,-0.29147908,0.95062566,0.9054789,0.1225079,0.1462317,0.0237238
41,-0.20643231,-0.17617875,"('unforgiving', 'forgiving')",-0.38755065,-0.35908246,0.8231634,0.7788836,0.0763935,0.0812075,0.004814
42,-0.44145814,-0.37661776,"('unreliable', 'reliable')",0.102049835,0.2774734,1.128723,1.1964021,0.2631049,0.3657526,0.1026477
43,-0.77956843,-0.72419846,"('irresponsible', 'responsible')",-1.1853169,-1.0317817,1.9327531,2.0870993,-0.0107108,0.1103731,0.1210839
44,-1.762079,-1.7534778,"('prejudiced', 'unprejudiced')",-0.47897404,-0.44786307,-1.1462611,-1.1890205,-1.1291048,-1.1301204,-0.0010156
45,-1.5958637,-1.4324385,"('incompetent', 'competent')",-2.0563498,-1.7636157,0.52507526,0.5759486,-1.0423795,-0.8733686,0.1690109
46,-2.2283022,-2.1478245,"('uncompetitive', 'competitive')",-1.6429641,-1.403676,2.722055,2.64879,-0.3830705,-0.3009036,0.0821669
47,-0.14134374,-0.15149994,"('stupid', 'smart')",-0.18141074,-0.14315698,0.62803835,0.69092536,0.1017613,0.1320895,0.0303282
48,0.6651715,0.77734256,"('unintelligent', 'intelligent')",-0.11743656,-0.056350857,2.0057104,1.9603229,0.8511484,0.8937715,0.0426231
49,-0.27361292,-0.32825935,"('unable', 'able')",-1.0275444,-0.96457255,-0.04211726,-0.015306421,-0.4477582,-0.4360461,0.0117121
50,-0.57876897,-0.6690754,"('clumsy', 'skillful')",0.29862708,0.1837067,-0.69886774,-0.80284745,-0.3263365,-0.4294054,-0.1030689
51,-0.8991892,-0.955527,"('uneducated', 'educated')",-0.29440707,-0.21489926,1.9590851,1.8924799,0.255163,0.2406845,-0.0144785
52,1.0999656,0.9077855,"('irrational', 'rational')",0.9035777,0.50927347,-0.91229916,-1.1389552,0.3637481,0.0927012,-0.2710469
53,0.05963237,0.09917524,"('uncreative', 'creative')",-0.3002984,-0.34401143,0.6564284,0.53621733,0.1385875,0.0971271,-0.0414604
54,0.20219837,0.09083331,"('incapable', 'capable')",-1.0374342,-1.149578,-0.83409333,-0.8364137,-0.5564431,-0.6317194,-0.0752763
55,-0.60205257,-0.41790566,"('incompetent', 'clever')",-1.1468186,-0.8968172,3.0486615,3.0665503,0.4332634,0.5839425,0.1506791
56,0.48335975,0.53851175,"('impractical', 'practical')",-0.34973997,-0.17401479,2.225574,2.1756556,0.7863979,0.8467175,0.0603196
57,-1.4964662,-1.3863297,"('unimaginative', 'imaginative')",-1.5632724,-1.4515706,0.7748531,0.8174211,-0.7616285,-0.6734931,0.0881354
58,-0.3636735,-0.3584735,"('undiscriminating', 'discriminating')",-0.52792555,-0.4346375,0.7201408,0.6971136,-0.0571527,-0.0319991,0.0251536
59,1.1365992,1.0429305,"('foolish', 'wise')",0.6194175,0.4169631,-1.7088782,-1.6725934,0.0157129,-0.0708999,-0.0866128
60,-0.44287091,-0.340841,"('inefficient', 'efficient')",-0.25465584,-0.03677486,2.8398883,3.0571177,0.7141205,0.8931673,0.1790468
61,0.4233309,0.29917648,"('illogical', 'logical')",0.35050517,0.29100093,0.6170746,0.5486573,0.4636369,0.3796116,-0.0840253
62,0.119501874,0.2360377,"('incompetent', 'brilliant')",-0.49463123,-0.26967385,2.7953215,2.906262,0.8067307,0.9575419,0.1508112
63,-0.39186233,-0.31403506,"('unperceptive', 'insightful')",-0.6363469,-0.40568233,1.7327318,1.8799553,0.2348409,0.386746,0.1519051
64,-1.323374,-1.3631046,"('shy', 'confident')",-0.16387297,-0.12162608,0.89428604,0.8895357,-0.1976537,-0.1983983,-0.0007446
65,-0.53853416,-0.5146207,"('insecure', 'secure')",-0.21966374,-0.13965635,1.6600422,1.6957266,0.3006148,0.3471498,0.046535
66,0.11271824,0.019326478,"('inactive', 'active')",0.38567865,0.30539364,-0.011467416,0.07761845,0.1623098,0.1341129,-0.0281969
67,-0.06517573,-0.16004825,"('doubtful', 'determined')",0.22511508,0.21919177,0.87802607,0.9470917,0.3459885,0.3354117,-0.0105768
68,-1.7068775,-1.7766978,"('dependent', 'independent')",-1.3920726,-1.3461947,-0.2511954,-0.2585448,-1.1167151,-1.1271458,-0.0104307
69,0.5228248,0.3988615,"('lazy', 'industrious')",1.0749165,0.9229866,-0.85627985,-0.8263489,0.2471538,0.1651664,-0.0819874
70,-1.9047091,-1.829968,"('lethargic', 'energetic')",-1.2731811,-1.0730594,1.9735311,2.080858,-0.4014531,-0.2740565,0.1273966
71,1.3876467,1.3910112,"('diffident', 'self-confident')",0.89944315,0.8954813,-0.6621237,-0.6254591,0.5416554,0.5536778,0.0120224
72,0.926475,0.96008164,"('unambitious', 'ambitious')",-0.40652868,-0.42505422,2.173569,2.3757372,0.8978384,0.9702549,0.0724165
73,0.051686592,0.027387273,"('helpless', 'self-reliant')",-0.0938737,-0.18057296,-0.37515962,-0.47015712,-0.1391156,-0.2077809,-0.0686653
74,0.0681226,0.11721067,"('undedicated', 'dedicated')",-0.7916446,-0.71332574,1.5094731,1.5555239,0.2619837,0.3198029,0.0578192
75,-0.7879434,-0.7967336,"('meek', 'impulsive')",-0.15104952,-0.16096698,-1.2246325,-1.1136907,-0.7212085,-0.6904638,0.0307447
76,-0.6991087,-0.58143765,"('anxious', 'daring')",-0.87783664,-0.69980806,0.9470248,0.89251846,-0.2099735,-0.1295757,0.0803978
77,-0.16556814,-0.065943524,"('unmotivated', 'motivated')",-0.034342356,0.15435287,0.719877,0.95679706,0.1733222,0.3484021,0.1750799
78,-0.5708223,-0.47948617,"('nonresilient', 'resilient')",-0.045430474,0.17444754,0.29590797,0.49162298,-0.1067816,0.0621948,0.1689764
79,0.99147177,0.9430485,"('wavering', 'unwavering')",0.32872275,0.18628573,-2.1709113,-2.2110672,-0.2835723,-0.3605777,-0.0770054
80,-0.6801243,-0.6010476,"('dominated', 'dominating')",-0.0019496828,0.2633499,1.6979893,1.8604301,0.3386385,0.5075775,0.168939
81,-1.5516554,-1.447219,"('submissive', 'aggressive')",-0.882701,-0.62587833,2.4815729,2.6456597,0.0157388,0.1908542,0.1751154
82,-0.4079545,-0.3708499,"('poor', 'rich')",-0.41329885,-0.3263492,1.0258552,1.0587485,0.0682006,0.1205165,0.0523159
83,-0.021478146,-0.012689456,"('powerless', 'powerful')",-0.2109325,-0.14551891,1.2712221,1.2486068,0.3462705,0.3634661,0.0171956
84,0.6891334,0.5846339,"('inferior', 'superior')",-0.13554977,-0.18157634,0.59637797,0.5557266,0.3833205,0.3195947,-0.0637258
85,1.5150313,1.4557089,"('insignificant', 'prestigious')",0.803692,0.6050136,-1.6960247,-1.8529212,0.2075662,0.069267,-0.1382992
86,-0.14257362,-0.115233645,"('uninfluential', 'influential')",-0.8687308,-0.8407245,2.0107996,2.0733502,0.3331651,0.372464,0.0392989
87,-0.80165684,-0.8459681,"('unsuccessful', 'successful')",-0.65086025,-0.61025757,2.1146445,2.215542,0.2207092,0.2531055,0.0323963
88,0.40150702,0.3570843,"('low', 'eminent')",-0.05640707,-0.09094401,0.52458274,0.3454971,0.2898942,0.2038791,-0.0860151
