,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
72,-0.069552414,-0.096045665,"('unambitious', 'ambitious')",-0.049771637,-0.011026323,-1.1261578,-1.0868802,-0.4151606,-0.3979841,0.0171765
73,1.2737055,1.2840598,"('helpless', 'self-reliant')",0.21555865,0.32662097,-3.5464497,-3.4609299,-0.6857285,-0.6167497,0.0689788
74,-0.08343963,-0.12826906,"('undedicated', 'dedicated')",0.060559597,0.106463656,0.09937832,0.05953514,0.0254994,0.0125766,-0.0129228
75,0.25003573,0.32314274,"('meek', 'impulsive')",-0.3628003,-0.26455003,-0.48313534,-0.39234665,-0.1986333,-0.1112513,0.087382
76,-0.23025168,-0.22224152,"('anxious', 'daring')",1.0779912,1.0922314,0.047250707,0.11283217,0.2983301,0.3276074,0.0292773
77,-0.30160606,-0.3093447,"('unmotivated', 'motivated')",1.080955,0.9813487,-1.0384992,-0.92844856,-0.0863834,-0.0854815,0.0009019
78,-0.9109331,-0.7126274,"('nonresilient', 'resilient')",0.33907795,0.3880426,0.17223944,0.2956854,-0.1332052,-0.0096331,0.1235721
79,0.29343858,0.31922698,"('wavering', 'unwavering')",-1.2683351,-1.2304852,-0.18162164,-0.13778418,-0.3855061,-0.3496808,0.0358253
80,-0.26720762,-0.4139228,"('dominated', 'dominating')",0.97356,0.92959046,-0.94687223,-0.8596306,-0.0801733,-0.1146543,-0.034481
81,-0.8099847,-1.0594012,"('submissive', 'aggressive')",1.3767083,1.1444788,-0.64508915,-0.64552194,-0.0261219,-0.1868148,-0.1606929
82,-1.4144509,-1.4053468,"('poor', 'rich')",0.92002195,0.97880137,6.1596637,6.2468624,1.8884115,1.9401058,0.0516943
83,0.94536036,0.93892014,"('powerless', 'powerful')",0.74415135,0.7717951,-0.8873863,-0.87581414,0.2673752,0.2783004,0.0109252
84,0.3851343,0.2806604,"('inferior', 'superior')",-0.114770256,-0.1346558,0.7551697,0.7440717,0.3418446,0.2966921,-0.0451525
85,1.0977762,1.2109618,"('insignificant', 'prestigious')",0.23378697,0.35867944,0.42614576,0.46717954,0.585903,0.6789403,0.0930373
86,-0.7293175,-0.9026733,"('uninfluential', 'influential')",0.099078685,-0.07173261,0.19978485,0.07621515,-0.1434846,-0.2993969,-0.1559123
87,0.26329136,0.18848705,"('unsuccessful', 'successful')",0.8661539,0.8287669,0.5788982,0.66763115,0.5694478,0.5616283,-0.0078195
88,-0.1789714,-0.3339048,"('low', 'eminent')",0.5209053,0.39409384,0.36478528,0.32582185,0.2355731,0.1286703,-0.1069028
