,cirrhosis_male,cirrhosis_female,tuple,average_male,average_female,female-male
66,-0.4495463,-0.58248305,"('inactive', 'active')",-0.4495463,-0.5824831,-0.1329368
67,-0.053034067,-0.013684634,"('doubtful', 'determined')",-0.0530341,-0.0136846,0.0393495
68,-0.23837891,-0.17964385,"('dependent', 'independent')",-0.2383789,-0.1796439,0.058735
69,0.032507665,-0.04992686,"('lazy', 'industrious')",0.0325077,-0.0499269,-0.0824346
70,-0.70912236,-0.61078197,"('lethargic', 'energetic')",-0.7091224,-0.610782,0.0983404
71,0.087261476,0.020972952,"('diffident', 'self-confident')",0.0872615,0.020973,-0.0662885
72,0.06166034,-0.02191118,"('unambitious', 'ambitious')",0.0616603,-0.0219112,-0.0835715
73,-0.57419926,-0.65662134,"('helpless', 'self-reliant')",-0.5741993,-0.6566213,-0.082422
74,-0.17081407,-0.22030035,"('undedicated', 'dedicated')",-0.1708141,-0.2203003,-0.0494862
75,0.17734563,0.191741,"('meek', 'impulsive')",0.1773456,0.191741,0.0143954
76,-0.002884671,0.17235927,"('anxious', 'daring')",-0.0028847,0.1723593,0.175244
77,-1.3419489,-1.1987318,"('unmotivated', 'motivated')",-1.3419489,-1.1987318,0.1432171
78,-0.66800404,-0.57745874,"('nonresilient', 'resilient')",-0.668004,-0.5774587,0.0905453
79,-0.849295,-0.8644172,"('wavering', 'unwavering')",-0.849295,-0.8644172,-0.0151222
80,-0.54617465,-0.49507785,"('dominated', 'dominating')",-0.5461746,-0.4950778,0.0510968
81,-0.9184563,-0.83731014,"('submissive', 'aggressive')",-0.9184563,-0.8373101,0.0811462
82,1.3844597,1.407289,"('poor', 'rich')",1.3844597,1.407289,0.0228293
83,-0.3200742,-0.33544713,"('powerless', 'powerful')",-0.3200742,-0.3354471,-0.0153729
84,0.420177,0.34354785,"('inferior', 'superior')",0.420177,0.3435479,-0.0766291
85,0.5249885,0.3551453,"('insignificant', 'prestigious')",0.5249885,0.3551453,-0.1698432
86,-1.4472421,-1.6139057,"('uninfluential', 'influential')",-1.4472421,-1.6139057,-0.1666636
87,-0.10510848,-0.18924756,"('unsuccessful', 'successful')",-0.1051085,-0.1892476,-0.0841391
88,-0.50994486,-0.5581988,"('low', 'eminent')",-0.5099449,-0.5581988,-0.0482539
