,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
22,-0.88510656,-0.9154335,"('untrustworthy', 'trustworthy')",-0.9695653,-1.0776625,-0.9273359,-0.996548,-0.0692121
23,0.2850997,0.2883473,"('insincere', 'sincere')",5.8257627,5.749198,3.0554311,3.0187726,-0.0366585
24,0.00887442,-0.03202799,"('dishonest', 'honest')",0.8023647,0.76344377,0.4056196,0.3657079,-0.0399117
25,-0.11508612,-0.16419902,"('egoistic', 'altruistic')",1.3271884,1.267648,0.6060511,0.5517245,-0.0543266
26,0.5299605,0.50437886,"('hardhearted', 'benevolent')",1.5055264,1.441611,1.0177435,0.9729949,-0.0447486
27,0.8063062,0.8865899,"('hardhearted', 'softhearted')",1.4762975,1.4365853,1.1413019,1.1615876,0.0202857
28,0.7329701,0.68192166,"('disloyal', 'loyal')",0.88383806,0.7630749,0.8084041,0.7224983,-0.0859058
29,-0.52643985,-0.50096595,"('unfair', 'fair')",-0.41227716,-0.52350175,-0.4693585,-0.5122339,-0.0428754
30,0.5766945,0.6336879,"('intolerant', 'tolerant')",1.1585596,1.0930536,0.867627,0.8633708,-0.0042562
31,-1.0924054,-0.9557354,"('evil', 'good')",-1.066844,-1.0788417,-1.0796247,-1.0172886,0.0623361
32,1.4133184,1.381985,"('unkind', 'kind')",1.4262185,1.3177618,1.4197685,1.3498733,-0.0698952
33,0.3639111,0.27332494,"('wrong', 'right')",-0.56529534,-0.6266058,-0.1006921,-0.1766404,-0.0759483
34,0.47686625,0.64266205,"('mean', 'honorable')",6.0470595,6.1670384,3.2619629,3.4048502,0.1428873
35,-0.92022616,-0.9542847,"('corrupt', 'incorrupt')",-0.36654907,-0.44552472,-0.6433876,-0.6999047,-0.0565171
36,-0.6060803,-0.52403,"('hostile', 'amicable')",0.06444176,-0.06826521,-0.2708193,-0.2961476,-0.0253283
37,-0.11166071,-0.11941807,"('fake', 'genuine')",0.12313012,0.13101833,0.0057347,0.0058001,6.54e-05
38,0.6198497,0.70273435,"('untruthful', 'truthful')",0.3138443,0.38164204,0.466847,0.5421882,0.0753412
39,0.9331902,0.90626967,"('exploitative', 'cooperative')",-0.13553637,-0.12885134,0.3988269,0.3887092,-0.0101177
40,-0.6556926,-0.63279533,"('stingy', 'generous')",-1.9508557,-2.0678182,-1.3032742,-1.3503067,-0.0470325
41,0.07071752,0.14094628,"('unforgiving', 'forgiving')",0.13280128,0.026687315,0.1017594,0.0838168,-0.0179426
42,0.5807082,0.6147962,"('unreliable', 'reliable')",-2.9861245,-2.9076622,-1.2027081,-1.146433,0.0562751
43,0.75761235,0.7918655,"('irresponsible', 'responsible')",0.71371245,0.7491366,0.7356624,0.7705011,0.0348387
44,-0.6465837,-0.6113368,"('prejudiced', 'unprejudiced')",-1.7020042,-1.6543758,-1.174294,-1.1328564,0.0414376
45,-0.15372455,-0.049413104,"('incompetent', 'competent')",0.011840094,-0.008289037,-0.0709422,-0.0288511,0.0420911
46,-0.23629408,-0.21289201,"('uncompetitive', 'competitive')",-0.59210247,-0.64856875,-0.4141983,-0.4307304,-0.0165321
47,0.6962159,0.7250389,"('stupid', 'smart')",5.6914864,5.7599783,3.1938512,3.2425086,0.0486574
48,0.5141916,0.48152828,"('unintelligent', 'intelligent')",0.8940451,0.841867,0.7041184,0.6616976,-0.0424208
49,-0.011063667,0.11112884,"('unable', 'able')",-0.031831186,0.13152468,-0.0214474,0.1213268,0.1427742
50,-0.045427945,-0.03976765,"('clumsy', 'skillful')",0.24185315,0.26854235,0.0982126,0.1143873,0.0161747
51,-0.5424869,-0.639079,"('uneducated', 'educated')",0.7303678,0.6014431,0.0939404,-0.0188179,-0.1127583
52,-0.5684483,-0.71857697,"('irrational', 'rational')",-0.044652697,-0.12981384,-0.3065505,-0.4241954,-0.1176449
53,-0.3450762,-0.32953593,"('uncreative', 'creative')",1.1152648,1.0684117,0.3850943,0.3694379,-0.0156564
54,0.010709338,-0.04289151,"('incapable', 'capable')",0.99442863,1.0845652,0.502569,0.5208368,0.0182678
55,0.3411846,0.38251033,"('incompetent', 'clever')",0.1615939,0.122123644,0.2513892,0.252317,0.0009278
56,1.8693129,1.9112167,"('impractical', 'practical')",0.2743552,0.30049148,1.0718341,1.1058542,0.0340201
57,-0.02730961,-0.035685226,"('unimaginative', 'imaginative')",-2.6257243,-2.6712945,-1.326517,-1.3534899,-0.0269729
58,-0.87115324,-0.8521206,"('undiscriminating', 'discriminating')",-0.14853734,-0.21256319,-0.5098453,-0.5323419,-0.0224966
59,0.42552355,0.36153945,"('foolish', 'wise')",0.39913723,0.44276717,0.4123304,0.4021533,-0.0101771
60,1.637166,1.6896096,"('inefficient', 'efficient')",0.42482924,0.49679628,1.0309976,1.0932029,0.0622053
61,-0.2681334,-0.37549004,"('illogical', 'logical')",0.4223732,0.2411077,0.0771199,-0.0671912,-0.1443111
62,0.037487075,0.1300965,"('incompetent', 'brilliant')",0.31809318,0.47709528,0.1777901,0.3035959,0.1258058
63,0.21527034,0.29803658,"('unperceptive', 'insightful')",1.2244973,1.2966977,0.7198838,0.7973672,0.0774834
64,-0.8367951,-0.9394533,"('shy', 'confident')",-6.3705573,-6.435428,-3.6036763,-3.6874406,-0.0837643
65,-0.047033444,-0.16885065,"('insecure', 'secure')",-0.10150044,-0.17452273,-0.0742669,-0.1716867,-0.0974198
66,-0.647465,-0.6424439,"('inactive', 'active')",0.5763154,0.580894,-0.0355748,-0.030775,0.0047998
67,0.5659024,0.5231581,"('doubtful', 'determined')",-0.5060562,-0.45032498,0.0299231,0.0364165,0.0064934
68,-1.2496253,-1.3190235,"('dependent', 'independent')",-0.4168616,-0.46496806,-0.8332435,-0.8919958,-0.0587523
69,-0.37791306,-0.35869914,"('lazy', 'industrious')",-0.59542406,-0.50790435,-0.4866686,-0.4333017,0.0533669
70,-0.30974936,-0.23265646,"('lethargic', 'energetic')",0.5811413,0.61624277,0.135696,0.1917931,0.0560971
71,1.698467,1.803877,"('diffident', 'self-confident')",0.68408513,0.7031238,1.1912761,1.2535005,0.0622244
72,-0.5128966,-0.5745321,"('unambitious', 'ambitious')",-0.83562285,-0.7788536,-0.6742597,-0.6766928,-0.0024331
73,0.08730304,0.020387962,"('helpless', 'self-reliant')",-3.541529,-3.5084069,-1.727113,-1.7440095,-0.0168965
74,0.4105826,0.46521303,"('undedicated', 'dedicated')",0.14857735,0.14319418,0.27958,0.3042036,0.0246236
75,-1.0744671,-1.0625267,"('meek', 'impulsive')",-0.48238367,-0.36610606,-0.7784253,-0.7143164,0.0641089
76,-0.04521532,-0.007376356,"('anxious', 'daring')",0.20534752,0.23906983,0.0800661,0.1158467,0.0357806
77,-0.67906636,-0.69991255,"('unmotivated', 'motivated')",-1.0612688,-1.0053655,-0.8701676,-0.852639,0.0175286
78,1.0062903,1.1516614,"('nonresilient', 'resilient')",0.33692974,0.41097605,0.67161,0.7813187,0.1097087
79,-0.11267235,-0.0772917,"('wavering', 'unwavering')",-0.08546181,-0.0070968578,-0.0990671,-0.0421943,0.0568728
80,-0.70418245,-0.7689881,"('dominated', 'dominating')",-1.4915581,-1.4618084,-1.0978702,-1.1153983,-0.0175281
81,-0.29121545,-0.3817506,"('submissive', 'aggressive')",-0.6792769,-0.6908898,-0.4852462,-0.5363202,-0.051074
82,-0.3441714,-0.33152962,"('poor', 'rich')",6.440053,6.511268,3.0479407,3.0898693,0.0419286
83,-0.04749005,-0.05303839,"('powerless', 'powerful')",-1.0926039,-1.1482893,-0.570047,-0.6006638,-0.0306168
84,0.11646866,0.02299137,"('inferior', 'superior')",0.6377376,0.5878712,0.3771031,0.3054313,-0.0716718
85,0.1503778,0.13202862,"('insignificant', 'prestigious')",0.50276494,0.5239697,0.3265714,0.3279992,0.0014278
86,0.16581248,0.06623279,"('uninfluential', 'influential')",0.2810649,0.12894844,0.2234387,0.0975906,-0.1258481
87,0.21797693,0.17215824,"('unsuccessful', 'successful')",0.708205,0.79544824,0.463091,0.4838032,0.0207122
88,-0.5147459,-0.49646127,"('low', 'eminent')",0.34458458,0.3672143,-0.0850807,-0.0646235,0.0204572
