,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,0.36762983,0.27352244,"('unkind', 'kind')",1.2107499,1.0727097,0.7891898,0.6731161,-0.1160737
33,0.3826111,0.33709785,"('wrong', 'right')",-0.59023106,-0.6533822,-0.10381,-0.1581422,-0.0543322
34,-0.2259009,0.0032114666,"('mean', 'honorable')",5.75644,5.9981737,2.7652695,3.0006926,0.2354231
35,0.033073634,0.040523607,"('corrupt', 'incorrupt')",-0.2420981,-0.29583308,-0.1045122,-0.1276547,-0.0231425
36,-0.17749213,-0.19714272,"('hostile', 'amicable')",0.25615028,0.086204104,0.0393291,-0.0554693,-0.0947984
37,-0.71547675,-0.66744256,"('fake', 'genuine')",0.034219638,0.10336812,-0.3406286,-0.2820372,0.0585914
38,0.18660031,0.2913246,"('untruthful', 'truthful')",0.18567774,0.28942135,0.186139,0.290373,0.104234
39,2.0857632,1.9938742,"('exploitative', 'cooperative')",0.10855962,0.08847446,1.0971614,1.0411743,-0.0559871
40,-0.13679354,-0.04711774,"('stingy', 'generous')",-1.9167715,-1.9789096,-1.0267825,-1.0130137,0.0137688
41,-0.15113337,-0.09722931,"('unforgiving', 'forgiving')",0.23251161,0.11436259,0.0406891,0.0085666,-0.0321225
42,-0.28164485,-0.18968046,"('unreliable', 'reliable')",-3.0977838,-3.0388184,-1.6897143,-1.6142495,0.0754648
43,-0.40819734,-0.36310875,"('irresponsible', 'responsible')",0.43358096,0.4734548,0.0126918,0.055173,0.0424812
44,-0.22309914,-0.17388697,"('prejudiced', 'unprejudiced')",-1.4156513,-1.434209,-0.8193752,-0.804048,0.0153272
45,-0.9251419,-0.80890083,"('incompetent', 'competent')",-0.0341205,-0.072901696,-0.4796312,-0.4409013,0.0387299
46,-0.53051215,-0.48905972,"('uncompetitive', 'competitive')",-0.6408499,-0.7136919,-0.585681,-0.6013758,-0.0156948
47,0.21638945,0.28747922,"('stupid', 'smart')",5.422278,5.614042,2.8193338,2.9507606,0.1314268
48,0.14573391,0.14961782,"('unintelligent', 'intelligent')",0.7307991,0.6816454,0.4382665,0.4156316,-0.0226349
49,0.14797063,0.26065606,"('unable', 'able')",0.028286494,0.15542075,0.0881286,0.2080384,0.1199098
50,0.23122531,0.30466408,"('clumsy', 'skillful')",-0.031819444,0.044149235,0.0997029,0.1744066,0.0747037
51,-0.44707286,-0.6051301,"('uneducated', 'educated')",0.9046285,0.76879,0.2287778,0.08183,-0.1469478
52,0.44923645,0.27407745,"('irrational', 'rational')",0.19979045,0.03615351,0.3245134,0.1551155,-0.1693979
53,0.24089897,0.12196324,"('uncreative', 'creative')",1.1608361,1.1264741,0.7008675,0.6242187,-0.0766488
54,0.6329455,0.5060339,"('incapable', 'capable')",1.1394995,1.1733563,0.8862225,0.8396951,-0.0465274
55,-0.55580056,-0.5207855,"('incompetent', 'clever')",0.22754335,0.15174669,-0.1641286,-0.1845194,-0.0203908
56,0.62791157,0.57095146,"('impractical', 'practical')",0.3772845,0.37188998,0.502598,0.4714207,-0.0311773
57,-0.622715,-0.713251,"('unimaginative', 'imaginative')",-2.4374855,-2.595161,-1.5301002,-1.654206,-0.1241058
58,0.3156073,0.2784438,"('undiscriminating', 'discriminating')",-0.013373185,-0.04454347,0.1511171,0.1169502,-0.0341669
59,0.99632967,0.93665755,"('foolish', 'wise')",0.52405685,0.5552614,0.7601932,0.7459595,-0.0142337
60,0.8308699,0.8841588,"('inefficient', 'efficient')",0.22470829,0.33605376,0.5277891,0.6101063,0.0823172
61,0.7206769,0.55325913,"('illogical', 'logical')",0.39084512,0.21480276,0.555761,0.3840309,-0.1717301
62,0.45470095,0.630494,"('incompetent', 'brilliant')",0.3661866,0.5627549,0.4104438,0.5966245,0.1861807
63,-0.11062104,0.023344832,"('unperceptive', 'insightful')",0.8434021,0.933503,0.3663905,0.4784239,0.1120334
64,-0.46614,-0.48224586,"('shy', 'confident')",-6.3420424,-6.4832244,-3.4040911,-3.4827352,-0.0786441
65,0.012953268,-0.1498244,"('insecure', 'secure')",-0.26059327,-0.35121888,-0.12382,-0.2505216,-0.1267016
66,-1.5299653,-1.5197963,"('inactive', 'active')",0.13736442,0.1573278,-0.6963004,-0.6812342,0.0150662
67,0.3355409,0.2916456,"('doubtful', 'determined')",-0.5405378,-0.5061473,-0.1024984,-0.1072509,-0.0047525
68,-0.65965086,-0.681965,"('dependent', 'independent')",-0.46839783,-0.45228878,-0.5640243,-0.5671269,-0.0031026
69,-0.027318425,0.17838979,"('lazy', 'industrious')",-0.6825558,-0.56603533,-0.3549371,-0.1938228,0.1611143
70,-0.6845201,-0.58373773,"('lethargic', 'energetic')",0.5473925,0.6120776,-0.0685638,0.0141699,0.0827337
71,1.6107658,1.60816,"('diffident', 'self-confident')",0.52421,0.4967936,1.067488,1.0524768,-0.0150112
72,-0.70496845,-0.70159847,"('unambitious', 'ambitious')",-1.0921202,-0.99501777,-0.8985443,-0.8483081,0.0502362
73,1.2378249,1.2566308,"('helpless', 'self-reliant')",-3.1427195,-3.113346,-0.9524473,-0.9283577,0.0240896
74,0.23461282,0.24615893,"('undedicated', 'dedicated')",0.05654759,0.0225197,0.1455802,0.1343393,-0.0112409
75,-0.0253039,0.10540344,"('meek', 'impulsive')",-0.3603803,-0.23502958,-0.1928421,-0.0648131,0.128029
76,-0.50261605,-0.47653547,"('anxious', 'daring')",0.19099936,0.19160593,-0.1558083,-0.1424648,0.0133435
77,-0.24772865,-0.32627675,"('unmotivated', 'motivated')",-0.87656707,-0.8986552,-0.5621479,-0.612466,-0.0503181
78,-0.86192936,-0.7272088,"('nonresilient', 'resilient')",-0.19526567,-0.14848807,-0.5285975,-0.4378484,0.0907491
79,0.1391959,0.11668283,"('wavering', 'unwavering')",-0.12521897,-0.059582587,0.0069885,0.0285501,0.0215616
80,-0.72947717,-0.7932148,"('dominated', 'dominating')",-1.4193372,-1.4429237,-1.0744071,-1.1180692,-0.0436621
81,-0.38382775,-0.40081683,"('submissive', 'aggressive')",-0.5606977,-0.5948711,-0.4722627,-0.497844,-0.0255813
82,-0.36138898,-0.3121071,"('poor', 'rich')",6.3205814,6.4759755,2.9795961,3.0819342,0.1023381
83,0.7711922,0.63276035,"('powerless', 'powerful')",-0.80990785,-0.923051,-0.0193578,-0.1451453,-0.1257875
84,0.890233,0.74706703,"('inferior', 'superior')",0.6752889,0.658728,0.782761,0.7028975,-0.0798635
85,0.80716604,0.8151612,"('insignificant', 'prestigious')",0.68215305,0.6808071,0.7446595,0.7479842,0.0033247
86,-0.5519778,-0.75090873,"('uninfluential', 'influential')",0.046279963,-0.1188939,-0.2528489,-0.4349013,-0.1820524
87,-0.15356049,-0.30290884,"('unsuccessful', 'successful')",0.6378804,0.5867688,0.2421599,0.14193,-0.1002299
88,0.20023762,0.07989037,"('low', 'eminent')",0.55432415,0.50603825,0.3772809,0.2929643,-0.0843166
